,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,-2563810.766721,-13093926.667743,-2530155.112672
Tax Rate For Calcs,0.238444,0.299511,0.280084,0.117137
Normalized EBITDA,1017779000.0,352350000.0,-149890000.0,615790000.0
Total Unusual Items,0.0,-8560000.0,-46750000.0,-21600000.0
Total Unusual Items Excluding Goodwill,0.0,-8560000.0,-46750000.0,-21600000.0
Net Income From Continuing Operation Net Minority Interest,646174000.0,128820000.0,-267420000.0,379640000.0
Reconciled Depreciation,165400000.0,156940000.0,169630000.0,159720000.0
Reconciled Cost Of Revenue,846566000.0,551670000.0,454990000.0,788390000.0
EBIT,852379000.0,186850000.0,-366270000.0,434470000.0
Net Interest Income,-3887000.0,-2700000.0,5220000.0,17830000.0
Interest Expense,3887000.0,2950000.0,5190000.0,4460000.0
Interest Income,3100000.0,680000.0,10520000.0,22290000.0
Normalized Income,646174000.0,134816189.233279,-233763926.667743,398709844.887328
Net Income From Continuing And Discontinued Operation,646174000.0,128820000.0,-267420000.0,379640000.0
Total Expenses,2588990000.0,1767890000.0,1358350000.0,2081030000.0
Rent Expense Supplemental,21750000.0,15970000.0,13520000.0,19870000.0
Diluted Average Shares,,30468147.0,30468147.0,30468147.0
Basic Average Shares,,30468147.0,30468147.0,30468147.0
Diluted EPS,,4.23,-8.78,12.46
Basic EPS,,4.23,-8.78,12.46
Diluted NI Availto Com Stockholders,646174000.0,128820000.0,-267420000.0,379640000.0
Net Income Common Stockholders,646174000.0,128820000.0,-267420000.0,379640000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,646174000.0,128820000.0,-267420000.0,379640000.0
Net Income Including Noncontrolling Interests,646174000.0,128820000.0,-267420000.0,379640000.0
Net Income Continuous Operations,646174000.0,128820000.0,-267420000.0,379640000.0
Tax Provision,202318000.0,55080000.0,-104040000.0,50370000.0
Pretax Income,848492000.0,183900000.0,-371460000.0,430010000.0
Other Non Operating Income Expenses,70693000.0,3960000.0,1350000.0,9350000.0
Special Income Charges,0.0,-19180000.0,-50680000.0,-26590000.0
Other Special Charges,5770000.0,14810000.0,11410000.0,26260000.0
Write Off,90000.0,50000.0,0.0,330000.0
Impairment Of Capital Assets,0.0,4320000.0,39270000.0,
Net Non Operating Interest Income Expense,-3887000.0,-2700000.0,5220000.0,17830000.0
Total Other Finance Cost,180000.0,430000.0,110000.0,
Interest Expense Non Operating,3887000.0,2950000.0,5190000.0,4460000.0
Interest Income Non Operating,3100000.0,680000.0,10520000.0,22290000.0
Operating Income,781686000.0,183960000.0,-344410000.0,409730000.0
Operating Expense,1742424000.0,1216220000.0,903360000.0,1292640000.0
Other Operating Expenses,1577024000.0,800970000.0,540040000.0,1017410000.0
Depreciation And Amortization In Income Statement,165400000.0,156940000.0,169630000.0,159720000.0
Amortization,1680000.0,1750000.0,3100000.0,3370000.0
Depreciation Income Statement,165400000.0,155190000.0,166530000.0,156350000.0
Selling General And Administration,222430000.0,147480000.0,107440000.0,130530000.0
Selling And Marketing Expense,118860000.0,62360000.0,40810000.0,103700000.0
General And Administrative Expense,103570000.0,85120000.0,66630000.0,26830000.0
Rent And Landing Fees,21750000.0,15970000.0,13520000.0,19870000.0
Gross Profit,2524110000.0,1400180000.0,558950000.0,1702370000.0
Cost Of Revenue,846566000.0,551670000.0,454990000.0,788390000.0
Total Revenue,3370676000.0,1951850000.0,1013940000.0,2490760000.0
Operating Revenue,3370676000.0,1951850000.0,1013940000.0,2490760000.0
Ordinary Shares Number,30468147.0,30468147.0,30468147.0,30468147.0
Share Issued,30468147.0,30468147.0,30468147.0,30468147.0
Total Debt,50190000.0,19680000.0,22070000.0,27490000.0
Tangible Book Value,3963570000.0,3319430000.0,3181730000.0,3442770000.0
Invested Capital,3965857000.0,3323400000.0,3187450000.0,3451590000.0
Working Capital,1333350000.0,668200000.0,449250000.0,764070000.0
Net Tangible Assets,3963570000.0,3319430000.0,3181730000.0,3442770000.0
Capital Lease Obligations,50190000.0,19680000.0,22070000.0,27490000.0
Common Stock Equity,3965857000.0,3323400000.0,3187450000.0,3451590000.0
Total Capitalization,3965857000.0,3323400000.0,3187450000.0,3451590000.0
Total Equity Gross Minority Interest,3965857000.0,3323400000.0,3187450000.0,3451590000.0
Stockholders Equity,3965857000.0,3323400000.0,3187450000.0,3451590000.0
Other Equity Interest,3661177000.0,3018717000.0,,
Retained Earnings,1850240000.0,1207780000.0,1071830000.0,1335970000.0
Additional Paid In Capital,1177000000.0,1177000000.0,1177000000.0,1177000000.0
Capital Stock,304680000.0,304680000.0,304680000.0,304680000.0
Common Stock,304680000.0,304680000.0,304680000.0,304680000.0
Total Liabilities Net Minority Interest,1077800000.0,797010000.0,707170000.0,1015010000.0
Total Non Current Liabilities Net Minority Interest,409590000.0,328320000.0,278100000.0,387580000.0
Other Non Current Liabilities,10000.0,58000.0,126000.0,
Non Current Pension And Other Postretirement Benefit Plans,19360000.0,15020000.0,17290000.0,18950000.0
Non Current Deferred Revenue,10000.0,60000.0,130000.0,190000.0
Non Current Deferred Taxes Liabilities,348480000.0,294870000.0,241210000.0,344790000.0
Long Term Debt And Capital Lease Obligation,41150000.0,17970000.0,18970000.0,22580000.0
Long Term Capital Lease Obligation,41150000.0,17970000.0,18970000.0,22580000.0
Long Term Provisions,19360000.0,15019000.0,17292000.0,
Current Liabilities,668210000.0,468690000.0,429070000.0,627430000.0
Other Current Liabilities,147030000.0,34520000.0,9520000.0,18240000.0
Current Debt And Capital Lease Obligation,9040000.0,1710000.0,3100000.0,4910000.0
Current Capital Lease Obligation,9040000.0,1710000.0,3100000.0,4910000.0
Pensionand Other Post Retirement Benefit Plans Current,9750000.0,3630000.0,10170000.0,12360000.0
Current Provisions,9750000.0,3629000.0,10170000.0,
Payables,477720000.0,320530000.0,319350000.0,488060000.0
Other Payable,,510000.0,540000.0,4760000.0
Dividends Payable,1580000.0,2100000.0,2390000.0,2510000.0
Accounts Payable,477720000.0,317920000.0,316420000.0,480790000.0
Total Assets,5043657000.0,4120410000.0,3894620000.0,4466600000.0
Total Non Current Assets,3042097000.0,2983520000.0,3016300000.0,3075100000.0
Other Non Current Assets,84131000.0,83010000.0,27600000.0,56550000.0
Non Current Prepaid Assets,107110000.0,105430000.0,101080000.0,99190000.0
Investmentin Financial Assets,23516000.0,520000.0,520000.0,1090000.0
Available For Sale Securities,23516000.0,130000.0,130000.0,700000.0
Financial Assets Designatedas Fair Value Through Profitor Loss Total,390000.0,390000.0,390000.0,390000.0
Goodwill And Other Intangible Assets,2287000.0,3970000.0,5720000.0,8820000.0
Other Intangible Assets,2290000.0,3970000.0,5720000.0,8820000.0
Net PPE,2875608000.0,2825740000.0,2841500000.0,2863490000.0
Accumulated Depreciation,-1121310000.0,-1009330000.0,-872590000.0,-682940000.0
Gross PPE,2875608000.0,3835070000.0,3714090000.0,3546430000.0
Construction In Progress,116896000.0,46030000.0,61730000.0,46360000.0
Other Properties,2758712000.0,2779708000.0,2779770000.0,
Machinery Furniture Equipment,1462300000.0,1433420000.0,1306420000.0,1248410000.0
Buildings And Improvements,2192080000.0,2146230000.0,2136550000.0,2110050000.0
Land And Improvements,225650000.0,209390000.0,209390000.0,141610000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,2001560000.0,1136890000.0,878320000.0,1391500000.0
Other Current Assets,107380000.0,16640000.0,30000.0,19310000.0
Restricted Cash,4700000.0,5060000.0,5260000.0,5200000.0
Prepaid Assets,92770000.0,99500000.0,116640000.0,100130000.0
Inventory,147760000.0,114710000.0,103290000.0,113520000.0
Other Inventories,45390000.0,35330000.0,29040000.0,34910000.0
Raw Materials,102370000.0,79380000.0,74250000.0,78610000.0
Other Receivables,1720000.0,6480000.0,870000.0,7110000.0
Accounts Receivable,160053000.0,76750000.0,73410000.0,243630000.0
Allowance For Doubtful Accounts Receivable,-4450000.0,-4560000.0,-4550000.0,-3420000.0
Gross Accounts Receivable,164500000.0,81310000.0,77960000.0,247050000.0
Cash Cash Equivalents And Short Term Investments,1586367000.0,817750000.0,578820000.0,902600000.0
Other Short Term Investments,1502383000.0,741360000.0,509290000.0,797270000.0
Cash And Cash Equivalents,83984000.0,76390000.0,69530000.0,105330000.0
Cash Equivalents,0.0,1950000.0,4250000.0,10100000.0
Cash Financial,81960000.0,74440000.0,65280000.0,95230000.0
Free Cash Flow,715456000.0,224850000.0,-343140000.0,200450000.0
Repayment Of Debt,,,,0.0
Issuance Of Debt,,,,0.0
Capital Expenditure,-196803000.0,-155900000.0,-224560000.0,-369710000.0
End Cash Position,83984000.0,76390000.0,69530000.0,105330000.0
Beginning Cash Position,76394000.0,69530000.0,105330000.0,55000000.0
Changes In Cash,7590000.0,6860000.0,-35800000.0,50330000.0
Financing Cash Flow,-17276000.0,-7170000.0,-10830000.0,-175510000.0
Net Other Financing Charges,,,,-28180000.0
Interest Paid Cff,-3486000.0,-2820000.0,-5060000.0,-4090000.0
Cash Dividends Paid,-520000.0,-290000.0,-120000.0,-136800000.0
Common Stock Dividend Paid,,,-120000.0,-136800000.0
Net Issuance Payments Of Debt,,,,0.0
Net Long Term Debt Issuance,,,,0.0
Long Term Debt Payments,,,,0.0
Long Term Debt Issuance,,,,0.0
Investing Cash Flow,-887393000.0,-366720000.0,93610000.0,-344320000.0
Interest Received Cfi,2477000.0,690000.0,7480000.0,22250000.0
Net Investment Purchase And Sale,-697433000.0,-214600000.0,304410000.0,-6710000.0
Sale Of Investment,266160000.0,325370000.0,568380000.0,728870000.0
Purchase Of Investment,-963593000.0,-539970000.0,-263970000.0,-735580000.0
Net PPE Purchase And Sale,-192437000.0,-152810000.0,-218280000.0,-359860000.0
Sale Of PPE,4366000.0,3090000.0,6280000.0,9850000.0
Purchase Of PPE,-196803000.0,-155900000.0,-224560000.0,-369710000.0
Operating Cash Flow,912259000.0,380750000.0,-118580000.0,570160000.0
Taxes Refund Paid,-156040000.0,-12310000.0,5190000.0,-94410000.0
Interest Received Cfo,,0.0,3070000.0,0.0
Change In Working Capital,106139000.0,50660000.0,45720000.0,84930000.0
Change In Other Current Liabilities,41831000.0,51830000.0,1120000.0,3230000.0
Change In Other Current Assets,12818000.0,8180000.0,28050000.0,-85620000.0
Change In Payable,162512000.0,4390000.0,-163540000.0,105320000.0
Change In Inventory,-33050000.0,-11420000.0,10230000.0,-10510000.0
Change In Receivables,-83358000.0,-3570000.0,169080000.0,70730000.0
Other Non Cash Items,1397000.0,2700000.0,-5220000.0,-17830000.0
Provisionand Write Offof Assets,-2894000.0,-3040000.0,300000.0,170000.0
Depreciation And Amortization,165400000.0,156940000.0,169630000.0,159720000.0
Amortization Cash Flow,1680000.0,1750000.0,,
Depreciation,165400000.0,155190000.0,169630000.0,159720000.0
Gain Loss On Investment Securities,-56100000.0,-17280000.0,-16490000.0,-18690000.0
Gain Loss On Sale Of PPE,4757000.0,3850000.0,11410000.0,26260000.0
Net Income From Continuing Operations,848492000.0,183900000.0,-371460000.0,430010000.0
