,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,-18160000.0,-5640000.0,-2940000.0,-6240000.0
Tax Rate For Calcs,0.4,0.4,0.3,0.3
Normalized EBITDA,224900000.0,17900000.0,146600000.0,252400000.0
Total Unusual Items,-45400000.0,-14100000.0,0.0,8100000.0
Total Unusual Items Excluding Goodwill,-45400000.0,-14100000.0,-9800000.0,-20800000.0
Net Income From Continuing Operation Net Minority Interest,-25400000.0,-133400000.0,-28600000.0,24100000.0
Reconciled Depreciation,56000000.0,54900000.0,69300000.0,78100000.0
Reconciled Cost Of Revenue,2389000000.0,2048800000.0,2543100000.0,2747100000.0
EBIT,123500000.0,-51100000.0,77300000.0,182400000.0
Net Interest Income,-107800000.0,-54800000.0,-73900000.0,-120000000.0
Interest Expense,107800000.0,65200000.0,86700000.0,127100000.0
Interest Income,10800000.0,14200000.0,25200000.0,13400000.0
Normalized Income,1840000.0,-124940000.0,-11940000.0,67560000.0
Net Income From Continuing And Discontinued Operation,-25400000.0,-133400000.0,-28600000.0,24100000.0
Total Expenses,3783300000.0,3483900000.0,3990700000.0,4448300000.0
Rent Expense Supplemental,57500000.0,53700000.0,57900000.0,63300000.0
Diluted Average Shares,39616873.0,39616873.0,39602734.0,38402734.0
Basic Average Shares,39616873.0,39616873.0,39602734.0,38402734.0
Diluted EPS,-0.64,-3.37,-0.72,0.63
Basic EPS,-0.64,-3.37,-0.72,0.63
Diluted NI Availto Com Stockholders,-25400000.0,-133400000.0,-28600000.0,24100000.0
Net Income Common Stockholders,-25400000.0,-133400000.0,-28600000.0,24100000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,-25400000.0,-133400000.0,-28600000.0,24100000.0
Minority Interests,0.0,0.0,0.0,0.0
Net Income Including Noncontrolling Interests,-25400000.0,-133400000.0,-28600000.0,24100000.0
Net Income Continuous Operations,-25400000.0,-133400000.0,-28600000.0,24100000.0
Tax Provision,41100000.0,17100000.0,19200000.0,31200000.0
Pretax Income,15700000.0,-116300000.0,-9400000.0,55300000.0
Other Non Operating Income Expenses,48700000.0,39400000.0,24700000.0,60000000.0
Special Income Charges,-45400000.0,-14100000.0,-9800000.0,-20800000.0
Other Special Charges,,,-15000000.0,-8100000.0
Write Off,45400000.0,14100000.0,15500000.0,
Net Non Operating Interest Income Expense,-107800000.0,-54800000.0,-73900000.0,-120000000.0
Total Other Finance Cost,,3800000.0,12400000.0,6300000.0
Interest Expense Non Operating,107800000.0,65200000.0,86700000.0,127100000.0
Interest Income Non Operating,10800000.0,14200000.0,25200000.0,13400000.0
Operating Income,120200000.0,-69100000.0,45300000.0,135800000.0
Operating Expense,1394300000.0,1435100000.0,1447600000.0,1701200000.0
Other Operating Expenses,1338300000.0,1074800000.0,1074800000.0,1291000000.0
Depreciation And Amortization In Income Statement,56000000.0,54900000.0,69300000.0,78100000.0
Amortization,7100000.0,9800000.0,14900000.0,15600000.0
Depreciation Income Statement,56000000.0,45100000.0,54400000.0,62500000.0
Selling General And Administration,266400000.0,196400000.0,186600000.0,193900000.0
Selling And Marketing Expense,6900000.0,8700000.0,9400000.0,24200000.0
General And Administrative Expense,259500000.0,187700000.0,177200000.0,169700000.0
Rent And Landing Fees,57500000.0,53700000.0,57900000.0,63300000.0
Gross Profit,1514500000.0,1366000000.0,1492900000.0,1837000000.0
Cost Of Revenue,2389000000.0,2048800000.0,2543100000.0,2747100000.0
Total Revenue,3903500000.0,3414800000.0,4036000000.0,4584100000.0
Operating Revenue,3903500000.0,3414800000.0,4036000000.0,4584100000.0
Ordinary Shares Number,39616873.0,39616873.0,39616873.0,39616873.0
Share Issued,39616873.0,39616873.0,39616873.0,39616873.0
Net Debt,718700000.0,829700000.0,610600000.0,1165200000.0
Total Debt,1050400000.0,1091200000.0,985600000.0,1416300000.0
Tangible Book Value,-178400000.0,-89700000.0,50600000.0,70200000.0
Invested Capital,943100000.0,1055900000.0,1071600000.0,1495400000.0
Working Capital,-518600000.0,-509600000.0,-442500000.0,-116700000.0
Net Tangible Assets,-178400000.0,-89700000.0,50600000.0,70200000.0
Capital Lease Obligations,23600000.0,43200000.0,66800000.0,97300000.0
Common Stock Equity,-83700000.0,7900000.0,152800000.0,176400000.0
Total Capitalization,-28400000.0,34800000.0,176700000.0,749300000.0
Total Equity Gross Minority Interest,-83700000.0,7900000.0,152800000.0,176400000.0
Stockholders Equity,-83700000.0,7900000.0,152800000.0,176400000.0
Other Equity Interest,-479900000.0,-388300000.0,,
Retained Earnings,-1614600000.0,-1589200000.0,-1455800000.0,-1427200000.0
Additional Paid In Capital,1155500000.0,1155500000.0,1155500000.0,1155500000.0
Capital Stock,396200000.0,396200000.0,396200000.0,396200000.0
Common Stock,396200000.0,396200000.0,396200000.0,396200000.0
Total Liabilities Net Minority Interest,2204000000.0,1988300000.0,2321800000.0,2894600000.0
Total Non Current Liabilities Net Minority Interest,155100000.0,136500000.0,150400000.0,718000000.0
Other Non Current Liabilities,,,100000.0,
Long Term Debt And Capital Lease Obligation,63000000.0,53000000.0,66500000.0,639100000.0
Long Term Capital Lease Obligation,7700000.0,26100000.0,42600000.0,66200000.0
Long Term Debt,55300000.0,26900000.0,23900000.0,572900000.0
Long Term Provisions,92100000.0,83500000.0,83800000.0,78900000.0
Current Liabilities,2048900000.0,1851800000.0,2171400000.0,2176600000.0
Other Current Liabilities,270300000.0,305900000.0,385300000.0,64400000.0
Current Debt And Capital Lease Obligation,987400000.0,1038200000.0,919100000.0,777200000.0
Current Capital Lease Obligation,15900000.0,17100000.0,24200000.0,31100000.0
Current Debt,971500000.0,1021100000.0,894900000.0,746100000.0
Current Provisions,28600000.0,22700000.0,26700000.0,13100000.0
Payables,478900000.0,371000000.0,687500000.0,718600000.0
Other Payable,86000000.0,99800000.0,94000000.0,147300000.0
Dividends Payable,,,,0.0
Accounts Payable,478900000.0,271200000.0,593500000.0,571300000.0
Total Assets,2120300000.0,1996200000.0,2474600000.0,3071000000.0
Total Non Current Assets,590000000.0,654000000.0,745700000.0,1011100000.0
Other Non Current Assets,74100000.0,-300000.0,-200000.0,-200000.0
Non Current Prepaid Assets,93900000.0,59000000.0,89400000.0,137500000.0
Non Current Deferred Taxes Assets,0.0,0.0,0.0,0.0
Investmentin Financial Assets,32000000.0,0.0,0.0,0.0
Available For Sale Securities,32000000.0,41900000.0,114600000.0,
Financial Assets Designatedas Fair Value Through Profitor Loss Total,0.0,0.0,0.0,0.0
Goodwill And Other Intangible Assets,94700000.0,97600000.0,102200000.0,106200000.0
Other Intangible Assets,40500000.0,43400000.0,48000000.0,42200000.0
Goodwill,54200000.0,54200000.0,54200000.0,64000000.0
Net PPE,65400000.0,87300000.0,108900000.0,140600000.0
Accumulated Depreciation,-243900000.0,-226300000.0,-203100000.0,-177900000.0
Gross PPE,65400000.0,313600000.0,312000000.0,318500000.0
Other Properties,65400000.0,38600000.0,52500000.0,83300000.0
Machinery Furniture Equipment,250100000.0,231300000.0,217700000.0,195500000.0
Buildings And Improvements,39100000.0,43700000.0,41800000.0,39700000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,1530300000.0,1342200000.0,1728900000.0,2059900000.0
Other Current Assets,281300000.0,389800000.0,373800000.0,18100000.0
Restricted Cash,,,,0.0
Prepaid Assets,155800000.0,244000000.0,250600000.0,327600000.0
Inventory,36400000.0,43500000.0,59700000.0,99600000.0
Inventories Adjustments Allowances,-78100000.0,-79000000.0,-70700000.0,-41500000.0
Finished Goods,,0.0,7700000.0,
Work In Process,113100000.0,116600000.0,,34800000.0
Raw Materials,1400000.0,5900000.0,122700000.0,106300000.0
Other Receivables,195200000.0,189300000.0,172800000.0,150400000.0
Accounts Receivable,834800000.0,647100000.0,937600000.0,1328500000.0
Allowance For Doubtful Accounts Receivable,-191800000.0,-158600000.0,-152500000.0,-169400000.0
Gross Accounts Receivable,1026600000.0,805700000.0,1090100000.0,1497800000.0
Cash Cash Equivalents And Short Term Investments,377800000.0,218300000.0,308200000.0,153800000.0
Other Short Term Investments,69700000.0,43500000.0,49600000.0,
Cash And Cash Equivalents,308100000.0,218300000.0,308200000.0,153800000.0
Cash Financial,308100000.0,218300000.0,308200000.0,153800000.0
Free Cash Flow,156600000.0,-139600000.0,665700000.0,374600000.0
Repayment Of Debt,0.0,-1900000.0,-388900000.0,-529400000.0
Issuance Of Capital Stock,,,0.0,305500000.0
Capital Expenditure,-25400000.0,-20600000.0,-45600000.0,-49200000.0
End Cash Position,308100000.0,218300000.0,308200000.0,153800000.0
Other Cash Adjustment Outside Changein Cash,-100000.0,200000.0,100000.0,
Beginning Cash Position,218300000.0,308200000.0,153800000.0,118000000.0
Effect Of Exchange Rate Changes,13400000.0,3600000.0,-900000.0,5400000.0
Changes In Cash,76500000.0,-93700000.0,155200000.0,30400000.0
Financing Cash Flow,-108400000.0,0.0,-521100000.0,-363700000.0
Net Other Financing Charges,,,,-100000.0
Interest Paid Cff,-117200000.0,-85400000.0,-93200000.0,-116900000.0
Net Common Stock Issuance,,,0.0,305500000.0
Common Stock Issuance,,,0.0,305500000.0
Net Issuance Payments Of Debt,35900000.0,106800000.0,-390500000.0,-511700000.0
Net Short Term Debt Issuance,35900000.0,108700000.0,-388900000.0,-529400000.0
