,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,-1285744.258385,-12236905.255568,-663826.011213
Tax Rate For Calcs,0.4,0.293214,0.315563,0.219157
Normalized EBITDA,256492000.0,607336000.0,648614000.0,248077000.0
Total Unusual Items,0.0,-4385000.0,-38778000.0,-3029000.0
Total Unusual Items Excluding Goodwill,0.0,-4385000.0,-38778000.0,-3029000.0
Net Income From Continuing Operation Net Minority Interest,36341000.0,261985000.0,301849000.0,49304000.0
Reconciled Depreciation,112754000.0,106060000.0,91844000.0,88814000.0
Reconciled Cost Of Revenue,2969008000.0,4314828000.0,2924653000.0,2212392000.0
EBIT,143738000.0,496891000.0,517992000.0,156234000.0
Net Interest Income,-122260000.0,-128985000.0,-80135000.0,-98442000.0
Interest Expense,122260000.0,126220000.0,76974000.0,93092000.0
Interest Income,,12547000.0,11578000.0,6860000.0
Normalized Income,36341000.0,265084255.741615,328390094.744432,51669173.988787
Net Income From Continuing And Discontinued Operation,36341000.0,261985000.0,301849000.0,49304000.0
Total Expenses,4645336000.0,5821979000.0,4005321000.0,3000495000.0
Rent Expense Supplemental,,6330000.0,2279000.0,2969000.0
Diluted Average Shares,21503550.0,21474180.0,21466758.0,21468846.0
Basic Average Shares,21503550.0,21474180.0,21466758.0,21468846.0
Diluted EPS,1.69,12.2,14.12,2.296537
Basic EPS,1.69,12.2,14.12,2.296537
Diluted NI Availto Com Stockholders,36341000.0,261985000.0,301849000.0,49304000.0
Net Income Common Stockholders,36341000.0,261985000.0,301849000.0,49304000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,36341000.0,261985000.0,301849000.0,49304000.0
Net Income Including Noncontrolling Interests,36341000.0,261985000.0,301849000.0,49304000.0
Net Income Discontinuous Operations,0.0,0.0,0.0,
Net Income Continuous Operations,36341000.0,261985000.0,301849000.0,49304000.0
Tax Provision,-14863000.0,108686000.0,139169000.0,13838000.0
Pretax Income,21478000.0,370671000.0,441018000.0,63142000.0
Other Non Operating Income Expenses,44879000.0,928000.0,773000.0,901000.0
Special Income Charges,0.0,-4471000.0,-40520000.0,-3871000.0
Other Special Charges,,3073000.0,1138000.0,1329000.0
Write Off,,1398000.0,39382000.0,2542000.0
Net Non Operating Interest Income Expense,-122260000.0,-128985000.0,-80135000.0,-98442000.0
Total Other Finance Cost,,15312000.0,14739000.0,12210000.0
Interest Expense Non Operating,122260000.0,126220000.0,76974000.0,93092000.0
Interest Income Non Operating,,12547000.0,11578000.0,6860000.0
Operating Income,98859000.0,405929000.0,500800000.0,137560000.0
Operating Expense,1676328000.0,1507151000.0,1080668000.0,788103000.0
Other Operating Expenses,1030044000.0,322642000.0,299876000.0,229195000.0
Depreciation And Amortization In Income Statement,112754000.0,106060000.0,91844000.0,88814000.0
Depreciation Income Statement,112754000.0,106060000.0,91844000.0,88814000.0
Selling General And Administration,,638250000.0,290585000.0,166667000.0
Selling And Marketing Expense,,579409000.0,256012000.0,141804000.0
General And Administrative Expense,,58841000.0,34573000.0,24863000.0
Rent And Landing Fees,,6330000.0,2279000.0,2969000.0
Gross Profit,1775187000.0,1913080000.0,1581468000.0,925663000.0
Cost Of Revenue,2969008000.0,4314828000.0,2924653000.0,2212392000.0
