,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,-1138746.0,-752181.895965,-12482.545767
Tax Rate For Calcs,0.251328,0.2854,0.254632,0.244756
Normalized EBITDA,569155000.0,311777000.0,196245000.0,153332000.0
Total Unusual Items,,-3990000.0,-2954000.0,-51000.0
Total Unusual Items Excluding Goodwill,,-3990000.0,-2954000.0,-51000.0
Net Income From Continuing Operation Net Minority Interest,334539000.0,164287000.0,85373000.0,57138000.0
Reconciled Depreciation,13628000.0,13553000.0,12580000.0,10257000.0
Reconciled Cost Of Revenue,7378535000.0,6145087000.0,4106874000.0,3056445000.0
EBIT,555527000.0,294234000.0,180711000.0,143024000.0
Net Interest Income,-108684000.0,-71580000.0,-58620000.0,-60622000.0
Interest Expense,108684000.0,74014000.0,66173000.0,67369000.0
Interest Income,,18623000.0,13115000.0,17025000.0
Normalized Income,334539000.0,167138254.0,87574818.104035,57176517.454233
Net Income From Continuing And Discontinued Operation,334539000.0,164287000.0,85373000.0,57138000.0
Total Expenses,7512124000.0,6244009000.0,4183288000.0,3152433000.0
Rent Expense Supplemental,,2838000.0,1328000.0,5827000.0
Diluted Average Shares,,12106632.0,11710578.0,11642000.0
Basic Average Shares,,10695768.0,9150578.0,6505000.0
Diluted EPS,,13.57,7.29,6.23
Basic EPS,,15.36,9.33,6.23
Diluted NI Availto Com Stockholders,334539000.0,164287000.0,85373000.0,57138000.0
Net Income Common Stockholders,334539000.0,164287000.0,85373000.0,57138000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,334539000.0,164287000.0,85373000.0,57138000.0
Net Income Including Noncontrolling Interests,334539000.0,164287000.0,85373000.0,57138000.0
Net Income Continuous Operations,334539000.0,164287000.0,85373000.0,57138000.0
Tax Provision,112304000.0,55933000.0,29165000.0,18517000.0
Pretax Income,446843000.0,220220000.0,114538000.0,75655000.0
Other Non Operating Income Expenses,22965000.0,37000.0,31000.0,271000.0
Special Income Charges,,-3990000.0,-2954000.0,-51000.0
Other Special Charges,,868000.0,234000.0,
Write Off,,3122000.0,2720000.0,51000.0
Net Non Operating Interest Income Expense,-108684000.0,-71580000.0,-58620000.0,-60622000.0
Total Other Finance Cost,,16189000.0,5562000.0,10278000.0
Interest Expense Non Operating,108684000.0,74014000.0,66173000.0,67369000.0
Interest Income Non Operating,,18623000.0,13115000.0,17025000.0
Operating Income,532562000.0,295752000.0,176080000.0,136058000.0
Operating Expense,133589000.0,98922000.0,76414000.0,95988000.0
Other Operating Expenses,119961000.0,49946000.0,35270000.0,46233000.0
Depreciation And Amortization In Income Statement,13628000.0,13553000.0,12580000.0,10257000.0
Depreciation Income Statement,13628000.0,13553000.0,12580000.0,10257000.0
Selling General And Administration,,18198000.0,13682000.0,21548000.0
Selling And Marketing Expense,,3097000.0,656000.0,1650000.0
General And Administrative Expense,,15101000.0,13026000.0,19898000.0
Rent And Landing Fees,,2838000.0,1328000.0,5827000.0
Gross Profit,666151000.0,394674000.0,252494000.0,232046000.0
Cost Of Revenue,7378535000.0,6145087000.0,4106874000.0,3056445000.0
Total Revenue,8044686000.0,6539761000.0,4359368000.0,3288491000.0
Operating Revenue,8044686000.0,6539761000.0,4359368000.0,3288491000.0
Ordinary Shares Number,12693080.0,11278080.0,10133080.0,9173080.0
Share Issued,12693080.0,11278080.0,10133080.0,9173080.0
Net Debt,491369000.0,595080000.0,353844000.0,342932000.0
Total Debt,686284000.0,641450000.0,435130000.0,371962000.0
Tangible Book Value,1047616000.0,679715000.0,495907000.0,370260000.0
Invested Capital,1701906000.0,1297157000.0,900479000.0,722333000.0
Working Capital,1166830000.0,755124000.0,501066000.0,361372000.0
Net Tangible Assets,1047616000.0,679715000.0,495907000.0,370260000.0
Capital Lease Obligations,31994000.0,24008000.0,30558000.0,19889000.0
Common Stock Equity,1047616000.0,679715000.0,495907000.0,370260000.0
Total Capitalization,1207241000.0,799810000.0,532037000.0,372024000.0
Total Equity Gross Minority Interest,1047616000.0,679715000.0,495907000.0,370260000.0
Stockholders Equity,1047616000.0,679715000.0,495907000.0,370260000.0
Other Equity Interest,920685000.0,9905000.0,17919000.0,
Retained Earnings,,486645000.0,308302000.0,227515000.0
Additional Paid In Capital,,70390000.0,49780000.0,32500000.0
Capital Stock,126931000.0,112781000.0,101331000.0,91731000.0
Common Stock,126931000.0,112781000.0,101331000.0,91731000.0
Total Liabilities Net Minority Interest,2978533000.0,2310865000.0,1312375000.0,860220000.0
Total Non Current Liabilities Net Minority Interest,212794000.0,159629000.0,75462000.0,29796000.0
Other Non Current Liabilities,1374000.0,626000.0,437000.0,203000.0
Non Current Pension And Other Postretirement Benefit Plans,,21728000.0,14379000.0,11150000.0
Tradeand Other Payables Non Current,,,,693000.0
Non Current Deferred Taxes Liabilities,,,0.0,0.0
Long Term Debt And Capital Lease Obligation,185366000.0,137275000.0,60646000.0,17750000.0
Long Term Capital Lease Obligation,25741000.0,17180000.0,24516000.0,15986000.0
Long Term Debt,159625000.0,120095000.0,36130000.0,1764000.0
Long Term Provisions,26054000.0,21728000.0,14379000.0,
