,2020-03-31,2021-03-31,2022-03-31,2023-03-31
Tax Effect Of Unusual Items,,-2641710000.0,-115960000.0,927211839.083258
Tax Rate For Calcs,,0.3,0.4,0.075264
Normalized EBITDA,,3749800000.0,9350700000.0,15018900000.0
Total Unusual Items,,-8805700000.0,-289900000.0,12319400000.0
Total Unusual Items Excluding Goodwill,,-8805700000.0,-289900000.0,12319400000.0
Net Income From Continuing Operation Net Minority Interest,,-21815600000.0,-6515400000.0,11830000000.0
Reconciled Depreciation,,1229400000.0,1281600000.0,1513900000.0
Reconciled Cost Of Revenue,,16165900000.0,27295700000.0,39901500000.0
EBIT,,-6285300000.0,7779200000.0,25824400000.0
Net Interest Income,,-13627800000.0,-9736200000.0,-13502500000.0
Interest Expense,,15291400000.0,13239300000.0,13502500000.0
Interest Income,,1663600000.0,3808700000.0,
Normalized Income,,-15651610000.0,-6341460000.0,437811839.083258
Net Income From Continuing And Discontinued Operation,,-21815800000.0,-6515700000.0,11827900000.0
Total Expenses,,25221800000.0,36527800000.0,52538500000.0
Rent Expense Supplemental,,,534800000.0,
Diluted Average Shares,,603594528.0,603485555.0,603464286.0
Basic Average Shares,,603594528.0,603485555.0,603464286.0
Diluted EPS,,-36.191846,-10.73,19.6
Basic EPS,,-36.191846,-10.73,19.6
Diluted NI Availto Com Stockholders,,-21815800000.0,-6515700000.0,11827900000.0
Net Income Common Stockholders,,-21815800000.0,-6515700000.0,11827900000.0
Otherunder Preferred Stock Dividend,,0.0,0.0,0.0
Net Income,,-21815800000.0,-6515700000.0,11827900000.0
Minority Interests,,,40300000.0,435500000.0
Net Income Including Noncontrolling Interests,,-21815800000.0,-6515700000.0,11392400000.0
Net Income Discontinuous Operations,,-200000.0,-300000.0,-2100000.0
Net Income Continuous Operations,,-21815600000.0,-6515400000.0,11394800000.0
Tax Provision,,238900000.0,1055300000.0,927400000.0
Pretax Income,,-21576700000.0,-5460100000.0,12321900000.0
Other Non Operating Income Expenses,,3306400000.0,157300000.0,3676200000.0
Special Income Charges,,-8805700000.0,-2000000.0,12319400000.0
Other Special Charges,,8805700000.0,-150900000.0,
Write Off,,,152900000.0,
Net Non Operating Interest Income Expense,,-13627800000.0,-9736200000.0,-13502500000.0
Total Other Finance Cost,,,305600000.0,
Interest Expense Non Operating,,15291400000.0,13239300000.0,13502500000.0
Interest Income Non Operating,,1663600000.0,3808700000.0,
Operating Income,,261300000.0,1832000000.0,2708400000.0
Operating Expense,,9055900000.0,9232100000.0,12637000000.0
Other Operating Expenses,,7376100000.0,5997200000.0,10159100000.0
Depreciation And Amortization In Income Statement,,1229400000.0,1281600000.0,1513900000.0
Amortization,,,906700000.0,
Depreciation Income Statement,,1229400000.0,374900000.0,1513900000.0
Selling General And Administration,,,759800000.0,
General And Administrative Expense,,,759800000.0,
Rent And Landing Fees,,,534800000.0,
Gross Profit,,9317200000.0,11064100000.0,15345400000.0
