,item,2023-03-31 00:00:00,2022-03-31 00:00:00,2021-03-31 00:00:00,2020-03-31 00:00:00,sheet
0,Tax Effect Of Unusual Items,-32.73589,32.0,-1239.533569,-1924.084532,Income Statement
1,Tax Rate For Calcs,0.251815,0.4,0.27886,0.192408,Income Statement
2,Normalized EBITDA,788340.0,882490.0,93297.0,61667.0,Income Statement
3,Total Unusual Items,-130.0,80.0,-4445.0,-10000.0,Income Statement
4,Total Unusual Items Excluding Goodwill,-130.0,80.0,-4445.0,-10000.0,Income Statement
5,Net Income From Continuing Operation Net Minority Interest,589620.0,24170.0,57777.0,41616.0,Income Statement
6,Reconciled Depreciation,,0.0,0.0,,Income Statement
7,Reconciled Cost Of Revenue,1550370.0,638130.0,504299.0,392084.0,Income Statement
8,EBIT,788210.0,882570.0,88852.0,51667.0,Income Statement
9,Net Interest Income,5390.0,-1130.0,-9387.0,9864.0,Income Statement
10,Interest Expense,130.0,470.0,8733.0,,Income Statement
11,Interest Income,6170.0,,0.0,28624.0,Income Statement
12,Normalized Income,589717.26411,24122.0,60982.466431,49691.915468,Income Statement
13,Net Income From Continuing And Discontinued Operation,589620.0,24170.0,57777.0,41616.0,Income Statement
14,Total Expenses,2301170.0,1315060.0,1242334.0,1494184.0,Income Statement
15,Diluted Average Shares,,3051500.0,3051500.0,3051500.0,Income Statement
16,Basic Average Shares,,3051500.0,3051500.0,3051500.0,Income Statement
17,Diluted EPS,,0.01,0.02,0.01,Income Statement
18,Basic EPS,,0.01,0.02,0.01,Income Statement
19,Diluted NI Availto Com Stockholders,589620.0,24170.0,57777.0,41616.0,Income Statement
20,Net Income Common Stockholders,589620.0,24170.0,57777.0,41616.0,Income Statement
21,Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,Income Statement
22,Net Income,589620.0,24170.0,57777.0,41616.0,Income Statement
23,Net Income Including Noncontrolling Interests,589620.0,24170.0,57777.0,41616.0,Income Statement
24,Net Income Extraordinary,0.0,0.0,0.0,,Income Statement
25,Net Income Continuous Operations,589620.0,24170.0,57777.0,41616.0,Income Statement
26,Tax Provision,198450.0,857940.0,22342.0,9915.0,Income Statement
27,Pretax Income,788080.0,882100.0,80119.0,51531.0,Income Statement
28,Special Income Charges,-130.0,80.0,-4445.0,-10000.0,Income Statement
29,Other Special Charges,,,,10000.0,Income Statement
30,Write Off,130.0,-80.0,4445.0,,Income Statement
31,Net Non Operating Interest Income Expense,5390.0,-1130.0,-9387.0,9864.0,Income Statement
32,Total Other Finance Cost,650.0,660.0,654.0,18760.0,Income Statement
33,Interest Expense Non Operating,130.0,470.0,8733.0,,Income Statement
34,Interest Income Non Operating,6170.0,,0.0,28624.0,Income Statement
35,Operating Income,782690.0,883140.0,93951.0,51667.0,Income Statement
36,Operating Expense,750800.0,676930.0,738035.0,1102100.0,Income Statement
37,Other Operating Expenses,431850.0,386790.0,405371.0,441513.0,Income Statement
38,Depreciation And Amortization In Income Statement,,0.0,0.0,,Income Statement
39,Depreciation Income Statement,,0.0,0.0,,Income Statement
40,Selling General And Administration,318950.0,290140.0,332664.0,260587.0,Income Statement
41,Selling And Marketing Expense,53650.0,40560.0,47981.0,62424.0,Income Statement
42,General And Administrative Expense,265300.0,249580.0,284683.0,198163.0,Income Statement
43,Gross Profit,1533490.0,1560070.0,831986.0,1153767.0,Income Statement
44,Cost Of Revenue,1550370.0,638130.0,504299.0,392084.0,Income Statement
45,Total Revenue,3083860.0,2198200.0,1336285.0,1545851.0,Income Statement
46,Operating Revenue,3083860.0,2198200.0,1336285.0,1545851.0,Income Statement
0,Ordinary Shares Number,3051500.0,3051500.0,3051500.0,3051500.0,Balance Sheet
1,Share Issued,3051500.0,3051500.0,3051500.0,3051500.0,Balance Sheet
2,Net Debt,7473610.0,8229700.0,5456697.0,7156269.0,Balance Sheet
3,Total Debt,7724000.0,8853240.0,5750500.0,7250500.0,Balance Sheet
4,Tangible Book Value,980719730.0,721417010.0,184470271.0,52632080.0,Balance Sheet
5,Invested Capital,988443730.0,730270250.0,190220771.0,59882580.0,Balance Sheet
6,Working Capital,5274730.0,4685110.0,4660941.0,4603164.0,Balance Sheet
7,Net Tangible Assets,980719730.0,721417010.0,184470271.0,52632080.0,Balance Sheet
8,Common Stock Equity,980719730.0,721417010.0,184470271.0,52632080.0,Balance Sheet
9,Total Capitalization,980719730.0,721417010.0,184470271.0,52632080.0,Balance Sheet
