,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,-46441062.801932,-254642020.491447,-357064615.384615,-282780000.0
Tax Rate For Calcs,0.26432,0.246722,0.215385,0.3
Normalized EBITDA,3207700000.0,3434800000.0,3060600000.0,2140300000.0
Total Unusual Items,-175700000.0,-1032100000.0,-1657800000.0,-942600000.0
Total Unusual Items Excluding Goodwill,-175700000.0,-1032100000.0,-1657800000.0,-942600000.0
Net Income From Continuing Operation Net Minority Interest,2132000000.0,1735100000.0,1055700000.0,456100000.0
Reconciled Depreciation,99400000.0,85800000.0,44800000.0,61300000.0
Reconciled Cost Of Revenue,7623800000.0,7343600000.0,8521800000.0,9742700000.0
EBIT,2932600000.0,2316900000.0,1358000000.0,1136400000.0
Net Interest Income,,1200000.0,-14700000.0,-7300000.0
Interest Expense,,13500000.0,12500000.0,13700000.0
Interest Income,,20700000.0,1600000.0,10200000.0
Normalized Income,2261258937.198068,2512557979.508553,2356435384.615385,1115920000.0
Net Income From Continuing And Discontinued Operation,2132000000.0,1735100000.0,1055700000.0,456100000.0
Total Expenses,8106600000.0,8042000000.0,9180900000.0,10396800000.0
Rent Expense Supplemental,,6000000.0,42600000.0,20100000.0
Diluted Average Shares,,53853553.0,53851066.0,53851066.0
Basic Average Shares,,53853553.0,53851066.0,53851066.0
Diluted EPS,,32.23,19.6,8.47
Basic EPS,,32.23,19.6,8.47
Diluted NI Availto Com Stockholders,2132000000.0,1735100000.0,1055700000.0,456100000.0
Net Income Common Stockholders,2132000000.0,1735100000.0,1055700000.0,456100000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,2132000000.0,1735100000.0,1055700000.0,456100000.0
Minority Interests,,0.0,,
Net Income Including Noncontrolling Interests,2132000000.0,1735100000.0,1055700000.0,456100000.0
Net Income Continuous Operations,2132000000.0,1735100000.0,1055700000.0,456100000.0
Tax Provision,766000000.0,568300000.0,289800000.0,666600000.0
Pretax Income,2898000000.0,2303400000.0,1345500000.0,1122700000.0
Other Non Operating Income Expenses,139800000.0,66200000.0,2700000.0,1100000.0
Special Income Charges,-175700000.0,-1050900000.0,-1676800000.0,-979200000.0
Other Special Charges,,-16600000.0,,
Write Off,175700000.0,1067500000.0,1676800000.0,979200000.0
Net Non Operating Interest Income Expense,,1200000.0,-14700000.0,-7300000.0
Total Other Finance Cost,,6000000.0,3800000.0,3800000.0
Interest Expense Non Operating,,13500000.0,12500000.0,13700000.0
Interest Income Non Operating,,20700000.0,1600000.0,10200000.0
Operating Income,2932600000.0,3333000000.0,3015300000.0,2070800000.0
Operating Expense,482800000.0,698400000.0,659100000.0,654100000.0
Other Operating Expenses,491900000.0,242000000.0,172500000.0,123100000.0
Depreciation And Amortization In Income Statement,99400000.0,85800000.0,44800000.0,61300000.0
Amortization,,16400000.0,,
Depreciation Income Statement,99400000.0,69400000.0,44800000.0,61300000.0
Selling General And Administration,,237000000.0,276500000.0,330300000.0
Selling And Marketing Expense,,16800000.0,4700000.0,18500000.0
General And Administrative Expense,,220200000.0,271800000.0,311800000.0
Rent And Landing Fees,,6000000.0,42600000.0,20100000.0
Gross Profit,3415400000.0,4031400000.0,3674400000.0,2724900000.0
Cost Of Revenue,7623800000.0,7343600000.0,8521800000.0,9742700000.0
Total Revenue,11039200000.0,11375000000.0,12196200000.0,12467600000.0
Operating Revenue,11039200000.0,11375000000.0,12196200000.0,12467600000.0
Ordinary Shares Number,53851066.0,53851066.0,53851066.0,53851066.0
Share Issued,53851066.0,53851066.0,53851066.0,53851066.0
Net Debt,90730200000.0,98697200000.0,111229900000.0,116403100000.0
Total Debt,91679400000.0,103648900000.0,112255800000.0,117682900000.0
Tangible Book Value,16640800000.0,14785000000.0,13291000000.0,12496500000.0
Invested Capital,108420200000.0,118582400000.0,125675700000.0,130140300000.0
Working Capital,1559600000.0,-21230100000.0,-23364500000.0,-19958600000.0
Net Tangible Assets,16640800000.0,14785000000.0,13291000000.0,12496500000.0
Capital Lease Obligations,252200000.0,174100000.0,158300000.0,173500000.0
Common Stock Equity,16993000000.0,15107600000.0,13578200000.0,12630900000.0
Total Capitalization,108420200000.0,86713900000.0,95675300000.0,104047300000.0
Total Equity Gross Minority Interest,16993000000.0,15107600000.0,13578200000.0,12630900000.0
Stockholders Equity,16993000000.0,15107600000.0,13578200000.0,12630900000.0
Other Equity Interest,16454200000.0,14568800000.0,13039400000.0,
Retained Earnings,,243400000.0,224200000.0,123200000.0
Additional Paid In Capital,,1169900000.0,1169900000.0,1169900000.0
Capital Stock,538800000.0,538800000.0,538800000.0,538800000.0
Common Stock,538800000.0,538800000.0,538800000.0,538800000.0
Total Liabilities Net Minority Interest,92208700000.0,104182800000.0,112830200000.0,118357900000.0
Total Non Current Liabilities Net Minority Interest,92106600000.0,71789900000.0,82301300000.0,91626800000.0
Other Non Current Liabilities,90600000.0,84100000.0,,
Non Current Pension And Other Postretirement Benefit Plans,,,,70100000.0
Long Term Debt And Capital Lease Obligation,91679400000.0,71722700000.0,82221000000.0,91556700000.0
Long Term Capital Lease Obligation,252200000.0,116400000.0,123900000.0,140300000.0
Long Term Debt,91427200000.0,71606300000.0,82097100000.0,91416400000.0
Long Term Provisions,165000000.0,67200000.0,80300000.0,70100000.0
Current Liabilities,102100000.0,32392900000.0,30528900000.0,26731100000.0
Other Current Liabilities,,5700000.0,,
Current Deferred Taxes Liabilities,,,11300000.0,20600000.0
Current Debt And Capital Lease Obligation,,31926200000.0,30034800000.0,26126200000.0
Current Capital Lease Obligation,,57700000.0,34400000.0,33200000.0
Current Debt,,31868500000.0,30000400000.0,26093000000.0
Pensionand Other Post Retirement Benefit Plans Current,,,,27700000.0
Current Provisions,,54500000.0,73100000.0,20600000.0
Payables,102100000.0,327600000.0,409700000.0,577200000.0
Other Payable,102100000.0,16000000.0,4600000.0,28500000.0
Dividends Payable,,12200000.0,11700000.0,13300000.0
Total Tax Payable,,0.0,11300000.0,20600000.0
Accounts Payable,,299400000.0,393400000.0,514800000.0
Total Assets,109201700000.0,119290400000.0,126408400000.0,130988800000.0
Total Non Current Assets,107540000000.0,108127600000.0,119244000000.0,124216300000.0
Other Non Current Assets,58800000.0,7300000.0,5600000.0,2500000.0
Non Current Prepaid Assets,416900000.0,149500000.0,83700000.0,151600000.0
Non Current Deferred Taxes Assets,852000000.0,1271400000.0,1203000000.0,971400000.0
Investmentin Financial Assets,2319500000.0,160400000.0,158500000.0,169600000.0
Available For Sale Securities,2319500000.0,160400000.0,158500000.0,169600000.0
Financial Assets Designatedas Fair Value Through Profitor Loss Total,,0.0,,0.0
Goodwill And Other Intangible Assets,352200000.0,322600000.0,287200000.0,134400000.0
