,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,51854.896405
Tax Rate For Calcs,0.2168,0.252158,0.28019,0.277413
Normalized EBITDA,309269000.0,274988000.0,200502470.0,236791999.0
Total Unusual Items,,,,186923.0
Total Unusual Items Excluding Goodwill,,,,186923.0
Net Income From Continuing Operation Net Minority Interest,160342000.0,133012000.0,80051612.0,107498763.0
Reconciled Depreciation,54777000.0,44687000.0,37260714.0,36768332.0
Reconciled Cost Of Revenue,2151565000.0,1898340000.0,1394907262.0,1789822555.0
EBIT,254492000.0,230301000.0,163241756.0,200210590.0
Net Interest Income,-49764000.0,-45083000.0,-54394053.0,-58388401.0
Interest Expense,49764000.0,52440000.0,52029690.0,51441260.0
Interest Income,,13825000.0,6262431.0,5057193.0
Normalized Income,160342000.0,133012000.0,80051612.0,107363694.896405
Net Income From Continuing And Discontinued Operation,160342000.0,133012000.0,80051612.0,107498763.0
Total Expenses,2463932000.0,2058556000.0,1538296874.0,1951433491.0
Rent Expense Supplemental,,4295000.0,4754208.0,13028610.0
Diluted Average Shares,77835922.0,77784795.0,78003000.0,78003000.0
Basic Average Shares,77835922.0,77784795.0,78003000.0,78003000.0
Diluted EPS,2.06,1.71,1.026,1.378
Basic EPS,2.06,1.71,1.026,1.378
Diluted NI Availto Com Stockholders,160342000.0,133012000.0,80051612.0,107498763.0
Net Income Common Stockholders,160342000.0,133012000.0,80051612.0,107498763.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,160342000.0,133012000.0,80051612.0,107498763.0
Net Income Including Noncontrolling Interests,160343000.0,133012000.0,80051612.0,107498763.0
Net Income Continuous Operations,160343000.0,133012000.0,80051612.0,107498763.0
Tax Provision,44385000.0,44849000.0,31160454.0,41270567.0
Pretax Income,204728000.0,177861000.0,111212066.0,148769330.0
Other Non Operating Income Expenses,12501000.0,600000.0,600000.0,300946.0
Special Income Charges,,,,186923.0
Other Special Charges,,,,-186923.0
Net Non Operating Interest Income Expense,-49764000.0,-45083000.0,-54394053.0,-58388401.0
Total Other Finance Cost,,6468000.0,8626794.0,12004334.0
Interest Expense Non Operating,49764000.0,52440000.0,52029690.0,51441260.0
Interest Income Non Operating,,13825000.0,6262431.0,5057193.0
Operating Income,241991000.0,222345000.0,165006119.0,206669862.0
Operating Expense,312367000.0,160216000.0,143389612.0,161610936.0
Other Operating Expenses,176975000.0,38510000.0,31957083.0,35176752.0
Depreciation And Amortization In Income Statement,54777000.0,44687000.0,37260714.0,36768332.0
Depreciation Income Statement,54777000.0,44687000.0,37260714.0,36768332.0
Selling General And Administration,,3145000.0,3126035.0,4193895.0
General And Administrative Expense,,3145000.0,3126035.0,4193895.0
Rent And Landing Fees,,4295000.0,4754208.0,13028610.0
Gross Profit,554358000.0,382561000.0,308395731.0,368280798.0
Cost Of Revenue,2151565000.0,1898340000.0,1394907262.0,1789822555.0
Total Revenue,2705923000.0,2280901000.0,1703302993.0,2158103353.0
Operating Revenue,2705923000.0,2280901000.0,1703302993.0,2158103353.0
Ordinary Shares Number,78003000.0,78003000.0,78003000.0,78003000.0
Share Issued,78003000.0,78003000.0,78003000.0,78003000.0
Net Debt,376190000.0,171362000.0,282384490.0,371047394.0
Total Debt,441212000.0,201911000.0,285626905.0,390879905.0
Tangible Book Value,1153970000.0,1025012000.0,919190656.0,865447032.0
Invested Capital,1531041000.0,1197482000.0,1204817561.0,1256326937.0
Working Capital,636894000.0,475722000.0,376690755.0,258364826.0
Net Tangible Assets,1153970000.0,1025012000.0,919190656.0,865447032.0
Capital Lease Obligations,64141000.0,29441000.0,,
Common Stock Equity,1153970000.0,1025012000.0,919190656.0,865447032.0
Total Capitalization,1309938000.0,1074940000.0,965723706.0,936704174.0
Total Equity Gross Minority Interest,1153970000.0,1025012000.0,919190656.0,865447032.0
Stockholders Equity,1153970000.0,1025012000.0,919190656.0,865447032.0
Other Equity Interest,997964000.0,-78003000.0,-6.0,
Retained Earnings,,840289000.0,744553707.0,699815833.0
Capital Stock,156006000.0,156006000.0,78003000.0,78003000.0
Common Stock,156006000.0,156006000.0,78003000.0,78003000.0
Total Liabilities Net Minority Interest,1090422000.0,1040221000.0,980627329.0,1135989797.0
Total Non Current Liabilities Net Minority Interest,304497000.0,162357000.0,136439541.0,158937903.0
Other Non Current Liabilities,1000.0,-1000.0,-13.0,4.0
Non Current Deferred Taxes Liabilities,84387000.0,86435000.0,89906504.0,87680757.0
Long Term Debt And Capital Lease Obligation,220109000.0,75923000.0,46533050.0,71257142.0
Long Term Capital Lease Obligation,64141000.0,25995000.0,,
Long Term Debt,155968000.0,49928000.0,46533050.0,71257142.0
Current Liabilities,785925000.0,877864000.0,844187788.0,977051894.0
Other Current Liabilities,10135000.0,1903000.0,2588677.0,1845691.0
Current Deferred Taxes Liabilities,,8911000.0,9669899.0,9780019.0
Current Debt And Capital Lease Obligation,221103000.0,125988000.0,239093855.0,319622763.0
Current Capital Lease Obligation,,3446000.0,,
Current Debt,221103000.0,122542000.0,239093855.0,319622763.0
Pensionand Other Post Retirement Benefit Plans Current,,9001000.0,7209371.0,6463064.0
Current Provisions,1494000.0,2549000.0,1455000.0,996682.0
Payables,510564000.0,732061000.0,585625986.0,638317675.0
Other Payable,,23944000.0,22908978.0,22159986.0
Dividends Payable,,5413000.0,5492425.0,5470455.0
Total Tax Payable,7033000.0,,9670000.0,
Accounts Payable,503531000.0,702704000.0,557224583.0,610687234.0
Total Assets,2244392000.0,2065233000.0,1899817985.0,2001436829.0
Total Non Current Assets,821572000.0,711647000.0,678939442.0,766020110.0
Other Non Current Assets,14412000.0,2000.0,-70075459.0,-1.0
Non Current Prepaid Assets,,19991000.0,20511597.0,25109061.0
Investmentin Financial Assets,7456000.0,1832000.0,1097500.0,1097715.0
Available For Sale Securities,7456000.0,1832000.0,1097500.0,1097715.0
Net PPE,799704000.0,689822000.0,727405804.0,729563344.0
Accumulated Depreciation,,-191332000.0,-153966445.0,-126974316.0
Gross PPE,799704000.0,881154000.0,881372249.0,856537660.0
Construction In Progress,240987000.0,94518000.0,74132383.0,72224956.0
Other Properties,558717000.0,118780000.0,86680123.0,62568217.0
Machinery Furniture Equipment,,555113000.0,537741828.0,541521656.0
Buildings And Improvements,,86949000.0,103772823.0,101177739.0
Land And Improvements,,25794000.0,79045092.0,79045092.0
Properties,,0.0,0.0,0.0
Current Assets,1422819000.0,1353586000.0,1220878543.0,1235416720.0
Other Current Assets,155158000.0,130397000.0,107926000.0,-1.0
Assets Held For Sale Current,80905000.0,105550000.0,105549858.0,
Restricted Cash,,5413000.0,5492425.0,5470455.0
Prepaid Assets,,8033000.0,7327619.0,7684211.0
Inventory,596925000.0,570209000.0,533083210.0,570518809.0
Other Inventories,,14973000.0,16420870.0,23276042.0
Finished Goods,,37568000.0,48466346.0,62115357.0
Work In Process,,389699000.0,377108025.0,394081893.0
Raw Materials,,127969000.0,91087969.0,91045517.0
Other Receivables,,572520000.0,441661628.0,527131282.0
Taxes Receivable,,26257000.0,49398716.0,61045137.0
Accounts Receivable,541872000.0,26122000.0,42173053.0,16732122.0
Allowance For Doubtful Accounts Receivable,,-23071000.0,-15599180.0,-14058960.0
Gross Accounts Receivable,,49193000.0,57772233.0,30791082.0
Cash Cash Equivalents And Short Term Investments,47959000.0,39482000.0,36192034.0,46834704.0
Other Short Term Investments,47078000.0,38374000.0,32949619.0,27002193.0
Cash And Cash Equivalents,881000.0,1108000.0,3242415.0,19832511.0
Cash Financial,,1108000.0,3242415.0,19832511.0
