,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,-246800000.0,140400000.0,-9993171.523224
Tax Rate For Calcs,0.4,0.4,0.3,0.005341
Normalized EBITDA,-12343000000.0,-20391000000.0,-15318000000.0,-25481000000.0
Total Unusual Items,0.0,-593000000.0,468000000.0,-1871000000.0
Total Unusual Items Excluding Goodwill,0.0,-617000000.0,468000000.0,-1871000000.0
Net Income From Continuing Operation Net Minority Interest,-17759000000.0,-23929000000.0,-16961000000.0,-28422000000.0
Reconciled Depreciation,4853000000.0,2473000000.0,1785000000.0,1745000000.0
Reconciled Cost Of Revenue,36516000000.0,32537000000.0,22666000000.0,26262000000.0
EBIT,-17196000000.0,-23457000000.0,-16635000000.0,-29097000000.0
Net Interest Income,-233000000.0,2194000000.0,2320000000.0,478000000.0
Interest Expense,233000000.0,394000000.0,348000000.0,485000000.0
Interest Income,,2613000000.0,2698000000.0,1014000000.0
Normalized Income,-17759000000.0,-23534800000.0,-17288600000.0,-26560993171.523224
Net Income From Continuing And Discontinued Operation,-17759000000.0,-23929000000.0,-16961000000.0,-28422000000.0
Total Expenses,89916000000.0,74574000000.0,46918000000.0,60506000000.0
Rent Expense Supplemental,,100000000.0,92000000.0,148000000.0
Diluted Average Shares,657740741.0,629710526.0,601971990.0,648273659.0
Basic Average Shares,657740741.0,629710526.0,601971990.0,648273659.0
Diluted EPS,-27.0,-38.0,-28.0,-43.842596
Basic EPS,-27.0,-38.0,-28.0,-43.842596
Diluted NI Availto Com Stockholders,-17759000000.0,-23929000000.0,-16961000000.0,-28422000000.0
Net Income Common Stockholders,-17759000000.0,-23929000000.0,-16961000000.0,-28422000000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,-17759000000.0,-23929000000.0,-16961000000.0,-28422000000.0
Minority Interests,6000000.0,35000000.0,49000000.0,1002000000.0
Net Income Including Noncontrolling Interests,-17765000000.0,-23964000000.0,-17010000000.0,-29424000000.0
Net Income Continuous Operations,-17765000000.0,-23964000000.0,-17010000000.0,-29424000000.0
Tax Provision,336000000.0,113000000.0,27000000.0,-158000000.0
Pretax Income,-17429000000.0,-23851000000.0,-16983000000.0,-29582000000.0
Other Non Operating Income Expenses,-7058000000.0,47000000.0,199000000.0,121000000.0
Special Income Charges,0.0,-832000000.0,-431000000.0,-3224000000.0
Other Special Charges,,-7000000.0,-37000000.0,91000000.0
Write Off,,804000000.0,465000000.0,287000000.0
Impairment Of Capital Assets,,11000000.0,3000000.0,2846000000.0
Net Non Operating Interest Income Expense,-233000000.0,2194000000.0,2320000000.0,478000000.0
Total Other Finance Cost,,25000000.0,30000000.0,51000000.0
Interest Expense Non Operating,233000000.0,394000000.0,348000000.0,485000000.0
Interest Income Non Operating,,2613000000.0,2698000000.0,1014000000.0
Operating Income,-10013000000.0,-24949000000.0,-18894000000.0,-27698000000.0
Operating Expense,53400000000.0,42037000000.0,24252000000.0,34244000000.0
Other Operating Expenses,,5218000000.0,4188000000.0,6235000000.0
Depreciation And Amortization In Income Statement,4853000000.0,2473000000.0,1785000000.0,1745000000.0
Amortization,,86000000.0,71000000.0,249000000.0
Depreciation Income Statement,4853000000.0,2387000000.0,1714000000.0,1496000000.0
Selling General And Administration,10764000000.0,10044000000.0,6338000000.0,14923000000.0
Selling And Marketing Expense,10764000000.0,8554000000.0,5325000000.0,13971000000.0
General And Administrative Expense,,1490000000.0,1013000000.0,952000000.0
Rent And Landing Fees,,100000000.0,92000000.0,148000000.0
Gross Profit,43387000000.0,17088000000.0,5358000000.0,6546000000.0
Cost Of Revenue,36516000000.0,32537000000.0,22666000000.0,26262000000.0
Total Revenue,79903000000.0,49625000000.0,28024000000.0,32808000000.0
Operating Revenue,79903000000.0,49625000000.0,28024000000.0,32808000000.0
Ordinary Shares Number,633874898.0,648561414.0,648273659.0,648273659.0
Share Issued,633874898.0,648561414.0,648273659.0,648273659.0
Total Debt,2233000000.0,2215000000.0,6120000000.0,4281000000.0
Tangible Book Value,129202000000.0,140920000000.0,64682000000.0,80391000000.0
Invested Capital,130176000000.0,141517000000.0,70797000000.0,83139000000.0
Working Capital,95022000000.0,74125000000.0,52446000000.0,47697000000.0
Net Tangible Assets,129202000000.0,140920000000.0,64682000000.0,80391000000.0
Capital Lease Obligations,2213000000.0,2214000000.0,671000000.0,2194000000.0
Common Stock Equity,130156000000.0,141516000000.0,65348000000.0,81052000000.0
Total Capitalization,130156000000.0,141516000000.0,65348000000.0,81052000000.0
Total Equity Gross Minority Interest,129929000000.0,141295000000.0,65162000000.0,80912000000.0
Minority Interest,-227000000.0,-221000000.0,-186000000.0,-140000000.0
Stockholders Equity,130156000000.0,141516000000.0,65348000000.0,81052000000.0
Other Equity Interest,129522000000.0,10022000000.0,64743000000.0,80448000000.0
Retained Earnings,,-151833000000.0,,
Additional Paid In Capital,,273166000000.0,,
Capital Stock,634000000.0,649000000.0,605000000.0,604000000.0
Common Stock,634000000.0,649000000.0,605000000.0,604000000.0
Total Liabilities Net Minority Interest,49729000000.0,38621000000.0,26351000000.0,22119000000.0
Total Non Current Liabilities Net Minority Interest,4860000000.0,5296000000.0,4799000000.0,5459000000.0
Non Current Deferred Revenue,2367000000.0,3165000000.0,4119000000.0,3423000000.0
Non Current Deferred Taxes Liabilities,0.0,2000000.0,6000000.0,11000000.0
Long Term Debt And Capital Lease Obligation,1876000000.0,1822000000.0,427000000.0,1822000000.0
Long Term Capital Lease Obligation,1876000000.0,1822000000.0,427000000.0,1822000000.0
Long Term Debt,,,0.0,0.0
Long Term Provisions,617000000.0,307000000.0,247000000.0,203000000.0
Current Liabilities,44869000000.0,33325000000.0,21552000000.0,16660000000.0
Other Current Liabilities,4189000000.0,4514000000.0,,
Current Debt And Capital Lease Obligation,357000000.0,393000000.0,5693000000.0,2459000000.0
Current Capital Lease Obligation,337000000.0,392000000.0,244000000.0,372000000.0
Current Debt,20000000.0,1000000.0,5449000000.0,2087000000.0
Current Provisions,1575000000.0,823000000.0,430000000.0,558000000.0
Payables,8589000000.0,27814000000.0,11501000000.0,9621000000.0
Other Payable,,15975000000.0,3003000000.0,1648000000.0
Total Tax Payable,,4325000000.0,2446000000.0,1857000000.0
Accounts Payable,8589000000.0,7514000000.0,6052000000.0,6116000000.0
Total Assets,179658000000.0,179916000000.0,91513000000.0,103031000000.0
Total Non Current Assets,39767000000.0,72466000000.0,17515000000.0,38674000000.0
Other Non Current Assets,3202000000.0,3032000000.0,,
Non Current Prepaid Assets,,3250000000.0,3417000000.0,2122000000.0
Non Current Deferred Taxes Assets,85000000.0,70000000.0,35000000.0,32000000.0
Other Investments,,,341000000.0,2276000000.0
Investmentin Financial Assets,14484000000.0,50750000000.0,2847000000.0,15793000000.0
Held To Maturity Securities,,273000000.0,,
Available For Sale Securities,14484000000.0,50437000000.0,2847000000.0,15793000000.0
Financial Assets Designatedas Fair Value Through Profitor Loss Total,,40000000.0,,
Long Term Equity Investment,2518000000.0,2233000000.0,2317000000.0,3230000000.0
Investmentsin Joint Venturesat Cost,0.0,0.0,0.0,762000000.0
Investmentsin Associatesat Cost,2518000000.0,2233000000.0,2317000000.0,2468000000.0
Goodwill And Other Intangible Assets,954000000.0,596000000.0,666000000.0,661000000.0
Other Intangible Assets,511000000.0,153000000.0,199000000.0,194000000.0
Goodwill,443000000.0,443000000.0,467000000.0,467000000.0
Net PPE,11248000000.0,8663000000.0,4483000000.0,5421000000.0
Accumulated Depreciation,,-5929000000.0,-4006000000.0,-2920000000.0
Gross PPE,11248000000.0,14592000000.0,8489000000.0,8341000000.0
Construction In Progress,72000000.0,102000000.0,208000000.0,131000000.0
Other Properties,11176000000.0,2945000000.0,1283000000.0,2674000000.0
Machinery Furniture Equipment,,11280000000.0,6751000000.0,5187000000.0
Buildings And Improvements,,265000000.0,247000000.0,349000000.0
Properties,,0.0,0.0,0.0
Current Assets,139891000000.0,107450000000.0,73998000000.0,64357000000.0
Other Current Assets,12278000000.0,15157000000.0,,1000000.0
Restricted Cash,,5548000000.0,,
Prepaid Assets,,8710000000.0,9619000000.0,8630000000.0
Other Receivables,57000000.0,31266000000.0,23802000000.0,8425000000.0
Taxes Receivable,,7990000000.0,5628000000.0,5073000000.0
Accounts Receivable,12528000000.0,7464000000.0,4713000000.0,4932000000.0
Allowance For Doubtful Accounts Receivable,,-1616000000.0,-1570000000.0,-1360000000.0
Gross Accounts Receivable,,9080000000.0,6283000000.0,6292000000.0
Cash Cash Equivalents And Short Term Investments,115028000000.0,46472000000.0,30236000000.0,37296000000.0
Other Short Term Investments,81908000000.0,32682000000.0,24768000000.0,33064000000.0
Cash And Cash Equivalents,33120000000.0,13790000000.0,5468000000.0,4232000000.0
Cash Equivalents,,1048000000.0,2861000000.0,173000000.0
Cash Financial,,12742000000.0,2607000000.0,4059000000.0
Free Cash Flow,-2896000000.0,-17434000000.0,-22752000000.0,-25673000000.0
Repurchase Of Capital Stock,-8584000000.0,,,
Repayment Of Debt,,-435000000.0,-735000000.0,-606000000.0
Issuance Of Debt,,,,1364000000.0
Issuance Of Capital Stock,7000000.0,83067000000.0,107000000.0,50540000000.0
Capital Expenditure,-7052000000.0,-5071000000.0,-1927000000.0,-1907000000.0
End Cash Position,33100000000.0,13789000000.0,454000000.0,4162000000.0
Beginning Cash Position,13789000000.0,454000000.0,4162000000.0,-3701000000.0
Effect Of Exchange Rate Changes,23000000.0,49000000.0,40000000.0,-7000000.0
Changes In Cash,19288000000.0,13286000000.0,-3748000000.0,7870000000.0
Financing Cash Flow,-11123000000.0,80535000000.0,-2221000000.0,51599000000.0
Net Other Financing Charges,-1907000000.0,,-908000000.0,1202000000.0
Interest Paid Cff,-199000000.0,-380000000.0,-339000000.0,-470000000.0
Net Common Stock Issuance,-8577000000.0,83067000000.0,107000000.0,50540000000.0
Common Stock Payments,-8584000000.0,,,
Common Stock Issuance,7000000.0,83067000000.0,107000000.0,50540000000.0
Net Issuance Payments Of Debt,,-435000000.0,-735000000.0,758000000.0
Net Short Term Debt Issuance,,-435000000.0,-735000000.0,1364000000.0
Short Term Debt Payments,,-435000000.0,-735000000.0,-606000000.0
Short Term Debt Issuance,,,,1364000000.0
Net Long Term Debt Issuance,,0.0,-735000000.0,-606000000.0
Long Term Debt Payments,,0.0,-735000000.0,-606000000.0
Investing Cash Flow,26255000000.0,-54886000000.0,19298000000.0,-19963000000.0
Interest Received Cfi,3080000000.0,2775000000.0,950000000.0,381000000.0
Net Investment Purchase And Sale,29669000000.0,-51872000000.0,21909000000.0,-19543000000.0
Sale Of Investment,450440000000.0,128915000000.0,110911000000.0,74487000000.0
Purchase Of Investment,-420771000000.0,-180787000000.0,-89002000000.0,-94030000000.0
Net Business Purchase And Sale,,0.0,-87000000.0,-1457000000.0
Purchase Of Business,,0.0,-87000000.0,-1457000000.0
Net PPE Purchase And Sale,-6967000000.0,-5044000000.0,-1871000000.0,-1866000000.0
Sale Of PPE,85000000.0,27000000.0,56000000.0,41000000.0
Purchase Of PPE,-7052000000.0,-5071000000.0,-1927000000.0,-1907000000.0
Operating Cash Flow,4156000000.0,-12363000000.0,-20825000000.0,-23766000000.0
Taxes Refund Paid,-1762000000.0,-1479000000.0,1871000000.0,-265000000.0
Change In Working Capital,6489000000.0,3481000000.0,-6902000000.0,68000000.0
Change In Other Current Liabilities,8789000000.0,14750000000.0,2396000000.0,-1275000000.0
Change In Other Current Assets,1168000000.0,-9992000000.0,-9113000000.0,3060000000.0
Change In Payable,1090000000.0,1481000000.0,-33000000.0,-1199000000.0
Change In Receivables,-5539000000.0,-3192000000.0,-67000000.0,-730000000.0
Other Non Cash Items,-3083000000.0,-2249000000.0,-2359000000.0,-507000000.0
Stock Based Compensation,14558000000.0,8093000000.0,1125000000.0,1661000000.0
Provisionand Write Offof Assets,73000000.0,77000000.0,386000000.0,632000000.0
Depreciation And Amortization,4853000000.0,2473000000.0,1785000000.0,1745000000.0
Amortization Cash Flow,,86000000.0,,
Depreciation,4853000000.0,2387000000.0,1785000000.0,1745000000.0
Pension And Employee Benefit Expense,-4000000.0,15000000.0,,
Gain Loss On Investment Securities,-609000000.0,-215000000.0,-899000000.0,-1353000000.0
Gain Loss On Sale Of PPE,-25000000.0,-7000000.0,-18000000.0,-12000000.0
Net Income From Continuing Operations,-17429000000.0,-23851000000.0,-16983000000.0,-29582000000.0
