,item,2023-03-31 00:00:00,2022-03-31 00:00:00,2021-03-31 00:00:00,2020-03-31 00:00:00,sheet
0,Tax Effect Of Unusual Items,0.0,1702664.0,499947.0,192944.075999,Income Statement
1,Tax Rate For Calcs,0.001856,0.004,0.0021,0.001427,Income Statement
2,Normalized EBITDA,361549000.0,521677000.0,375409000.0,756111000.0,Income Statement
3,Total Unusual Items,,425666000.0,238070000.0,135206000.0,Income Statement
4,Total Unusual Items Excluding Goodwill,,425666000.0,238070000.0,135206000.0,Income Statement
5,Net Income From Continuing Operation Net Minority Interest,-2103968000.0,-1214604000.0,-1638518000.0,-1307837000.0,Income Statement
6,Reconciled Depreciation,1317284000.0,1257500000.0,1342103000.0,1381487000.0,Income Statement
7,Reconciled Cost Of Revenue,19596595000.0,20537076000.0,21737335000.0,23490810000.0,Income Statement
8,EBIT,-955735000.0,-310157000.0,-728624000.0,-490170000.0,Income Statement
9,Net Interest Income,-1152146000.0,-917043000.0,-852927000.0,-747517000.0,Income Statement
10,Interest Expense,1152146000.0,909291000.0,913419000.0,819536000.0,Income Statement
11,Interest Income,,52618000.0,60492000.0,72019000.0,Income Statement
12,Normalized Income,-2103968000.0,-1638567336.0,-1876088053.0,-1442850055.924001,Income Statement
13,Net Income From Continuing And Discontinued Operation,-2103968000.0,-1214604000.0,-1638518000.0,-1307837000.0,Income Statement
14,Total Expenses,25807350000.0,25080087000.0,27840140000.0,29896201000.0,Income Statement
15,Rent Expense Supplemental,,270704000.0,239536000.0,283112000.0,Income Statement
16,Diluted Average Shares,90144302.0,90104154.0,86384516.0,80763276.0,Income Statement
17,Basic Average Shares,90144302.0,90104154.0,86384516.0,80763276.0,Income Statement
18,Diluted EPS,-23.37,-13.49,-18.97,-16.19,Income Statement
19,Basic EPS,-23.34,-13.48,-18.97,-16.19,Income Statement
20,Diluted NI Availto Com Stockholders,-2103968000.0,-1214604000.0,-1638518000.0,-1307837000.0,Income Statement
21,Net Income Common Stockholders,-2103968000.0,-1214604000.0,-1638518000.0,-1307837000.0,Income Statement
22,Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,Income Statement
23,Net Income,-2103968000.0,-1214604000.0,-1638518000.0,-1307837000.0,Income Statement
24,Minority Interests,0.0,0.0,0.0,,Income Statement
25,Net Income Including Noncontrolling Interests,-2103968000.0,-1214604000.0,-1638518000.0,-1307837000.0,Income Statement
26,Net Income Continuous Operations,-2103968000.0,-1214604000.0,-1638518000.0,-1307837000.0,Income Statement
27,Tax Provision,-3913000.0,-4844000.0,-3525000.0,-1869000.0,Income Statement
28,Pretax Income,-2107881000.0,-1219448000.0,-1642043000.0,-1309706000.0,Income Statement
29,Other Non Operating Income Expenses,325798000.0,199788000.0,175448000.0,110881000.0,Income Statement
30,Special Income Charges,,29255000.0,41829000.0,6045000.0,Income Statement
31,Other Special Charges,,-112625000.0,-101805000.0,-6045000.0,Income Statement
32,Write Off,,83370000.0,59976000.0,,Income Statement
33,Net Non Operating Interest Income Expense,-1152146000.0,-917043000.0,-852927000.0,-747517000.0,Income Statement
34,Total Other Finance Cost,,60370000.0,,,Income Statement
35,Interest Expense Non Operating,1152146000.0,909291000.0,913419000.0,819536000.0,Income Statement
36,Interest Income Non Operating,,52618000.0,60492000.0,72019000.0,Income Statement
37,Operating Income,-1281533000.0,-927859000.0,-1202634000.0,-808276000.0,Income Statement
38,Operating Expense,6210755000.0,4543011000.0,6102805000.0,6405391000.0,Income Statement
39,Other Operating Expenses,2907476000.0,1564367000.0,1659337000.0,1636681000.0,Income Statement
40,Depreciation And Amortization In Income Statement,1317284000.0,1257500000.0,1342103000.0,1381487000.0,Income Statement
41,Amortization,,34335000.0,25526000.0,47925000.0,Income Statement
42,Depreciation Income Statement,1317284000.0,1223165000.0,1316577000.0,1333562000.0,Income Statement
43,Selling General And Administration,,639045000.0,651310000.0,795300000.0,Income Statement
44,Selling And Marketing Expense,,473797000.0,482906000.0,581510000.0,Income Statement
45,General And Administrative Expense,,165248000.0,168404000.0,213790000.0,Income Statement
46,Rent And Landing Fees,,270704000.0,239536000.0,283112000.0,Income Statement
47,Gross Profit,4929222000.0,3615152000.0,4900171000.0,5597115000.0,Income Statement
48,Cost Of Revenue,19596595000.0,20537076000.0,21737335000.0,23490810000.0,Income Statement
49,Total Revenue,24525817000.0,24152228000.0,26637506000.0,29087925000.0,Income Statement
50,Operating Revenue,24525817000.0,24152228000.0,26637506000.0,29087925000.0,Income Statement
0,Ordinary Shares Number,90132009.0,90132009.0,90132009.0,80425566.0,Balance Sheet
1,Share Issued,90132009.0,90132009.0,90132009.0,80425566.0,Balance Sheet
2,Net Debt,5283366000.0,3440465000.0,1983102000.0,1105718000.0,Balance Sheet
3,Total Debt,13405864000.0,10686081000.0,9443285000.0,8488007000.0,Balance Sheet
4,Tangible Book Value,-4875514000.0,-2741145000.0,-1519694000.0,-687568000.0,Balance Sheet
5,Invested Capital,3910356000.0,4227547000.0,4415482000.0,4654870000.0,Balance Sheet
6,Working Capital,-4945526000.0,-3576259000.0,-2741938000.0,-2081471000.0,Balance Sheet
7,Net Tangible Assets,-4875514000.0,-2741145000.0,-1519694000.0,-687568000.0,Balance Sheet
8,Capital Lease Obligations,7990821000.0,7077102000.0,6891122000.0,6572590000.0,Balance Sheet
9,Common Stock Equity,-1504687000.0,618568000.0,1863319000.0,2739453000.0,Balance Sheet
10,Total Capitalization,304007000.0,1885964000.0,2618044000.0,3607558000.0,Balance Sheet
11,Total Equity Gross Minority Interest,-1504687000.0,618568000.0,1863319000.0,2739453000.0,Balance Sheet
12,Stockholders Equity,-1504687000.0,618568000.0,1863319000.0,2739453000.0,Balance Sheet
13,Other Equity Interest,-1955347000.0,3357000.0,1863000.0,,Balance Sheet
14,Treasury Stock,,10028000.0,10028000.0,,Balance Sheet
15,Retained Earnings,,-6158463000.0,-4912218000.0,-3271603000.0,Balance Sheet
16,Additional Paid In Capital,,719657000.0,719657000.0,,Balance Sheet
17,Capital Stock,450660000.0,450660000.0,450660000.0,397671000.0,Balance Sheet
18,Common Stock,450660000.0,450660000.0,450660000.0,397671000.0,Balance Sheet
19,Total Liabilities Net Minority Interest,17798260000.0,15034234000.0,13731576000.0,13199613000.0,Balance Sheet
