,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,320468147.072329,0.0,0.0,0.0
Tax Rate For Calcs,0.25168,0.0,0.0,0.0
Normalized EBITDA,3910000.0,-76615000.0,138400000.0,118219000.0
Total Unusual Items,1273314000.0,0.0,0.0,
Total Unusual Items Excluding Goodwill,1273314000.0,0.0,0.0,
Net Income From Continuing Operation Net Minority Interest,955007000.0,-69203000.0,29420000.0,993000.0
Reconciled Depreciation,955000.0,0.0,109967000.0,117226000.0
Reconciled Cost Of Revenue,,0.0,0.0,
EBIT,1276269000.0,-76615000.0,28433000.0,993000.0
Net Interest Income,-67000.0,6818000.0,0.0,
Interest Expense,67000.0,0.0,0.0,
Interest Income,,6818000.0,,
Normalized Income,2161147.072329,-69203000.0,29420000.0,993000.0
Net Income From Continuing And Discontinued Operation,1607033000.0,239457000.0,-456170000.0,-647544000.0
Total Expenses,183821000.0,141444000.0,3056000.0,11672000.0
Diluted Average Shares,117731355.0,117959113.0,117708000.0,117708000.0
Basic Average Shares,117731355.0,117959113.0,117708000.0,117708000.0
Diluted EPS,13.65,2.03,-3.88,-5.5
Basic EPS,13.65,2.03,-3.88,-5.5
Diluted NI Availto Com Stockholders,1607033000.0,239457000.0,-456170000.0,-647544000.0
Net Income Common Stockholders,1607033000.0,239457000.0,-456170000.0,-647544000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,1607033000.0,239457000.0,-456170000.0,-647544000.0
Net Income Including Noncontrolling Interests,1607033000.0,239457000.0,-456170000.0,-647544000.0
Net Income Discontinuous Operations,652026000.0,308660000.0,-485590000.0,-648537000.0
Net Income Continuous Operations,955007000.0,-69203000.0,29420000.0,993000.0
Tax Provision,321195000.0,0.0,0.0,0.0
Pretax Income,1276202000.0,-69203000.0,29420000.0,993000.0
Other Non Operating Income Expenses,92332000.0,594000.0,987000.0,
Special Income Charges,1273314000.0,0.0,0.0,
Net Non Operating Interest Income Expense,-67000.0,6818000.0,0.0,
Interest Expense Non Operating,67000.0,0.0,0.0,
Interest Income Non Operating,,6818000.0,,
Operating Income,-89377000.0,-76615000.0,28433000.0,993000.0
Operating Expense,183821000.0,141444000.0,3056000.0,11672000.0
Other Operating Expenses,24794000.0,197000.0,3100000.0,
Depreciation And Amortization In Income Statement,955000.0,0.0,0.0,
Depreciation Income Statement,955000.0,0.0,0.0,
Selling General And Administration,112548000.0,128660000.0,3056000.0,11672000.0
Selling And Marketing Expense,110199000.0,75000000.0,,
General And Administrative Expense,2349000.0,53660000.0,3056000.0,11672000.0
Gross Profit,,64800000.0,31500000.0,
Cost Of Revenue,,0.0,0.0,
Total Revenue,94444000.0,64829000.0,31489000.0,12665000.0
Operating Revenue,94444000.0,64829000.0,31489000.0,12665000.0
Ordinary Shares Number,117708018.0,117708018.0,117708018.0,117708018.0
Share Issued,117708018.0,117708018.0,117708018.0,117708018.0
Net Debt,4336440000.0,,,4240718000.0
Total Debt,4362656000.0,0.0,0.0,4272483000.0
Tangible Book Value,-3942285000.0,-5549952000.0,-5789074000.0,-5346502000.0
Invested Capital,420371000.0,-5549952000.0,-5789074000.0,-1060421000.0
Working Capital,-1661583000.0,-2934778000.0,-2574344000.0,-3885444000.0
Net Tangible Assets,-3942285000.0,-5549952000.0,-5789074000.0,-5346502000.0
Common Stock Equity,-3942285000.0,-5549952000.0,-5789074000.0,-5332904000.0
Total Capitalization,420371000.0,-5549952000.0,-5789074000.0,-5332904000.0
Total Equity Gross Minority Interest,-3942285000.0,-5549952000.0,-5789074000.0,-5332904000.0
Stockholders Equity,-3942285000.0,-5549952000.0,-5789074000.0,-5332904000.0
Other Equity Interest,-4059993000.0,-5667700000.0,-5906782000.0,1000.0
Retained Earnings,,-7417551000.0,,-7200504000.0
Capital Stock,117708000.0,117708000.0,117708000.0,117708000.0
Common Stock,117708000.0,117708000.0,117708000.0,117708000.0
Total Liabilities Net Minority Interest,6229346000.0,7598229000.0,7838841000.0,9382725000.0
Total Non Current Liabilities Net Minority Interest,4364967000.0,4364363000.0,4362731000.0,4377028000.0
Other Non Current Liabilities,,,,1000.0
Preferred Securities Outside Stock Equity,,4362656000.0,4362656000.0,4362656000.0
Non Current Pension And Other Postretirement Benefit Plans,,1262000.0,0.0,5989000.0
Non Current Deferred Revenue,,,0.0,0.0
Long Term Debt And Capital Lease Obligation,4362656000.0,,,0.0
Long Term Debt,4362656000.0,,,0.0
Long Term Provisions,1866000.0,1300000.0,,
Current Liabilities,1864379000.0,3233866000.0,3476110000.0,5005697000.0
Other Current Liabilities,72895000.0,57800000.0,159900000.0,109900000.0
Current Debt And Capital Lease Obligation,,0.0,0.0,4272483000.0
Current Debt,,0.0,0.0,4272483000.0
Pensionand Other Post Retirement Benefit Plans Current,,54000.0,590000.0,102000.0
Current Provisions,38000.0,100000.0,600000.0,
Payables,49632000.0,3182670000.0,3254207000.0,467042000.0
Other Payable,,3138902000.0,3194596000.0,367450000.0
Accounts Payable,49632000.0,43768000.0,59611000.0,99592000.0
Total Assets,2287061000.0,2048277000.0,2049767000.0,4049821000.0
Total Non Current Assets,2084265000.0,1749189000.0,1148001000.0,2929568000.0
Other Non Current Assets,971000.0,,,-89000.0
Non Current Prepaid Assets,,35597000.0,49409000.0,62218000.0
Non Current Deferred Taxes Assets,487246000.0,1098592000.0,1098592000.0,1098592000.0
Investmentin Financial Assets,0.0,0.0,3600000.0,
Available For Sale Securities,,,3600000.0,
Goodwill And Other Intangible Assets,,0.0,0.0,13598000.0
Other Intangible Assets,,,,13598000.0
Net PPE,3286000.0,0.0,0.0,1755249000.0
Accumulated Depreciation,,,0.0,-713953000.0
Gross PPE,3286000.0,,0.0,2469202000.0
Construction In Progress,,,0.0,
Other Properties,3286000.0,,,
Machinery Furniture Equipment,,,0.0,1338696000.0
Buildings And Improvements,,,0.0,511750000.0
Land And Improvements,,,0.0,618756000.0
Properties,,,0.0,0.0
Current Assets,202796000.0,299088000.0,901766000.0,1120253000.0
Other Current Assets,2233000.0,135500000.0,3700000.0,-2000.0
Assets Held For Sale Current,,0.0,722290000.0,
Restricted Cash,,0.0,67000.0,10570000.0
Prepaid Assets,,134496000.0,4067000.0,749272000.0
Inventory,,0.0,1829000.0,16227000.0
Other Inventories,,,,54000.0
Finished Goods,,,,0.0
Raw Materials,,0.0,1829000.0,16173000.0
Other Receivables,,19503000.0,15918000.0,87764000.0
Taxes Receivable,,971000.0,,0.0
Accounts Receivable,96284000.0,127352000.0,157369000.0,224657000.0
Allowance For Doubtful Accounts Receivable,,-41077000.0,-14445000.0,-14445000.0
