,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,61960000.0,-255027060.0,-2664676560.0
Tax Rate For Calcs,0.4,0.4,0.3494,0.1326
Normalized EBITDA,494400000.0,1700000000.0,1874300000.0,7042000000.0
Total Unusual Items,,154900000.0,-729900000.0,-19922100000.0
Total Unusual Items Excluding Goodwill,,154900000.0,-729900000.0,-20095600000.0
Net Income From Continuing Operation Net Minority Interest,-1165500000.0,-75800000.0,-1802600000.0,-14052100000.0
Reconciled Depreciation,1001300000.0,1314100000.0,1795100000.0,2539900000.0
Reconciled Cost Of Revenue,6229700000.0,2754900000.0,2593800000.0,3893400000.0
EBIT,-506900000.0,540800000.0,-650700000.0,-15420000000.0
Net Interest Income,-689900000.0,-7400000.0,-453800000.0,-190900000.0
Interest Expense,689900000.0,552300000.0,1079400000.0,734600000.0
Interest Income,,544900000.0,625600000.0,543700000.0
Normalized Income,-1165500000.0,-168740000.0,-1327727060.0,3552323440.0
Net Income From Continuing And Discontinued Operation,-1165500000.0,-75800000.0,-1802600000.0,-14052100000.0
Total Expenses,8072000000.0,4000300000.0,3071900000.0,4233300000.0
Rent Expense Supplemental,,9600000.0,6600000.0,3700000.0
Diluted Average Shares,93389423.0,78958333.0,95712501.0,95551002.0
Basic Average Shares,93389423.0,78958333.0,95712501.0,95551002.0
Diluted EPS,-12.48,-0.96,-18.833486,-147.06
Basic EPS,-12.48,-0.96,-18.833486,-147.06
Diluted NI Availto Com Stockholders,-1165500000.0,-75800000.0,-1802600000.0,-14052100000.0
Net Income Common Stockholders,-1165500000.0,-75800000.0,-1802600000.0,-14052100000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,-1165500000.0,-75800000.0,-1802600000.0,-14052100000.0
Minority Interests,32300000.0,15900000.0,6000000.0,-40000000.0
Net Income Including Noncontrolling Interests,-1197800000.0,-91700000.0,-1808600000.0,-14012100000.0
Net Income Continuous Operations,-1197800000.0,-91700000.0,-1808600000.0,-14012100000.0
Tax Provision,1000000.0,80200000.0,78500000.0,-2142500000.0
Pretax Income,-1196800000.0,-11500000.0,-1730100000.0,-16154600000.0
Other Non Operating Income Expenses,758800000.0,24900000.0,54400000.0,160200000.0
Special Income Charges,,154900000.0,-729900000.0,-20095600000.0
Other Special Charges,,,230100000.0,
Write Off,,-154900000.0,-59800000.0,4636600000.0
Impairment Of Capital Assets,,0.0,789700000.0,15285500000.0
Net Non Operating Interest Income Expense,-689900000.0,-7400000.0,-453800000.0,-190900000.0
Interest Expense Non Operating,689900000.0,552300000.0,1079400000.0,734600000.0
Interest Income Non Operating,,544900000.0,625600000.0,543700000.0
Operating Income,-1265700000.0,-270500000.0,-513500000.0,3902300000.0
Operating Expense,1842300000.0,1245400000.0,478100000.0,339900000.0
Other Operating Expenses,1456000000.0,427500000.0,-182700000.0,-242100000.0
Depreciation And Amortization In Income Statement,68300000.0,72900000.0,103100000.0,124700000.0
Amortization,,23700000.0,23200000.0,22900000.0
Depreciation Income Statement,68300000.0,49200000.0,79900000.0,101800000.0
Selling General And Administration,,146700000.0,207300000.0,128000000.0
Selling And Marketing Expense,,13800000.0,76100000.0,39900000.0
General And Administrative Expense,,132900000.0,131200000.0,88100000.0
Rent And Landing Fees,,9600000.0,6600000.0,3700000.0
Gross Profit,576600000.0,974900000.0,-35400000.0,4242200000.0
Cost Of Revenue,6229700000.0,2754900000.0,2593800000.0,3893400000.0
Total Revenue,6806300000.0,3729800000.0,2558400000.0,8135600000.0
Operating Revenue,6806300000.0,3729800000.0,2558400000.0,8135600000.0
Ordinary Shares Number,95914119.0,95884872.0,95864818.0,95629023.0
Share Issued,95914119.0,95884872.0,95864818.0,95629023.0
Net Debt,966400000.0,4591200000.0,5113700000.0,5517600000.0
Total Debt,1884200000.0,4804900000.0,5610400000.0,5652000000.0
Tangible Book Value,6535700000.0,3806900000.0,1781200000.0,2754100000.0
Invested Capital,12154300000.0,15293100000.0,15778800000.0,18089700000.0
Working Capital,-1051300000.0,-3353600000.0,-5577500000.0,-5430000000.0
Net Tangible Assets,6535700000.0,3806900000.0,1781200000.0,2754100000.0
Capital Lease Obligations,,172900000.0,231100000.0,23700000.0
Common Stock Equity,10270100000.0,10661100000.0,10399500000.0,12461400000.0
Total Capitalization,10274000000.0,11128500000.0,10399800000.0,12468100000.0
Total Equity Gross Minority Interest,10358800000.0,10782000000.0,10536300000.0,12604200000.0
Minority Interest,88700000.0,120900000.0,136800000.0,142800000.0
Stockholders Equity,10270100000.0,10661100000.0,10399500000.0,12461400000.0
Other Equity Interest,9311000000.0,82600000.0,86200000.0,121500000.0
Retained Earnings,,3503600000.0,3579400000.0,5382000000.0
Additional Paid In Capital,,4226400000.0,4222800000.0,4177700000.0
Capital Stock,959100000.0,958800000.0,958600000.0,956300000.0
Common Stock,959100000.0,958800000.0,958600000.0,956300000.0
Total Liabilities Net Minority Interest,12236800000.0,13292800000.0,13602700000.0,12362500000.0
Total Non Current Liabilities Net Minority Interest,2910000000.0,3189700000.0,2272700000.0,526100000.0
Other Non Current Liabilities,741100000.0,662100000.0,252100000.0,
Non Current Pension And Other Postretirement Benefit Plans,32400000.0,30700000.0,35600000.0,35000000.0
Tradeand Other Payables Non Current,2109700000.0,1908200000.0,1799900000.0,11800000.0
Non Current Deferred Revenue,,662100000.0,252100000.0,467900000.0
Non Current Deferred Taxes Liabilities,,,,0.0
Long Term Debt And Capital Lease Obligation,3900000.0,586200000.0,182600000.0,8900000.0
Long Term Capital Lease Obligation,,118800000.0,182300000.0,2200000.0
Long Term Debt,3900000.0,467400000.0,300000.0,6700000.0
Current Liabilities,9326800000.0,10103100000.0,11330000000.0,11836400000.0
Other Current Liabilities,1537600000.0,108100000.0,71600000.0,55400000.0
Current Deferred Taxes Liabilities,,676300000.0,783000000.0,734800000.0
Current Debt And Capital Lease Obligation,1880300000.0,4218700000.0,5427800000.0,5643100000.0
Current Capital Lease Obligation,,54100000.0,48800000.0,21500000.0
Current Debt,1880300000.0,4164600000.0,5379000000.0,5621600000.0
Pensionand Other Post Retirement Benefit Plans Current,25800000.0,29000000.0,32700000.0,30700000.0
Payables,5218300000.0,2885000000.0,2978100000.0,4540400000.0
Other Payable,,341900000.0,379400000.0,259200000.0
Dividends Payable,,,0.0,100000.0
Total Tax Payable,331800000.0,446000000.0,422400000.0,744800000.0
Accounts Payable,4886500000.0,2097100000.0,2176300000.0,3536300000.0
Total Assets,22595600000.0,24074800000.0,24139000000.0,24966700000.0
Total Non Current Assets,14320100000.0,17325300000.0,18386500000.0,18560300000.0
Other Non Current Assets,119800000.0,1080000000.0,1030400000.0,
Non Current Prepaid Assets,,1114300000.0,1067700000.0,725900000.0
Non Current Deferred Assets,,,0.0,21500000.0
Non Current Deferred Taxes Assets,40000000.0,40100000.0,124000000.0,77500000.0
