,item,2023-03-31 00:00:00,2022-03-31 00:00:00,2021-03-31 00:00:00,2020-03-31 00:00:00,sheet
0,Tax Effect Of Unusual Items,0.0,0.0,0.0,-43200.0,Income Statement
1,Tax Rate For Calcs,0.201671,0.247628,0.3,0.3,Income Statement
2,Normalized EBITDA,5627000.0,5499955.0,12953502.0,51543000.0,Income Statement
3,Total Unusual Items,0.0,0.0,0.0,-144000.0,Income Statement
4,Total Unusual Items Excluding Goodwill,0.0,0.0,0.0,-144000.0,Income Statement
5,Net Income From Continuing Operation Net Minority Interest,-669000.0,-3987263.0,9454516.0,-5639000.0,Income Statement
6,Reconciled Depreciation,2501000.0,2937606.0,2854058.0,19550000.0,Income Statement
7,Reconciled Cost Of Revenue,33897000.0,46516657.0,39683963.0,1602211000.0,Income Statement
8,EBIT,3126000.0,2562349.0,10099444.0,31849000.0,Income Statement
9,Net Interest Income,-3964000.0,-8072744.0,-8734446.0,-30565000.0,Income Statement
10,Interest Expense,3964000.0,7861940.0,8734942.0,24664000.0,Income Statement
11,Interest Income,,32933.0,496.0,1519000.0,Income Statement
12,Normalized Income,-669000.0,-3987263.0,9454516.0,-5538200.0,Income Statement
13,Net Income From Continuing And Discontinued Operation,-669000.0,-3987263.0,9454516.0,-5639000.0,Income Statement
14,Total Expenses,57077000.0,79811461.0,72075793.0,1924074000.0,Income Statement
15,Rent Expense Supplemental,,566191.0,629100.0,954000.0,Income Statement
16,Diluted Average Shares,8362500.0,8136735.0,8150445.0,8202575.0,Income Statement
17,Basic Average Shares,8362500.0,8136735.0,8150445.0,8202575.0,Income Statement
18,Diluted EPS,-0.08,-0.49,1.16,-0.6875,Income Statement
19,Basic EPS,-0.08,-0.49,1.16,-0.6875,Income Statement
20,Diluted NI Availto Com Stockholders,-669000.0,-3987263.0,9454516.0,-5639000.0,Income Statement
21,Net Income Common Stockholders,-669000.0,-3987263.0,9454516.0,-5639000.0,Income Statement
22,Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,Income Statement
23,Net Income,-669000.0,-3987263.0,9454516.0,-5639000.0,Income Statement
24,Net Income Including Noncontrolling Interests,-669000.0,-3987263.0,9454516.0,-5640000.0,Income Statement
25,Net Income Discontinuous Operations,,0.0,0.0,,Income Statement
26,Net Income Continuous Operations,-669000.0,-3987263.0,9454516.0,-5640000.0,Income Statement
27,Tax Provision,-169000.0,-1312328.0,-8090014.0,12825000.0,Income Statement
28,Pretax Income,-838000.0,-5299591.0,1364502.0,7185000.0,Income Statement
29,Other Non Operating Income Expenses,,276661.0,500356.0,476000.0,Income Statement
