,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,10074400.0,33164.367397,210300.0,0.0
Tax Rate For Calcs,0.4,0.018044,0.3,0.222125
Normalized EBITDA,61861000.0,73855000.0,81347000.0,119873000.0
Total Unusual Items,25186000.0,1838000.0,701000.0,0.0
Total Unusual Items Excluding Goodwill,25186000.0,1838000.0,701000.0,0.0
Net Income From Continuing Operation Net Minority Interest,74150000.0,45768000.0,51465000.0,68719000.0
Reconciled Depreciation,103550.0,10605000.0,13823000.0,8150000.0
Reconciled Cost Of Revenue,1259621000.0,1595390000.0,1773508000.0,2570860000.0
EBIT,76692000.0,65088000.0,68225000.0,111723000.0
Net Interest Income,-3797000.0,-17694000.0,-19708000.0,-16186000.0
Interest Expense,3797000.0,18479000.0,28069000.0,23381000.0
Interest Income,,2221000.0,10916000.0,7468000.0
Normalized Income,59038400.0,43963164.367397,50974300.0,68719000.0
Net Income From Continuing And Discontinued Operation,74150000.0,45768000.0,51465000.0,68719000.0
Total Expenses,1426735000.0,1754132000.0,1900822000.0,2660308000.0
Rent Expense Supplemental,,17462000.0,3892000.0,3974000.0
Diluted Average Shares,31286920.0,15781379.0,13360000.0,13337000.0
Basic Average Shares,20770308.0,15781379.0,13360000.0,13337000.0
Diluted EPS,2.37,2.9,3.86,5.15
Basic EPS,3.57,2.9,3.86,5.15
Diluted NI Availto Com Stockholders,74150000.0,45768000.0,51465000.0,68719000.0
Net Income Common Stockholders,74150000.0,45768000.0,51465000.0,68719000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,74150000.0,45768000.0,51465000.0,68719000.0
Net Income Including Noncontrolling Interests,74150000.0,45768000.0,51465000.0,68719000.0
Net Income Continuous Operations,74150000.0,45768000.0,51465000.0,68719000.0
Tax Provision,-1255000.0,841000.0,-11309000.0,19623000.0
Pretax Income,72895000.0,46609000.0,40156000.0,88342000.0
Other Non Operating Income Expenses,41600000.0,1292000.0,1669000.0,1307000.0
Special Income Charges,25186000.0,1838000.0,701000.0,0.0
Other Special Charges,-25186000.0,-1838000.0,-701000.0,
Net Non Operating Interest Income Expense,-3797000.0,-17694000.0,-19708000.0,-16186000.0
Total Other Finance Cost,,1436000.0,2555000.0,273000.0
Interest Expense Non Operating,3797000.0,18479000.0,28069000.0,23381000.0
Interest Income Non Operating,,2221000.0,10916000.0,7468000.0
Operating Income,9906000.0,55952000.0,57495000.0,103221000.0
Operating Expense,167114000.0,158742000.0,127314000.0,89448000.0
Other Operating Expenses,63080000.0,15216000.0,8132000.0,14730000.0
Depreciation And Amortization In Income Statement,10355000.0,10605000.0,13823000.0,8150000.0
Depreciation Income Statement,10355000.0,10605000.0,13823000.0,8150000.0
Selling General And Administration,,26867000.0,40819000.0,7850000.0
Selling And Marketing Expense,,101000.0,238000.0,104000.0
General And Administrative Expense,,26766000.0,40581000.0,7746000.0
Rent And Landing Fees,,17462000.0,3892000.0,3974000.0
Gross Profit,177020000.0,214694000.0,184809000.0,192669000.0
Cost Of Revenue,1259621000.0,1595390000.0,1773508000.0,2570860000.0
Total Revenue,1436641000.0,1810084000.0,1958317000.0,2763529000.0
Operating Revenue,1436641000.0,1810084000.0,1958317000.0,2763529000.0
Ordinary Shares Number,21314255.0,15800103.0,13330707.0,13330707.0
Share Issued,21314255.0,15800103.0,13330707.0,13330707.0
Net Debt,9120000.0,389172000.0,849878000.0,1064088000.0
Total Debt,59525000.0,433595000.0,894711000.0,1102827000.0
Tangible Book Value,1305741000.0,934282000.0,611462000.0,559997000.0
Invested Capital,1366729000.0,1369340000.0,1507636000.0,1664287000.0
Working Capital,988179000.0,658663000.0,922725000.0,988350000.0
Net Tangible Assets,1305741000.0,934282000.0,611462000.0,559997000.0
Common Stock Equity,1307204000.0,935745000.0,612925000.0,561460000.0
Total Capitalization,1314637000.0,948012000.0,1488869000.0,1664287000.0
Total Equity Gross Minority Interest,1307204000.0,935745000.0,612925000.0,561460000.0
Stockholders Equity,1307204000.0,935745000.0,612925000.0,561460000.0
Other Equity Interest,1094062000.0,99255000.0,479618000.0,
Fixed Assets Revaluation Reserve,,850000.0,850000.0,850000.0
Retained Earnings,,-219301000.0,-265069000.0,-316534000.0
Additional Paid In Capital,,844892000.0,691789000.0,691789000.0
Capital Stock,213142000.0,158001000.0,133307000.0,133307000.0
Common Stock,213142000.0,158001000.0,133307000.0,133307000.0
Total Liabilities Net Minority Interest,823151000.0,1262478000.0,1712507000.0,2136295000.0
Total Non Current Liabilities Net Minority Interest,19387000.0,24320000.0,887375000.0,1113408000.0
Non Current Pension And Other Postretirement Benefit Plans,,7504000.0,11431000.0,10581000.0
Non Current Deferred Taxes Liabilities,3294000.0,4549000.0,3708000.0,
Long Term Debt And Capital Lease Obligation,7433000.0,12267000.0,875944000.0,1102827000.0
Long Term Debt,7433000.0,12267000.0,875944000.0,1102827000.0
Long Term Provisions,8660000.0,7504000.0,11431000.0,
Current Liabilities,803764000.0,1238158000.0,825132000.0,1022887000.0
Other Current Liabilities,126810000.0,133867000.0,176308000.0,224001000.0
