,item,2023-03-31 00:00:00,2022-03-31 00:00:00,2021-03-31 00:00:00,2020-03-31 00:00:00,sheet
0,Tax Effect Of Unusual Items,0.0,-47820.442334,0.0,-24471815.904406,Income Statement
1,Tax Rate For Calcs,0.282613,0.265892,0.25741,0.238038,Income Statement
2,Normalized EBITDA,-24273000.0,914117253.0,1284298618.0,870166198.0,Income Statement
3,Total Unusual Items,0.0,-179849.0,0.0,-102806259.0,Income Statement
4,Total Unusual Items Excluding Goodwill,0.0,-179849.0,0.0,-102806259.0,Income Statement
5,Net Income From Continuing Operation Net Minority Interest,-242187000.0,537432342.0,848778804.0,479365852.0,Income Statement
6,Reconciled Depreciation,175446000.0,150192373.0,135342537.0,89735120.0,Income Statement
7,Reconciled Cost Of Revenue,3432223000.0,3436586738.0,1632328974.0,2445826892.0,Income Statement
8,EBIT,-199719000.0,763745031.0,1148956081.0,677624819.0,Income Statement
9,Net Interest Income,-137877000.0,-37624242.0,-3173655.0,-52099403.0,Income Statement
10,Interest Expense,137877000.0,31655921.0,5958743.0,48504242.0,Income Statement
11,Interest Income,,4349217.0,6844083.0,90619.0,Income Statement
12,Normalized Income,-242187000.0,537564370.557666,848778804.0,557700295.095594,Income Statement
13,Net Income From Continuing And Discontinued Operation,-242187000.0,537432342.0,848778804.0,479365852.0,Income Statement
14,Total Expenses,5128350000.0,4145530947.0,2236545801.0,2970325439.0,Income Statement
15,Diluted Average Shares,8564440.0,8564440.0,8564440.0,8564440.0,Income Statement
16,Basic Average Shares,8564440.0,8564440.0,8564440.0,8564440.0,Income Statement
17,Diluted EPS,-28.278206,62.751563,98.989465,55.971652,Income Statement
18,Basic EPS,-28.278206,62.751563,98.989465,55.971652,Income Statement
19,Diluted NI Availto Com Stockholders,-242187000.0,537432342.0,848778804.0,479365852.0,Income Statement
20,Net Income Common Stockholders,-242187000.0,537432342.0,848778804.0,479365852.0,Income Statement
21,Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,Income Statement
22,Net Income,-242187000.0,537432342.0,848778804.0,479365852.0,Income Statement
23,Net Income Including Noncontrolling Interests,-242187000.0,537432342.0,848778804.0,479365853.0,Income Statement
24,Net Income Continuous Operations,-242187000.0,537432342.0,848778804.0,479365853.0,Income Statement
25,Tax Provision,-95409000.0,194656768.0,294218534.0,149754724.0,Income Statement
26,Pretax Income,-337596000.0,732089110.0,1142997338.0,629120577.0,Income Statement
27,Other Non Operating Income Expenses,3369000.0,10064067.0,3636376.0,10194011.0,Income Statement
28,Special Income Charges,0.0,-179849.0,0.0,-102806259.0,Income Statement
29,Other Special Charges,,179849.0,,102806259.0,Income Statement
30,Net Non Operating Interest Income Expense,-137877000.0,-37624242.0,-3173655.0,-52099403.0,Income Statement
31,Total Other Finance Cost,,10317538.0,4058995.0,3685780.0,Income Statement
32,Interest Expense Non Operating,137877000.0,31655921.0,5958743.0,48504242.0,Income Statement
33,Interest Income Non Operating,,4349217.0,6844083.0,90619.0,Income Statement
34,Operating Income,-203088000.0,760956294.0,1145821010.0,774918132.0,Income Statement
35,Operating Expense,1696127000.0,708944209.0,604216827.0,524498547.0,Income Statement
36,Other Operating Expenses,1173722000.0,6303549.0,17387381.0,,Income Statement
37,Depreciation And Amortization In Income Statement,175446000.0,150192373.0,135342537.0,89735120.0,Income Statement
38,Depreciation Income Statement,175446000.0,150192373.0,135342537.0,89735120.0,Income Statement
