,item,2023-03-31 00:00:00,2022-03-31 00:00:00,2021-03-31 00:00:00,2020-03-31 00:00:00,sheet
0,Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,Income Statement
1,Tax Rate For Calcs,0.292157,0.277838,0.276457,0.244882,Income Statement
2,Normalized EBITDA,142631000.0,52986150.0,23240668.0,4728574.67,Income Statement
3,Total Unusual Items,0.0,0.0,0.0,0.0,Income Statement
4,Total Unusual Items Excluding Goodwill,0.0,0.0,0.0,0.0,Income Statement
5,Net Income From Continuing Operation Net Minority Interest,92806000.0,34071990.0,15364118.0,999368.13,Income Statement
6,Reconciled Depreciation,2916000.0,1151120.0,358218.0,199463.95,Income Statement
7,Reconciled Cost Of Revenue,1436663000.0,750302030.0,538670408.0,108562846.06,Income Statement
8,EBIT,139715000.0,51835030.0,22882450.0,4529110.72,Income Statement
9,Net Interest Income,-8604000.0,-5315100.0,-1995396.0,-3256473.51,Income Statement
10,Interest Expense,8604000.0,4654470.0,1647893.0,3205651.58,Income Statement
11,Interest Income,,502440.0,99458.0,,Income Statement
12,Normalized Income,92806000.0,34071990.0,15364118.0,999368.13,Income Statement
13,Net Income From Continuing And Discontinued Operation,92806000.0,34071990.0,15364118.0,999368.13,Income Statement
14,Total Expenses,1513958000.0,795392860.0,557243585.0,110766172.01,Income Statement
15,Rent Expense Supplemental,,2295000.0,660000.0,180000.0,Income Statement
16,Diluted Average Shares,348884759.0,203999999.0,203999999.0,203999999.0,Income Statement
17,Basic Average Shares,348884759.0,203999999.0,203999999.0,203999999.0,Income Statement
18,Diluted EPS,0.4395,0.167,0.0755,0.005,Income Statement
19,Basic EPS,0.4395,0.167,0.0755,0.005,Income Statement
20,Diluted NI Availto Com Stockholders,92806000.0,34071990.0,15364118.0,999368.13,Income Statement
21,Net Income Common Stockholders,92806000.0,34071990.0,15364118.0,999368.13,Income Statement
22,Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,Income Statement
23,Net Income,92806000.0,34071990.0,15364118.0,999368.13,Income Statement
24,Net Income Including Noncontrolling Interests,92806000.0,34071990.0,15364118.0,999368.13,Income Statement
25,Net Income Discontinuous Operations,0.0,,,,Income Statement
26,Net Income Continuous Operations,92806000.0,34071990.0,15364118.0,999368.13,Income Statement
27,Tax Provision,38305000.0,13108560.0,5870439.0,324091.01,Income Statement
28,Pretax Income,131111000.0,47180560.0,21234557.0,1323459.14,Income Statement
29,Other Non Operating Income Expenses,7095000.0,2733680.0,6773.0,5443.66,Income Statement
30,Special Income Charges,0.0,0.0,0.0,0.0,Income Statement
31,Net Non Operating Interest Income Expense,-8604000.0,-5315100.0,-1995396.0,-3256473.51,Income Statement
32,Total Other Finance Cost,,1163070.0,446961.0,50821.93,Income Statement
33,Interest Expense Non Operating,8604000.0,4654470.0,1647893.0,3205651.58,Income Statement
34,Interest Income Non Operating,,502440.0,99458.0,,Income Statement
35,Operating Income,132619000.0,50184420.0,20191207.0,4574488.99,Income Statement
36,Operating Expense,77295000.0,45090830.0,18573177.0,2203325.95,Income Statement
37,Other Operating Expenses,42603000.0,13917730.0,6040985.0,818372.0,Income Statement
38,Depreciation And Amortization In Income Statement,2916000.0,1151120.0,358218.0,199463.95,Income Statement
39,Depreciation Income Statement,2916000.0,1151120.0,358218.0,199463.95,Income Statement
40,Selling General And Administration,,5482500.0,2396010.0,783490.0,Income Statement
41,Selling And Marketing Expense,,3605360.0,1563575.0,184240.0,Income Statement
42,General And Administrative Expense,,1877140.0,832435.0,599250.0,Income Statement
43,Rent And Landing Fees,,2295000.0,660000.0,180000.0,Income Statement
44,Gross Profit,209914000.0,95275250.0,38764384.0,6777814.94,Income Statement
45,Cost Of Revenue,1436663000.0,750302030.0,538670408.0,108562846.06,Income Statement
46,Total Revenue,1646577000.0,845577280.0,577434792.0,115340661.0,Income Statement
47,Operating Revenue,1646577000.0,845577280.0,577434792.0,115340661.0,Income Statement
0,Ordinary Shares Number,26166357.0,15300000.0,15300000.0,15300000.0,Balance Sheet
1,Share Issued,26166357.0,15300000.0,15300000.0,15300000.0,Balance Sheet
2,Net Debt,43823000.0,65023790.0,39932537.0,254240.31,Balance Sheet
3,Total Debt,45699000.0,66004120.0,49285160.0,266012.17,Balance Sheet
4,Tangible Book Value,266474000.0,153469000.0,119396008.0,104031889.84,Balance Sheet
5,Invested Capital,3771332000.0,219473120.0,168681168.0,104297902.01,Balance Sheet
6,Working Capital,302376000.0,145636940.0,117290920.0,103044036.08,Balance Sheet
7,Net Tangible Assets,266474000.0,153469000.0,119396008.0,104031889.84,Balance Sheet
8,Capital Lease Obligations,,0.0,,,Balance Sheet
9,Common Stock Equity,3725633000.0,153469000.0,119396008.0,104031889.84,Balance Sheet
10,Total Capitalization,3725765000.0,153469000.0,119396008.0,104031889.84,Balance Sheet
11,Total Equity Gross Minority Interest,3771650000.0,153469000.0,119396008.0,104031889.84,Balance Sheet
12,Minority Interest,46017000.0,,,,Balance Sheet
13,Stockholders Equity,3725633000.0,153469000.0,119396008.0,104031889.84,Balance Sheet
14,Other Equity Interest,3463969000.0,1000.0,17396008.0,,Balance Sheet
15,Retained Earnings,,51468000.0,17396008.0,2031889.84,Balance Sheet
16,Capital Stock,261664000.0,102000000.0,102000000.0,102000000.0,Balance Sheet
17,Common Stock,261664000.0,102000000.0,102000000.0,102000000.0,Balance Sheet
18,Total Liabilities Net Minority Interest,409547000.0,416883430.0,270431754.0,25537213.34,Balance Sheet
19,Total Non Current Liabilities Net Minority Interest,132000.0,-1000.0,-1.0,0.0,Balance Sheet
20,Other Non Current Liabilities,,-1000.0,,,Balance Sheet
21,Non Current Deferred Taxes Liabilities,,0.0,,0.0,Balance Sheet
22,Long Term Debt And Capital Lease Obligation,132000.0,0.0,,0.0,Balance Sheet
23,Long Term Capital Lease Obligation,,0.0,,,Balance Sheet
24,Long Term Debt,132000.0,0.0,,0.0,Balance Sheet
25,Current Liabilities,409415000.0,416884430.0,270431755.0,25537213.34,Balance Sheet
26,Other Current Liabilities,13452000.0,7713380.0,-1.0,0.5,Balance Sheet
27,Current Deferred Taxes Liabilities,,,5935375.0,365339.9,Balance Sheet
28,Current Debt And Capital Lease Obligation,45567000.0,66004120.0,49285160.0,266012.17,Balance Sheet
29,Current Debt,45567000.0,66004120.0,49285160.0,266012.17,Balance Sheet
30,Payables,350396000.0,347980720.0,215042535.0,24905860.77,Balance Sheet
31,Other Payable,,4813790.0,2981911.0,203472.59,Balance Sheet
32,Total Tax Payable,38432000.0,19154430.0,5935375.0,,Balance Sheet
33,Accounts Payable,311964000.0,324012500.0,212060624.0,24702388.18,Balance Sheet
34,Total Assets,4181197000.0,570352430.0,389827762.0,129569103.18,Balance Sheet
35,Total Non Current Assets,3469407000.0,7831060.0,2105087.0,987853.76,Balance Sheet
