,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,544168.900804,113129.421016,345983.1
Tax Rate For Calcs,0.253943,0.256926,0.19194,0.3
Normalized EBITDA,1109474000.0,647138000.0,254796913.0,450634928.0
Total Unusual Items,0.0,2118000.0,589401.0,1153277.0
Total Unusual Items Excluding Goodwill,0.0,2118000.0,589401.0,1153277.0
Net Income From Continuing Operation Net Minority Interest,676270000.0,330937000.0,49948085.0,273742402.0
Reconciled Depreciation,152769000.0,144566000.0,137858904.0,137198843.0
Reconciled Cost Of Revenue,6345792000.0,5524050000.0,3402956024.0,3816783357.0
EBIT,956704000.0,504690000.0,117527410.0,314589362.0
Net Interest Income,-50245000.0,-48750000.0,-46426182.0,-55349431.0
Interest Expense,50245000.0,59328000.0,55715090.0,63228267.0
Interest Income,,12177000.0,11628492.0,13259322.0
Normalized Income,676270000.0,329363168.900804,49471813.421016,272935108.1
Net Income From Continuing And Discontinued Operation,676270000.0,330937000.0,49948085.0,273742402.0
Total Expenses,7087839000.0,6290075000.0,4046787813.0,4505300820.0
Rent Expense Supplemental,,787000.0,651708.0,210868.0
Diluted Average Shares,,25673856.0,26676984.0,26676984.0
Basic Average Shares,,25204570.0,26676984.0,26676984.0
Diluted EPS,,12.89,1.872727,10.263636
Basic EPS,,13.13,1.872727,10.263636
Diluted NI Availto Com Stockholders,676270000.0,330937000.0,49948085.0,273742402.0
Net Income Common Stockholders,676270000.0,330937000.0,49948085.0,273742402.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,676270000.0,330937000.0,49948085.0,273742402.0
Net Income Including Noncontrolling Interests,676270000.0,330937000.0,49948085.0,273742402.0
Net Income Discontinuous Operations,,,,0.0
Net Income Continuous Operations,676270000.0,330937000.0,49948085.0,273742402.0
Tax Provision,230189000.0,114425000.0,11864235.0,-22381307.0
Pretax Income,906459000.0,445362000.0,61812320.0,251361095.0
Other Non Operating Income Expenses,17532000.0,45000.0,229688.0,717917.0
Special Income Charges,0.0,2118000.0,589401.0,1153277.0
Other Special Charges,,-2118000.0,-589401.0,-1153277.0
Net Non Operating Interest Income Expense,-50245000.0,-48750000.0,-46426182.0,-55349431.0
Total Other Finance Cost,,1599000.0,2339584.0,5380486.0
Interest Expense Non Operating,50245000.0,59328000.0,55715090.0,63228267.0
Interest Income Non Operating,,12177000.0,11628492.0,13259322.0
Operating Income,939172000.0,-161450000.0,107419038.0,304838894.0
Operating Expense,742047000.0,766025000.0,643831789.0,688517463.0
Other Operating Expenses,,29358000.0,32957664.0,36430753.0
Depreciation And Amortization In Income Statement,152770000.0,144566000.0,137858904.0,137198843.0
Depreciation Income Statement,152770000.0,144566000.0,137858904.0,137198843.0
Research And Development,,,,0.0
Selling General And Administration,112161000.0,144133000.0,50155077.0,50971560.0
Selling And Marketing Expense,112161000.0,121037000.0,29654202.0,33929045.0
General And Administrative Expense,,23096000.0,20500875.0,17042515.0
Rent And Landing Fees,,253000.0,373902.0,42000.0
Gross Profit,1681219000.0,604575000.0,751250827.0,993356357.0
Cost Of Revenue,6345792000.0,5524050000.0,3402956024.0,3816783357.0
Total Revenue,8027011000.0,6128625000.0,4154206851.0,4810139714.0
Operating Revenue,8027011000.0,6128625000.0,4154206851.0,4810139714.0
Ordinary Shares Number,29844985.0,27724734.0,26676984.0,26676984.0
Share Issued,29844985.0,27724734.0,26676984.0,26676984.0
Net Debt,410637000.0,660794000.0,759828184.0,673151502.0
Total Debt,418656000.0,662801000.0,762231442.0,676307411.0
Tangible Book Value,3799640000.0,3095904000.0,2701349801.0,2645673093.0
Invested Capital,4223421000.0,3758705000.0,3463581243.0,3321980504.0
Working Capital,1181173000.0,791552000.0,549752848.0,652684178.0
Net Tangible Assets,3799640000.0,3095904000.0,2701349801.0,2645673093.0
Common Stock Equity,3804765000.0,3095904000.0,2701349801.0,2645673093.0
Total Capitalization,3809792000.0,3191954000.0,2855420096.0,2705608523.0
Total Equity Gross Minority Interest,3804765000.0,3095904000.0,2701349801.0,2645673093.0
Stockholders Equity,3804765000.0,3095904000.0,2701349801.0,2645673093.0
Other Equity Interest,3506315000.0,2843861000.0,2458832000.0,
Retained Earnings,,,2005934716.0,1955986631.0
Additional Paid In Capital,,,419901954.0,419901954.0
Capital Stock,298450000.0,252043000.0,242518040.0,242518040.0
Common Stock,298450000.0,252043000.0,242518040.0,242518040.0
Total Liabilities Net Minority Interest,1278615000.0,1501973000.0,1440930517.0,1367176970.0
Total Non Current Liabilities Net Minority Interest,379311000.0,473861000.0,500566643.0,404177182.0
Other Non Current Liabilities,67026000.0,8235000.0,8185000.0,10185000.0
Non Current Pension And Other Postretirement Benefit Plans,,19790000.0,13700742.0,26651132.0
Tradeand Other Payables Non Current,,32528000.0,28284920.0,7552707.0
Non Current Deferred Revenue,,52890000.0,50944952.0,56998903.0
Non Current Deferred Taxes Liabilities,283775000.0,264368000.0,245380734.0,242854010.0
Long Term Debt And Capital Lease Obligation,5027000.0,96050000.0,154070295.0,59935430.0
Long Term Debt,5027000.0,96050000.0,154070295.0,59935430.0
Long Term Provisions,23483000.0,19790000.0,13701000.0,
Current Liabilities,899304000.0,1028112000.0,940363874.0,962999788.0
Other Current Liabilities,70840000.0,180083000.0,184540000.0,
Current Deferred Taxes Liabilities,,89379000.0,10285496.0,61141181.0
Current Debt And Capital Lease Obligation,413629000.0,566751000.0,608161147.0,616371981.0
Current Debt,413629000.0,566751000.0,608161147.0,616371981.0
Pensionand Other Post Retirement Benefit Plans Current,,45963000.0,44522229.0,51730340.0
Current Provisions,48652000.0,24231000.0,21819674.0,34146820.0
Payables,366183000.0,293684000.0,252760169.0,193674068.0
Other Payable,,42408000.0,38873714.0,14540076.0
Dividends Payable,,657000.0,708500.0,836451.0
Total Tax Payable,202748000.0,89379000.0,10285000.0,-1579650.0
Accounts Payable,163435000.0,250619000.0,213177955.0,179877191.0
Total Assets,5083380000.0,4597877000.0,4142280318.0,4012850063.0
Total Non Current Assets,3002903000.0,2778213000.0,2652163596.0,2397166097.0
Other Non Current Assets,4016000.0,3962000.0,3462000.0,
Non Current Prepaid Assets,,3962000.0,3461828.0,3466228.0
Non Current Deferred Taxes Assets,0.0,0.0,,
Investmentin Financial Assets,3000.0,3000.0,2500.0,2500.0
Available For Sale Securities,3000.0,3000.0,2500.0,2500.0
Goodwill And Other Intangible Assets,5125000.0,0.0,,
Other Intangible Assets,5125000.0,,,
Net PPE,2993759000.0,2774248000.0,2648699268.0,2393697369.0
Accumulated Depreciation,,-1731361000.0,-1602149494.0,-1468365666.0
Gross PPE,2993759000.0,4505609000.0,4250848762.0,3862063035.0
Construction In Progress,36018000.0,266028000.0,297158768.0,54104585.0
Other Properties,2957741000.0,313028000.0,101044338.0,99258601.0
Machinery Furniture Equipment,,3059422000.0,2985514090.0,2921202639.0
Buildings And Improvements,,432685000.0,432685147.0,432112931.0
Land And Improvements,,434446000.0,434446419.0,355384279.0
Properties,,0.0,0.0,0.0
Current Assets,2080477000.0,1819664000.0,1490116722.0,1615683966.0
Other Current Assets,,,-100.0,
Restricted Cash,,3482000.0,3401078.0,13090451.0
Prepaid Assets,,100130000.0,42497429.0,101113005.0
Inventory,875518000.0,939479000.0,731533710.0,773534994.0
Finished Goods,,105150000.0,40596717.0,75705065.0
Work In Process,,81463000.0,49846600.0,73007000.0
Raw Materials,,752866000.0,641090393.0,624822929.0
Other Receivables,362838000.0,81172000.0,60934212.0,92829706.0
Taxes Receivable,0.0,0.0,,
Accounts Receivable,834102000.0,693394000.0,649347035.0,631959901.0
Cash Cash Equivalents And Short Term Investments,8019000.0,2007000.0,2403258.0,3155909.0
Cash And Cash Equivalents,8019000.0,2007000.0,2403258.0,3155909.0
Cash Equivalents,,,920144.0,1056000.0
Cash Financial,,2007000.0,1483114.0,2099909.0
Free Cash Flow,241721000.0,78848000.0,-53151832.0,185941603.0
Repayment Of Debt,-131550000.0,-179189000.0,-117383935.0,-149372491.0
Issuance Of Debt,0.0,79759000.0,203307966.0,21550000.0
Issuance Of Capital Stock,89629000.0,88931000.0,0.0,0.0
Capital Expenditure,-377573000.0,-270886000.0,-393360947.0,-196030413.0
End Cash Position,8019000.0,5489000.0,5804336.0,16246360.0
Beginning Cash Position,5488000.0,5804000.0,16246360.0,14722141.0
