,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,0.0,-11762904.330619,0.0
Tax Rate For Calcs,0.256701,0.257461,0.276125,0.257481
Normalized EBITDA,820980000.0,737100000.0,646090000.0,486100000.0
Total Unusual Items,,0.0,-42600000.0,0.0
Total Unusual Items Excluding Goodwill,,0.0,-42600000.0,0.0
Net Income From Continuing Operation Net Minority Interest,511620000.0,461510000.0,380440000.0,280390000.0
Reconciled Depreciation,129850000.0,113900000.0,76090000.0,63890000.0
Reconciled Cost Of Revenue,1198600000.0,1018770000.0,736620000.0,648810000.0
EBIT,691130000.0,623190000.0,527400000.0,422210000.0
Net Interest Income,65150000.0,60440000.0,76310000.0,45530000.0
Interest Expense,2820000.0,1660000.0,1840000.0,44590000.0
Interest Income,69220000.0,64430000.0,79800000.0,91890000.0
Normalized Income,511620000.0,461510000.0,411277095.669381,280390000.0
Net Income From Continuing And Discontinued Operation,511620000.0,461510000.0,380440000.0,280390000.0
Total Expenses,2055350000.0,1738200000.0,1323700000.0,1239930000.0
Rent Expense Supplemental,890000.0,2210000.0,2240000.0,3170000.0
Diluted Average Shares,,30582927.0,30582927.0,30582927.0
Basic Average Shares,,30582927.0,30582927.0,30582927.0
Diluted EPS,,15.090446,12.43962,9.168187
Basic EPS,,15.090446,12.43962,9.168187
Diluted NI Availto Com Stockholders,511620000.0,461510000.0,380440000.0,280390000.0
Net Income Common Stockholders,511620000.0,461510000.0,380440000.0,280390000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,511620000.0,461510000.0,380440000.0,280390000.0
Net Income Including Noncontrolling Interests,511620000.0,461510000.0,380440000.0,280390000.0
Net Income Continuous Operations,511620000.0,461510000.0,380440000.0,280390000.0
Tax Provision,176690000.0,160020000.0,145120000.0,97230000.0
Pretax Income,688310000.0,621530000.0,525560000.0,377620000.0
Other Non Operating Income Expenses,3180000.0,3580000.0,2780000.0,3040000.0
Special Income Charges,,0.0,-42600000.0,0.0
Other Special Charges,,,-260000.0,
Impairment Of Capital Assets,,0.0,42860000.0,0.0
Net Non Operating Interest Income Expense,65150000.0,60440000.0,76310000.0,45530000.0
Total Other Finance Cost,1250000.0,2330000.0,1650000.0,1770000.0
Interest Expense Non Operating,2820000.0,1660000.0,1840000.0,44590000.0
Interest Income Non Operating,69220000.0,64430000.0,79800000.0,91890000.0
Operating Income,616140000.0,544870000.0,491300000.0,307230000.0
Operating Expense,856750000.0,719430000.0,587080000.0,591120000.0
Other Operating Expenses,252180000.0,173860000.0,123840000.0,140970000.0
Depreciation And Amortization In Income Statement,129850000.0,113910000.0,76090000.0,63890000.0
Amortization,6730000.0,5740000.0,1930000.0,1500000.0
Depreciation Income Statement,123120000.0,108170000.0,74160000.0,62390000.0
Research And Development,110190000.0,96750000.0,87210000.0,109830000.0
Selling General And Administration,67280000.0,70260000.0,52730000.0,46910000.0
Selling And Marketing Expense,5440000.0,19910000.0,11870000.0,10620000.0
General And Administrative Expense,61840000.0,50350000.0,40860000.0,36290000.0
Rent And Landing Fees,890000.0,2210000.0,2240000.0,3170000.0
Gross Profit,1472890000.0,1264300000.0,1078380000.0,898350000.0
Cost Of Revenue,1198600000.0,1018770000.0,736620000.0,648810000.0
Total Revenue,2671490000.0,2283070000.0,1815000000.0,1547160000.0
Operating Revenue,2671490000.0,2283070000.0,1815000000.0,1547160000.0
Ordinary Shares Number,30582927.0,30582927.0,30582927.0,30582927.0
Share Issued,30582927.0,30582927.0,30582927.0,30582927.0
Net Debt,,,,298830000.0
Total Debt,25370000.0,4760000.0,11220000.0,511510000.0
Tangible Book Value,5362450000.0,3253130000.0,2920240000.0,2038870000.0
Invested Capital,5517130000.0,3401350000.0,2961310000.0,2599390000.0
Working Capital,3426660000.0,2036690000.0,1886190000.0,1160110000.0
Net Tangible Assets,5362450000.0,3253130000.0,2920240000.0,2038870000.0
Capital Lease Obligations,21070000.0,3560000.0,8670000.0,7450000.0
Common Stock Equity,5512830000.0,3400150000.0,2958760000.0,2095330000.0
Total Capitalization,5516070000.0,3400500000.0,2960100000.0,2097600000.0
Total Equity Gross Minority Interest,5512830000.0,3400150000.0,2958760000.0,2095330000.0
Stockholders Equity,5512830000.0,3400150000.0,2958760000.0,2095330000.0
Other Equity Interest,,,,30890000.0
Retained Earnings,2493630000.0,2075860000.0,1634470000.0,1240140000.0
Additional Paid In Capital,2858920000.0,1179260000.0,1248090000.0,756700000.0
Capital Stock,152910000.0,137660000.0,68830000.0,60230000.0
Common Stock,152910000.0,137660000.0,68830000.0,60230000.0
Total Liabilities Net Minority Interest,907150000.0,653550000.0,670060000.0,941670000.0
Total Non Current Liabilities Net Minority Interest,55290000.0,54790000.0,60140000.0,55450000.0
Non Current Pension And Other Postretirement Benefit Plans,32870000.0,47760000.0,48480000.0,44410000.0
Non Current Deferred Taxes Liabilities,4430000.0,5160000.0,7060000.0,5720000.0
Long Term Debt And Capital Lease Obligation,17990000.0,1870000.0,4600000.0,5320000.0
