,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,9936587.865546,8629065.224996,-10677542.695705
Tax Rate For Calcs,0.4,0.322658,0.293805,0.323464
Normalized EBITDA,9906600000.0,10248042000.0,4191850000.0,6674845000.0
Total Unusual Items,,30796000.0,29370000.0,-33010000.0
Total Unusual Items Excluding Goodwill,,30796000.0,29370000.0,-33010000.0
Net Income From Continuing Operation Net Minority Interest,4096200000.0,5597633000.0,1657373000.0,3320946000.0
Reconciled Depreciation,2760900000.0,1977839000.0,1743606000.0,1618295000.0
Reconciled Cost Of Revenue,15095000000.0,14101638000.0,10466157000.0,10417841000.0
EBIT,7145700000.0,8300999000.0,2477614000.0,5023540000.0
Net Interest Income,-194600000.0,107970000.0,292620000.0,594938000.0
Interest Expense,194600000.0,36878000.0,130707000.0,114791000.0
Interest Income,,169433000.0,447236000.0,735346000.0
Normalized Income,4096200000.0,5576773587.865546,1636632065.224996,3343278457.304295
Net Income From Continuing And Discontinued Operation,4096200000.0,5597633000.0,1657373000.0,3320946000.0
Total Expenses,36780000000.0,28983519000.0,21691549000.0,22841286000.0
Rent Expense Supplemental,,24631000.0,29101000.0,30862000.0
Diluted Average Shares,73434923.0,73440042.0,73436928.0,73436928.0
Basic Average Shares,73434923.0,73440042.0,73436928.0,73436928.0
Diluted EPS,55.78,76.22,22.57,45.22
Basic EPS,55.78,76.22,22.57,45.22
Diluted NI Availto Com Stockholders,4096200000.0,5597633000.0,1657373000.0,3320946000.0
Net Income Common Stockholders,4096200000.0,5597633000.0,1657373000.0,3320946000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,4096200000.0,5597633000.0,1657373000.0,3320946000.0
Net Income Including Noncontrolling Interests,4096200000.0,5597633000.0,1657373000.0,3320946000.0
Net Income Continuous Operations,4096200000.0,5597633000.0,1657373000.0,3320946000.0
Tax Provision,2854900000.0,2666488000.0,689534000.0,1587803000.0
Pretax Income,6951100000.0,8264121000.0,2346907000.0,4908749000.0
Other Non Operating Income Expenses,421500000.0,6316000.0,10141000.0,9869000.0
