,item,2023-03-31 00:00:00,2022-03-31 00:00:00,2021-03-31 00:00:00,2020-03-31 00:00:00,sheet
0,Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,Income Statement
1,Tax Rate For Calcs,0.4,0.4,0.142627,0.393852,Income Statement
2,Normalized EBITDA,974300000.0,1002600000.0,772670000.0,953530000.0,Income Statement
3,Total Unusual Items,0.0,0.0,0.0,0.0,Income Statement
4,Total Unusual Items Excluding Goodwill,0.0,0.0,0.0,0.0,Income Statement
5,Net Income From Continuing Operation Net Minority Interest,-193200000.0,-49520000.0,-277300000.0,16750000.0,Income Statement
6,Reconciled Depreciation,653100000.0,501650000.0,490830000.0,396050000.0,Income Statement
7,Reconciled Cost Of Revenue,1541700000.0,627290000.0,539040000.0,560470000.0,Income Statement
8,EBIT,321200000.0,500950000.0,281840000.0,557480000.0,Income Statement
9,Net Interest Income,-709800000.0,-548020000.0,-605270000.0,-529830000.0,Income Statement
10,Interest Expense,709800000.0,548020000.0,605270000.0,529830000.0,Income Statement
11,Normalized Income,-193200000.0,-49520000.0,-277300000.0,16750000.0,Income Statement
12,Net Income From Continuing And Discontinued Operation,-193200000.0,-49520000.0,-277300000.0,16750000.0,Income Statement
13,Total Expenses,2620500000.0,1401370000.0,1391120000.0,1166550000.0,Income Statement
14,Diluted Average Shares,232771084.0,291939334.0,291939334.0,291939334.0,Income Statement
15,Basic Average Shares,232771084.0,291939334.0,291939334.0,291939334.0,Income Statement
16,Diluted EPS,-0.83,-3.190389,-0.949855,0.057375,Income Statement
17,Basic EPS,-0.83,-3.190389,-0.949855,0.057375,Income Statement
18,Diluted NI Availto Com Stockholders,-193200000.0,-49520000.0,-277300000.0,16750000.0,Income Statement
19,Net Income Common Stockholders,-193200000.0,-49520000.0,-277300000.0,16750000.0,Income Statement
20,Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,Income Statement
21,Net Income,-193200000.0,-49520000.0,-277300000.0,16750000.0,Income Statement
22,Minority Interests,10400000.0,,,,Income Statement
23,Net Income Including Noncontrolling Interests,-203600000.0,-49520000.0,-277300000.0,16750000.0,Income Statement
24,Net Income Discontinuous Operations,0.0,0.0,0.0,0.0,Income Statement
25,Net Income Continuous Operations,-203600000.0,-49520000.0,-277300000.0,16750000.0,Income Statement
26,Tax Provision,-185000000.0,2450000.0,-46130000.0,10890000.0,Income Statement
27,Pretax Income,-388600000.0,-47070000.0,-323430000.0,27650000.0,Income Statement
28,Other Non Operating Income Expenses,399400000.0,180660000.0,140390000.0,68490000.0,Income Statement
29,Special Income Charges,0.0,0.0,0.0,0.0,Income Statement
30,Net Non Operating Interest Income Expense,-709800000.0,-548020000.0,-605270000.0,-529830000.0,Income Statement
31,Interest Expense Non Operating,709800000.0,548020000.0,605270000.0,529830000.0,Income Statement
32,Operating Income,-78200000.0,320290000.0,331360000.0,486600000.0,Income Statement
33,Operating Expense,1078800000.0,774080000.0,852080000.0,606080000.0,Income Statement
34,Other Operating Expenses,198400000.0,55820000.0,173300000.0,27740000.0,Income Statement
