,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,4123847.093171,1815016.253883,9304.15237
Tax Rate For Calcs,0.277661,0.293826,0.10486,0.211458
Normalized EBITDA,2848900000.0,2229455000.0,1490152000.0,1507467000.0
Total Unusual Items,4511000.0,14035000.0,17309000.0,44000.0
Total Unusual Items Excluding Goodwill,4511000.0,14035000.0,17309000.0,44000.0
Net Income From Continuing Operation Net Minority Interest,1275000000.0,909954000.0,467069000.0,417119000.0
Reconciled Depreciation,788100000.0,677658000.0,633605000.0,595557000.0
Reconciled Cost Of Revenue,6840800000.0,6661447000.0,4951002000.0,4686560000.0
EBIT,2060800000.0,1565831000.0,873856000.0,911954000.0
Net Interest Income,-295700000.0,-270806000.0,-307586000.0,-326735000.0
Interest Expense,295700000.0,277262000.0,352073000.0,382979000.0
Interest Income,6974000.0,6456000.0,44487000.0,56244000.0
Normalized Income,1275000000.0,900042847.093171,451575016.253883,417084304.15237
Net Income From Continuing And Discontinued Operation,1275000000.0,909954000.0,467069000.0,417119000.0
Total Expenses,10169200000.0,9986853000.0,7186098000.0,6965473000.0
Diluted Average Shares,24139358.0,24143115.0,24140042.0,24134773.0
Basic Average Shares,24139358.0,24143115.0,24140042.0,24134773.0
Diluted EPS,53.0,37.69,19.08,17.37
Basic EPS,53.0,37.69,19.08,17.37
Diluted NI Availto Com Stockholders,1275000000.0,909954000.0,467069000.0,417119000.0
Net Income Common Stockholders,1275000000.0,909954000.0,467069000.0,417119000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,1275000000.0,909954000.0,467069000.0,417119000.0
Net Income Including Noncontrolling Interests,1275000000.0,909954000.0,467069000.0,417119000.0
Net Income Discontinuous Operations,0.0,0.0,,
Net Income Continuous Operations,1275000000.0,909954000.0,467069000.0,417119000.0
Tax Provision,490100000.0,378615000.0,54714000.0,111856000.0
Pretax Income,1765100000.0,1288569000.0,521783000.0,528975000.0
Other Non Operating Income Expenses,-2247200000.0,52683000.0,36550000.0,23448000.0
Special Income Charges,4511000.0,14035000.0,17309000.0,44000.0
Other Special Charges,-4511000.0,-14035000.0,-17309000.0,-44000.0
Net Non Operating Interest Income Expense,-295700000.0,-270806000.0,-307586000.0,-326735000.0
Interest Expense Non Operating,295700000.0,277262000.0,352073000.0,382979000.0
Interest Income Non Operating,6974000.0,6456000.0,44487000.0,56244000.0
Operating Income,4307900000.0,1409459000.0,639755000.0,726236000.0
Operating Expense,3328400000.0,3325406000.0,2235096000.0,2278913000.0
Other Operating Expenses,1283500000.0,541207000.0,320085000.0,473450000.0
Depreciation And Amortization In Income Statement,788100000.0,677659000.0,633605000.0,595557000.0
Amortization,0.0,0.0,,
Depreciation Income Statement,788100000.0,677659000.0,633605000.0,595557000.0
Selling General And Administration,644454000.0,765605000.0,381868000.0,233840000.0
Selling And Marketing Expense,644454000.0,763441000.0,379962000.0,231681000.0
General And Administrative Expense,,2164000.0,1906000.0,2159000.0
Gross Profit,7636300000.0,4734865000.0,2874851000.0,3005149000.0
Cost Of Revenue,6840800000.0,6661447000.0,4951002000.0,4686560000.0
Total Revenue,14477100000.0,11396312000.0,7825853000.0,7691709000.0
Operating Revenue,14477100000.0,11396312000.0,7825853000.0,7691709000.0
Ordinary Shares Number,24140800.0,24140800.0,24140800.0,24140800.0
Share Issued,24140800.0,24140800.0,24140800.0,24140800.0
Net Debt,4363300000.0,3703728000.0,4282756000.0,3910374000.0
Total Debt,6544800000.0,5963878000.0,6151092000.0,5658412000.0
Tangible Book Value,6730200000.0,5595491000.0,4845038000.0,4523482000.0
Invested Capital,13275000000.0,11559369000.0,11022698000.0,10208462000.0
Working Capital,1243200000.0,1465981000.0,775422000.0,445827000.0
Net Tangible Assets,6730200000.0,5595491000.0,4845038000.0,4523482000.0
Common Stock Equity,6730200000.0,5595491000.0,4871606000.0,4550050000.0
Total Capitalization,10058300000.0,9101017000.0,7844815000.0,7897050000.0
Total Equity Gross Minority Interest,6733800000.0,5595491000.0,4871606000.0,4550050000.0
Minority Interest,3600000.0,,,
Stockholders Equity,6730200000.0,5595491000.0,4871606000.0,4550050000.0
Retained Earnings,-269214000.0,-292785000.0,-171907000.0,-173463000.0
Additional Paid In Capital,32440000.0,32440000.0,32440000.0,32440000.0
Capital Stock,241400000.0,241408000.0,241408000.0,241408000.0
Common Stock,241400000.0,241408000.0,241408000.0,241408000.0
Total Liabilities Net Minority Interest,9901900000.0,8547017000.0,7800988000.0,6786330000.0
Total Non Current Liabilities Net Minority Interest,3675500000.0,3824930000.0,3284515000.0,3674761000.0
Other Non Current Liabilities,36100000.0,19071000.0,22935000.0,22935000.0
Non Current Pension And Other Postretirement Benefit Plans,1456000.0,1455000.0,,
Tradeand Other Payables Non Current,8632000.0,2603000.0,,
Non Current Deferred Revenue,8655000.0,12644000.0,8066000.0,6735000.0
Non Current Deferred Taxes Liabilities,311300000.0,283631000.0,280305000.0,298091000.0
Long Term Debt And Capital Lease Obligation,3328100000.0,3505526000.0,2973209000.0,3347000000.0
Long Term Debt,3328100000.0,3505526000.0,2973209000.0,3347000000.0
