,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,-63413600.0,17547600.0,-2490300.0,96066900.0
Tax Rate For Calcs,0.4,0.4,0.3,0.3
Normalized EBITDA,-327764000.0,-368240000.0,-451407000.0,-413373000.0
Total Unusual Items,-158534000.0,43869000.0,-8301000.0,320223000.0
Total Unusual Items Excluding Goodwill,-158534000.0,43869000.0,-8301000.0,320223000.0
Net Income From Continuing Operation Net Minority Interest,-1512480000.0,-1261333000.0,-1306053000.0,-474431000.0
Reconciled Depreciation,292598000.0,300038000.0,307497000.0,386425000.0
Reconciled Cost Of Revenue,3082185000.0,3324135000.0,2546640000.0,3675798000.0
EBIT,-778896000.0,-624409000.0,-767205000.0,-479575000.0
Net Interest Income,-733529000.0,-643284000.0,-536228000.0,-234800000.0
Interest Expense,733529000.0,636986000.0,531965000.0,230125000.0
Normalized Income,-1417359600.0,-1287654400.0,-1300242300.0,-698587100.0
Net Income From Continuing And Discontinued Operation,-1512480000.0,-1261333000.0,-1368676000.0,-474431000.0
Total Expenses,4468484000.0,4744795000.0,4024159000.0,5470367000.0
Rent Expense Supplemental,,4340000.0,4082000.0,13966000.0
Diluted Average Shares,71851781.0,71870826.0,71859000.0,71859000.0
Basic Average Shares,71851781.0,71870826.0,71859000.0,71859000.0
Diluted EPS,-21.05,-17.55,-19.046689,-6.602249
Basic EPS,-21.05,-17.55,-19.046689,-6.602249
Diluted NI Availto Com Stockholders,-1512480000.0,-1261333000.0,-1368676000.0,-474431000.0
Net Income Common Stockholders,-1512480000.0,-1261333000.0,-1368676000.0,-474431000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,-1512480000.0,-1261333000.0,-1368676000.0,-474431000.0
Minority Interests,25100.0,82000.0,30768000.0,247590000.0
Net Income Including Noncontrolling Interests,-1512505000.0,-1261415000.0,-1399444000.0,-722021000.0
Net Income Discontinuous Operations,,0.0,-62623000.0,
Net Income Continuous Operations,-1512505000.0,-1261415000.0,-1336821000.0,-722021000.0
Tax Provision,80000.0,20000.0,37651000.0,12321000.0
Pretax Income,-1512425000.0,-1261395000.0,-1299170000.0,-709700000.0
Other Non Operating Income Expenses,45461000.0,26343000.0,32451000.0,93592000.0
Special Income Charges,-158534000.0,43869000.0,-8301000.0,320223000.0
Other Special Charges,158534000.0,-46385000.0,,-321292000.0
Write Off,,2516000.0,8301000.0,1069000.0
Net Non Operating Interest Income Expense,-733529000.0,-643284000.0,-536228000.0,-234800000.0
Total Other Finance Cost,,6298000.0,4263000.0,4675000.0
Interest Expense Non Operating,733529000.0,636986000.0,531965000.0,230125000.0
Operating Income,-665823000.0,-690887000.0,-773009000.0,-880313000.0
Operating Expense,1386299000.0,1420660000.0,1477519000.0,1794569000.0
Other Operating Expenses,590713000.0,109736000.0,281050000.0,61627000.0
Depreciation And Amortization In Income Statement,292598000.0,300037000.0,307497000.0,386425000.0
Amortization,,0.0,967000.0,565000.0
Depreciation Income Statement,292598000.0,300037000.0,306530000.0,385860000.0
Selling General And Administration,,524738000.0,392419000.0,558456000.0
Selling And Marketing Expense,,277441000.0,203701000.0,251567000.0
General And Administrative Expense,,247297000.0,188718000.0,306889000.0
Rent And Landing Fees,,4340000.0,4082000.0,13966000.0
Gross Profit,720476000.0,729773000.0,704510000.0,914256000.0
Cost Of Revenue,3082185000.0,3324135000.0,2546640000.0,3675798000.0
Total Revenue,3802661000.0,4053908000.0,3251150000.0,4590054000.0
Operating Revenue,3802661000.0,4053908000.0,3251150000.0,4590054000.0
Ordinary Shares Number,71858955.0,71858955.0,71858955.0,71858955.0
Share Issued,71858955.0,71858955.0,71858955.0,71858955.0
Net Debt,8684927000.0,8099452000.0,7537624000.0,7289856000.0
Total Debt,8818114000.0,8232671000.0,7689681000.0,7399240000.0
Tangible Book Value,-3528508000.0,-2015617000.0,-758113000.0,604146000.0
Invested Capital,5304526000.0,6240612000.0,6938965000.0,8034071000.0
Working Capital,-5595489000.0,-4345940000.0,-800116000.0,932398000.0
Net Tangible Assets,-3528508000.0,-2015617000.0,-758113000.0,604146000.0
Capital Lease Obligations,20898000.0,8819000.0,24980000.0,2659000.0
Common Stock Equity,-3492690000.0,-1983240000.0,-725736000.0,637490000.0
Total Capitalization,-1492690000.0,16760000.0,3844764000.0,6210545000.0
Total Equity Gross Minority Interest,-3665147000.0,-2155672000.0,-898086000.0,495907000.0
Minority Interest,-172457000.0,-172432000.0,-172350000.0,-141583000.0
Stockholders Equity,-3492690000.0,-1983240000.0,-725736000.0,637490000.0
Other Equity Interest,-4211280000.0,-2701832000.0,-1444326000.0,
Retained Earnings,,-7655534000.0,-6392297000.0,-5025525000.0
Additional Paid In Capital,,4355733000.0,4355733000.0,4355733000.0
Capital Stock,718590000.0,718590000.0,718590000.0,718590000.0
Common Stock,718590000.0,718590000.0,718590000.0,718590000.0
Total Liabilities Net Minority Interest,11844097000.0,10865537000.0,10128302000.0,9788310000.0
Total Non Current Liabilities Net Minority Interest,2026646000.0,2025114000.0,4600776000.0,5594711000.0
Other Non Current Liabilities,,-2000.0,,
Non Current Pension And Other Postretirement Benefit Plans,,21460000.0,21533000.0,18611000.0
Non Current Deferred Taxes Liabilities,,0.0,0.0,386000.0
Long Term Debt And Capital Lease Obligation,2010640000.0,2003656000.0,4579243000.0,5575714000.0
Long Term Capital Lease Obligation,10640000.0,3656000.0,8743000.0,2659000.0
Long Term Debt,2000000000.0,2000000000.0,4570500000.0,5573055000.0
Long Term Provisions,16006000.0,21460000.0,21533000.0,
Current Liabilities,9817451000.0,8840423000.0,5527526000.0,4193599000.0
Other Current Liabilities,691708000.0,586283000.0,559132000.0,
Current Debt And Capital Lease Obligation,6807474000.0,6229015000.0,3110438000.0,1823526000.0
Current Capital Lease Obligation,10258000.0,5163000.0,16237000.0,
Current Debt,6797216000.0,6223852000.0,3094201000.0,1823526000.0
Current Provisions,22856000.0,33964000.0,34155000.0,34131000.0
Payables,1592228000.0,2023763000.0,1829652000.0,2252146000.0
Other Payable,,595276000.0,565894000.0,591871000.0
Accounts Payable,1592228000.0,1428487000.0,1263758000.0,1660275000.0
Total Assets,8178950000.0,8709865000.0,9230216000.0,10284217000.0
Total Non Current Assets,3956988000.0,4215382000.0,4502806000.0,5158220000.0
Other Non Current Assets,152237000.0,1000.0,-1000.0,
Non Current Prepaid Assets,,124116000.0,127698000.0,131811000.0
Investmentin Financial Assets,348760000.0,341962000.0,340493000.0,15000.0
Held To Maturity Securities,,,,15000.0
Available For Sale Securities,348760000.0,341962000.0,340493000.0,
Goodwill And Other Intangible Assets,35818000.0,32377000.0,32377000.0,33344000.0
Other Intangible Assets,3441000.0,,,967000.0
Goodwill,32377000.0,32377000.0,32377000.0,32377000.0
Net PPE,3420173000.0,3775597000.0,4068585000.0,4685059000.0
Accumulated Depreciation,,-6779164000.0,-6493341000.0,-5853996000.0
Gross PPE,3420173000.0,10554761000.0,10561926000.0,10539055000.0
Construction In Progress,42384000.0,143583000.0,147392000.0,150143000.0
Other Properties,3377789000.0,485869000.0,499595000.0,478480000.0
Machinery Furniture Equipment,,7169548000.0,7160011000.0,7169479000.0
Buildings And Improvements,,2121875000.0,2121042000.0,2120339000.0
Land And Improvements,,633886000.0,633886000.0,620614000.0
Properties,,0.0,0.0,0.0
Current Assets,4221962000.0,4494483000.0,4727410000.0,5125997000.0
Other Current Assets,301608000.0,17228000.0,16622000.0,15526000.0
Assets Held For Sale Current,308424000.0,308424000.0,308424000.0,
Prepaid Assets,,362580000.0,414549000.0,447162000.0
Inventory,2550827000.0,2509731000.0,2658732000.0,2812111000.0
Other Inventories,677398000.0,636301000.0,785302000.0,
Finished Goods,1873429000.0,2462712000.0,2479664000.0,2675243000.0
Work In Process,,,,0.0
Raw Materials,,47019000.0,179068000.0,136868000.0
Other Receivables,202853000.0,202300000.0,204152000.0,289227000.0
Accounts Receivable,739894000.0,966136000.0,997153000.0,1448748000.0
Allowance For Doubtful Accounts Receivable,,-538082000.0,-471299000.0,-311030000.0
Gross Accounts Receivable,,1504218000.0,1468452000.0,1759778000.0
Cash Cash Equivalents And Short Term Investments,118356000.0,128084000.0,127778000.0,113223000.0
Other Short Term Investments,6067000.0,3684000.0,701000.0,6498000.0
Cash And Cash Equivalents,112289000.0,124400000.0,127077000.0,106725000.0
Cash Financial,,124400000.0,127077000.0,106725000.0
Free Cash Flow,22212000.0,61763000.0,99502000.0,305968000.0
Repayment Of Debt,,,-28489000.0,-309375000.0
Capital Expenditure,-3653000.0,,-19090000.0,-40149000.0
End Cash Position,112289000.0,124400000.0,127077000.0,106725000.0
Other Cash Adjustment Outside Changein Cash,,1000.0,-2565000.0,
Beginning Cash Position,124400000.0,127077000.0,106725000.0,159320000.0
Changes In Cash,-12111000.0,-2678000.0,22917000.0,-52595000.0
Financing Cash Flow,-34323000.0,-101529000.0,-76585000.0,-358563000.0
Net Other Financing Charges,,,27919000.0,
Interest Paid Cff,-34323000.0,-81493000.0,-61045000.0,-49188000.0
Net Issuance Payments Of Debt,0.0,-5367000.0,-28489000.0,-309375000.0
Net Long Term Debt Issuance,0.0,-5367000.0,-28489000.0,-309375000.0
Long Term Debt Payments,,,-28489000.0,-309375000.0
Investing Cash Flow,-3653000.0,37088000.0,-19090000.0,-40149000.0
Net PPE Purchase And Sale,-3653000.0,37088000.0,-19090000.0,-40149000.0
Purchase Of PPE,,,-19090000.0,-40149000.0
Operating Cash Flow,25865000.0,61763000.0,118592000.0,346117000.0
Taxes Refund Paid,-3396000.0,-20000.0,0.0,117531000.0
Change In Working Capital,435567000.0,310303000.0,248031000.0,638503000.0
Change In Payable,277380000.0,204073000.0,-157986000.0,-610579000.0
Change In Inventory,-46631000.0,113615000.0,99183000.0,288082000.0
Change In Receivables,204818000.0,-10938000.0,306769000.0,961612000.0
Other Non Cash Items,733529000.0,643261000.0,536207000.0,234800000.0
Provisionand Write Offof Assets,80049000.0,114734000.0,327918000.0,
Depreciation And Amortization,292598000.0,300038000.0,307497000.0,386425000.0
Amortization Cash Flow,,0.0,,
Depreciation,292598000.0,300038000.0,307497000.0,386425000.0
Gain Loss On Sale Of PPE,-57000.0,-45158000.0,-1891000.0,-150000.0
Net Income From Continuing Operations,-1512425000.0,-1261395000.0,-1299170000.0,-1030992000.0
