,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,-47618000.0,-3022800.0,-11892900.0
Tax Rate For Calcs,0.4,0.4,0.3,0.3
Normalized EBITDA,267651000.0,394319000.0,605189000.0,563849000.0
Total Unusual Items,0.0,4950000.0,-2922000.0,-39643000.0
Total Unusual Items Excluding Goodwill,0.0,-119045000.0,-10076000.0,-39643000.0
Net Income From Continuing Operation Net Minority Interest,-308690000.0,-224304000.0,-59341000.0,-335162000.0
Reconciled Depreciation,319693000.0,323128000.0,354751000.0,439094000.0
Reconciled Cost Of Revenue,10060917000.0,9645868000.0,10709618000.0,8473847000.0
EBIT,-52042000.0,76141000.0,247516000.0,85112000.0
Net Interest Income,-254704000.0,-142705000.0,-167462000.0,-435830000.0
Interest Expense,254704000.0,288352000.0,306819000.0,472423000.0
Interest Income,,145647000.0,139610000.0,37445000.0
Normalized Income,-308690000.0,-28882000.0,-45133800.0,-307411900.0
Net Income From Continuing And Discontinued Operation,-308690000.0,-224304000.0,-59341000.0,-335162000.0
Total Expenses,12561733000.0,11318792000.0,12017256000.0,9929944000.0
Rent Expense Supplemental,,,18072000.0,
Diluted Average Shares,41323963.0,35517825.0,41279020.0,41279020.0
Basic Average Shares,41323963.0,35517825.0,41279020.0,41279020.0
Diluted EPS,-7.47,-11.22,-6.63,-8.323938
Basic EPS,-7.47,-11.22,-6.63,-8.323938
Diluted NI Availto Com Stockholders,-308690000.0,-224304000.0,-59341000.0,-335162000.0
Net Income Common Stockholders,-308690000.0,-224304000.0,-59341000.0,-335162000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,-308690000.0,-224304000.0,-59341000.0,-335162000.0
Minority Interests,-260000.0,119000.0,1368000.0,53341000.0
Net Income Including Noncontrolling Interests,-308430000.0,-224423000.0,-60709000.0,-388503000.0
Net Income Continuous Operations,-308430000.0,-224423000.0,-60709000.0,-388503000.0
Tax Provision,1684000.0,12212000.0,1406000.0,1192000.0
Pretax Income,-306746000.0,-212211000.0,-59303000.0,-387311000.0
Other Non Operating Income Expenses,182351000.0,127234000.0,34523000.0,104797000.0
Special Income Charges,0.0,-121599000.0,-10204000.0,-46268000.0
Other Special Charges,,-2503000.0,4000.0,44912000.0
Write Off,,107000.0,3046000.0,1356000.0
Impairment Of Capital Assets,,,,0.0
Net Non Operating Interest Income Expense,-254704000.0,-142705000.0,-167462000.0,-435830000.0
Total Other Finance Cost,,,253000.0,852000.0
Interest Expense Non Operating,254704000.0,288352000.0,306819000.0,472423000.0
Interest Income Non Operating,,145647000.0,139610000.0,37445000.0
Operating Income,-234393000.0,-77989000.0,83708000.0,-18899000.0
Operating Expense,2500816000.0,1672924000.0,1307638000.0,1456097000.0
Other Operating Expenses,1336043000.0,576693000.0,533291000.0,640126000.0
Depreciation And Amortization In Income Statement,319693000.0,323128000.0,354751000.0,439094000.0
Amortization,,1261000.0,2145000.0,543000.0
Depreciation Income Statement,319693000.0,321867000.0,352606000.0,438551000.0
Selling General And Administration,,327052000.0,334552000.0,305597000.0
Selling And Marketing Expense,,266802000.0,273431000.0,234242000.0
General And Administrative Expense,,60250000.0,61121000.0,71355000.0
Rent And Landing Fees,,,18072000.0,
Gross Profit,2266423000.0,1594935000.0,1391346000.0,1437198000.0
Cost Of Revenue,10060917000.0,9645868000.0,10709618000.0,8473847000.0
Total Revenue,12327340000.0,11240803000.0,12100964000.0,9911045000.0
Operating Revenue,12327340000.0,11240803000.0,12100964000.0,9911045000.0
Ordinary Shares Number,41279020.0,41279020.0,41279020.0,41279020.0
Share Issued,41279020.0,41279020.0,41279020.0,41279020.0
Net Debt,10085681000.0,10112341000.0,10544430000.0,10591923000.0
Total Debt,10301286000.0,10576602000.0,10919347000.0,11055359000.0
Tangible Book Value,-1192187000.0,-697105000.0,-449679000.0,-391083000.0
Invested Capital,9112178000.0,9884077000.0,10599621000.0,10800482000.0
Working Capital,-14834514000.0,-14087735000.0,-13842018000.0,-14424755000.0
Net Tangible Assets,-1192187000.0,-697105000.0,-449679000.0,-391083000.0
Common Stock Equity,-1189108000.0,-692525000.0,-319726000.0,-254877000.0
Total Capitalization,-1158618000.0,-553639000.0,161828000.0,174346000.0
Total Equity Gross Minority Interest,-149730000.0,411200000.0,837009000.0,889889000.0
Minority Interest,1039378000.0,1103725000.0,1156735000.0,1144766000.0
Stockholders Equity,-1189108000.0,-692525000.0,-319726000.0,-254877000.0
Other Equity Interest,-1601898000.0,-1105315000.0,-732500000.0,
Retained Earnings,,-5753893000.0,-5379006000.0,-5311996000.0
Additional Paid In Capital,,4630179000.0,4630179000.0,4630179000.0
Capital Stock,412790000.0,412790000.0,412790000.0,412790000.0
Common Stock,412790000.0,412790000.0,412790000.0,412790000.0
Total Liabilities Net Minority Interest,21041523000.0,21080001000.0,22097187000.0,23055487000.0
Total Non Current Liabilities Net Minority Interest,81591000.0,558383000.0,810545000.0,476477000.0
Non Current Pension And Other Postretirement Benefit Plans,,45317000.0,46977000.0,47254000.0
Non Current Accrued Expenses,,374180000.0,282014000.0,0.0
Long Term Debt And Capital Lease Obligation,30490000.0,138886000.0,481554000.0,429223000.0
Long Term Debt,30490000.0,138886000.0,481554000.0,429223000.0
Long Term Provisions,51101000.0,45317000.0,47000000.0,
Current Liabilities,20959932000.0,20521618000.0,21286642000.0,22579010000.0
Other Current Liabilities,217800000.0,13549000.0,15349000.0,15761000.0
Current Debt And Capital Lease Obligation,10270796000.0,10437716000.0,10437793000.0,10626136000.0
Current Debt,10270796000.0,10437716000.0,10437793000.0,10626136000.0
Pensionand Other Post Retirement Benefit Plans Current,,236195000.0,204562000.0,192765000.0
Current Provisions,81993000.0,7600000.0,22400000.0,
Payables,7144344000.0,9773779000.0,10559732000.0,11663891000.0
Other Payable,,2372827000.0,2362726000.0,2423305000.0
Total Tax Payable,136000.0,51369000.0,50520000.0,49751000.0
Accounts Payable,7144208000.0,7349583000.0,8146486000.0,9190835000.0
Total Assets,20891793000.0,21491201000.0,22934196000.0,23945376000.0
Total Non Current Assets,14766375000.0,15057318000.0,15489572000.0,15791121000.0
Other Non Current Assets,56673000.0,1000.0,1000.0,-2000.0
Non Current Prepaid Assets,102020000.0,60534000.0,55250000.0,50448000.0
Non Current Deferred Taxes Assets,11802000.0,12902000.0,13143000.0,11298000.0
Investmentin Financial Assets,16739000.0,477000.0,276000.0,226000.0
Held To Maturity Securities,,462000.0,261000.0,211000.0
Available For Sale Securities,16739000.0,15000.0,15000.0,15000.0
Goodwill And Other Intangible Assets,3079000.0,4580000.0,129953000.0,136206000.0
Other Intangible Assets,3079000.0,4580000.0,5958000.0,5058000.0
Goodwill,,0.0,123995000.0,131148000.0
Net PPE,14507759000.0,14847670000.0,15168048000.0,15496954000.0
Accumulated Depreciation,,-3518880000.0,-3096959000.0,-2718791000.0
Gross PPE,14507759000.0,18366550000.0,18265007000.0,18215745000.0
Construction In Progress,25192000.0,39625000.0,6224000.0,83643000.0
Other Properties,14482567000.0,86011000.0,82355000.0,80661000.0
Machinery Furniture Equipment,,8051112000.0,7988199000.0,7866534000.0
Buildings And Improvements,,1677291000.0,1675718000.0,1672396000.0
Land And Improvements,,8512511000.0,8512511000.0,8512511000.0
Properties,,0.0,0.0,0.0
Current Assets,6125418000.0,6433883000.0,7444624000.0,8154255000.0
Other Current Assets,270031000.0,195624000.0,799197000.0,729225000.0
Assets Held For Sale Current,3373000.0,3373000.0,3373000.0,3373000.0
Restricted Cash,,202186000.0,218773000.0,169369000.0
Prepaid Assets,,82890000.0,111261000.0,96144000.0
