,item,2023-03-31 00:00:00,2022-03-31 00:00:00,2021-03-31 00:00:00,2020-03-31 00:00:00,sheet
0,Tax Effect Of Unusual Items,170696278.768,-18017600.0,11812183.2,-1836802.095,Income Statement
1,Tax Rate For Calcs,0.4,0.4,0.3,0.3,Income Statement
2,Normalized EBITDA,474272303.08,266670000.0,177170736.0,70165765.67,Income Statement
3,Total Unusual Items,426740696.92,-45044000.0,39373944.0,-6122673.65,Income Statement
4,Total Unusual Items Excluding Goodwill,426740696.92,-45044000.0,39373944.0,-6122673.65,Income Statement
5,Net Income From Continuing Operation Net Minority Interest,708610000.0,51476000.0,13413246.0,-121775434.9,Income Statement
6,Reconciled Depreciation,167517000.0,150769000.0,166908653.0,155346346.0,Income Statement
7,Reconciled Cost Of Revenue,3377543000.0,2416580000.0,1232846302.0,1694423356.04,Income Statement
8,EBIT,733496000.0,70857000.0,49636027.0,-91303253.98,Income Statement
9,Net Interest Income,-40031000.0,-21351000.0,-38795486.0,-4066668.83,Income Statement
10,Interest Expense,40031000.0,24049000.0,47594409.0,3042752.34,Income Statement
11,Interest Income,,4954000.0,9870480.0,1997519.0,Income Statement
12,Normalized Income,452565581.848,78502400.0,-14148514.8,-117489563.345,Income Statement
13,Net Income From Continuing And Discontinued Operation,708610000.0,51476000.0,13413246.0,-121775434.9,Income Statement
14,Total Expenses,4348233000.0,3114996000.0,1746110513.0,2504913528.18,Income Statement
15,Rent Expense Supplemental,,4347000.0,7351458.0,5048960.5,Income Statement
16,Diluted Average Shares,37732162.0,37573723.0,31193023.0,37757033.0,Income Statement
17,Basic Average Shares,37732162.0,37573723.0,31193023.0,37757033.0,Income Statement
18,Diluted EPS,18.78,1.37,0.43,-7.26,Income Statement
19,Basic EPS,18.78,1.37,0.43,-7.26,Income Statement
20,Diluted NI Availto Com Stockholders,708610000.0,51476000.0,13413246.0,-121775434.9,Income Statement
21,Net Income Common Stockholders,708610000.0,51476000.0,13413246.0,-121775434.9,Income Statement
22,Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,Income Statement
23,Net Income,708610000.0,51476000.0,13413246.0,-121775434.9,Income Statement
24,Net Income Including Noncontrolling Interests,708610000.0,51477000.0,13413246.0,-121775434.91,Income Statement
25,Net Income Continuous Operations,708610000.0,51477000.0,13413246.0,-121775434.91,Income Statement
26,Tax Provision,-15145000.0,-4669000.0,-11371628.0,27429428.59,Income Statement
27,Pretax Income,693465000.0,46808000.0,2041618.0,-94346006.32,Income Statement
28,Other Non Operating Income Expenses,54844000.0,19470000.0,4041682.0,11295971.69,Income Statement
29,Special Income Charges,426740696.92,-45044000.0,39373944.0,-6122673.65,Income Statement
30,Other Special Charges,-426740696.92,32215000.0,-39461204.0,5456047.65,Income Statement
31,Write Off,,12829000.0,87260.0,666626.0,Income Statement
32,Net Non Operating Interest Income Expense,-40031000.0,-21351000.0,-38795486.0,-4066668.83,Income Statement
33,Total Other Finance Cost,,2256000.0,1071557.0,3021435.49,Income Statement
34,Interest Expense Non Operating,40031000.0,24049000.0,47594409.0,3042752.34,Income Statement
35,Interest Income Non Operating,,4954000.0,9870480.0,1997519.0,Income Statement
36,Operating Income,251911000.0,85154000.0,-7309358.0,-98339594.12,Income Statement
37,Operating Expense,970690000.0,698416000.0,513264211.0,810490172.14,Income Statement
38,Other Operating Expenses,392530000.0,271096000.0,124471866.0,239609093.63,Income Statement
39,Depreciation And Amortization In Income Statement,167517000.0,150769000.0,166908653.0,155346345.75,Income Statement
40,Amortization,,207000.0,203883.0,131186.0,Income Statement
41,Depreciation Income Statement,167517000.0,150562000.0,166704770.0,155215159.75,Income Statement
42,Selling General And Administration,,37864000.0,44746520.0,76890741.4,Income Statement
43,Selling And Marketing Expense,,7841000.0,2775063.0,41474637.12,Income Statement
44,General And Administrative Expense,,30023000.0,41971457.0,35416104.28,Income Statement
45,Rent And Landing Fees,,4347000.0,7351458.0,5048960.5,Income Statement
46,Gross Profit,1222601000.0,783570000.0,505954853.0,712150578.02,Income Statement
47,Cost Of Revenue,3377543000.0,2416580000.0,1232846302.0,1694423356.04,Income Statement
48,Total Revenue,4600144000.0,3200150000.0,1738801155.0,2406573934.06,Income Statement
49,Operating Revenue,4600144000.0,3200150000.0,1738801155.0,2406573934.06,Income Statement
0,Preferred Shares Number,,2500000.0,2500000.0,2500000.0,Balance Sheet
1,Ordinary Shares Number,47826884.0,37601884.0,37601884.0,37601884.0,Balance Sheet
2,Share Issued,47826884.0,37601884.0,37601884.0,37601884.0,Balance Sheet
3,Net Debt,1617592000.0,2683453000.0,2856923328.0,2716362507.93,Balance Sheet
4,Total Debt,1883281000.0,2975376000.0,3019179744.0,2796924629.75,Balance Sheet
