,item,2023-03-31 00:00:00,2022-03-31 00:00:00,2021-03-31 00:00:00,2020-03-31 00:00:00,sheet
0,Tax Effect Of Unusual Items,0.0,4226732.68732,-2770489.319097,325245473.052356,Income Statement
1,Tax Rate For Calcs,0.239037,0.226392,0.242812,0.305731,Income Statement
2,Total Unusual Items,,18670000.0,-11410000.0,1063830000.0,Income Statement
3,Total Unusual Items Excluding Goodwill,,18670000.0,-11410000.0,1063830000.0,Income Statement
4,Net Income From Continuing Operation Net Minority Interest,15003000000.0,11878930000.0,7601180000.0,5018300000.0,Income Statement
5,Reconciled Depreciation,1525900000.0,1216980000.0,1053490000.0,1056490000.0,Income Statement
6,Net Interest Income,41474400000.0,32045390000.0,27859760000.0,22252320000.0,Income Statement
7,Interest Expense,32218300000.0,29910050000.0,26258270000.0,23968160000.0,Income Statement
8,Interest Income,73692700000.0,61955440000.0,54118030000.0,46220480000.0,Income Statement
9,Normalized Income,15003000000.0,11864486732.68732,7609819510.680903,4279715473.052356,Income Statement
10,Net Income From Continuing And Discontinued Operation,15003000000.0,11878930000.0,7601180000.0,5018300000.0,Income Statement
11,Diluted Average Shares,382924962.0,381467566.0,379223728.0,378981411.0,Income Statement
12,Basic Average Shares,379918967.0,379154165.0,378417476.0,378044762.0,Income Statement
13,Diluted EPS,39.18,31.14,20.04,13.24,Income Statement
14,Basic EPS,39.49,31.33,20.09,13.27,Income Statement
15,Diluted NI Availto Com Stockholders,15003000000.0,11878930000.0,7601180000.0,5018300000.0,Income Statement
16,Net Income Common Stockholders,15003000000.0,11878930000.0,7601180000.0,5018300000.0,Income Statement
17,Net Income,15003000000.0,11878930000.0,7601180000.0,5018300000.0,Income Statement
18,Minority Interests,-1072500000.0,-3570000.0,-6920000.0,-16430000.0,Income Statement
19,Net Income Including Noncontrolling Interests,16075500000.0,11882500000.0,7608100000.0,5034730000.0,Income Statement
20,Net Income Continuous Operations,16075500000.0,11882500000.0,7608100000.0,5034730000.0,Income Statement
21,Tax Provision,5049700000.0,3477340000.0,2439740000.0,2217110000.0,Income Statement
22,Pretax Income,21125200000.0,15359840000.0,10047840000.0,7251840000.0,Income Statement
23,Special Income Charges,,18670000.0,-11410000.0,1063830000.0,Income Statement
24,Other Special Charges,,-18670000.0,11410000.0,-5440000.0,Income Statement
25,Write Off,,,,-1058390000.0,Income Statement
26,Gain On Sale Of Security,-2739300000.0,4882960000.0,3108950000.0,-650880000.0,Income Statement
27,Operating Expense,22466300000.0,23628480000.0,18373080000.0,17164410000.0,Income Statement
28,Other Operating Expenses,7645400000.0,12012560000.0,8324780000.0,5976410000.0,Income Statement
29,Depreciation And Amortization In Income Statement,1525900000.0,1216980000.0,1053440000.0,1056490000.0,Income Statement
30,Depreciation Income Statement,1525900000.0,1216980000.0,1053440000.0,1056490000.0,Income Statement
31,Selling General And Administration,,654600000.0,1363720000.0,2302970000.0,Income Statement
32,Selling And Marketing Expense,,-830970000.0,323700000.0,534410000.0,Income Statement
33,General And Administrative Expense,,1485570000.0,1040020000.0,1768560000.0,Income Statement
34,Insurance And Claims,,202290000.0,236230000.0,102300000.0,Income Statement
35,Rent And Landing Fees,,218070000.0,151990000.0,252660000.0,Income Statement
36,Total Revenue,42902900000.0,38888070000.0,33275180000.0,23487360000.0,Income Statement
37,Operating Revenue,42902900000.0,38888070000.0,33275180000.0,23487360000.0,Income Statement
0,Ordinary Shares Number,380430389.0,379598711.0,378840676.0,378340922.0,Balance Sheet
1,Share Issued,380430389.0,379598711.0,378840676.0,378340922.0,Balance Sheet
2,Net Debt,337649600000.0,275558480000.0,274609890000.0,235877590000.0,Balance Sheet
3,Total Debt,400174200000.0,360858330000.0,325831380000.0,272744870000.0,Balance Sheet
4,Tangible Book Value,89886800000.0,64617170000.0,53863680000.0,47587210000.0,Balance Sheet
5,Invested Capital,485960500000.0,421889840000.0,376441490000.0,317431060000.0,Balance Sheet
6,Net Tangible Assets,89886800000.0,64617170000.0,53863680000.0,47587210000.0,Balance Sheet
7,Common Stock Equity,89920600000.0,64638290000.0,53875130000.0,47599720000.0,Balance Sheet
8,Total Capitalization,485960500000.0,421889840000.0,376441490000.0,317431060000.0,Balance Sheet
9,Total Equity Gross Minority Interest,102021400000.0,64697250000.0,53934240000.0,47656120000.0,Balance Sheet
10,Minority Interest,12100800000.0,58960000.0,59110000.0,56400000.0,Balance Sheet
11,Stockholders Equity,89920600000.0,64638290000.0,53875130000.0,47599720000.0,Balance Sheet
12,Other Equity Interest,89159700000.0,141820000.0,159060000.0,174140000.0,Balance Sheet
13,Retained Earnings,,23327140000.0,15899310000.0,10872010000.0,Balance Sheet
14,Additional Paid In Capital,,20759610000.0,20710920000.0,20653710000.0,Balance Sheet
15,Capital Stock,760900000.0,759200000.0,757680000.0,756680000.0,Balance Sheet
16,Common Stock,760900000.0,759200000.0,757680000.0,756680000.0,Balance Sheet
17,Total Liabilities Net Minority Interest,412615200000.0,394404500000.0,352734910000.0,295754620000.0,Balance Sheet
18,Derivative Product Liabilities,423700000.0,1643910000.0,1565760000.0,439180000.0,Balance Sheet
19,Long Term Debt And Capital Lease Obligation,400174200000.0,360858330000.0,325831380000.0,272744870000.0,Balance Sheet
20,Payables,2431200000.0,22759900000.0,18354510000.0,14238510000.0,Balance Sheet
21,Other Payable,,20828350000.0,16220310000.0,12963710000.0,Balance Sheet
22,Dividends Payable,,5190000.0,5520000.0,13570000.0,Balance Sheet
23,Total Tax Payable,458200000.0,502090000.0,1024390000.0,424970000.0,Balance Sheet
24,Accounts Payable,1973000000.0,1424270000.0,1104290000.0,836260000.0,Balance Sheet
