,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,-82717.394828,-13841.275147,-33087.917881
Tax Rate For Calcs,0.372163,0.347288,0.215274,0.200047
Normalized EBITDA,104560000.0,139514304.0,115464338.0,98391973.0
Total Unusual Items,0.0,-238181.0,-64296.0,-165401.0
Total Unusual Items Excluding Goodwill,0.0,-238181.0,-64296.0,-165401.0
Net Income From Continuing Operation Net Minority Interest,37766000.0,65447968.0,65143060.0,57935440.0
Reconciled Depreciation,15738000.0,19882698.0,9204218.0,8938734.0
Reconciled Cost Of Revenue,4038407000.0,4720649483.0,3377902374.0,2901815530.0
EBIT,88822000.0,119393425.0,106195824.0,89287838.0
Net Interest Income,-28671000.0,-310455.0,-28303.0,8788932.06
Interest Expense,28671000.0,19122608.0,23182029.0,16864315.0
Interest Income,,20086239.0,24287607.0,26640486.0
Normalized Income,37766000.0,65603431.605172,65193514.724853,58067753.082119
Net Income From Continuing And Discontinued Operation,37766000.0,65447968.0,65143060.0,57935440.0
Total Expenses,4128034000.0,4821516287.0,3441637157.0,2977337443.0
Rent Expense Supplemental,,6822720.0,6697720.0,5322720.0
Diluted Average Shares,25384684.0,25364684.0,23384684.0,23384684.0
Basic Average Shares,25384684.0,25364684.0,23384684.0,23384684.0
Diluted EPS,1.49,2.72,2.79,2.48
Basic EPS,1.49,2.72,2.79,2.48
Diluted NI Availto Com Stockholders,37766000.0,65447968.0,65143060.0,57935440.0
Net Income Common Stockholders,37766000.0,65447968.0,65143060.0,57935440.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,37766000.0,65447968.0,65143060.0,57935440.0
Net Income Including Noncontrolling Interests,37765000.0,65447969.0,65143060.0,57935439.0
Net Income Discontinuous Operations,0.0,,,
Net Income Continuous Operations,37765000.0,65447969.0,65143060.0,57935439.0
Tax Provision,22386000.0,34822848.0,17870735.0,14488084.0
Pretax Income,60151000.0,100270817.0,83013795.0,72423523.0
Other Non Operating Income Expenses,74327000.0,5848202.0,45820230.0,40248983.0
Special Income Charges,0.0,-238181.0,-64296.0,-165401.0
Write Off,,238181.0,64296.0,165401.0
Net Non Operating Interest Income Expense,-28671000.0,-310455.0,-28303.0,8788932.06
Total Other Finance Cost,,1274086.0,1133881.0,987238.94
Interest Expense Non Operating,28671000.0,19122608.0,23182029.0,16864315.0
Interest Income Non Operating,,20086239.0,24287607.0,26640486.0
Operating Income,14495000.0,94580550.0,37247714.0,23551009.0
Operating Expense,89627000.0,100866804.0,63734783.0,75521913.0
Other Operating Expenses,45678000.0,54383360.0,39065566.0,50941316.0
Depreciation And Amortization In Income Statement,15738000.0,19882698.0,9204218.0,8938734.0
Depreciation Income Statement,15738000.0,19882698.0,9204218.0,8938734.0
Selling General And Administration,20109000.0,10027614.0,4812013.0,6351930.0
Selling And Marketing Expense,11325000.0,3890782.0,1618194.0,2072545.0
General And Administrative Expense,8784000.0,6136832.0,3193819.0,4279385.0
Rent And Landing Fees,,6822720.0,6697720.0,5322720.0
Gross Profit,104122000.0,195447354.0,100982497.0,99072922.0
Cost Of Revenue,4038407000.0,4720649483.0,3377902374.0,2901815530.0
Total Revenue,4142529000.0,4916096837.0,3478884871.0,3000888452.0
Operating Revenue,4142529000.0,4916096837.0,3478884871.0,3000888452.0
Ordinary Shares Number,25384684.0,25384684.0,23384684.0,23384684.0
Share Issued,25384684.0,25384684.0,23384684.0,23384684.0
Net Debt,370123000.0,139705751.0,173804835.0,174002403.0
Total Debt,377181000.0,141624855.0,180171981.0,178875525.0
Tangible Book Value,1174138000.0,1136372588.0,988604619.0,923461566.0
Invested Capital,1551319000.0,1277997443.0,1168776600.0,1102337091.0
Working Capital,1024708000.0,962474854.0,857655464.0,810661512.0
Net Tangible Assets,1174138000.0,1136372588.0,988604619.0,923461566.0
Common Stock Equity,1174138000.0,1136372588.0,988604619.0,923461566.0
Total Capitalization,1217744000.0,1136372588.0,988604619.0,923652744.0
Total Equity Gross Minority Interest,1174138000.0,1136372588.0,988604619.0,923461566.0
Stockholders Equity,1174138000.0,1136372588.0,988604619.0,923461566.0
Other Equity Interest,920291000.0,23150000.0,23150000.0,23150000.0
Retained Earnings,,446533701.0,381085732.0,315942673.0
Additional Paid In Capital,,410842047.0,348522047.0,348522053.0
Capital Stock,253847000.0,253846840.0,233846840.0,233846840.0
Common Stock,253847000.0,253846840.0,233846840.0,233846840.0
Total Liabilities Net Minority Interest,1739107000.0,1315315583.0,1341752078.0,1017370800.0
Total Non Current Liabilities Net Minority Interest,57758000.0,14554072.0,15632324.0,14592766.0
Other Non Current Liabilities,1000.0,1.0,20000.0,-1.0
Non Current Deferred Taxes Liabilities,14151000.0,14554071.0,15632324.0,14401589.0
Long Term Debt And Capital Lease Obligation,43606000.0,,0.0,191178.0
Long Term Debt,43606000.0,,0.0,191178.0
Current Liabilities,1681349000.0,1300761511.0,1326119754.0,1002778034.0
Other Current Liabilities,21686000.0,10212000.0,-2.0,150000.0
Current Deferred Taxes Liabilities,,26192671.0,34720483.0,26571984.0
Current Debt And Capital Lease Obligation,333575000.0,141624855.0,180171981.0,178684347.0
Current Debt,333575000.0,141624855.0,180171981.0,178684347.0
Current Provisions,34919000.0,26193000.0,5249961.0,1866543.0
Payables,1291122000.0,1124080443.0,1105977331.0,795505160.0
Dividends Payable,,47263.0,47847.0,60471.0
Total Tax Payable,17832000.0,27418393.0,2530937.0,17947936.0
Accounts Payable,1273290000.0,1096614787.0,1103398547.0,777496753.0
