,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,-5122689.07563,353240.87178,0.0
Tax Rate For Calcs,0.248905,0.284594,0.294367,0.143532
Normalized EBITDA,999300000.0,874800000.0,478200000.0,356400000.0
Total Unusual Items,0.0,-18000000.0,1200000.0,
Total Unusual Items Excluding Goodwill,0.0,-18000000.0,1200000.0,
Net Income From Continuing Operation Net Minority Interest,583000000.0,510800000.0,249300000.0,181400000.0
Reconciled Depreciation,144700000.0,103300000.0,88400000.0,81000000.0
Reconciled Cost Of Revenue,2424800000.0,2539400000.0,1608000000.0,1504200000.0
EBIT,854600000.0,753500000.0,391000000.0,275400000.0
Net Interest Income,-78400000.0,-54300000.0,-41100000.0,-81600000.0
Interest Expense,78400000.0,39500000.0,37700000.0,63600000.0
Interest Income,,23100000.0,15700000.0,4500000.0
Normalized Income,583000000.0,523677310.92437,248453240.87178,181400000.0
Net Income From Continuing And Discontinued Operation,583000000.0,510800000.0,249300000.0,181400000.0
Total Expenses,4783000000.0,4028200000.0,2663100000.0,2527900000.0
Rent Expense Supplemental,,32100000.0,20900000.0,28900000.0
Diluted Average Shares,24322069.0,24323810.0,24319000.0,24319000.0
Basic Average Shares,24322069.0,24323810.0,24319000.0,24319000.0
Diluted EPS,23.97,21.0,10.25,7.46
Basic EPS,23.97,21.0,10.25,7.46
Diluted NI Availto Com Stockholders,583000000.0,510800000.0,249300000.0,181400000.0
Net Income Common Stockholders,583000000.0,510800000.0,249300000.0,181400000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,583000000.0,510800000.0,249300000.0,181400000.0
Minority Interests,0.0,,,
Net Income Including Noncontrolling Interests,583000000.0,510800000.0,249300000.0,181400000.0
Net Income Continuous Operations,583000000.0,510800000.0,249300000.0,181400000.0
Tax Provision,193200000.0,203200000.0,104000000.0,30400000.0
Pretax Income,776200000.0,714000000.0,353300000.0,211800000.0
Other Non Operating Income Expenses,55800000.0,7700000.0,4000000.0,6700000.0
Special Income Charges,0.0,0.0,1200000.0,
Other Special Charges,,-8400000.0,-1200000.0,
Net Non Operating Interest Income Expense,-78400000.0,-54300000.0,-41100000.0,-81600000.0
Total Other Finance Cost,,37900000.0,19100000.0,22500000.0
Interest Expense Non Operating,78400000.0,39500000.0,37700000.0,63600000.0
Interest Income Non Operating,,23100000.0,15700000.0,4500000.0
Operating Income,798800000.0,744100000.0,403100000.0,260000000.0
Operating Expense,2358200000.0,1488800000.0,1055100000.0,1023700000.0
Other Operating Expenses,1521200000.0,899500000.0,559500000.0,567600000.0
Depreciation And Amortization In Income Statement,144700000.0,101900000.0,88400000.0,79600000.0
Amortization,,1700000.0,1700000.0,1700000.0
Depreciation Income Statement,144700000.0,100200000.0,86700000.0,77900000.0
Selling General And Administration,,79300000.0,53500000.0,62100000.0
Selling And Marketing Expense,,19400000.0,20800000.0,28500000.0
General And Administrative Expense,,59900000.0,32700000.0,33600000.0
Rent And Landing Fees,,32100000.0,20900000.0,28900000.0
Gross Profit,3157000000.0,2232900000.0,1458200000.0,1283700000.0
Cost Of Revenue,2424800000.0,2539400000.0,1608000000.0,1504200000.0
Total Revenue,5581800000.0,4772300000.0,3066200000.0,2787900000.0
Operating Revenue,5581800000.0,4772300000.0,3066200000.0,2787900000.0
Ordinary Shares Number,24319000.0,24319000.0,24319000.0,24319000.0
Share Issued,24319000.0,24319000.0,24319000.0,24319000.0
Net Debt,989100000.0,1519800000.0,901000000.0,394600000.0
Total Debt,1740200000.0,1669200000.0,1030400000.0,664900000.0
Tangible Book Value,3345600000.0,2782800000.0,2261300000.0,2014500000.0
