,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,4709405.184557,94763161.043795,102774016.433631,24227914.481604
Tax Rate For Calcs,0.24057,0.239783,0.232458,0.20571
Normalized EBITDA,1376079000.0,852623000.0,804205000.0,734223000.0
Total Unusual Items,19576000.0,395204000.0,442118000.0,117777000.0
Total Unusual Items Excluding Goodwill,19576000.0,395204000.0,442118000.0,117777000.0
Net Income From Continuing Operation Net Minority Interest,1014134000.0,898252000.0,899829000.0,610998000.0
Reconciled Depreciation,58770000.0,64252000.0,69361000.0,78592000.0
Reconciled Cost Of Revenue,1364541000.0,1293243000.0,1027322000.0,1456722000.0
EBIT,1336885000.0,1183575000.0,1176962000.0,773408000.0
Net Interest Income,-1496000.0,84893000.0,28766000.0,10642000.0
Interest Expense,1496000.0,2002000.0,4610000.0,4170000.0
Interest Income,,86895000.0,33376000.0,14812000.0
Normalized Income,999267405.184557,597811161.043795,560485016.433631,517448914.481604
Net Income From Continuing And Discontinued Operation,1014134000.0,898252000.0,899829000.0,610998000.0
Total Expenses,2516977000.0,2372615000.0,2031353000.0,2797467000.0
Diluted Average Shares,,7569327.0,7569000.0,7569000.0
Basic Average Shares,,7569327.0,7569000.0,7569000.0
Diluted EPS,,118.67,118.88,80.72
Basic EPS,,118.67,118.88,80.72
Diluted NI Availto Com Stockholders,1014134000.0,898252000.0,899829000.0,610998000.0
Net Income Common Stockholders,1014134000.0,898252000.0,899829000.0,610998000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,1014134000.0,898252000.0,899829000.0,610998000.0
Minority Interests,0.0,,0.0,0.0
Net Income Including Noncontrolling Interests,1014134000.0,898252000.0,899829000.0,610998000.0
Net Income Continuous Operations,1014134000.0,898252000.0,899829000.0,610998000.0
Tax Provision,321255000.0,283321000.0,272523000.0,158240000.0
Pretax Income,1335389000.0,1181573000.0,1172352000.0,769238000.0
Other Non Operating Income Expenses,426692000.0,1731000.0,4623000.0,2411000.0
Special Income Charges,19576000.0,221642000.0,13678000.0,18181000.0
Other Special Charges,-19576000.0,-212070000.0,-215000.0,-9423000.0
Write Off,,-9572000.0,-13463000.0,-8758000.0
Net Non Operating Interest Income Expense,-1496000.0,84893000.0,28766000.0,10642000.0
Interest Expense Non Operating,1496000.0,2002000.0,4610000.0,4170000.0
Interest Income Non Operating,,86895000.0,33376000.0,14812000.0
Operating Income,890617000.0,691326000.0,676068000.0,618698000.0
Operating Expense,1152436000.0,1079372000.0,1004031000.0,1340745000.0
Other Operating Expenses,728661000.0,438578000.0,403917000.0,620969000.0
Depreciation And Amortization In Income Statement,58770000.0,64252000.0,69361000.0,78592000.0
Depreciation Income Statement,58770000.0,64252000.0,69361000.0,78592000.0
Selling General And Administration,,230586000.0,243500000.0,308634000.0
Selling And Marketing Expense,,229756000.0,242828000.0,307911000.0
General And Administrative Expense,,830000.0,672000.0,723000.0
Gross Profit,2043053000.0,1770698000.0,1680099000.0,1959443000.0
Cost Of Revenue,1364541000.0,1293243000.0,1027322000.0,1456722000.0
Total Revenue,3407594000.0,3063941000.0,2707421000.0,3416165000.0
Operating Revenue,3407594000.0,3063941000.0,2707421000.0,3416165000.0
Ordinary Shares Number,7569421.0,7569421.0,7569421.0,7569421.0
Share Issued,7569421.0,7569421.0,7569421.0,7569421.0
Total Debt,0.0,1000000.0,1000000.0,1000000.0
Tangible Book Value,10542396000.0,9499189000.0,8871570000.0,7849473000.0
Invested Capital,10550168000.0,9508484000.0,8886009000.0,7870844000.0
Working Capital,5217168000.0,4179733000.0,4059310000.0,4069612000.0
Net Tangible Assets,10542396000.0,9499189000.0,8871570000.0,7849473000.0
Common Stock Equity,10550168000.0,9507484000.0,8885009000.0,7869844000.0
Total Capitalization,10550168000.0,9507484000.0,8885009000.0,7869844000.0
Total Equity Gross Minority Interest,10550168000.0,9507484000.0,8885009000.0,7869844000.0
Stockholders Equity,10550168000.0,9507484000.0,8885009000.0,7869844000.0
Other Equity Interest,10474474000.0,9431790000.0,-1000.0,
Retained Earnings,,4370023000.0,3507149000.0,2703964000.0
Additional Paid In Capital,,131663000.0,131663000.0,131663000.0
Capital Stock,75694000.0,75694000.0,75694000.0,75694000.0
Common Stock,75694000.0,75694000.0,75694000.0,75694000.0
Total Liabilities Net Minority Interest,622712000.0,636687000.0,754268000.0,549026000.0
Total Non Current Liabilities Net Minority Interest,79571000.0,36098000.0,61433000.0,53789000.0
Non Current Pension And Other Postretirement Benefit Plans,2257000.0,,266000.0,31722000.0
