,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,-1193653.32828,-819439.77884,85657.102656
Tax Rate For Calcs,0.135905,0.176694,0.26013,0.260786
Normalized EBITDA,263343000.0,259417339.0,202927476.0,210150029.0
Total Unusual Items,0.0,-6755497.0,-3150118.0,328457.0
Total Unusual Items Excluding Goodwill,0.0,-6755497.0,-3150118.0,328457.0
Net Income From Continuing Operation Net Minority Interest,147285000.0,148970654.0,121294399.0,132911779.0
Reconciled Depreciation,63666000.0,57714228.0,25197131.0,24991910.0
Reconciled Cost Of Revenue,720934000.0,674575305.0,791999059.0,904691439.0
EBIT,199677000.0,194947614.0,174580227.0,185486576.0
Net Interest Income,-29227000.0,-18056989.0,-13582134.0,-6121662.0
Interest Expense,29227000.0,14005670.0,10640106.0,5685000.0
Interest Income,,1354077.0,1533089.0,3195838.0
Normalized Income,147285000.0,154532497.67172,123625077.22116,132668979.102656
Net Income From Continuing And Discontinued Operation,147285000.0,148970654.0,121294399.0,132911779.0
Total Expenses,1233620000.0,964463124.0,952412645.0,1082288507.0
Rent Expense Supplemental,,2527202.0,2161746.0,2391093.0
Diluted Average Shares,12460660.0,12220755.0,12216600.0,12149157.0
Basic Average Shares,12460660.0,12220755.0,12216600.0,12149157.0
Diluted EPS,11.82,12.19,9.93,10.94
Basic EPS,11.82,12.19,9.93,10.94
Diluted NI Availto Com Stockholders,147285000.0,148970654.0,121294399.0,132911779.0
Net Income Common Stockholders,147285000.0,148970654.0,121294399.0,132911779.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,147285000.0,148970654.0,121294399.0,132911779.0
Net Income Including Noncontrolling Interests,147285000.0,148970654.0,121294399.0,132911779.0
Net Income Discontinuous Operations,,,,0.0
Net Income Continuous Operations,147285000.0,148970654.0,121294399.0,132911779.0
Tax Provision,23165000.0,31971290.0,42645722.0,46889797.0
Pretax Income,170450000.0,180941944.0,163940121.0,179801576.0
Other Non Operating Income Expenses,24622000.0,1275586.0,1214818.0,-810006.0
Special Income Charges,0.0,-6772391.0,-3191815.0,328457.0
Other Special Charges,,-60093.0,3191815.0,-328457.0
Write Off,,6832484.0,,
Net Non Operating Interest Income Expense,-29227000.0,-18056989.0,-13582134.0,-6121662.0
Total Other Finance Cost,,5405396.0,4475117.0,3632500.0
Interest Expense Non Operating,29227000.0,14005670.0,10640106.0,5685000.0
Interest Income Non Operating,,1354077.0,1533089.0,3195838.0
Operating Income,175054000.0,189989238.0,174748182.0,172749128.0
Operating Expense,512686000.0,289887819.0,160413586.0,177597068.0
Other Operating Expenses,244582000.0,4645761.0,692750.0,1339380.0
Depreciation And Amortization In Income Statement,63666000.0,57714228.0,25197131.0,24991910.0
Amortization,,993484.0,649600.0,651379.0
Depreciation Income Statement,63666000.0,56720744.0,24547531.0,24340531.0
Selling General And Administration,,77204369.0,41531215.0,52570827.0
Selling And Marketing Expense,,32377600.0,5964161.0,4682329.0
General And Administrative Expense,,44826769.0,35567054.0,47888498.0
Rent And Landing Fees,,2527202.0,2161746.0,2391093.0
Gross Profit,687740000.0,479877057.0,335161768.0,350346196.0
Cost Of Revenue,720934000.0,674575305.0,791999059.0,904691439.0
Total Revenue,1408674000.0,1154452362.0,1127160827.0,1255037635.0
Operating Revenue,1408674000.0,1154452362.0,1127160827.0,1255037635.0
