,item,2023-03-31 00:00:00,2022-03-31 00:00:00,2021-03-31 00:00:00,2020-03-31 00:00:00,sheet
0,Tax Effect Of Unusual Items,0.0,-1344979.299192,61755300.0,-10352121.524055,Income Statement
1,Tax Rate For Calcs,0.305942,0.389398,0.3,0.262424,Income Statement
2,Total Unusual Items,0.0,-3454000.0,205851000.0,-39448000.0,Income Statement
3,Total Unusual Items Excluding Goodwill,0.0,-3454000.0,205851000.0,-39448000.0,Income Statement
4,Net Income From Continuing Operation Net Minority Interest,85116700000.0,52653240000.0,28633987000.0,-31208886000.0,Income Statement
5,Reconciled Depreciation,7445700000.0,7380900000.0,9081500000.0,4172000000.0,Income Statement
6,Net Interest Income,331303400000.0,280511922000.0,251990574000.0,116424076000.0,Income Statement
7,Interest Expense,480328400000.0,401784651000.0,441123988000.0,258368112000.0,Income Statement
8,Interest Income,811631800000.0,682296573000.0,693114562000.0,374792188000.0,Income Statement
9,Normalized Income,85116700000.0,52655349020.700806,28489891300.0,-31179790121.524055,Income Statement
10,Net Income From Continuing And Discontinued Operation,85116700000.0,52653240000.0,28633987000.0,-31208886000.0,Income Statement
11,Diluted Average Shares,6836682731.0,6776473616.0,6406844355.0,2320818806.0,Income Statement
12,Basic Average Shares,6836682731.0,6776473616.0,6406844355.0,2320818806.0,Income Statement
13,Diluted EPS,12.45,7.77,4.47,-13.45,Income Statement
14,Basic EPS,12.45,7.77,4.47,-13.45,Income Statement
15,Diluted NI Availto Com Stockholders,85116700000.0,52653240000.0,28633987000.0,-31208886000.0,Income Statement
16,Net Income Common Stockholders,85116700000.0,52653240000.0,28633987000.0,-31208886000.0,Income Statement
17,Net Income,85116700000.0,52653240000.0,28633987000.0,-31208886000.0,Income Statement
18,Minority Interests,0.0,0.0,0.0,0.0,Income Statement
19,Net Income Including Noncontrolling Interests,85116700000.0,52653257000.0,28634090000.0,-31208842000.0,Income Statement
20,Net Income Extraordinary,0.0,0.0,0.0,,Income Statement
21,Net Income Continuous Operations,85116700000.0,52653257000.0,28634090000.0,-31208842000.0,Income Statement
