,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,9560400.0,-4723088.0,1578339.644836,-8531475.0
Tax Rate For Calcs,0.4,0.4,0.096418,0.3
Normalized EBITDA,163611000.0,-24368570.0,-5009640.0,4565970.0
Total Unusual Items,23901000.0,-11807720.0,16369690.0,-28438250.0
Total Unusual Items Excluding Goodwill,23901000.0,-11807720.0,16369690.0,-28438250.0
Net Income From Continuing Operation Net Minority Interest,-3344000.0,-39463360.0,7877370.0,-27166550.0
Reconciled Depreciation,189937000.0,2088820.0,2119430.0,2699000.0
Reconciled Cost Of Revenue,62773000.0,84062170.0,63449180.0,81000380.0
EBIT,-2425000.0,-38265110.0,9240620.0,-26571280.0
Net Interest Income,-344000.0,-370630.0,-530500.0,-535640.0
Interest Expense,344000.0,346270.0,522680.0,480510.0
Interest Income,6175370.0,52520.0,38560.0,37910.0
Normalized Income,-17684600.0,-32378728.0,-6913980.355164,-7259775.0
Net Income From Continuing And Discontinued Operation,-3344000.0,-39463360.0,7877370.0,-27166550.0
Total Expenses,99389000.0,116458870.0,82565640.0,103743000.0
Rent Expense Supplemental,160000.0,120000.0,120000.0,120000.0
Diluted Average Shares,1410695055.0,1410695054.0,1410695055.0,1410695055.0
Basic Average Shares,1410695055.0,1410695054.0,1410695055.0,1410695055.0
Diluted EPS,-0.01,-0.028,0.005333,-0.019333
Basic EPS,-0.01,-0.028,0.005333,-0.019333
Diluted NI Availto Com Stockholders,-3344000.0,-39463360.0,7877370.0,-27166550.0
Net Income Common Stockholders,-3344000.0,-39463360.0,7877370.0,-27166550.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,-3344000.0,-39463360.0,7877370.0,-27166550.0
Minority Interests,0.0,0.0,0.0,
Net Income Including Noncontrolling Interests,-3344000.0,-39463360.0,7877370.0,-27166550.0
Net Income Discontinuous Operations,0.0,0.0,,
Net Income Continuous Operations,-3344000.0,-39463360.0,7877370.0,-27166550.0
Tax Provision,575000.0,851980.0,840570.0,114760.0
Pretax Income,-2769000.0,-38611380.0,8717940.0,-27051790.0
Other Non Operating Income Expenses,7509000.0,2376900.0,10120.0,7500000.0
Special Income Charges,23901000.0,-1201000.0,13484000.0,-28380000.0
Other Special Charges,-23901000.0,,266000.0,
Write Off,2034090.0,1201000.0,-13750000.0,28380000.0
Net Non Operating Interest Income Expense,-344000.0,-370630.0,-530500.0,-535640.0
Total Other Finance Cost,42950.0,76880.0,46380.0,93040.0
Interest Expense Non Operating,344000.0,346270.0,522680.0,480510.0
Interest Income Non Operating,6175370.0,52520.0,38560.0,37910.0
Operating Income,-33835000.0,-29003460.0,-6367260.0,-9035690.0
Operating Expense,36616000.0,32396700.0,19116460.0,22742620.0
Other Operating Expenses,31871000.0,23018850.0,6170130.0,6880270.0
Depreciation And Amortization In Income Statement,1899000.0,2088820.0,2119430.0,2699000.0
Depreciation Income Statement,1899000.0,2088820.0,2119430.0,2699000.0
Selling General And Administration,3995330.0,2406840.0,3177350.0,2698790.0
Selling And Marketing Expense,64940.0,71280.0,680960.0,57190.0
General And Administrative Expense,3930390.0,2335560.0,2496390.0,2641600.0
Rent And Landing Fees,160000.0,120000.0,120000.0,120000.0
Gross Profit,2781000.0,3393240.0,12749200.0,13706930.0
Cost Of Revenue,62773000.0,84062170.0,63449180.0,81000380.0
Total Revenue,65554000.0,87455410.0,76198380.0,94707310.0
Operating Revenue,65554000.0,87455410.0,76198380.0,94707310.0
Ordinary Shares Number,1410695055.0,1410695055.0,1410695055.0,1410695055.0
Share Issued,1410695055.0,1410695055.0,1410695055.0,1410695055.0
Total Debt,1040000.0,2875100.0,5142390.0,7230910.0
Tangible Book Value,1714009000.0,1684127530.0,1721287880.0,1713012710.0
Invested Capital,1715049000.0,1687002630.0,1726430270.0,1720243620.0
Working Capital,584843000.0,403765390.0,407265470.0,1451805940.0
Net Tangible Assets,1714009000.0,1684127530.0,1721287880.0,1713012710.0
Common Stock Equity,1714009000.0,1684127530.0,1721287880.0,1713012710.0
Total Capitalization,1714721000.0,1686120850.0,1724162970.0,1718152740.0
Total Equity Gross Minority Interest,1714009000.0,1684127530.0,1721287880.0,1713012710.0
Stockholders Equity,1714009000.0,1684127530.0,1721287880.0,1713012710.0
Other Equity Interest,303314000.0,1117690.0,497700.0,157100.0
Retained Earnings,-62095840.0,-58752540.0,-19289180.0,-27166650.0
