,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,-9366400.0,28261200.0,-34087800.0
Tax Rate For Calcs,0.4,0.4,0.3,0.3
Normalized EBITDA,-56593000.0,-1127157000.0,-895403000.0,307034000.0
Total Unusual Items,,-23416000.0,94204000.0,-113626000.0
Total Unusual Items Excluding Goodwill,,-23416000.0,94204000.0,-113626000.0
Net Income From Continuing Operation Net Minority Interest,-371362000.0,-1323387000.0,-1188489000.0,-587801000.0
Reconciled Depreciation,103719000.0,150328000.0,285887000.0,388470000.0
Reconciled Cost Of Revenue,5113052000.0,3274429000.0,2609674000.0,3893929000.0
EBIT,-160312000.0,-1300901000.0,-1087086000.0,-195062000.0
Net Interest Income,-81590000.0,8684000.0,45087000.0,-6635000.0
Interest Expense,81590000.0,10621000.0,16740000.0,26621000.0
Interest Income,,26214000.0,61827000.0,19986000.0
Normalized Income,-371362000.0,-1309337400.0,-1254431800.0,-508262800.0
Net Income From Continuing And Discontinued Operation,-371362000.0,-1323387000.0,-1188489000.0,-587801000.0
Total Expenses,6224376000.0,4687870000.0,4192518000.0,5834235000.0
Rent Expense Supplemental,,809371000.0,428701000.0,614227000.0
Diluted Average Shares,101188556.0,101099083.0,101130443.0,101130443.0
Basic Average Shares,101188556.0,101099083.0,101130443.0,101130443.0
Diluted EPS,-3.67,-13.09,-11.75,-5.81
Basic EPS,-3.67,-13.09,-11.75,-5.81
Diluted NI Availto Com Stockholders,-371362000.0,-1323387000.0,-1188489000.0,-587801000.0
Net Income Common Stockholders,-371362000.0,-1323387000.0,-1188489000.0,-587801000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,-371362000.0,-1323387000.0,-1188489000.0,-587801000.0
Minority Interests,8514000.0,8275000.0,699000.0,1803000.0
Net Income Including Noncontrolling Interests,-379876000.0,-1331662000.0,-1189188000.0,-589604000.0
Net Income Extraordinary,,0.0,,
Net Income Continuous Operations,-379876000.0,-1331662000.0,-1189188000.0,-589604000.0
Tax Provision,137974000.0,20140000.0,85362000.0,367921000.0
Pretax Income,-241902000.0,-1311522000.0,-1103826000.0,-221683000.0
Other Non Operating Income Expenses,134419000.0,23294000.0,34501000.0,2873000.0
Special Income Charges,,-29136000.0,72551000.0,-152115000.0
Other Special Charges,,-350000.0,-107218000.0,-8000.0
Write Off,,29365000.0,34067000.0,150186000.0
Impairment Of Capital Assets,,121000.0,600000.0,1937000.0
Net Non Operating Interest Income Expense,-81590000.0,8684000.0,45087000.0,-6635000.0
Total Other Finance Cost,,6909000.0,,
Interest Expense Non Operating,81590000.0,10621000.0,16740000.0,26621000.0
Interest Income Non Operating,,26214000.0,61827000.0,19986000.0
Operating Income,-294731000.0,-1320608000.0,-1277618000.0,-105756000.0
Operating Expense,1111324000.0,1413441000.0,1582844000.0,1940306000.0
Other Operating Expenses,533872000.0,310382000.0,340382000.0,342934000.0
Depreciation And Amortization In Income Statement,103719000.0,150328000.0,285887000.0,388470000.0
Amortization,,103000.0,7100000.0,39122000.0
Depreciation Income Statement,103719000.0,150225000.0,278787000.0,349348000.0
Selling General And Administration,192453000.0,645244000.0,723553000.0,835075000.0
Selling And Marketing Expense,192453000.0,350850000.0,472641000.0,622827000.0
General And Administrative Expense,,294394000.0,250912000.0,212248000.0
Rent And Landing Fees,,981000.0,0.0,671000.0
Gross Profit,816593000.0,92833000.0,305226000.0,1834550000.0
Cost Of Revenue,5113052000.0,3274429000.0,2609674000.0,3893929000.0
Total Revenue,5929645000.0,3367262000.0,2914900000.0,5728479000.0
Operating Revenue,5929645000.0,3367262000.0,2914900000.0,5728479000.0
Ordinary Shares Number,101130443.0,101130443.0,101130443.0,101130443.0
Share Issued,101130443.0,101130443.0,101130443.0,101130443.0
Net Debt,782878000.0,328412000.0,,
Total Debt,1046059000.0,484121000.0,46373000.0,300672000.0
Tangible Book Value,4029943000.0,4401180000.0,5719688000.0,6899585000.0
Invested Capital,5072028000.0,4889996000.0,5734482000.0,6921479000.0
Working Capital,2139392000.0,2648852000.0,3812340000.0,5667711000.0
Net Tangible Assets,4029943000.0,4401180000.0,5719688000.0,6899585000.0
Capital Lease Obligations,41073000.0,32404000.0,46373000.0,300672000.0
Common Stock Equity,4067042000.0,4438279000.0,5734482000.0,6921479000.0
Total Capitalization,4067042000.0,4438279000.0,5734482000.0,6921479000.0
Total Equity Gross Minority Interest,4072905000.0,4452656000.0,5734482000.0,6922178000.0
Minority Interest,5863000.0,14377000.0,0.0,699000.0
Stockholders Equity,4067042000.0,4438279000.0,5734482000.0,6921479000.0
Other Equity Interest,3864781000.0,116222000.0,72612000.0,113363000.0
Retained Earnings,,-3268448000.0,-1928635000.0,-782389000.0
Additional Paid In Capital,,6874934000.0,6874934000.0,6874934000.0
Capital Stock,202261000.0,202261000.0,202261000.0,202261000.0
Common Stock,202261000.0,202261000.0,202261000.0,202261000.0
Total Liabilities Net Minority Interest,2869218000.0,2333134000.0,1933904000.0,1955711000.0
Total Non Current Liabilities Net Minority Interest,21557000.0,5140000.0,9681000.0,83314000.0
Long Term Debt And Capital Lease Obligation,21320000.0,5140000.0,9681000.0,83314000.0
Long Term Capital Lease Obligation,21320000.0,5140000.0,9681000.0,83314000.0
Long Term Debt,,,,0.0
Long Term Provisions,237000.0,,,
Current Liabilities,2847661000.0,2327994000.0,1924223000.0,1872397000.0
Other Current Liabilities,511839000.0,73386000.0,78067000.0,56436000.0
Current Deferred Taxes Liabilities,,,0.0,80672000.0
Current Debt And Capital Lease Obligation,1024739000.0,478981000.0,36692000.0,217358000.0
Current Capital Lease Obligation,19753000.0,27264000.0,36692000.0,217358000.0
Current Debt,1004986000.0,451717000.0,,
Pensionand Other Post Retirement Benefit Plans Current,,4474000.0,1016000.0,1825000.0
Current Provisions,5423000.0,4474000.0,1016000.0,
Payables,1304813000.0,1112903000.0,1633388000.0,1209504000.0
Other Payable,,22982000.0,31428000.0,19127000.0
Dividends Payable,,953000.0,1013000.0,1054000.0
Total Tax Payable,,,0.0,
Accounts Payable,1304813000.0,1088968000.0,1600947000.0,1189323000.0
Total Assets,6942123000.0,6785790000.0,7668386000.0,8877889000.0
Total Non Current Assets,1955070000.0,1808944000.0,1931823000.0,1337781000.0
Other Non Current Assets,1278195000.0,1225170000.0,1364279000.0,
Non Current Prepaid Assets,,1236833000.0,1422892000.0,542273000.0
Non Current Deferred Taxes Assets,72752000.0,75846000.0,78456000.0,72399000.0
Investmentin Financial Assets,152995000.0,150000000.0,150000000.0,36146000.0
Available For Sale Securities,152995000.0,150000000.0,150000000.0,
Financial Assets Designatedas Fair Value Through Profitor Loss Total,,,,36146000.0
Long Term Equity Investment,,45000.0,45000.0,45000.0
Investmentsin Associatesat Cost,,45000.0,45000.0,45000.0
Goodwill And Other Intangible Assets,37099000.0,37099000.0,14794000.0,21894000.0
Other Intangible Assets,,,103000.0,7203000.0
Goodwill,37099000.0,37099000.0,14691000.0,14691000.0
Net PPE,180711000.0,181372000.0,256886000.0,585368000.0
Accumulated Depreciation,,-1495766000.0,-1431945000.0,-1548220000.0
Gross PPE,180711000.0,1677138000.0,1688831000.0,2133588000.0
Construction In Progress,,0.0,0.0,17917000.0
Other Properties,180711000.0,10980000.0,9652000.0,9652000.0
Machinery Furniture Equipment,,633577000.0,647138000.0,630872000.0
Buildings And Improvements,,1032581000.0,1032041000.0,1475147000.0
Properties,,0.0,0.0,0.0
Current Assets,4987053000.0,4976846000.0,5736563000.0,7540108000.0
Other Current Assets,1035899000.0,1330563000.0,1107532000.0,
Restricted Cash,,953000.0,1013000.0,1054000.0
Prepaid Assets,,1364543000.0,1108961000.0,1713161000.0
Inventory,1956898000.0,2189650000.0,2193364000.0,1557780000.0
Finished Goods,,619280000.0,1087435000.0,841610000.0
Work In Process,,1570370000.0,1105929000.0,716170000.0
Other Receivables,114382000.0,168883000.0,186209000.0,1055924000.0
Accounts Receivable,1523826000.0,1093340000.0,1196061000.0,1787162000.0
Allowance For Doubtful Accounts Receivable,,,-27209000.0,-20270000.0
Gross Accounts Receivable,,,1196061000.0,1787162000.0
Cash Cash Equivalents And Short Term Investments,356048000.0,159477000.0,1050955000.0,1425027000.0
Other Short Term Investments,133940000.0,36172000.0,279896000.0,1226398000.0
Cash And Cash Equivalents,222108000.0,123305000.0,771059000.0,198629000.0
Cash Equivalents,,5176000.0,480184000.0,4975000.0
Cash Financial,,118129000.0,290875000.0,193654000.0
Free Cash Flow,-523451000.0,-1222033000.0,-140698000.0,-1445876000.0
Repayment Of Debt,0.0,-100000000.0,,
Issuance Of Debt,518616000.0,549638000.0,,
Capital Expenditure,-50436000.0,-26831000.0,-18223000.0,-106384000.0
End Cash Position,222108000.0,123300000.0,771059000.0,194573000.0
Other Cash Adjustment Outside Changein Cash,1000.0,-5000.0,,
Beginning Cash Position,123305000.0,771059000.0,194573000.0,180290000.0
Changes In Cash,98802000.0,-647754000.0,576486000.0,14283000.0
Financing Cash Flow,437306000.0,354753000.0,-162932000.0,-330915000.0
Net Other Financing Charges,-1000.0,,,5000000.0
Interest Paid Cff,-43090000.0,-14817000.0,-15981000.0,-26401000.0
Cash Dividends Paid,,-20226000.0,,-97534000.0
Common Stock Dividend Paid,,,,-97534000.0
Net Issuance Payments Of Debt,518616000.0,449638000.0,,
Net Short Term Debt Issuance,518616000.0,449638000.0,,
Short Term Debt Payments,0.0,-100000000.0,,
Short Term Debt Issuance,518616000.0,549638000.0,,
Net Long Term Debt Issuance,,449638000.0,,
Long Term Debt Payments,,-100000000.0,,
Long Term Debt Issuance,,549638000.0,,
Investing Cash Flow,134511000.0,192695000.0,861893000.0,1684690000.0
Interest Received Cfi,405000.0,6813000.0,51440000.0,12077000.0
Net Investment Purchase And Sale,66179000.0,249444000.0,854301000.0,1778932000.0
Sale Of Investment,167553000.0,279443000.0,1084301000.0,5063118000.0
Purchase Of Investment,-101374000.0,-29999000.0,-230000000.0,-3284186000.0
Net Business Purchase And Sale,0.0,-22293000.0,,
Purchase Of Business,0.0,-22293000.0,,
Net Intangibles Purchase And Sale,,,0.0,-792000.0
Purchase Of Intangibles,,,0.0,-792000.0
Net PPE Purchase And Sale,63864000.0,-22831000.0,-18223000.0,-105527000.0
Sale Of PPE,114300000.0,4000000.0,0.0,65000.0
Purchase Of PPE,-50436000.0,-26831000.0,-18223000.0,-105592000.0
Operating Cash Flow,-473015000.0,-1195202000.0,-122475000.0,-1339492000.0
Taxes Refund Paid,-237378000.0,-92941000.0,56644000.0,-31261000.0
Interest Received Cfo,,10210000.0,,
Change In Working Capital,-510740000.0,-996366000.0,-130576000.0,-2501892000.0
Change In Other Current Liabilities,-237480000.0,473958000.0,-93401000.0,116211000.0
Change In Other Current Assets,157292000.0,-89824000.0,618318000.0,-1738083000.0
Change In Payable,205216000.0,-481352000.0,412509000.0,303389000.0
Change In Inventory,-208661000.0,-994029000.0,-1576541000.0,-471436000.0
Change In Receivables,-427107000.0,94881000.0,509297000.0,-709197000.0
Other Non Cash Items,514411000.0,949483000.0,854088000.0,858222000.0
Stock Based Compensation,-4425000.0,46943000.0,-1452000.0,7637000.0
Provisionand Write Offof Assets,-1148000.0,-31259000.0,6939000.0,43025000.0
Depreciation And Amortization,103719000.0,150328000.0,285887000.0,388470000.0
Amortization Cash Flow,,103000.0,,
Depreciation,103719000.0,150225000.0,285887000.0,388470000.0
Pension And Employee Benefit Expense,,,1899000.0,2803000.0
Gain Loss On Investment Securities,-1002000.0,-5720000.0,-21653000.0,-38489000.0
Net Foreign Currency Exchange Gain Loss,368000.0,0.0,-648000.0,-1362000.0
Gain Loss On Sale Of PPE,-95278000.0,121000.0,,
