,item,2023-03-31 00:00:00,2022-03-31 00:00:00,2021-03-31 00:00:00,2020-03-31 00:00:00,sheet
0,Tax Effect Of Unusual Items,0.0,-638257.871313,-87300.0,9317.405791,Income Statement
1,Tax Rate For Calcs,0.253396,0.250592,0.3,0.172545,Income Statement
2,Normalized EBITDA,648394000.0,246309000.0,116365000.0,412314000.0,Income Statement
3,Total Unusual Items,0.0,-2547000.0,-291000.0,54000.0,Income Statement
4,Total Unusual Items Excluding Goodwill,0.0,-2547000.0,-291000.0,54000.0,Income Statement
5,Net Income From Continuing Operation Net Minority Interest,373968000.0,81331000.0,392000.0,192462000.0,Income Statement
6,Reconciled Depreciation,141144000.0,128211000.0,126936000.0,125438000.0,Income Statement
7,Reconciled Cost Of Revenue,2945951000.0,2377525000.0,1730298000.0,2492891000.0,Income Statement
8,EBIT,507250000.0,115551000.0,-10863000.0,286930000.0,Income Statement
9,Net Interest Income,-6358000.0,-7034000.0,-25609000.0,-54259000.0,Income Statement
10,Interest Expense,6358000.0,7024000.0,27233000.0,54335000.0,Income Statement
11,Interest Income,,295000.0,1819000.0,374000.0,Income Statement
12,Normalized Income,373968000.0,83239742.128687,595700.0,192417317.405791,Income Statement
13,Net Income From Continuing And Discontinued Operation,373968000.0,81331000.0,392000.0,192462000.0,Income Statement
14,Total Expenses,4395111000.0,3424020000.0,2560681000.0,3663918000.0,Income Statement
15,Rent Expense Supplemental,,18551000.0,15903000.0,16094000.0,Income Statement
16,Diluted Average Shares,14869503.0,14868556.0,14873000.0,14873000.0,Income Statement
17,Basic Average Shares,14869503.0,14868556.0,14873000.0,14873000.0,Income Statement
18,Diluted EPS,25.15,5.47,0.03,12.94,Income Statement
19,Basic EPS,25.15,5.47,0.03,12.94,Income Statement
20,Diluted NI Availto Com Stockholders,373968000.0,81331000.0,392000.0,192462000.0,Income Statement
21,Net Income Common Stockholders,373968000.0,81331000.0,392000.0,192462000.0,Income Statement
22,Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,Income Statement
23,Net Income,373968000.0,81331000.0,392000.0,192462000.0,Income Statement
24,Net Income Including Noncontrolling Interests,373968000.0,81331000.0,392000.0,192462000.0,Income Statement
25,Net Income Continuous Operations,373968000.0,81331000.0,392000.0,192462000.0,Income Statement
26,Tax Provision,126924000.0,27196000.0,-38488000.0,40133000.0,Income Statement
27,Pretax Income,500892000.0,108527000.0,-38096000.0,232595000.0,Income Statement
28,Other Non Operating Income Expenses,34809000.0,4292000.0,885000.0,1000.0,Income Statement
29,Special Income Charges,0.0,-2547000.0,-291000.0,54000.0,Income Statement
30,Other Special Charges,,2547000.0,291000.0,-54000.0,Income Statement
31,Net Non Operating Interest Income Expense,-6358000.0,-7034000.0,-25609000.0,-54259000.0,Income Statement
32,Total Other Finance Cost,,305000.0,195000.0,298000.0,Income Statement
33,Interest Expense Non Operating,6358000.0,7024000.0,27233000.0,54335000.0,Income Statement
34,Interest Income Non Operating,,295000.0,1819000.0,374000.0,Income Statement
35,Operating Income,472441000.0,89617000.0,-24942000.0,257120000.0,Income Statement
36,Operating Expense,1449160000.0,1046495000.0,830383000.0,1171027000.0,Income Statement
37,Other Operating Expenses,700722000.0,301250000.0,262791000.0,453426000.0,Income Statement
38,Depreciation And Amortization In Income Statement,141144000.0,128211000.0,126937000.0,125438000.0,Income Statement
39,Amortization,,690000.0,766000.0,735000.0,Income Statement
40,Depreciation Income Statement,141144000.0,127521000.0,126171000.0,124703000.0,Income Statement
41,Selling General And Administration,,239691000.0,177111000.0,265418000.0,Income Statement
42,Selling And Marketing Expense,,224805000.0,162588000.0,245882000.0,Income Statement
43,General And Administrative Expense,,14886000.0,14523000.0,19536000.0,Income Statement
44,Rent And Landing Fees,,18551000.0,15903000.0,16094000.0,Income Statement
45,Gross Profit,1921601000.0,1136112000.0,805441000.0,1428147000.0,Income Statement
