,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,40811663.651997,-13756923.01404,44092565.333575
Tax Rate For Calcs,0.259769,0.257812,0.264556,0.2571
Normalized EBITDA,15256000000.0,13836900000.0,12390600000.0,11040600000.0
Total Unusual Items,-154000000.0,158300000.0,-52000000.0,171500000.0
Total Unusual Items Excluding Goodwill,-154000000.0,158300000.0,-52000000.0,171500000.0
Net Income From Continuing Operation Net Minority Interest,8594200000.0,8328200000.0,7197500000.0,6578100000.0
Reconciled Depreciation,2640300000.0,2265100000.0,2111400000.0,1910100000.0
Reconciled Cost Of Revenue,67305200000.0,54426700000.0,38777300000.0,37358900000.0
EBIT,12615700000.0,11730100000.0,10227200000.0,9302000000.0
Net Interest Income,-992300000.0,-305600000.0,-257400000.0,-282300000.0
Interest Expense,992300000.0,507200000.0,441000000.0,470400000.0
Interest Income,158700000.0,201600000.0,183600000.0,188100000.0
Normalized Income,8594200000.0,8210711663.651997,7235743076.98596,6450692565.333575
Net Income From Continuing And Discontinued Operation,8594200000.0,8328200000.0,7197500000.0,6578100000.0
Total Expenses,93446700000.0,75371300000.0,57277100000.0,54177900000.0
Rent Expense Supplemental,128400000.0,129100000.0,55400000.0,72700000.0
Diluted Average Shares,970000000.0,971480501.0,971373386.0,971305114.0
Basic Average Shares,970000000.0,971302832.0,971236275.0,971165394.0
Diluted EPS,8.86,8.57,7.41,6.75
Basic EPS,8.86,8.58,7.41,6.76
Diluted NI Availto Com Stockholders,8594200000.0,8328200000.0,7197500000.0,6578100000.0
Net Income Common Stockholders,8594200000.0,8328200000.0,7197500000.0,6578100000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,8594200000.0,8328200000.0,7197500000.0,6578100000.0
Minority Interests,-9800000.0,-1300000.0,300000.0,17100000.0
Net Income Including Noncontrolling Interests,8604000000.0,8329500000.0,7197200000.0,6561000000.0
Net Income Continuous Operations,8604000000.0,8329500000.0,7197200000.0,6561000000.0
Tax Provision,3019400000.0,2893400000.0,2589000000.0,2270600000.0
Pretax Income,11623400000.0,11222900000.0,9786200000.0,8831600000.0
Other Non Operating Income Expenses,515700000.0,210000000.0,207600000.0,325600000.0
Special Income Charges,-176500000.0,80200000.0,-152300000.0,400000.0
Other Special Charges,-15600000.0,-111100000.0,-23400000.0,-400000.0
Write Off,192100000.0,30900000.0,175700000.0,
Net Non Operating Interest Income Expense,-992300000.0,-305600000.0,-257400000.0,-282300000.0
Interest Expense Non Operating,992300000.0,507200000.0,441000000.0,470400000.0
