,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,0.0,-1018.136351,26535.022457
Tax Rate For Calcs,0.298507,0.324144,0.048624,0.26003
Normalized EBITDA,8500000.0,16762168.0,6937125.0,19355042.0
Total Unusual Items,,0.0,-20939.0,102046.0
Total Unusual Items Excluding Goodwill,,0.0,-20939.0,102046.0
Net Income From Continuing Operation Net Minority Interest,4700000.0,9882414.0,1387543.0,9963892.0
Reconciled Depreciation,1600000.0,1823801.0,4650769.0,4720302.0
Reconciled Cost Of Revenue,22200000.0,52635455.0,41241113.0,77014779.0
EBIT,6900000.0,14938367.0,2265417.0,14736786.0
Net Interest Income,-200000.0,1075555.0,344164.0,2155823.0
Interest Expense,200000.0,316301.0,806958.0,1271521.0
Interest Income,,1443594.0,1181384.0,3880113.0
Normalized Income,4700000.0,9882414.0,1407463.863649,9888381.022457
Net Income From Continuing And Discontinued Operation,4700000.0,9882414.0,1387543.0,9963892.0
Total Expenses,64200000.0,75089589.0,75970895.0,124344969.0
Rent Expense Supplemental,,5849753.0,4765872.0,2462872.0
Diluted Average Shares,,10200000.0,10406599.0,10200000.0
Basic Average Shares,,10200000.0,10406599.0,10167237.0
Diluted EPS,,0.970588,0.133333,0.98
Basic EPS,,0.970588,0.133333,0.98
Diluted NI Availto Com Stockholders,4700000.0,9882414.0,1387543.0,9963892.0
Net Income Common Stockholders,4700000.0,9882414.0,1387543.0,9963892.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,4700000.0,9882414.0,1387543.0,9963892.0
Net Income Including Noncontrolling Interests,4700000.0,9882414.0,1387543.0,9963892.0
Net Income Discontinuous Operations,,0.0,0.0,0.0
Net Income Continuous Operations,4700000.0,9882414.0,1387543.0,9963892.0
Tax Provision,2000000.0,4739652.0,70916.0,3501373.0
Pretax Income,6700000.0,14622066.0,1458459.0,13465265.0
Other Non Operating Income Expenses,2000000.0,1232246.0,529900.0,399758.0
Special Income Charges,,0.0,-20939.0,102046.0
Other Special Charges,,,14576.0,-141300.0
Write Off,,0.0,6363.0,39254.0
Net Non Operating Interest Income Expense,-200000.0,1075555.0,344164.0,2155823.0
Total Other Finance Cost,,51738.0,30262.0,452769.0
Interest Expense Non Operating,200000.0,316301.0,806958.0,1271521.0
Interest Income Non Operating,,1443594.0,1181384.0,3880113.0
Operating Income,4900000.0,12314265.0,605335.0,10807636.0
Operating Expense,42000000.0,22454134.0,34729782.0,47330190.0
Other Operating Expenses,40400000.0,4826931.0,14954420.0,23874191.0
Depreciation And Amortization In Income Statement,1600000.0,1823801.0,4650769.0,4720302.0
Depreciation Income Statement,1600000.0,1823801.0,4650769.0,4720302.0
Selling General And Administration,,4990287.0,3084539.0,2046539.0
Selling And Marketing Expense,,0.0,18480.0,91662.0
General And Administrative Expense,,4990287.0,3066059.0,1954877.0
Rent And Landing Fees,,2249753.0,2665872.0,2462872.0
Gross Profit,46900000.0,34768399.0,35335117.0,58137826.0
Cost Of Revenue,22200000.0,52635455.0,41241113.0,77014779.0
Total Revenue,69100000.0,87403854.0,76576230.0,135152605.0
Operating Revenue,69100000.0,87403854.0,76576230.0,135152605.0
Ordinary Shares Number,10200000.0,10200000.0,10200000.0,10200000.0
Share Issued,10200000.0,10200000.0,10200000.0,10200000.0
Total Debt,2500000.0,20230354.0,4213602.0,9858343.0
Tangible Book Value,184500000.0,178932809.0,169050395.0,167662852.88
Invested Capital,187000000.0,199163163.0,173263997.0,177521195.88
Working Capital,129800000.0,79646966.0,74687593.0,91929428.0
Net Tangible Assets,184500000.0,178932809.0,169050395.0,167662852.88
Common Stock Equity,184500000.0,178932809.0,169050395.0,167662852.88
Total Capitalization,186500000.0,181404638.0,172421609.0,176688056.88
Total Equity Gross Minority Interest,184500000.0,178932809.0,169050395.0,167662852.88
Stockholders Equity,184500000.0,178932809.0,169050395.0,167662852.88
Other Equity Interest,82500000.0,,,
Retained Earnings,,22932809.0,47050395.0,45662852.88
Additional Paid In Capital,,54000000.0,54000000.0,54000000.0
Capital Stock,102000000.0,102000000.0,68000000.0,68000000.0
Common Stock,102000000.0,102000000.0,68000000.0,68000000.0
Total Liabilities Net Minority Interest,21000000.0,49014411.0,30091514.0,39599270.12
Total Non Current Liabilities Net Minority Interest,4500000.0,4138026.0,4359316.0,10384390.12
Other Non Current Liabilities,,270001.0,1.0,1.12
Non Current Pension And Other Postretirement Benefit Plans,700000.0,,,
Non Current Deferred Taxes Liabilities,1800000.0,1396196.0,988101.0,1359185.0
Long Term Debt And Capital Lease Obligation,2000000.0,2471829.0,3371214.0,9025204.0
Long Term Debt,2000000.0,2471829.0,3371214.0,9025204.0
Current Liabilities,16500000.0,44876385.0,25732198.0,29214880.0
Other Current Liabilities,800000.0,366286.0,104000.0,200000.0
Current Deferred Taxes Liabilities,,3569000.0,,
Current Debt And Capital Lease Obligation,500000.0,17758525.0,842388.0,833139.0
Current Debt,500000.0,17758525.0,842388.0,833139.0
Pensionand Other Post Retirement Benefit Plans Current,,612988.0,,5648490.0
Current Provisions,,1974626.0,5878573.0,
Payables,14400000.0,20621246.0,18907237.0,22533251.0
Other Payable,,991590.0,,
Total Tax Payable,,5089292.0,1335558.0,1201314.0
Accounts Payable,14400000.0,14540364.0,17571679.0,21331937.0
Total Assets,205500000.0,227947220.0,199141909.0,207262123.0
Total Non Current Assets,59200000.0,103423869.0,98722119.0,86117817.0
Other Non Current Assets,25800000.0,43686000.0,,
Non Current Prepaid Assets,,73668838.0,71472072.0,50024054.0
Non Current Deferred Taxes Assets,,0.0,,
Investmentin Financial Assets,6900000.0,5422875.0,5422875.0,5422875.0
Available For Sale Securities,6900000.0,5422875.0,5422875.0,5422875.0
Goodwill And Other Intangible Assets,,0.0,,
Net PPE,20000000.0,24332156.0,21725072.0,21101898.0
Accumulated Depreciation,,-44473049.0,-42649248.0,-37998479.0
Gross PPE,20000000.0,68805205.0,64374320.0,59100377.0
Construction In Progress,,0.0,,0.0
Other Properties,20000000.0,1884312.0,1842312.0,1842312.0
Machinery Furniture Equipment,,55039641.0,50650756.0,45376813.0
Buildings And Improvements,,7892267.0,7892267.0,7892267.0
Land And Improvements,,3988985.0,3988985.0,3988985.0
Properties,,0.0,0.0,0.0
Current Assets,146300000.0,124523351.0,100419791.0,121144308.0
Other Current Assets,16400000.0,8546000.0,,
Prepaid Assets,,2662969.0,6342965.0,2382472.0
Inventory,4300000.0,0.0,,
Other Receivables,,534822.0,370982.0,1348358.0
Taxes Receivable,,8545978.0,16331792.0,14811777.0
Accounts Receivable,57300000.0,60953492.0,66689705.0,77296230.0
Cash Cash Equivalents And Short Term Investments,68300000.0,51826090.0,10684347.0,25305471.0
Other Short Term Investments,50400000.0,26406290.0,1806290.0,11979202.0
Cash And Cash Equivalents,17900000.0,25419800.0,8878057.0,13326269.0
Cash Financial,,25419800.0,8878057.0,13326269.0
Free Cash Flow,7700000.0,17977865.0,12827193.0,-8950824.0
Repayment Of Debt,,-468749.0,-5653990.0,-283761.0
Capital Expenditure,,-4430885.0,-5273943.0,-733367.0
End Cash Position,17900000.0,25419800.0,8878056.0,13326268.0
Other Cash Adjustment Outside Changein Cash,,0.01,-2.0,
Beginning Cash Position,25400000.0,8878056.0,13326268.0,16079306.0
Changes In Cash,-7500000.0,16541744.0,-4448210.0,-2753038.0
Financing Cash Flow,-18000000.0,-785050.0,-6475659.0,-2006371.0
Interest Paid Cff,-200000.0,-316301.0,-821669.0,-1722610.0
Net Issuance Payments Of Debt,-17800000.0,-468749.0,-5653990.0,-283761.0
Net Long Term Debt Issuance,-17800000.0,-468749.0,-5653990.0,-283761.0
Long Term Debt Payments,,-468749.0,-5653990.0,-283761.0
Investing Cash Flow,2800000.0,-5081956.0,-16073687.0,7470790.0
Interest Received Cfi,600000.0,1443595.0,1181384.0,3880813.0
Net PPE Purchase And Sale,2200000.0,-4430885.0,-5273943.0,-313367.0
Sale Of PPE,2200000.0,0.0,,420000.0
Purchase Of PPE,0.0,-4430885.0,-5273943.0,-733367.0
Capital Expenditure Reported,,,,-733367.0
Operating Cash Flow,7700000.0,22408750.0,18101136.0,-8217457.0
Taxes Refund Paid,-4800000.0,-4331557.0,-442000.0,-4185217.0
Change In Working Capital,4000000.0,11421734.0,12793623.0,-19919004.0
Change In Other Current Liabilities,-4300000.0,,,
Change In Other Current Assets,14600000.0,,,
Change In Payable,-2100000.0,18983550.0,-3482681.0,-6701675.0
Change In Inventory,-4300000.0,,,
Change In Receivables,,-7561816.0,16276304.0,-13217329.0
Other Non Cash Items,-400000.0,-1127294.0,-359715.0,-2157503.0
Depreciation And Amortization,1600000.0,1823801.0,4650769.0,4720302.0
Depreciation,1600000.0,1823801.0,4650769.0,4720302.0
Gain Loss On Sale Of PPE,600000.0,0.0,,-141300.0
Net Income From Continuing Operations,6700000.0,14622066.0,1458459.0,13465265.0
