,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Tax Effect Of Unusual Items,0.0,0.0,25856.044724,0.0
Tax Rate For Calcs,0.255451,0.256772,0.25856,0.306782
Normalized EBITDA,1638600000.0,1010300000.0,784800000.0,1221800000.0
Total Unusual Items,-9300000.0,0.0,100000.0,0.0
Total Unusual Items Excluding Goodwill,-9300000.0,0.0,100000.0,0.0
Net Income From Continuing Operation Net Minority Interest,1167900000.0,680500000.0,530500000.0,855500000.0
Reconciled Depreciation,298600000.0,273400000.0,262400000.0,265500000.0
Reconciled Cost Of Revenue,8054500000.0,6477300000.0,4853200000.0,5282800000.0
EBIT,1340000000.0,736900000.0,522500000.0,956300000.0
Net Interest Income,171700000.0,149800000.0,177800000.0,228000000.0
Interest Income,180700000.0,159400000.0,184000000.0,234900000.0
Normalized Income,1167900000.0,680500000.0,530425856.044724,855500000.0
Net Income From Continuing And Discontinued Operation,1167900000.0,680500000.0,530500000.0,855500000.0
Total Expenses,12012100000.0,9734700000.0,7392600000.0,7914100000.0
Rent Expense Supplemental,119900000.0,38500000.0,35200000.0,35200000.0
Diluted Average Shares,20297185.0,20295258.0,20296080.0,20296080.0
Basic Average Shares,20297185.0,20295258.0,20296080.0,20296080.0
Diluted EPS,57.54,33.53,26.13,42.15
Basic EPS,57.54,33.53,26.13,42.15
Diluted NI Availto Com Stockholders,1167900000.0,680500000.0,530500000.0,855500000.0
Net Income Common Stockholders,1167900000.0,680500000.0,530500000.0,855500000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,1167900000.0,680500000.0,530500000.0,855500000.0
Net Income Including Noncontrolling Interests,1167900000.0,680500000.0,530500000.0,855500000.0
Net Income Continuous Operations,1167900000.0,680500000.0,530500000.0,855500000.0
Tax Provision,400700000.0,235100000.0,185000000.0,378600000.0
Pretax Income,1568600000.0,915600000.0,715500000.0,1234100000.0
Other Non Operating Income Expenses,228600000.0,37200000.0,25700000.0,57400000.0
Special Income Charges,-9300000.0,0.0,100000.0,0.0
Other Special Charges,,,-100000.0,
Impairment Of Capital Assets,9300000.0,,,
Net Non Operating Interest Income Expense,171700000.0,149800000.0,177800000.0,228000000.0
Total Other Finance Cost,9000000.0,9600000.0,6200000.0,6900000.0
Interest Income Non Operating,180700000.0,159400000.0,184000000.0,234900000.0
Operating Income,1340000000.0,736900000.0,522500000.0,956300000.0
Operating Expense,3957600000.0,3257400000.0,2539400000.0,2631300000.0
Other Operating Expenses,2828400000.0,1393600000.0,1029700000.0,1204100000.0
Depreciation And Amortization In Income Statement,298600000.0,273400000.0,262400000.0,265500000.0
Amortization,5000000.0,4900000.0,7100000.0,7100000.0
Depreciation Income Statement,298600000.0,268500000.0,255300000.0,258400000.0
Selling General And Administration,832000000.0,752700000.0,561000000.0,468000000.0
Selling And Marketing Expense,418100000.0,405900000.0,282600000.0,311200000.0
General And Administrative Expense,413900000.0,346800000.0,278400000.0,156800000.0
Rent And Landing Fees,119900000.0,38500000.0,35200000.0,35200000.0
Gross Profit,5297600000.0,3994300000.0,3061900000.0,3587600000.0
Cost Of Revenue,8054500000.0,6477300000.0,4853200000.0,5282800000.0
Total Revenue,13352100000.0,10471600000.0,7915100000.0,8870400000.0
Operating Revenue,13352100000.0,10471600000.0,7915100000.0,8870400000.0
Ordinary Shares Number,20296080.0,20296080.0,20296080.0,20296080.0
Share Issued,20296080.0,20296080.0,20296080.0,20296080.0
Tangible Book Value,9964700000.0,8954800000.0,8404900000.0,8036700000.0
Invested Capital,9977900000.0,8963000000.0,8418000000.0,8044500000.0
Working Capital,7197000000.0,7103400000.0,6705400000.0,6222900000.0
Net Tangible Assets,9964700000.0,8954800000.0,8404900000.0,8036700000.0
Common Stock Equity,9977900000.0,8963000000.0,8418000000.0,8044500000.0
Total Capitalization,9977900000.0,8963000000.0,8418000000.0,8044500000.0
Total Equity Gross Minority Interest,9977900000.0,8963000000.0,8418000000.0,8044500000.0
Stockholders Equity,9977900000.0,8963000000.0,8418000000.0,8044500000.0
Other Equity Interest,9774900000.0,8760000000.0,,
Retained Earnings,8920700000.0,7905800000.0,7360800000.0,6987300000.0
Additional Paid In Capital,169500000.0,169500000.0,169500000.0,169500000.0
Capital Stock,203000000.0,203000000.0,203000000.0,203000000.0
Common Stock,203000000.0,203000000.0,203000000.0,203000000.0
Total Liabilities Net Minority Interest,3330500000.0,2919800000.0,2161500000.0,1766900000.0
Total Non Current Liabilities Net Minority Interest,252100000.0,238500000.0,223300000.0,178600000.0
Non Current Pension And Other Postretirement Benefit Plans,252100000.0,238500000.0,223300000.0,178600000.0
Long Term Provisions,,238500000.0,223300000.0,
Current Liabilities,3078400000.0,2681300000.0,1938200000.0,1588300000.0
Other Current Liabilities,110100000.0,61000000.0,83400000.0,
Current Deferred Taxes Liabilities,198500000.0,169700000.0,152800000.0,
Pensionand Other Post Retirement Benefit Plans Current,2500000.0,2000000.0,1600000.0,1800000.0
Current Provisions,,2000000.0,1600000.0,
Payables,2660200000.0,2338400000.0,1669700000.0,1458000000.0
Other Payable,120700000.0,76200000.0,27500000.0,37900000.0
Dividends Payable,5600000.0,5600000.0,5200000.0,5200000.0
Total Tax Payable,198500000.0,29800000.0,62500000.0,170700000.0
Accounts Payable,2461700000.0,2226800000.0,1574500000.0,1244200000.0
Total Assets,13308400000.0,11882800000.0,10579500000.0,9811400000.0
Total Non Current Assets,3033000000.0,2098100000.0,1935900000.0,2000200000.0
Other Non Current Assets,145100000.0,176400000.0,84300000.0,
Non Current Prepaid Assets,163700000.0,198200000.0,106600000.0,114700000.0
Non Current Deferred Taxes Assets,171400000.0,161900000.0,143700000.0,117700000.0
Investmentin Financial Assets,18600000.0,21800000.0,22300000.0,
Available For Sale Securities,18600000.0,21800000.0,22300000.0,
Goodwill And Other Intangible Assets,13200000.0,8200000.0,13100000.0,7800000.0
Other Intangible Assets,13200000.0,8200000.0,13100000.0,7800000.0
Net PPE,2310500000.0,1422300000.0,1398500000.0,1508700000.0
Accumulated Depreciation,-1579700000.0,-1380300000.0,-1143800000.0,-921500000.0
Gross PPE,2310500000.0,2802600000.0,2542300000.0,2430200000.0
Construction In Progress,381700000.0,271900000.0,213400000.0,277300000.0
Other Properties,1928800000.0,514000000.0,458000000.0,419200000.0
Machinery Furniture Equipment,1721500000.0,1508000000.0,1368200000.0,1237100000.0
Buildings And Improvements,606300000.0,462400000.0,456400000.0,450300000.0
Land And Improvements,528000000.0,46300000.0,46300000.0,46300000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,10275400000.0,9784700000.0,8643600000.0,7811200000.0
Other Current Assets,373500000.0,421100000.0,205800000.0,54800000.0
Restricted Cash,5600000.0,5600000.0,5200000.0,5200000.0
Prepaid Assets,371100000.0,415800000.0,207300000.0,125100000.0
Inventory,2040500000.0,2131100000.0,1169600000.0,1075300000.0
Other Inventories,,,,212400000.0
Finished Goods,1005900000.0,925300000.0,482700000.0,521800000.0
Work In Process,176800000.0,141400000.0,108700000.0,95500000.0
Raw Materials,857800000.0,1064400000.0,578200000.0,458000000.0
Other Receivables,4400000.0,58700000.0,40100000.0,49400000.0
Accounts Receivable,2093600000.0,1639700000.0,1633900000.0,1876900000.0
Allowance For Doubtful Accounts Receivable,-25000000.0,-41300000.0,-42100000.0,-46400000.0
Gross Accounts Receivable,2118600000.0,1681000000.0,1676000000.0,1923300000.0
Cash Cash Equivalents And Short Term Investments,5763400000.0,5533800000.0,5587500000.0,4679300000.0
Other Short Term Investments,4444400000.0,5273000000.0,5063000000.0,
Cash And Cash Equivalents,1319000000.0,260800000.0,524500000.0,4679300000.0
Cash Equivalents,500000000.0,0.0,100000000.0,4500000000.0
Cash Financial,819000000.0,260800000.0,424500000.0,179300000.0
Free Cash Flow,155800000.0,-52700000.0,869400000.0,429500000.0
Capital Expenditure,-1129000000.0,-319500000.0,-151700000.0,-313000000.0
End Cash Position,1319000000.0,260800000.0,524500000.0,4679300000.0
Beginning Cash Position,260800000.0,524500000.0,4679300000.0,1138300000.0
Changes In Cash,1058200000.0,-263700000.0,-4154800000.0,3541000000.0
Financing Cash Flow,-162400000.0,-142100000.0,-142100000.0,-171300000.0
Net Other Financing Charges,,,,-29200000.0
Cash Dividends Paid,-162400000.0,-142100000.0,-142100000.0,-142100000.0
Common Stock Dividend Paid,,,-142100000.0,-142100000.0
Investing Cash Flow,-64200000.0,-388400000.0,-5033800000.0,2969800000.0
Interest Received Cfi,146800000.0,141100000.0,180800000.0,232800000.0
Net Investment Purchase And Sale,918000000.0,-210000000.0,-5063000000.0,3050000000.0
Purchase Of Investment,,-210000000.0,,
Net PPE Purchase And Sale,-1129000000.0,-319500000.0,-151600000.0,0.0
Sale Of PPE,,0.0,100000.0,0.0
Purchase Of PPE,-1129000000.0,-319500000.0,-151700000.0,
Capital Expenditure Reported,,,-151700000.0,-313000000.0
Operating Cash Flow,1284800000.0,266800000.0,1021100000.0,742500000.0
Taxes Refund Paid,-497000000.0,-270500000.0,-198400000.0,-389800000.0
Change In Working Capital,49800000.0,-494400000.0,436900000.0,-191700000.0
Change In Other Current Liabilities,89000000.0,25100000.0,-200000.0,25000000.0
Change In Other Current Assets,53900000.0,-225600000.0,-77900000.0,-47200000.0
Change In Payable,223500000.0,650900000.0,336400000.0,-198900000.0
Change In Inventory,90600000.0,-961500000.0,-94300000.0,155700000.0
Change In Receivables,-433900000.0,-7700000.0,248300000.0,-157200000.0
Other Non Cash Items,-171400000.0,-159200000.0,-183500000.0,-234200000.0
Provisionand Write Offof Assets,28300000.0,0.0,-4300000.0,49900000.0
Depreciation And Amortization,298600000.0,273400000.0,262400000.0,265500000.0
Amortization Cash Flow,5000000.0,,,
Depreciation,298600000.0,273400000.0,262400000.0,265500000.0
Net Foreign Currency Exchange Gain Loss,7900000.0,1900000.0,-7400000.0,8700000.0
Gain Loss On Sale Of PPE,,0.0,-100000.0,0.0
Net Income From Continuing Operations,1568600000.0,915600000.0,715500000.0,1234100000.0
