,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,11642310.03546,-78995647.888225,-74979483.223538
Tax Rate For Calcs,0.238569,0.190858,0.231815,0.296549
Normalized EBITDA,2812700000.0,2220170000.0,1491570000.0,1169650000.0
Total Unusual Items,0.0,61000000.0,25120000.0,10940000.0
Total Unusual Items Excluding Goodwill,0.0,61000000.0,-340770000.0,-252840000.0
Net Income From Continuing Operation Net Minority Interest,1889500000.0,1574820000.0,797460000.0,638640000.0
Reconciled Depreciation,349500000.0,333000000.0,275320000.0,263910000.0
Reconciled Cost Of Revenue,9006400000.0,7448070000.0,7518620000.0,7920540000.0
EBIT,2463200000.0,1948170000.0,1121880000.0,916680000.0
Net Interest Income,-29100000.0,34590000.0,-20920000.0,-56000000.0
Interest Expense,29100000.0,27680000.0,28250000.0,37770000.0
Interest Income,,75890000.0,27590000.0,4010000.0
Normalized Income,1889500000.0,1525462310.03546,1425124352.111775,1080280516.776462
Net Income From Continuing And Discontinued Operation,1889500000.0,1574820000.0,797460000.0,638640000.0
Total Expenses,12515800000.0,10391730000.0,10398720000.0,11029200000.0
Rent Expense Supplemental,,115170000.0,156710000.0,185500000.0
Diluted Average Shares,58954758.0,58959191.0,58949337.0,58949337.0
Basic Average Shares,58954758.0,58959191.0,58949337.0,58949337.0
Diluted EPS,32.05,26.71,13.53,10.81
Basic EPS,32.05,26.71,13.53,10.81
Diluted NI Availto Com Stockholders,1889500000.0,1574820000.0,797460000.0,638640000.0
Net Income Common Stockholders,1889500000.0,1574820000.0,797460000.0,638640000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,1889500000.0,1574820000.0,797460000.0,638640000.0
Minority Interests,36100000.0,20870000.0,-42650000.0,20370000.0
Net Income Including Noncontrolling Interests,1853400000.0,1553950000.0,840110000.0,618270000.0
Net Income Continuous Operations,1853400000.0,1553950000.0,840110000.0,618270000.0
Tax Provision,580700000.0,366540000.0,253520000.0,260640000.0
Pretax Income,2434100000.0,1920490000.0,1093630000.0,878910000.0
Other Non Operating Income Expenses,387100000.0,29970000.0,21400000.0,15340000.0
Special Income Charges,0.0,-20050000.0,-404730000.0,-267810000.0
Other Special Charges,,-1580000.0,-1170000.0,4030000.0
Write Off,,21100000.0,40010000.0,0.0
Impairment Of Capital Assets,,530000.0,,
Net Non Operating Interest Income Expense,-29100000.0,34590000.0,-20920000.0,-56000000.0
Total Other Finance Cost,,13620000.0,20260000.0,22240000.0
Interest Expense Non Operating,29100000.0,27680000.0,28250000.0,37770000.0
Interest Income Non Operating,,75890000.0,27590000.0,4010000.0
Operating Income,2076100000.0,1618740000.0,1091810000.0,1004040000.0
Operating Expense,3509400000.0,2943660000.0,2880100000.0,3108660000.0
Other Operating Expenses,3159900000.0,1513780000.0,1433260000.0,2111150000.0
Depreciation And Amortization In Income Statement,349500000.0,333000000.0,394810000.0,263910000.0
Amortization,,61750000.0,101870000.0,117670000.0
Depreciation Income Statement,349500000.0,271250000.0,292940000.0,146240000.0
Research And Development,,217300000.0,167580000.0,109500000.0
Selling General And Administration,,312540000.0,389820000.0,389500000.0
Selling And Marketing Expense,,69070000.0,51470000.0,49870000.0
General And Administrative Expense,,243470000.0,338350000.0,339630000.0
Rent And Landing Fees,,115170000.0,156710000.0,185500000.0
Gross Profit,5585500000.0,4562400000.0,3971910000.0,4112700000.0
Cost Of Revenue,9006400000.0,7448070000.0,7518620000.0,7920540000.0
Total Revenue,14591900000.0,12010470000.0,11490530000.0,12033240000.0
Operating Revenue,14591900000.0,12010470000.0,11490530000.0,12033240000.0
Ordinary Shares Number,58949337.0,58949337.0,58949337.0,58949337.0
Share Issued,58949337.0,58949337.0,58949337.0,58949337.0
Total Debt,212600000.0,630210000.0,200680000.0,1183190000.0
Tangible Book Value,9639700000.0,7758510000.0,6353250000.0,4743310000.0
Invested Capital,10479300000.0,9050080000.0,7159390000.0,7907660000.0
Working Capital,7313800000.0,5868200000.0,4896640000.0,3595200000.0
Net Tangible Assets,9639700000.0,7758510000.0,6353250000.0,4743310000.0
Capital Lease Obligations,212600000.0,150210000.0,200680000.0,218550000.0
Common Stock Equity,10479300000.0,8570080000.0,7159390000.0,6943020000.0
Total Capitalization,10479300000.0,8570080000.0,7159390000.0,6943020000.0
Total Equity Gross Minority Interest,10407200000.0,8534220000.0,7152450000.0,7163170000.0
Minority Interest,-72100000.0,-35860000.0,-6940000.0,220150000.0
Stockholders Equity,10479300000.0,8570080000.0,7159390000.0,6943020000.0
Other Equity Interest,10184500000.0,-30000.0,5680000.0,10710000.0
Retained Earnings,,6381160000.0,4923870000.0,4525460000.0
Additional Paid In Capital,,1580540000.0,1578400000.0,1574360000.0
Capital Stock,294800000.0,294750000.0,294750000.0,294750000.0
Common Stock,294800000.0,294750000.0,294750000.0,294750000.0
Total Liabilities Net Minority Interest,2406200000.0,2563190000.0,1928210000.0,3039900000.0
Total Non Current Liabilities Net Minority Interest,545900000.0,403440000.0,382890000.0,440180000.0
Other Non Current Liabilities,50000000.0,265710000.0,-10000.0,
Derivative Product Liabilities,,130000.0,5140000.0,51720000.0
Non Current Pension And Other Postretirement Benefit Plans,,72960000.0,272150000.0,278490000.0
Tradeand Other Payables Non Current,,,610000.0,530000.0
Long Term Debt And Capital Lease Obligation,128400000.0,64640000.0,105000000.0,109440000.0
Long Term Capital Lease Obligation,128400000.0,64640000.0,105000000.0,109440000.0
Long Term Provisions,325700000.0,272960000.0,,
Current Liabilities,1860300000.0,2159750000.0,1545320000.0,2599720000.0
Other Current Liabilities,368300000.0,148620000.0,27590000.0,33860000.0
Current Deferred Taxes Liabilities,,,27590000.0,33860000.0
Current Debt And Capital Lease Obligation,84200000.0,565570000.0,95680000.0,1073750000.0
