,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,221562.090908,5442451.803646,6081600.0
Tax Rate For Calcs,0.247405,0.084052,0.328155,0.3
Normalized EBITDA,533700000.0,588246000.0,349459000.0,286539000.0
Total Unusual Items,0.0,2636000.0,16585000.0,20272000.0
Total Unusual Items Excluding Goodwill,0.0,2636000.0,16585000.0,20272000.0
Net Income From Continuing Operation Net Minority Interest,224800000.0,321853000.0,76808000.0,71191000.0
Reconciled Depreciation,211000000.0,206150000.0,205656000.0,205858000.0
Reconciled Cost Of Revenue,2749100000.0,3054696000.0,2654780000.0,2599534000.0
EBIT,322700000.0,384732000.0,160388000.0,100953000.0
Net Interest Income,-24000000.0,-23622000.0,-46525000.0,-76629000.0
Interest Expense,24000000.0,33344000.0,46064000.0,71735000.0
Interest Income,5293000.0,17673000.0,10129000.0,4480000.0
Normalized Income,224800000.0,319438562.090908,65665451.803646,57000600.0
Net Income From Continuing And Discontinued Operation,224800000.0,321853000.0,76808000.0,71191000.0
Total Expenses,6735200000.0,6159497000.0,4867753000.0,4851638000.0
Rent Expense Supplemental,61017000.0,52898000.0,30196000.0,44608000.0
Diluted Average Shares,14710007.0,14601195.0,14441871.0,14416349.0
Basic Average Shares,14451481.0,14392625.0,14322947.0,14273357.0
Diluted EPS,15.29,22.04,5.32,4.94
Basic EPS,15.56,22.36,5.36,4.99
Diluted NI Availto Com Stockholders,224800000.0,321853000.0,76808000.0,71191000.0
Net Income Common Stockholders,224800000.0,321853000.0,76808000.0,71191000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,224800000.0,321853000.0,76808000.0,71191000.0
Net Income Including Noncontrolling Interests,224800000.0,321853000.0,76808000.0,71191000.0
Net Income Continuous Operations,224800000.0,321853000.0,76808000.0,71191000.0
Tax Provision,73900000.0,29535000.0,37516000.0,-41973000.0
Pretax Income,298700000.0,351388000.0,114324000.0,29218000.0
Other Non Operating Income Expenses,53800000.0,2103000.0,803000.0,20377000.0
Special Income Charges,0.0,2636000.0,16585000.0,20272000.0
Other Special Charges,-38912000.0,-16552000.0,-31644000.0,-7666000.0
Write Off,-28297000.0,13916000.0,15059000.0,-13875000.0
Impairment Of Capital Assets,,,,1269000.0
Net Non Operating Interest Income Expense,-24000000.0,-23622000.0,-46525000.0,-76629000.0
Total Other Finance Cost,5389000.0,7951000.0,10590000.0,9374000.0
Interest Expense Non Operating,24000000.0,33344000.0,46064000.0,71735000.0
Interest Income Non Operating,5293000.0,17673000.0,10129000.0,4480000.0
Operating Income,261400000.0,358715000.0,137164000.0,62417000.0
Operating Expense,3986100000.0,3104801000.0,2212973000.0,2252104000.0
Other Operating Expenses,2820700000.0,1578290000.0,970719000.0,1025137000.0
Depreciation And Amortization In Income Statement,211000000.0,206150000.0,205656000.0,205858000.0
Amortization,1646000.0,1691000.0,2128000.0,642000.0
Depreciation Income Statement,211000000.0,204459000.0,203528000.0,205216000.0
Selling General And Administration,343179000.0,342880000.0,218775000.0,247074000.0
Selling And Marketing Expense,310764000.0,315480000.0,194013000.0,220915000.0
General And Administrative Expense,32415000.0,27400000.0,24762000.0,26159000.0
Rent And Landing Fees,61017000.0,52898000.0,30196000.0,44608000.0
Gross Profit,4247500000.0,3463516000.0,2350137000.0,2314521000.0
Cost Of Revenue,2749100000.0,3054696000.0,2654780000.0,2599534000.0
Total Revenue,6996600000.0,6518212000.0,5004917000.0,4914055000.0
Operating Revenue,6996600000.0,6518212000.0,5004917000.0,4914055000.0
Ordinary Shares Number,14461076.0,14418076.0,14353576.0,14284076.0
Share Issued,14461076.0,14418076.0,14353576.0,14284076.0
Net Debt,,61274000.0,310596000.0,510434000.0
Total Debt,86600000.0,156088000.0,398098000.0,611820000.0
Tangible Book Value,3102500000.0,2846144000.0,2489306000.0,2390712000.0
Invested Capital,3121200000.0,2941355000.0,2810827000.0,2907758000.0
Working Capital,755300000.0,933753000.0,933961000.0,704828000.0
Net Tangible Assets,3102500000.0,2846144000.0,2489306000.0,2390712000.0
Capital Lease Obligations,67900000.0,62525000.0,79915000.0,100240000.0
Common Stock Equity,3102500000.0,2847792000.0,2492644000.0,2396178000.0
Total Capitalization,3102500000.0,2866532000.0,2736207000.0,2729727000.0
Total Equity Gross Minority Interest,3102500000.0,2847792000.0,2492644000.0,2396178000.0
Stockholders Equity,3102500000.0,2847792000.0,2492644000.0,2396178000.0
