,item,2023-03-31 00:00:00,2022-03-31 00:00:00,2021-03-31 00:00:00,2020-03-31 00:00:00,sheet
0,Tax Effect Of Unusual Items,-12279157.497642,-25938671.641461,-17687233.883631,-54523200.0,Income Statement
1,Tax Rate For Calcs,0.292361,0.398205,0.15471,0.3,Income Statement
2,Normalized EBITDA,4263000000.0,2332412000.0,2929658000.0,2451380000.0,Income Statement
3,Total Unusual Items,-42000000.0,-65139000.0,-114325000.0,-181744000.0,Income Statement
4,Total Unusual Items Excluding Goodwill,-42000000.0,-65139000.0,-114325000.0,-181744000.0,Income Statement
5,Net Income From Continuing Operation Net Minority Interest,2350000000.0,943357000.0,1610911000.0,718991000.0,Income Statement
6,Reconciled Depreciation,424000000.0,695143000.0,679925000.0,711882000.0,Income Statement
7,Reconciled Cost Of Revenue,19547000000.0,19643131000.0,16555937000.0,19065412000.0,Income Statement
8,EBIT,3535000000.0,1572130000.0,2135408000.0,1557754000.0,Income Statement
9,Net Interest Income,-354000000.0,-295011000.0,-350177000.0,-396827000.0,Income Statement
10,Interest Expense,354000000.0,217300000.0,314635000.0,344466000.0,Income Statement
11,Interest Income,,39666000.0,91332000.0,123708000.0,Income Statement
12,Normalized Income,2379720842.502358,982557328.358539,1707548766.116369,846211800.0,Income Statement
13,Net Income From Continuing And Discontinued Operation,2350000000.0,943357000.0,1610911000.0,718991000.0,Income Statement
14,Total Expenses,33998000000.0,28480163000.0,24976795000.0,29312930000.0,Income Statement
15,Rent Expense Supplemental,,30346000.0,38082000.0,55120000.0,Income Statement
16,Diluted Average Shares,79418723.0,79377104.0,79408926.0,79408926.0,Income Statement
17,Basic Average Shares,79418723.0,79377104.0,79408926.0,79408926.0,Income Statement
18,Diluted EPS,29.59,11.88,20.29,9.05,Income Statement
19,Basic EPS,29.59,11.88,20.29,9.05,Income Statement
20,Diluted NI Availto Com Stockholders,2350000000.0,943357000.0,1610911000.0,718991000.0,Income Statement
21,Net Income Common Stockholders,2350000000.0,943357000.0,1610911000.0,718991000.0,Income Statement
22,Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,Income Statement
23,Net Income,2350000000.0,943357000.0,1610911000.0,718991000.0,Income Statement
24,Minority Interests,-8000000.0,-408000.0,3457000.0,120000.0,Income Statement
25,Net Income Including Noncontrolling Interests,2358000000.0,943765000.0,1607454000.0,718871000.0,Income Statement
26,Net Income Continuous Operations,2358000000.0,943765000.0,1607454000.0,718871000.0,Income Statement
27,Tax Provision,930000000.0,539500000.0,281692000.0,530515000.0,Income Statement
28,Pretax Income,3181000000.0,1354830000.0,1820773000.0,1213288000.0,Income Statement
29,Other Non Operating Income Expenses,273000000.0,252378000.0,259527000.0,223492000.0,Income Statement
30,Special Income Charges,-42000000.0,-97331000.0,-141331000.0,-186590000.0,Income Statement
31,Other Special Charges,,730000.0,9449000.0,1598000.0,Income Statement
32,Write Off,,96601000.0,131882000.0,184992000.0,Income Statement
