,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,0.0,-9561263.101794,0.0
Tax Rate For Calcs,0.0,0.284229,0.305472,0.0
Normalized EBITDA,58500000.0,1946600000.0,2441200000.0,2053900000.0
Total Unusual Items,0.0,0.0,-31300000.0,0.0
Total Unusual Items Excluding Goodwill,0.0,0.0,-31300000.0,0.0
Net Income From Continuing Operation Net Minority Interest,-3257000000.0,406200000.0,781900000.0,653500000.0
Reconciled Depreciation,933800000.0,641700000.0,637000000.0,620800000.0
Reconciled Cost Of Revenue,213800000.0,1284200000.0,1258300000.0,1154400000.0
EBIT,-875300000.0,1304900000.0,1772900000.0,1433100000.0
Net Interest Income,-2381700000.0,-804800000.0,-707700000.0,-707600000.0
Interest Expense,2381700000.0,737400000.0,647100000.0,779600000.0
Interest Income,,14800000.0,24100000.0,72000000.0
Normalized Income,-3257000000.0,406200000.0,803638736.898206,653500000.0
Net Income From Continuing And Discontinued Operation,-3257000000.0,406200000.0,781900000.0,653500000.0
Total Expenses,10314800000.0,9949500000.0,7560600000.0,7523100000.0
Diluted Average Shares,252872671.0,250740741.0,251000000.0,251000000.0
Basic Average Shares,252872671.0,250740741.0,251000000.0,251000000.0
Diluted EPS,-12.88,1.62,3.12,2.6
Basic EPS,-12.88,1.62,3.12,2.6
Diluted NI Availto Com Stockholders,-3257000000.0,406200000.0,781900000.0,653500000.0
Net Income Common Stockholders,-3257000000.0,406200000.0,781900000.0,653500000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,-3257000000.0,406200000.0,781900000.0,653500000.0
Net Income Including Noncontrolling Interests,-3257000000.0,406200000.0,781900000.0,653500000.0
Net Income Continuous Operations,-3257000000.0,406200000.0,781900000.0,653500000.0
Tax Provision,0.0,161300000.0,343900000.0,0.0
Pretax Income,-3257000000.0,567500000.0,1125800000.0,653500000.0
Other Non Operating Income Expenses,194500000.0,96200000.0,65300000.0,52600000.0
Special Income Charges,0.0,0.0,-31300000.0,0.0
Other Special Charges,,,31300000.0,
Net Non Operating Interest Income Expense,-2381700000.0,-804800000.0,-707700000.0,-707600000.0
Total Other Finance Cost,,82200000.0,84700000.0,
Interest Expense Non Operating,2381700000.0,737400000.0,647100000.0,779600000.0
Interest Income Non Operating,,14800000.0,24100000.0,72000000.0
Operating Income,-1069800000.0,1277400000.0,1799200000.0,1351100000.0
Operating Expense,10101000000.0,8665300000.0,6302300000.0,6368700000.0
Other Operating Expenses,5972000000.0,4273000000.0,2414900000.0,2416400000.0
Depreciation And Amortization In Income Statement,933800000.0,641700000.0,637000000.0,620800000.0
Depreciation Income Statement,933800000.0,641700000.0,637000000.0,620800000.0
Selling General And Administration,2595500000.0,3153500000.0,2804400000.0,2850100000.0
Selling And Marketing Expense,2595500000.0,2876700000.0,2609500000.0,2635200000.0
General And Administrative Expense,,276800000.0,194900000.0,214900000.0
Gross Profit,9031200000.0,9942700000.0,8101500000.0,7719800000.0
Cost Of Revenue,213800000.0,1284200000.0,1258300000.0,1154400000.0
Total Revenue,9245000000.0,11226900000.0,9359800000.0,8874200000.0
Operating Revenue,9245000000.0,11226900000.0,9359800000.0,8874200000.0
Ordinary Shares Number,258326000.0,251000000.0,251000000.0,251000000.0
Share Issued,258326000.0,251000000.0,251000000.0,251000000.0
Net Debt,15297700000.0,13781700000.0,13939200000.0,12536100000.0
Total Debt,15482700000.0,13967200000.0,14150600000.0,12684700000.0
Tangible Book Value,15591300000.0,18342200000.0,17937400000.0,17153600000.0
Invested Capital,30898200000.0,32125300000.0,31888100000.0,29712500000.0
Working Capital,-1548200000.0,-2252300000.0,-826800000.0,-1264800000.0
Net Tangible Assets,15591300000.0,18342200000.0,17937400000.0,17153600000.0
Capital Lease Obligations,175800000.0,184100000.0,199900000.0,125800000.0
Common Stock Equity,15591300000.0,18342200000.0,17937400000.0,17153600000.0
Total Capitalization,29098300000.0,28427300000.0,28528200000.0,25955800000.0
Total Equity Gross Minority Interest,15591300000.0,18342300000.0,17937400000.0,17153600000.0
Stockholders Equity,15591300000.0,18342200000.0,17937400000.0,17153600000.0
Other Equity Interest,13008000000.0,15832300000.0,15427275000.0,
Retained Earnings,,10891400000.0,10485600000.0,9474000000.0
Additional Paid In Capital,,4941800000.0,4941800000.0,5169600000.0
Capital Stock,2583300000.0,2510000000.0,2510000000.0,2510000000.0
Common Stock,2583300000.0,2510000000.0,2510000000.0,2510000000.0
Total Liabilities Net Minority Interest,21505800000.0,19815500000.0,18103600000.0,16889000000.0
Total Non Current Liabilities Net Minority Interest,14934600000.0,11928000000.0,11733400000.0,9742200000.0
Other Non Current Liabilities,,,10000.0,
Tradeand Other Payables Non Current,,781000000.0,,
Non Current Deferred Revenue,,536900000.0,588500000.0,452900000.0
Long Term Debt And Capital Lease Obligation,13665000000.0,10256600000.0,10774900000.0,8917500000.0
Long Term Capital Lease Obligation,158000000.0,171500000.0,184100000.0,115300000.0
Long Term Debt,13507000000.0,10085100000.0,10590800000.0,8802200000.0
Long Term Provisions,346900000.0,353500000.0,370000000.0,371800000.0
Current Liabilities,6571200000.0,7887500000.0,6370200000.0,7146800000.0
Other Current Liabilities,619000000.0,750200000.0,406787000.0,
Current Debt And Capital Lease Obligation,1817700000.0,3710600000.0,3375700000.0,3767200000.0
