,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,-1354673.565773,-3826863.249274,-5639339.015794
Tax Rate For Calcs,0.246079,0.260369,0.292226,0.222115
Normalized EBITDA,441830000.0,232537200.0,207098310.0,226306630.0
Total Unusual Items,0.0,-5202890.0,-13095550.0,-25389220.0
Total Unusual Items Excluding Goodwill,0.0,-5202890.0,-13095550.0,-25389220.0
Net Income From Continuing Operation Net Minority Interest,292675000.0,132992660.0,100040460.0,107475480.0
Reconciled Depreciation,46949000.0,43807070.0,47782680.0,54603690.0
EBIT,394881000.0,183527240.0,146220080.0,145466870.0
Net Interest Income,-6677000.0,-4500220.0,-7326940.0,-10497520.0
Interest Expense,6677000.0,3717660.0,4874830.0,7303070.0
Interest Income,,527320.0,508610.0,1861310.0
Normalized Income,292675000.0,136840876.434227,109309146.750726,127225360.984206
Net Income From Continuing And Discontinued Operation,292675000.0,132992660.0,100040460.0,107475480.0
Total Expenses,1093149000.0,821337880.0,717965120.0,782405420.0
Rent Expense Supplemental,,4257260.0,3812700.0,4387860.0
Diluted Average Shares,,28848807.0,28041820.0,27988290.0
Basic Average Shares,,28236306.0,28041160.0,27954280.0
Diluted EPS,,4.61,3.57,3.84
Basic EPS,,4.71,3.57,3.84
Diluted NI Availto Com Stockholders,292675000.0,132992660.0,100040460.0,107475480.0
Net Income Common Stockholders,292675000.0,132992660.0,100040460.0,107475480.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,292675000.0,132992660.0,100040460.0,107475480.0
Minority Interests,0.0,0.0,0.0,0.0
Net Income Including Noncontrolling Interests,292675000.0,132992660.0,100040460.0,107475480.0
Net Income Continuous Operations,292675000.0,132992660.0,100040460.0,107475480.0
Tax Provision,95529000.0,46816920.0,41304790.0,30688320.0
Pretax Income,388204000.0,179809580.0,141345250.0,138163800.0
Other Non Operating Income Expenses,19274000.0,2766730.0,1284000.0,3118690.0
Special Income Charges,0.0,-5202890.0,-13095550.0,-25389220.0
Other Special Charges,,,-25190.0,
Write Off,,5202890.0,13120740.0,21392000.0
Impairment Of Capital Assets,,,,3997220.0
Net Non Operating Interest Income Expense,-6677000.0,-4500220.0,-7326940.0,-10497520.0
Total Other Finance Cost,,1309880.0,2960720.0,5055760.0
Interest Expense Non Operating,6677000.0,3717660.0,4874830.0,7303070.0
Interest Income Non Operating,,527320.0,508610.0,1861310.0
Operating Income,375607000.0,162195760.0,111239500.0,170931850.0
Operating Expense,1093149000.0,821337880.0,717965120.0,782405420.0
Other Operating Expenses,199538000.0,82696300.0,62482640.0,66388500.0
Depreciation And Amortization In Income Statement,46949000.0,43807070.0,47782680.0,55450540.0
Amortization,,25672970.0,27289720.0,28429190.0
Depreciation Income Statement,46949000.0,18134100.0,20492960.0,27021350.0
Selling General And Administration,,18357370.0,25198010.0,43265180.0
Selling And Marketing Expense,,226730.0,965100.0,2704320.0
General And Administrative Expense,,18130640.0,24232910.0,40560860.0
Rent And Landing Fees,,4257260.0,3812700.0,4387860.0
Total Revenue,1468756000.0,983533640.0,829204620.0,953337270.0
Operating Revenue,1468756000.0,983533640.0,829204620.0,953337270.0
Ordinary Shares Number,28242563.0,28242563.0,28041158.0,27954278.0
Share Issued,28242563.0,28242563.0,28041158.0,27954278.0
Total Debt,73295000.0,62088420.0,42931580.0,52612710.0
Tangible Book Value,1005413000.0,710321600.0,593534700.0,484826560.0
Invested Capital,1037728000.0,725782620.0,612184520.0,542642650.0
Working Capital,588224000.0,395188310.0,384145420.0,301254680.0
Net Tangible Assets,1005413000.0,710321600.0,593534700.0,484826560.0
Capital Lease Obligations,73295000.0,62088420.0,42931580.0,24032770.0
Common Stock Equity,1037728000.0,725782620.0,612184520.0,514062710.0
Total Capitalization,1037728000.0,725782620.0,612184520.0,514062710.0
Total Equity Gross Minority Interest,1037728000.0,725782620.0,612184520.0,514062710.0
Stockholders Equity,1037728000.0,725782620.0,612184520.0,514062710.0
Other Equity Interest,981243000.0,669298000.0,2197060.0,2087500.0
Retained Earnings,,355313480.0,294993790.0,213264090.0
Additional Paid In Capital,,187162210.0,178834100.0,175241620.0
Capital Stock,56485000.0,56485130.0,56082320.0,55908560.0
Common Stock,56485000.0,56485130.0,56082320.0,55908560.0
Total Liabilities Net Minority Interest,255527000.0,178536840.0,150868400.0,164836770.0
Total Non Current Liabilities Net Minority Interest,58219000.0,45796280.0,37779170.0,27071510.0
Non Current Pension And Other Postretirement Benefit Plans,,635290.0,5960580.0,4384540.0
Non Current Deferred Taxes Liabilities,4882000.0,3442740.0,3446330.0,4836970.0
Long Term Debt And Capital Lease Obligation,53337000.0,41718250.0,28372260.0,17850000.0
Long Term Capital Lease Obligation,53337000.0,41718250.0,28372260.0,17850000.0
Long Term Debt,,,,0.0
Long Term Provisions,,635000.0,5961000.0,
Current Liabilities,197308000.0,132740560.0,113089230.0,137765260.0
Other Current Liabilities,13432000.0,12429110.0,7164510.0,7670880.0
Current Deferred Taxes Liabilities,,5221060.0,12798350.0,0.0
Current Debt And Capital Lease Obligation,19958000.0,20370170.0,14559320.0,34762710.0
Current Capital Lease Obligation,19958000.0,20370170.0,14559320.0,6182770.0
Current Debt,,0.0,0.0,28579940.0
Pensionand Other Post Retirement Benefit Plans Current,,14870320.0,18707510.0,17088230.0
Current Provisions,16274000.0,14870000.0,18708000.0,
Payables,41593000.0,79849900.0,59859540.0,56929210.0
Other Payable,,58717480.0,50156380.0,47918890.0
Dividends Payable,,2735300.0,2352820.0,2369340.0
Total Tax Payable,5953000.0,5221000.0,12798000.0,
Accounts Payable,35640000.0,18397120.0,7350340.0,6640980.0
Total Assets,1293255000.0,904319460.0,763052920.0,678899480.0
Total Non Current Assets,507723000.0,376391090.0,265818270.0,239879540.0
Other Non Current Assets,1679000.0,1679000.0,1679000.0,
Non Current Prepaid Assets,,8650500.0,8837210.0,9732940.0
Investmentin Financial Assets,158940000.0,121030590.0,35048190.0,
Available For Sale Securities,158940000.0,121030590.0,35048190.0,
Goodwill And Other Intangible Assets,32315000.0,15461020.0,18649820.0,29236150.0
Other Intangible Assets,,15461020.0,18649820.0,29236150.0
Net PPE,314789000.0,231248980.0,203283050.0,200910450.0
Accumulated Depreciation,,-135047130.0,-116831940.0,-112781650.0
Gross PPE,314789000.0,366296110.0,320114990.0,313692100.0
Other Properties,314789000.0,79490090.0,57994130.0,54907500.0
Machinery Furniture Equipment,,158913940.0,134228780.0,130892520.0
Buildings And Improvements,,58437220.0,58437220.0,58437220.0
Land And Improvements,,69454860.0,69454860.0,69454860.0
Properties,,0.0,0.0,0.0
Current Assets,785532000.0,527928870.0,497234650.0,439019940.0
Other Current Assets,60341000.0,36129000.0,28364000.0,
Hedging Assets Current,,5814990.0,18355480.0,0.0
Restricted Cash,,2735300.0,2352820.0,2369340.0
Prepaid Assets,,49854800.0,48098200.0,48485040.0
Other Receivables,1221000.0,103972260.0,121494020.0,119960760.0
Taxes Receivable,32055000.0,22839950.0,17198840.0,22936720.0
Accounts Receivable,328392000.0,218835810.0,164614440.0,197937080.0
Allowance For Doubtful Accounts Receivable,,-6828890.0,-1626000.0,0.0
Gross Accounts Receivable,,225664700.0,166240440.0,197937080.0
Cash Cash Equivalents And Short Term Investments,363523000.0,123875760.0,125120850.0,47331000.0
Other Short Term Investments,47271000.0,113261000.0,143548000.0,
Cash And Cash Equivalents,316252000.0,123875760.0,125120850.0,47331000.0
Cash Financial,,123875760.0,125120850.0,47331000.0
Free Cash Flow,223837000.0,121515930.0,158560180.0,150485570.0
Repayment Of Debt,,0.0,-28579940.0,-3008950.0
Issuance Of Capital Stock,0.0,7049180.0,3040800.0,3778260.0
Capital Expenditure,-114832000.0,-32678500.0,-6898450.0,-30160110.0
End Cash Position,316252000.0,123875760.0,125120850.0,47331000.0
Other Cash Adjustment Outside Changein Cash,,,-1000.0,
Beginning Cash Position,123876000.0,125120850.0,47331000.0,16380930.0
Changes In Cash,192376000.0,-1245090.0,77789850.0,30950070.0
Financing Cash Flow,-32786000.0,-82431410.0,-59392910.0,-119535500.0
Interest Paid Cff,,0.0,-387580.0,-4925400.0
Cash Dividends Paid,-8473000.0,-70606410.0,-16824660.0,-97548860.0
Common Stock Dividend Paid,,,,-97548860.0
Net Common Stock Issuance,0.0,7049180.0,3040800.0,3778260.0
Common Stock Issuance,0.0,7049180.0,3040800.0,3778260.0
Net Issuance Payments Of Debt,,0.0,-28579940.0,-3008950.0
Net Short Term Debt Issuance,,0.0,-28463630.0,
Short Term Debt Payments,,0.0,-28463630.0,
Net Long Term Debt Issuance,,0.0,-116310.0,-3008950.0
