,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.258571,0.267327,0.389307,0.260078
Normalized EBITDA,35112000.0,18840808.0,4678541.0,11049714.28
Total Unusual Items,0.0,0.0,,0.0
Total Unusual Items Excluding Goodwill,0.0,0.0,,0.0
Net Income From Continuing Operation Net Minority Interest,21689000.0,10717355.0,1419394.0,7254296.1
Reconciled Depreciation,1965000.0,2412545.0,845922.0,486410.18
Reconciled Cost Of Revenue,616300000.0,796514128.0,540932932.0,572934379.94
EBIT,33147000.0,16428263.0,3832619.0,10563304.1
Net Interest Income,-4153000.0,-3056716.0,-1602371.0,-833727.21
Interest Expense,4153000.0,1800519.0,1508385.0,759166.0
Interest Income,,114633.0,,
Normalized Income,21689000.0,10717355.0,1419394.0,7254296.1
Net Income From Continuing And Discontinued Operation,21689000.0,10717355.0,1419394.0,7254296.1
Total Expenses,627904000.0,806576239.0,547639100.0,578908554.27
Rent Expense Supplemental,,523000.0,360000.0,264000.0
Diluted Average Shares,144593333.0,146442857.0,145995145.0,143098442.0
Basic Average Shares,144593333.0,146442857.0,145995145.0,143098442.0
Diluted EPS,0.15,0.07,0.009722,0.050694
Basic EPS,0.15,0.07,0.009722,0.050694
Diluted NI Availto Com Stockholders,21689000.0,10717355.0,1419394.0,7254296.1
Net Income Common Stockholders,21689000.0,10717355.0,1419394.0,7254296.1
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,21689000.0,10717355.0,1419394.0,7254296.1
Net Income Including Noncontrolling Interests,21689000.0,10717355.0,1419394.0,7254296.1
Net Income Continuous Operations,21689000.0,10717355.0,1419394.0,7254296.1
Tax Provision,7497000.0,3910389.0,904840.0,2549842.0
Pretax Income,28994000.0,14627744.0,2324234.0,9804138.1
Other Non Operating Income Expenses,1151000.0,114633.0,,
Special Income Charges,0.0,0.0,,0.0
Net Non Operating Interest Income Expense,-4153000.0,-3056716.0,-1602371.0,-833727.21
Total Other Finance Cost,,1370830.0,93986.0,74561.21
Interest Expense Non Operating,4153000.0,1800519.0,1508385.0,759166.0
Interest Income Non Operating,,114633.0,,
Operating Income,31997000.0,17684458.0,3926605.0,10637865.31
Operating Expense,11604000.0,10062111.0,6706168.0,5974174.33
Other Operating Expenses,6484000.0,496253.0,163173.0,144052.81
Depreciation And Amortization In Income Statement,1965000.0,2412545.0,845922.0,486410.18
