,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.0,0.0,0.0,0.0
Normalized EBITDA,-633879000.0,-51801000.0,-127662000.0,202350000.0
Total Unusual Items,0.0,7221000.0,0.0,-10000.0
Total Unusual Items Excluding Goodwill,0.0,7221000.0,0.0,-10000.0
Net Income From Continuing Operation Net Minority Interest,-987473000.0,-516231000.0,-757054000.0,-750446000.0
Reconciled Depreciation,352839000.0,423958000.0,443105000.0,511338000.0
Reconciled Cost Of Revenue,7141029000.0,7454199000.0,4220104000.0,5119889000.0
EBIT,-986718000.0,-468538000.0,-570767000.0,-308998000.0
Net Interest Income,-755000.0,-47509000.0,-185949000.0,-441705000.0
Interest Expense,755000.0,47693000.0,186287000.0,441448000.0
Interest Income,,448000.0,518000.0,611000.0
Normalized Income,-987473000.0,-523452000.0,-757054000.0,-750436000.0
Net Income From Continuing And Discontinued Operation,-987473000.0,-516231000.0,-757054000.0,-750446000.0
Total Expenses,8562618000.0,7235229000.0,4020945000.0,5647141000.0
Rent Expense Supplemental,,4160000.0,640000.0,0.0
Diluted Average Shares,141067571.0,141046721.0,141111000.0,141111000.0
Basic Average Shares,141067571.0,141046721.0,141111000.0,141111000.0
Diluted EPS,-7.0,-3.66,-5.36,-5.32
Basic EPS,-7.0,-3.66,-5.36,-5.32
Diluted NI Availto Com Stockholders,-987473000.0,-516231000.0,-757054000.0,-750446000.0
Net Income Common Stockholders,-987473000.0,-516231000.0,-757054000.0,-750446000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,-987473000.0,-516231000.0,-757054000.0,-750446000.0
Net Income Including Noncontrolling Interests,-987473000.0,-516231000.0,-757054000.0,-750446000.0
Net Income Discontinuous Operations,,0.0,,0.0
Net Income Continuous Operations,-987473000.0,-516231000.0,-757054000.0,-750446000.0
Tax Provision,0.0,0.0,0.0,0.0
Pretax Income,-987473000.0,-516231000.0,-757054000.0,-750446000.0
Other Non Operating Income Expenses,868000.0,7669000.0,,
Special Income Charges,0.0,7221000.0,0.0,-10000.0
Other Special Charges,,-7221000.0,,10000.0
Net Non Operating Interest Income Expense,-755000.0,-47509000.0,-185949000.0,-441705000.0
Total Other Finance Cost,,264000.0,180000.0,868000.0
Interest Expense Non Operating,755000.0,47693000.0,186287000.0,441448000.0
Interest Income Non Operating,,448000.0,518000.0,611000.0
Operating Income,-987586000.0,-473786000.0,-572794000.0,-300630000.0
Operating Expense,1421589000.0,-218970000.0,-199159000.0,527252000.0
Other Operating Expenses,1907768000.0,34413000.0,-16139000.0,-93559000.0
Depreciation And Amortization In Income Statement,352839000.0,423958000.0,443105000.0,511338000.0
Amortization,,770000.0,770000.0,770000.0
Depreciation Income Statement,352839000.0,423188000.0,442335000.0,510568000.0
Selling General And Administration,,7224000.0,5994000.0,39431000.0
Selling And Marketing Expense,,4774000.0,3181000.0,24188000.0
General And Administrative Expense,,2450000.0,2813000.0,15243000.0
Rent And Landing Fees,,4160000.0,640000.0,0.0
Gross Profit,434003000.0,-692756000.0,-771953000.0,226622000.0
Cost Of Revenue,7141029000.0,7454199000.0,4220104000.0,5119889000.0
Total Revenue,7575032000.0,6761443000.0,3448151000.0,5346511000.0
Operating Revenue,7575032000.0,6761443000.0,3448151000.0,5346511000.0
Ordinary Shares Number,141110500.0,141110500.0,141110500.0,141110500.0
Share Issued,141110500.0,141110500.0,141110500.0,141110500.0
Net Debt,11038110000.0,11390383000.0,11691413000.0,11961156000.0
Total Debt,11049052000.0,11396629000.0,11700160000.0,11967150000.0
Tangible Book Value,-8826431000.0,-7851807000.0,-7341888000.0,-6587286000.0
Invested Capital,2222621000.0,3544822000.0,4358272000.0,5379864000.0
Working Capital,-13430297000.0,-12072936000.0,-10626211000.0,-9334728000.0
Net Tangible Assets,-8826431000.0,-7851807000.0,-7341888000.0,-6587286000.0
Common Stock Equity,-8826431000.0,-7851807000.0,-7341888000.0,-6587286000.0
Total Capitalization,-8716131000.0,-7195199000.0,-5576704000.0,-3825129000.0
Total Equity Gross Minority Interest,-8826431000.0,-7851807000.0,-7341888000.0,-6587286000.0
Stockholders Equity,-8826431000.0,-7851807000.0,-7341888000.0,-6587286000.0
Other Equity Interest,-10237536000.0,-9262911000.0,-8752993000.0,
Retained Earnings,,-12314286000.0,-11798055000.0,-11041000000.0
Additional Paid In Capital,,3052007000.0,3052007000.0,3052007000.0
Capital Stock,1411105000.0,1411105000.0,1411105000.0,1411105000.0
Common Stock,1411105000.0,1411105000.0,1411105000.0,1411105000.0
Total Liabilities Net Minority Interest,20776947000.0,20045420000.0,19506682000.0,19341382000.0
Total Non Current Liabilities Net Minority Interest,157174000.0,699214000.0,1765184000.0,2762155000.0
Other Non Current Liabilities,,,,-2000.0
Non Current Pension And Other Postretirement Benefit Plans,,42606000.0,,
Non Current Deferred Taxes Liabilities,0.0,0.0,0.0,
Long Term Debt And Capital Lease Obligation,110300000.0,656608000.0,1765184000.0,2762157000.0
Long Term Debt,110300000.0,656608000.0,1765184000.0,2762157000.0
Long Term Provisions,46874000.0,42606000.0,,
Current Liabilities,20619773000.0,19346206000.0,17741498000.0,16579227000.0
Other Current Liabilities,1757086000.0,799366000.0,1261978000.0,736215000.0
Current Debt And Capital Lease Obligation,10938752000.0,10740021000.0,9934976000.0,9204993000.0
Current Debt,10938752000.0,10740021000.0,9934976000.0,9204993000.0
Pensionand Other Post Retirement Benefit Plans Current,,5933000.0,42382000.0,33612000.0
Current Provisions,754000.0,107096000.0,160162000.0,203293000.0
Payables,5901255000.0,7616532000.0,6273881000.0,6340366000.0
Other Payable,,1603896000.0,1572460000.0,1386804000.0
Accounts Payable,5901255000.0,6012636000.0,4701421000.0,4953562000.0
Total Assets,11950516000.0,12193613000.0,12164794000.0,12754096000.0
Total Non Current Assets,4761040000.0,4920343000.0,5049507000.0,5509597000.0
Other Non Current Assets,,-2000.0,-2000.0,-2000.0
Non Current Prepaid Assets,,19059000.0,9398000.0,26383000.0
Investmentin Financial Assets,26651000.0,2352000.0,1219000.0,1219000.0
Held To Maturity Securities,,494000.0,494000.0,494000.0
Available For Sale Securities,26651000.0,1133000.0,9872000.0,
Financial Assets Designatedas Fair Value Through Profitor Loss Total,,725000.0,725000.0,725000.0
Goodwill And Other Intangible Assets,0.0,0.0,,
Net PPE,4734389000.0,4898934000.0,5038892000.0,5481997000.0
Accumulated Depreciation,,-3254780000.0,-2830822000.0,-2387717000.0
Gross PPE,4734389000.0,8153714000.0,7869714000.0,7869714000.0
Construction In Progress,471995000.0,284000000.0,,745000.0
Other Properties,4262394000.0,4614933000.0,,
Machinery Furniture Equipment,,6043044000.0,6043044000.0,6043044000.0
Buildings And Improvements,,1768148000.0,1768148000.0,1768148000.0
Land And Improvements,,58522000.0,58522000.0,58522000.0
Properties,,0.0,0.0,0.0
Current Assets,7189476000.0,7273270000.0,7115287000.0,7244499000.0
Other Current Assets,741906000.0,844024000.0,1000.0,-2000.0
Prepaid Assets,,289249000.0,198211000.0,201641000.0
Inventory,5718603000.0,5969651000.0,5699221000.0,5313767000.0
Finished Goods,,3036387000.0,3278410000.0,1200344000.0
Work In Process,,52683000.0,74897000.0,224487000.0
Raw Materials,,2880581000.0,2345914000.0,3888936000.0
Other Receivables,,403013000.0,457484000.0,385978000.0
Taxes Receivable,46163000.0,249430000.0,237954000.0,220340000.0
Accounts Receivable,614874000.0,355439000.0,513339000.0,1116564000.0
Allowance For Doubtful Accounts Receivable,,-3244000.0,-4317000.0,-32250000.0
Gross Accounts Receivable,,358683000.0,517656000.0,1148814000.0
Cash Cash Equivalents And Short Term Investments,67930000.0,6488000.0,9077000.0,6211000.0
Other Short Term Investments,56988000.0,242000.0,330000.0,217000.0
Cash And Cash Equivalents,10942000.0,6246000.0,8747000.0,5994000.0
Cash Equivalents,,0.0,,103000.0
Cash Financial,,6246000.0,8747000.0,5891000.0
Free Cash Flow,351424000.0,317014000.0,1260749000.0,2118728000.0
Capital Expenditure,-188296000.0,-284000000.0,,
End Cash Position,10942000.0,6246000.0,8747000.0,5995000.0
Other Cash Adjustment Outside Changein Cash,-1000.0,,,
Beginning Cash Position,6246000.0,8747000.0,5995000.0,6236000.0
Changes In Cash,4697000.0,-2501000.0,2752000.0,-241000.0
Financing Cash Flow,-348331000.0,-320052000.0,-1258402000.0,-2119615000.0
Interest Paid Cff,-755000.0,-16521000.0,-811000.0,-116111000.0
Net Issuance Payments Of Debt,-347576000.0,-303531000.0,-1257591000.0,-2003504000.0
Net Short Term Debt Issuance,198732000.0,805045000.0,-260618000.0,-294271000.0
Net Long Term Debt Issuance,-546308000.0,-1108576000.0,-996973000.0,-1709233000.0
Investing Cash Flow,-186692000.0,-283463000.0,405000.0,646000.0
Interest Received Cfi,868000.0,449000.0,518000.0,611000.0
Net Investment Purchase And Sale,736000.0,88000.0,-113000.0,-9000.0
Sale Of Investment,736000.0,88000.0,,
Purchase Of Investment,,0.0,-113000.0,-9000.0
Net PPE Purchase And Sale,-188296000.0,-284000000.0,0.0,44000.0
Operating Cash Flow,539720000.0,601014000.0,1260749000.0,2118728000.0
Taxes Refund Paid,0.0,0.0,,0.0
Change In Working Capital,1161618000.0,645779000.0,1386296000.0,1923758000.0
Change In Other Current Liabilities,1190487000.0,-494070000.0,1489373000.0,1398340000.0
Change In Other Current Assets,90899000.0,-58836000.0,-68708000.0,687819000.0
Change In Payable,-111381000.0,1311215000.0,-252140000.0,-510126000.0
Change In Inventory,251048000.0,-270430000.0,-385454000.0,-6018000.0
Change In Receivables,-259435000.0,157900000.0,603225000.0,353743000.0
Other Non Cash Items,-113000.0,47508000.0,185949000.0,441705000.0
Depreciation And Amortization,352839000.0,423958000.0,443105000.0,511338000.0
Depreciation,352839000.0,423958000.0,443105000.0,511338000.0
Pension And Employee Benefit Expense,12849000.0,6312000.0,2453000.0,-7627000.0
Net Foreign Currency Exchange Gain Loss,7355000.0,2157000.0,-1689000.0,8101000.0
Net Income From Continuing Operations,-987473000.0,-516231000.0,-757054000.0,-750446000.0
