,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.0,0.0,0.0,0.354958
Normalized EBITDA,0.0,0.0,0.0,0.0
Net Income From Continuing Operation Net Minority Interest,-24623000.0,-23484000.0,-26709000.0,-18514000.0
Reconciled Depreciation,31000.0,546000.0,546000.0,545000.0
EBIT,-31000.0,-546000.0,-546000.0,-545000.0
Net Interest Income,-24592000.0,-22938000.0,-26163000.0,-28157000.0
Interest Expense,24592000.0,22938000.0,26163000.0,28157000.0
Normalized Income,-24623000.0,-23484000.0,-26709000.0,-18514000.0
Net Income From Continuing And Discontinued Operation,-34576000.0,-32146000.0,-35416000.0,-26526000.0
Total Expenses,31000.0,546000.0,546000.0,545000.0
Diluted Average Shares,50110145.0,50228125.0,50194172.0,50194172.0
Basic Average Shares,50110145.0,50228125.0,50194172.0,50194172.0
Diluted EPS,-0.69,-0.64,-0.7,-0.53
Basic EPS,-0.69,-0.64,-0.7,-0.53
Diluted NI Availto Com Stockholders,-34576000.0,-32146000.0,-35416000.0,-26526000.0
Net Income Common Stockholders,-34576000.0,-32146000.0,-35416000.0,-26526000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,-34576000.0,-32146000.0,-35416000.0,-26526000.0
Net Income Including Noncontrolling Interests,-34576000.0,-32146000.0,-35416000.0,-26526000.0
Net Income Discontinuous Operations,-9953000.0,-8662000.0,-8707000.0,-8012000.0
Net Income Continuous Operations,-24623000.0,-23484000.0,-26709000.0,-18514000.0
Tax Provision,0.0,0.0,0.0,-10188000.0
Pretax Income,-24623000.0,-23484000.0,-26709000.0,-28702000.0
Net Non Operating Interest Income Expense,-24592000.0,-22938000.0,-26163000.0,-28157000.0
Interest Expense Non Operating,24592000.0,22938000.0,26163000.0,28157000.0
Operating Income,-31000.0,-546000.0,-546000.0,-545000.0
Operating Expense,31000.0,546000.0,546000.0,545000.0
Depreciation And Amortization In Income Statement,31000.0,546000.0,546000.0,545000.0
Depreciation Income Statement,31000.0,546000.0,546000.0,545000.0
Total Revenue,0.0,0.0,0.0,0.0
Operating Revenue,0.0,0.0,0.0,0.0
Ordinary Shares Number,50194172.0,50194172.0,50194172.0,50194172.0
Share Issued,50194172.0,50194172.0,50194172.0,50194172.0
Net Debt,355816000.0,343675000.0,334437000.0,324579000.0
Total Debt,356039000.0,343895000.0,334656000.0,324798000.0
Tangible Book Value,-506109000.0,-471468000.0,-439339000.0,-403887000.0
Invested Capital,-150070000.0,-127573000.0,-104683000.0,-79089000.0
Working Capital,-292000.0,-2376000.0,-601000.0,-1494000.0
Net Tangible Assets,-506109000.0,-471468000.0,-439339000.0,-403887000.0
Common Stock Equity,-506109000.0,-471468000.0,-439339000.0,-403887000.0
Total Capitalization,-150070000.0,-127573000.0,-104683000.0,-79089000.0
Total Equity Gross Minority Interest,-506109000.0,-471468000.0,-439339000.0,-403887000.0
Stockholders Equity,-506109000.0,-471468000.0,-439339000.0,-403887000.0
Other Equity Interest,-1008051000.0,-973410000.0,,
Retained Earnings,,-987999000.0,-955870000.0,-920418000.0
Additional Paid In Capital,,14589000.0,14589000.0,14589000.0
Capital Stock,501942000.0,501942000.0,501942000.0,501942000.0
Common Stock,501942000.0,501942000.0,501942000.0,501942000.0
Total Liabilities Net Minority Interest,600697000.0,566077000.0,534575000.0,499618000.0
Total Non Current Liabilities Net Minority Interest,594520000.0,557826000.0,528010000.0,492211000.0
Non Current Pension And Other Postretirement Benefit Plans,,256000.0,,
Non Current Accrued Expenses,,213675000.0,193110000.0,167235000.0
Long Term Debt And Capital Lease Obligation,356039000.0,343895000.0,334656000.0,324798000.0
Long Term Debt,356039000.0,343895000.0,334656000.0,324798000.0
Long Term Provisions,376000.0,256000.0,244000.0,178000.0
Current Liabilities,6177000.0,8251000.0,6565000.0,7407000.0
Other Current Liabilities,5892000.0,5643000.0,5643000.0,6590000.0
Pensionand Other Post Retirement Benefit Plans Current,,6000.0,,
Current Provisions,9000.0,6000.0,5000.0,4000.0
Payables,275000.0,2602000.0,917000.0,7403000.0
Other Payable,,2327000.0,323000.0,6590000.0
Dividends Payable,,1000.0,1000.0,1000.0
Accounts Payable,275000.0,274000.0,593000.0,812000.0
Total Assets,94588000.0,94609000.0,95236000.0,95731000.0
Total Non Current Assets,88703000.0,88734000.0,89272000.0,89818000.0
Other Non Current Assets,88008000.0,88008000.0,88008000.0,88008000.0
Non Current Prepaid Assets,,88016000.0,88008000.0,88008000.0
Investmentin Financial Assets,8000.0,8000.0,,0.0
Available For Sale Securities,8000.0,8000.0,,
Net PPE,687000.0,718000.0,1264000.0,1810000.0
Accumulated Depreciation,,-35041000.0,-34495000.0,-33949000.0
Gross PPE,,35759000.0,35759000.0,35759000.0
Buildings And Improvements,,33886000.0,33886000.0,33886000.0
Land And Improvements,,1873000.0,1873000.0,1873000.0
Properties,,0.0,0.0,0.0
Current Assets,5885000.0,5875000.0,5964000.0,5913000.0
Other Current Assets,,3000.0,87000.0,-28000.0
Restricted Cash,,5644000.0,5644000.0,5644000.0
Prepaid Assets,,11000.0,101000.0,50000.0
Cash Cash Equivalents And Short Term Investments,5885000.0,220000.0,219000.0,219000.0
Other Short Term Investments,5662000.0,5652000.0,5658000.0,11000.0
Cash And Cash Equivalents,223000.0,220000.0,219000.0,219000.0
Cash Financial,,220000.0,219000.0,219000.0
Free Cash Flow,-11979000.0,-6865000.0,-9570000.0,-7850000.0
Repayment Of Debt,,,0.0,-2100000.0
Issuance Of Debt,12144000.0,9239000.0,9858000.0,10888000.0
End Cash Position,223000.0,220000.0,219000.0,219000.0
Beginning Cash Position,220000.0,219000.0,219000.0,126000.0
Changes In Cash,3000.0,1000.0,0.0,93000.0
Financing Cash Flow,11982000.0,6866000.0,9570000.0,7943000.0
Interest Paid Cff,-162000.0,-2373000.0,-288000.0,-845000.0
Net Issuance Payments Of Debt,12144000.0,9239000.0,9858000.0,8788000.0
Net Long Term Debt Issuance,12144000.0,9239000.0,9858000.0,8788000.0
Long Term Debt Payments,,,0.0,-2100000.0
Long Term Debt Issuance,12144000.0,9239000.0,9858000.0,10888000.0
Investing Cash Flow,0.0,0.0,0.0,0.0
Interest Received Cfi,,,,0.0
Net Investment Purchase And Sale,,0.0,0.0,
Sale Of Investment,,0.0,0.0,
Operating Cash Flow,-11979000.0,-6865000.0,-9570000.0,-7850000.0
Taxes Refund Paid,0.0,0.0,0.0,2000.0
Change In Working Capital,-2026000.0,1797000.0,-863000.0,160000.0
Change In Payable,-2019000.0,1715000.0,-812000.0,-1708000.0
Change In Receivables,-7000.0,82000.0,-51000.0,1868000.0
Other Non Cash Items,24592000.0,22938000.0,26163000.0,28157000.0
Depreciation And Amortization,31000.0,546000.0,546000.0,545000.0
Depreciation,31000.0,546000.0,546000.0,545000.0
Net Income From Continuing Operations,-34576000.0,-32146000.0,-35416000.0,-36714000.0
