,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,16417091.729986,-9114694.115048,-11748235.302274,-33486300.0
Tax Rate For Calcs,0.269102,0.310859,0.318536,0.3
Normalized EBITDA,4358710000.0,4380267000.0,2005441000.0,1188141000.0
Total Unusual Items,61007000.0,-29321000.0,-36882000.0,-111621000.0
Total Unusual Items Excluding Goodwill,61007000.0,-29321000.0,-36882000.0,-111621000.0
Net Income From Continuing Operation Net Minority Interest,2565148000.0,2404671000.0,688084000.0,144606000.0
Reconciled Depreciation,719710000.0,733574000.0,686317000.0,691654000.0
Reconciled Cost Of Revenue,7457864000.0,6912685000.0,4743904000.0,4036768000.0
EBIT,3700007000.0,3617372000.0,1282242000.0,384866000.0
Net Interest Income,-190424000.0,-122836000.0,-284817000.0,-231373000.0
Interest Expense,190424000.0,127998000.0,272528000.0,267762000.0
Interest Income,,48145000.0,22296000.0,70491000.0
Normalized Income,2520558091.729986,2424877305.884952,713217764.697726,222740700.0
Net Income From Continuing And Discontinued Operation,2565148000.0,2404671000.0,688084000.0,144606000.0
Total Expenses,14383193000.0,12257335000.0,8618880000.0,7731122000.0
Rent Expense Supplemental,,33788000.0,23187000.0,27190000.0
Diluted Average Shares,122617017.0,122624732.0,122627395.0,122627395.0
Basic Average Shares,122617017.0,122624732.0,122627395.0,122627395.0
Diluted EPS,20.92,19.61,5.61,1.18
Basic EPS,20.92,19.61,5.61,1.18
Diluted NI Availto Com Stockholders,2565148000.0,2404671000.0,688084000.0,144606000.0
Net Income Common Stockholders,2565148000.0,2404671000.0,688084000.0,144606000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,2565148000.0,2404671000.0,688084000.0,144606000.0
Net Income Including Noncontrolling Interests,2565148000.0,2404671000.0,688084000.0,144606000.0
Net Income Continuous Operations,2565148000.0,2404671000.0,688084000.0,144606000.0
Tax Provision,944435000.0,1084703000.0,321630000.0,-27502000.0
Pretax Income,3509583000.0,3489374000.0,1009714000.0,117104000.0
Other Non Operating Income Expenses,193594000.0,3548000.0,8767000.0,2058000.0
Special Income Charges,61007000.0,-29321000.0,-36882000.0,-111621000.0
Other Special Charges,,29321000.0,36882000.0,111621000.0
Net Non Operating Interest Income Expense,-190424000.0,-122836000.0,-284817000.0,-231373000.0
Total Other Finance Cost,,42983000.0,34585000.0,34102000.0
Interest Expense Non Operating,190424000.0,127998000.0,272528000.0,267762000.0
Interest Income Non Operating,,48145000.0,22296000.0,70491000.0
Operating Income,3445406000.0,3600080000.0,1391088000.0,739867000.0
Operating Expense,6925329000.0,5344650000.0,3874976000.0,3694354000.0
Other Operating Expenses,4808405000.0,3422991000.0,2207798000.0,2159132000.0
Depreciation And Amortization In Income Statement,719710000.0,733574000.0,686317000.0,691654000.0
Amortization,,907000.0,2214000.0,3885000.0
Depreciation Income Statement,719710000.0,732667000.0,684103000.0,687769000.0
Selling General And Administration,,261148000.0,173870000.0,120219000.0
Selling And Marketing Expense,,182317000.0,106575000.0,88491000.0
General And Administrative Expense,,78831000.0,67295000.0,31728000.0
Rent And Landing Fees,,33788000.0,23187000.0,27190000.0
Gross Profit,10370735000.0,8944730000.0,5266064000.0,4434221000.0
Cost Of Revenue,7457864000.0,6912685000.0,4743904000.0,4036768000.0
Total Revenue,17828599000.0,15857415000.0,10009968000.0,8470989000.0
Operating Revenue,17828599000.0,15857415000.0,10009968000.0,8470989000.0
Ordinary Shares Number,122627395.0,122627395.0,122627395.0,122627395.0
Share Issued,122627395.0,122627395.0,122627395.0,122627395.0
Net Debt,1771569000.0,2252638000.0,4338048000.0,5498049000.0
Total Debt,2276290000.0,3155924000.0,4836778000.0,5778018000.0
Tangible Book Value,11935683000.0,9514522000.0,7302032000.0,6612080000.0
Invested Capital,13843375000.0,12342937000.0,11772571000.0,12227061000.0
Working Capital,3999606000.0,1746175000.0,692422000.0,193584000.0
Net Tangible Assets,11935683000.0,9514522000.0,7302032000.0,6612080000.0
Capital Lease Obligations,371997000.0,329444000.0,367987000.0,167390000.0
Common Stock Equity,11939082000.0,9516457000.0,7303780000.0,6616433000.0
Total Capitalization,13209868000.0,11168234000.0,10866164000.0,10967623000.0
Total Equity Gross Minority Interest,11939082000.0,9516457000.0,7303780000.0,6616433000.0
Stockholders Equity,11939082000.0,9516457000.0,7303780000.0,6616433000.0
Other Equity Interest,11816455000.0,9393830000.0,7181153000.0,
Retained Earnings,,3395310000.0,1177915000.0,489831000.0
Capital Stock,122627000.0,122627000.0,122627000.0,122627000.0
Common Stock,122627000.0,122627000.0,122627000.0,122627000.0
Total Liabilities Net Minority Interest,5109209000.0,5907192000.0,7248504000.0,8041757000.0
Total Non Current Liabilities Net Minority Interest,2769636000.0,2790414000.0,4388395000.0,5066192000.0
Other Non Current Liabilities,,,121973000.0,
Non Current Pension And Other Postretirement Benefit Plans,,110965000.0,80704000.0,96739000.0
Non Current Deferred Revenue,,85834000.0,240659000.0,413627000.0
Non Current Deferred Taxes Liabilities,1019598000.0,682423000.0,201731000.0,68894000.0
Long Term Debt And Capital Lease Obligation,1574296000.0,1911192000.0,3865301000.0,4486932000.0
Long Term Capital Lease Obligation,303510000.0,259415000.0,302917000.0,135742000.0
Long Term Debt,1270786000.0,1651777000.0,3562384000.0,4351190000.0
Long Term Provisions,108868000.0,110965000.0,,
Current Liabilities,2339573000.0,3116778000.0,2860109000.0,2975565000.0
Other Current Liabilities,328837000.0,228904000.0,366246000.0,
Current Debt And Capital Lease Obligation,701994000.0,1244732000.0,971477000.0,1291086000.0
Current Capital Lease Obligation,68487000.0,70029000.0,65070000.0,31648000.0
Current Debt,633507000.0,1174703000.0,906407000.0,1259438000.0
Pensionand Other Post Retirement Benefit Plans Current,,30412000.0,15006000.0,23128000.0
Current Provisions,17117000.0,30412000.0,15006000.0,23128000.0
Payables,1121711000.0,1716834000.0,1517407000.0,1290234000.0
