,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,52502890.367541,55275959.014668,47238083.243373
Tax Rate For Calcs,0.262124,0.279717,0.262096,0.22667
Normalized EBITDA,8439700000.0,6552000000.0,8802700000.0,8089300000.0
Total Unusual Items,192000000.0,187700000.0,210900000.0,208400000.0
Total Unusual Items Excluding Goodwill,192000000.0,187700000.0,210900000.0,208400000.0
Net Income From Continuing Operation Net Minority Interest,4735800000.0,3588600000.0,5297400000.0,5210100000.0
Reconciled Depreciation,1800800000.0,1697700000.0,1653000000.0,1421200000.0
Reconciled Cost Of Revenue,52642800000.0,44569100000.0,31703100000.0,32877900000.0
EBIT,6638900000.0,5042000000.0,7360600000.0,6876500000.0
Net Interest Income,-290000000.0,-252000000.0,-174100000.0,-181200000.0
Interest Expense,290000000.0,277900000.0,236100000.0,206900000.0
Interest Income,28400000.0,25900000.0,62000000.0,25700000.0
Normalized Income,4735800000.0,3453402890.367541,5141775959.014668,5048938083.243373
Net Income From Continuing And Discontinued Operation,4735800000.0,3588600000.0,5297400000.0,5210100000.0
Total Expenses,69048200000.0,58027900000.0,43595800000.0,46014700000.0
Rent Expense Supplemental,178100000.0,153400000.0,173300000.0,320600000.0
Diluted Average Shares,808998294.0,808379580.0,808379580.0,808379580.0
Basic Average Shares,808379580.0,808379580.0,808379580.0,808379580.0
Diluted EPS,5.853333,4.44,6.553333,6.446667
Basic EPS,5.86,4.44,6.553333,6.446667
Diluted NI Availto Com Stockholders,4735800000.0,3588600000.0,5297400000.0,5210100000.0
Net Income Common Stockholders,4735800000.0,3588600000.0,5297400000.0,5210100000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,4735800000.0,3588600000.0,5297400000.0,5210100000.0
Minority Interests,51100000.0,157100000.0,40200000.0,52300000.0
Net Income Including Noncontrolling Interests,4684700000.0,3431500000.0,5257200000.0,5157800000.0
Net Income Continuous Operations,4684700000.0,3431500000.0,5257200000.0,5157800000.0
Tax Provision,1664200000.0,1332600000.0,1867300000.0,1511800000.0
Pretax Income,6348900000.0,4764100000.0,7124500000.0,6669600000.0
Other Non Operating Income Expenses,259800000.0,36200000.0,23800000.0,15600000.0
Special Income Charges,53300000.0,44800000.0,67300000.0,14300000.0
Other Special Charges,-53300000.0,-44800000.0,-67300000.0,-14300000.0
Net Non Operating Interest Income Expense,-290000000.0,-252000000.0,-174100000.0,-181200000.0
Interest Expense Non Operating,290000000.0,277900000.0,236100000.0,206900000.0
Interest Income Non Operating,28400000.0,25900000.0,62000000.0,25700000.0
Operating Income,6379100000.0,4795900000.0,6979800000.0,6623400000.0
Operating Expense,16405400000.0,13458800000.0,11892700000.0,13136800000.0
Other Operating Expenses,10834100000.0,2933700000.0,2463800000.0,2850300000.0
Depreciation And Amortization In Income Statement,1800800000.0,1697700000.0,1653000000.0,1421200000.0
Amortization,144500000.0,149900000.0,155800000.0,144100000.0
Depreciation Income Statement,1800800000.0,1547800000.0,1497200000.0,1277100000.0
Selling General And Administration,6835900000.0,5987900000.0,4722700000.0,5602600000.0
Selling And Marketing Expense,6685900000.0,5859800000.0,4604200000.0,5500800000.0
General And Administrative Expense,150000000.0,128100000.0,118500000.0,101800000.0
Rent And Landing Fees,178100000.0,153400000.0,173300000.0,320600000.0
Gross Profit,22784500000.0,18254700000.0,18872500000.0,19760200000.0
Cost Of Revenue,52642800000.0,44569100000.0,31703100000.0,32877900000.0
Total Revenue,75427300000.0,62823800000.0,50575600000.0,52638100000.0
Operating Revenue,75427300000.0,62823800000.0,50575600000.0,52638100000.0
Ordinary Shares Number,538919720.0,538919720.0,538919720.0,538919720.0
Share Issued,538919720.0,538919720.0,538919720.0,538919720.0
Net Debt,553800000.0,1259600000.0,701600000.0,
Total Debt,2870400000.0,3187100000.0,2690000000.0,2419700000.0
Tangible Book Value,44965100000.0,40856200000.0,39931000000.0,36849600000.0
Invested Capital,46936900000.0,43352200000.0,42260000000.0,39385200000.0
Working Capital,22964200000.0,19042200000.0,19373400000.0,15713000000.0
Net Tangible Assets,44965100000.0,40856200000.0,39931000000.0,36849600000.0
Capital Lease Obligations,1270500000.0,1157100000.0,959000000.0,637500000.0
Common Stock Equity,45337000000.0,41322200000.0,40529000000.0,37603000000.0
Total Capitalization,45383900000.0,41431600000.0,40700900000.0,37837400000.0
Total Equity Gross Minority Interest,45604100000.0,41515100000.0,40891800000.0,37819800000.0
Minority Interest,267100000.0,192900000.0,362800000.0,216800000.0
Stockholders Equity,45337000000.0,41322200000.0,40529000000.0,37603000000.0
Other Equity Interest,44798100000.0,100000.0,,
Retained Earnings,39698100000.0,35824900000.0,35041800000.0,32113600000.0
Additional Paid In Capital,125600000.0,125600000.0,125600000.0,125600000.0
Capital Stock,538900000.0,538900000.0,538900000.0,538900000.0
Common Stock,538900000.0,538900000.0,538900000.0,538900000.0
Total Liabilities Net Minority Interest,17459500000.0,15578700000.0,14441700000.0,11016400000.0
Total Non Current Liabilities Net Minority Interest,2393000000.0,2318100000.0,2036500000.0,1844000000.0
Non Current Pension And Other Postretirement Benefit Plans,,,4500000.0,700000.0
Non Current Deferred Taxes Liabilities,1118800000.0,1064900000.0,1088900000.0,1081100000.0
Long Term Debt And Capital Lease Obligation,1046600000.0,1030500000.0,943100000.0,762200000.0
Long Term Capital Lease Obligation,999700000.0,921100000.0,771200000.0,527800000.0
Long Term Debt,46900000.0,109400000.0,171900000.0,234400000.0
Long Term Provisions,227600000.0,222700000.0,,
Current Liabilities,15066500000.0,13260600000.0,12405200000.0,9172400000.0
Other Current Liabilities,2157600000.0,325900000.0,224100000.0,188400000.0
Current Debt And Capital Lease Obligation,1823800000.0,2156600000.0,1746900000.0,1657500000.0
Current Capital Lease Obligation,270800000.0,236000000.0,187800000.0,109700000.0
Current Debt,1553000000.0,1920600000.0,1559100000.0,1547800000.0
Current Provisions,232200000.0,206200000.0,222100000.0,184400000.0
Payables,10155500000.0,10067000000.0,9273900000.0,6205400000.0
Other Payable,,,2200000.0,
Dividends Payable,21700000.0,23000000.0,1600000.0,20900000.0
Total Tax Payable,0.0,237600000.0,204100000.0,230600000.0
Accounts Payable,10155500000.0,9806400000.0,9068200000.0,5953900000.0
Total Assets,63063600000.0,57093800000.0,55333500000.0,48836200000.0
Total Non Current Assets,25032400000.0,24791000000.0,23554900000.0,23950800000.0
Other Non Current Assets,883100000.0,876400000.0,901900000.0,
Non Current Prepaid Assets,1051100000.0,1015100000.0,901900000.0,1458800000.0
Investmentin Financial Assets,200300000.0,10800000.0,9500000.0,8500000.0
Held To Maturity Securities,23400000.0,3800000.0,500000.0,500000.0
Available For Sale Securities,200300000.0,10800000.0,9500000.0,
