,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,997765.523001,4537528.876378,-4191791.945137
Tax Rate For Calcs,0.259831,0.255053,0.249493,0.222105
Normalized EBITDA,918511000.0,752129000.0,719448000.0,640918000.0
Total Unusual Items,32066000.0,3912000.0,18187000.0,-18873000.0
Total Unusual Items Excluding Goodwill,32066000.0,3912000.0,18187000.0,-18873000.0
Net Income From Continuing Operation Net Minority Interest,560989000.0,480981000.0,500691000.0,427748000.0
Reconciled Depreciation,137358000.0,90816000.0,58899000.0,58824000.0
Reconciled Cost Of Revenue,2144247000.0,2096599000.0,2151240000.0,1490686000.0
EBIT,781153000.0,665224000.0,678736000.0,563221000.0
Net Interest Income,-26529000.0,-4421000.0,1041000.0,-3399000.0
Interest Expense,26529000.0,13868000.0,11599000.0,13342000.0
Interest Income,9054000.0,13672000.0,12640000.0,9943000.0
Normalized Income,560989000.0,478066765.523001,487041528.876378,442429208.054863
Net Income From Continuing And Discontinued Operation,560989000.0,480981000.0,500691000.0,427748000.0
Total Expenses,3833800000.0,3478206000.0,2994853000.0,2237695000.0
Rent Expense Supplemental,50175000.0,38492000.0,9156000.0,6190000.0
Diluted Average Shares,21895508.0,20617299.0,20894661.0,20022719.0
Basic Average Shares,21895508.0,20064078.0,20022719.0,20022719.0
Diluted EPS,25.62,23.33,23.96,21.36
Basic EPS,25.62,23.97,25.01,21.36
Diluted NI Availto Com Stockholders,560989000.0,480981000.0,500691000.0,427748000.0
Net Income Common Stockholders,560989000.0,480981000.0,500691000.0,427748000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,560989000.0,480981000.0,500691000.0,427748000.0
Minority Interests,2440000.0,-4245000.0,,
Net Income Including Noncontrolling Interests,558549000.0,485226000.0,500691000.0,427748000.0
Net Income Continuous Operations,558549000.0,485226000.0,500691000.0,427748000.0
Tax Provision,196075000.0,166130000.0,166446000.0,122131000.0
Pretax Income,754624000.0,651356000.0,667137000.0,549879000.0
Other Non Operating Income Expenses,112105000.0,23286000.0,24057000.0,14073000.0
Special Income Charges,-2006000.0,-4921000.0,11671000.0,-19201000.0
Other Special Charges,2006000.0,4921000.0,-586000.0,5017000.0
Write Off,,0.0,-11085000.0,10631000.0
Impairment Of Capital Assets,,,0.0,3553000.0
Net Non Operating Interest Income Expense,-26529000.0,-4421000.0,1041000.0,-3399000.0
Total Other Finance Cost,5451000.0,4225000.0,,
Interest Expense Non Operating,26529000.0,13868000.0,11599000.0,13342000.0
Interest Income Non Operating,9054000.0,13672000.0,12640000.0,9943000.0
Operating Income,669048000.0,579755000.0,619561000.0,490529000.0
Operating Expense,1689553000.0,1381607000.0,843613000.0,747009000.0
Other Operating Expenses,1255285000.0,211280000.0,151101000.0,169752000.0
Depreciation And Amortization In Income Statement,137358000.0,90817000.0,58899000.0,55271000.0
Amortization,27498000.0,14189000.0,74000.0,120000.0
Depreciation Income Statement,137358000.0,76628000.0,58825000.0,55151000.0
Research And Development,0.0,72000.0,,
Selling General And Administration,356612000.0,955722000.0,523911000.0,460863000.0
Selling And Marketing Expense,221397000.0,869611000.0,440259000.0,385388000.0
General And Administrative Expense,135215000.0,86111000.0,83652000.0,75475000.0
Rent And Landing Fees,50175000.0,38492000.0,9156000.0,6190000.0
Gross Profit,2358601000.0,1961362000.0,1463174000.0,1237538000.0
Cost Of Revenue,2144247000.0,2096599000.0,2151240000.0,1490686000.0
Total Revenue,4502848000.0,4057961000.0,3614414000.0,2728224000.0
Operating Revenue,4502848000.0,4057961000.0,3614414000.0,2728224000.0
Ordinary Shares Number,21972719.0,20966219.0,20022719.0,20022719.0
Share Issued,21972719.0,20966219.0,20022719.0,20022719.0
Net Debt,,,,29570000.0
Total Debt,552461000.0,699203000.0,5574000.0,241793000.0
Tangible Book Value,3733929000.0,2983975000.0,2521705000.0,1830715000.0
Invested Capital,4192459000.0,3585055000.0,2735162000.0,2275888000.0
Working Capital,2868455000.0,2436246000.0,1936290000.0,1186911000.0
Net Tangible Assets,3733929000.0,2983975000.0,2521705000.0,1830715000.0
Capital Lease Obligations,552461000.0,543850000.0,5574000.0,10151000.0
Common Stock Equity,4192459000.0,3429702000.0,2735162000.0,2044246000.0
Total Capitalization,4192459000.0,3537068000.0,2735162000.0,2044246000.0
Total Equity Gross Minority Interest,4216192000.0,3455875000.0,2735162000.0,2044246000.0
Minority Interest,23733000.0,26173000.0,,
Stockholders Equity,4192459000.0,3429702000.0,2735162000.0,2044246000.0
Other Equity Interest,3968949000.0,91088000.0,176475000.0,
Retained Earnings,2906151000.0,2434593000.0,2013297000.0,1512911000.0
Additional Paid In Capital,922860000.0,568571000.0,236459000.0,236459000.0
Capital Stock,223510000.0,213445000.0,204010000.0,204010000.0
Common Stock,223510000.0,213445000.0,204010000.0,204010000.0
Total Liabilities Net Minority Interest,1033999000.0,1250313000.0,534963000.0,674613000.0
Total Non Current Liabilities Net Minority Interest,603023000.0,692182000.0,84040000.0,86384000.0
Other Non Current Liabilities,-3000.0,,,
Non Current Pension And Other Postretirement Benefit Plans,,9239000.0,,
Non Current Deferred Taxes Liabilities,95542000.0,80879000.0,75529000.0,70594000.0
Long Term Debt And Capital Lease Obligation,495505000.0,602064000.0,,6154000.0
Long Term Capital Lease Obligation,495505000.0,494698000.0,,6154000.0
Long Term Debt,0.0,107366000.0,,
Long Term Provisions,11976000.0,9239000.0,7930000.0,9636000.0
Current Liabilities,430976000.0,558131000.0,450923000.0,588229000.0
Other Current Liabilities,18968000.0,431000.0,599000.0,
Current Debt And Capital Lease Obligation,56956000.0,97139000.0,5574000.0,241793000.0
Current Capital Lease Obligation,56956000.0,49152000.0,5574000.0,10151000.0
Current Debt,0.0,47987000.0,0.0,231642000.0
Pensionand Other Post Retirement Benefit Plans Current,,1283000.0,,
Current Provisions,1486000.0,1283000.0,1266000.0,5642000.0
Payables,237252000.0,375662000.0,388335000.0,245337000.0
Other Payable,36314000.0,40034000.0,29430000.0,21885000.0
