,item,2023-03-31 00:00:00,2022-03-31 00:00:00,2021-03-31 00:00:00,2020-03-31 00:00:00,sheet
0,Tax Effect Of Unusual Items,0.0,544168.900804,113129.421016,345983.1,Income Statement
1,Tax Rate For Calcs,0.253943,0.256926,0.19194,0.3,Income Statement
2,Normalized EBITDA,1109474000.0,647138000.0,254796913.0,450634928.0,Income Statement
3,Total Unusual Items,0.0,2118000.0,589401.0,1153277.0,Income Statement
4,Total Unusual Items Excluding Goodwill,0.0,2118000.0,589401.0,1153277.0,Income Statement
5,Net Income From Continuing Operation Net Minority Interest,676270000.0,330937000.0,49948085.0,273742402.0,Income Statement
6,Reconciled Depreciation,152769000.0,144566000.0,137858904.0,137198843.0,Income Statement
7,Reconciled Cost Of Revenue,6345792000.0,5524050000.0,3402956024.0,3816783357.0,Income Statement
8,EBIT,956704000.0,504690000.0,117527410.0,314589362.0,Income Statement
9,Net Interest Income,-50245000.0,-48750000.0,-46426182.0,-55349431.0,Income Statement
10,Interest Expense,50245000.0,59328000.0,55715090.0,63228267.0,Income Statement
11,Interest Income,,12177000.0,11628492.0,13259322.0,Income Statement
12,Normalized Income,676270000.0,329363168.900804,49471813.421016,272935108.1,Income Statement
13,Net Income From Continuing And Discontinued Operation,676270000.0,330937000.0,49948085.0,273742402.0,Income Statement
14,Total Expenses,7087839000.0,6290075000.0,4046787813.0,4505300820.0,Income Statement
15,Rent Expense Supplemental,,787000.0,651708.0,210868.0,Income Statement
16,Diluted Average Shares,29844219.0,25673856.0,26676984.0,26676984.0,Income Statement
17,Basic Average Shares,29844219.0,25204570.0,26676984.0,26676984.0,Income Statement
18,Diluted EPS,22.66,12.89,1.872727,10.263636,Income Statement
19,Basic EPS,22.66,13.13,1.872727,10.263636,Income Statement
20,Diluted NI Availto Com Stockholders,676270000.0,330937000.0,49948085.0,273742402.0,Income Statement
21,Net Income Common Stockholders,676270000.0,330937000.0,49948085.0,273742402.0,Income Statement
22,Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,Income Statement
23,Net Income,676270000.0,330937000.0,49948085.0,273742402.0,Income Statement
24,Net Income Including Noncontrolling Interests,676270000.0,330937000.0,49948085.0,273742402.0,Income Statement
25,Net Income Discontinuous Operations,,,,0.0,Income Statement
26,Net Income Continuous Operations,676270000.0,330937000.0,49948085.0,273742402.0,Income Statement
27,Tax Provision,230189000.0,114425000.0,11864235.0,-22381307.0,Income Statement
