,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,-62719690.750431,-16967831.416602,-51031166.70614
Tax Rate For Calcs,0.2757,0.271523,0.266029,0.210124
Normalized EBITDA,1072610000.0,1125385000.0,664349000.0,401048000.0
Total Unusual Items,-487643000.0,-230992000.0,-63782000.0,-242862000.0
Total Unusual Items Excluding Goodwill,-487643000.0,-230992000.0,-63782000.0,-242862000.0
Net Income From Continuing Operation Net Minority Interest,765216000.0,645555000.0,434688000.0,113393000.0
Reconciled Depreciation,13259000.0,7494000.0,8117000.0,11795000.0
Reconciled Cost Of Revenue,39374000.0,0.0,0.0,286604000.0
EBIT,1059351000.0,886899000.0,592450000.0,146391000.0
Net Interest Income,-2861000.0,15243000.0,11555000.0,4684000.0
Interest Expense,2861000.0,728000.0,209000.0,2833000.0
Interest Income,44019000.0,15971000.0,11764000.0,7517000.0
Normalized Income,765216000.0,813827309.249569,481502168.583398,305223833.29386
Net Income From Continuing And Discontinued Operation,765216000.0,645555000.0,434688000.0,113393000.0
Total Expenses,862025000.0,263850000.0,272331000.0,685904000.0
Rent Expense Supplemental,5568000.0,5825000.0,10242000.0,10338000.0
Diluted Average Shares,,129687000.0,132870000.0,143180000.0
Basic Average Shares,,129687000.0,132870000.0,143180000.0
Diluted EPS,,4.98,3.272,0.792
Basic EPS,,4.98,3.272,0.792
Diluted NI Availto Com Stockholders,765216000.0,645555000.0,434688000.0,113393000.0
Net Income Common Stockholders,765216000.0,645555000.0,434688000.0,113393000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,765216000.0,645555000.0,434688000.0,113393000.0
Net Income Including Noncontrolling Interests,765216000.0,645555000.0,434688000.0,113393000.0
Net Income Continuous Operations,765216000.0,645555000.0,434688000.0,113393000.0
Tax Provision,291274000.0,240616000.0,157553000.0,30165000.0
Pretax Income,1056490000.0,886171000.0,592241000.0,143558000.0
Other Non Operating Income Expenses,53564000.0,7734000.0,11100000.0,157526000.0
Special Income Charges,-489631000.0,-237132000.0,-68460000.0,-249069000.0
Other Special Charges,-45000.0,-71000.0,-1185000.0,-881000.0
Write Off,4599000.0,0.0,-16701000.0,139875000.0
Restructuring And Mergern Acquisition,485077000.0,237203000.0,86346000.0,110075000.0
Net Non Operating Interest Income Expense,-2861000.0,15243000.0,11555000.0,4684000.0
Interest Expense Non Operating,2861000.0,728000.0,209000.0,2833000.0
Interest Income Non Operating,44019000.0,15971000.0,11764000.0,7517000.0
Operating Income,1005787000.0,1092014000.0,632969000.0,224004000.0
Operating Expense,862025000.0,263850000.0,272331000.0,399300000.0
Other Operating Expenses,775429000.0,46081000.0,50553000.0,160322000.0
Depreciation And Amortization In Income Statement,13259000.0,7494000.0,8117000.0,11795000.0
Amortization,,0.0,,
Depreciation Income Statement,13259000.0,7494000.0,8117000.0,11795000.0
Selling General And Administration,170876000.0,141866000.0,122738000.0,142577000.0
Selling And Marketing Expense,99701000.0,83636000.0,45562000.0,84249000.0
General And Administrative Expense,71175000.0,58230000.0,77176000.0,58328000.0
Rent And Landing Fees,5568000.0,5825000.0,10242000.0,10338000.0
Gross Profit,1828438000.0,1355864000.0,905300000.0,623304000.0
Cost Of Revenue,39374000.0,0.0,0.0,286604000.0
Total Revenue,1867812000.0,1355864000.0,905300000.0,909908000.0
Operating Revenue,1867812000.0,1355864000.0,905300000.0,909908000.0
Treasury Shares Number,,1755.0,1350000.0,2875911.0
Ordinary Shares Number,128426590.0,12968659.0,12968659.0,14318659.0
Share Issued,128426590.0,12968659.0,12968659.0,14318659.0
Total Debt,38376000.0,39526000.0,0.0,18898000.0
Tangible Book Value,1361809000.0,948367000.0,973213000.0,743781000.0
Invested Capital,1361809000.0,1024031000.0,1012577000.0,822679000.0
Working Capital,1113301000.0,1178678000.0,1024152000.0,531763000.0
Net Tangible Assets,1361809000.0,948367000.0,973213000.0,743781000.0
Capital Lease Obligations,38376000.0,39526000.0,,
Common Stock Equity,1361809000.0,1024031000.0,1012577000.0,803781000.0
Total Capitalization,1361809000.0,1024031000.0,1012577000.0,822679000.0
Total Equity Gross Minority Interest,1361809000.0,1024031000.0,1012577000.0,803781000.0
Stockholders Equity,1361809000.0,1024031000.0,1012577000.0,803781000.0
Other Equity Interest,1233382000.0,894344000.0,882890000.0,
Retained Earnings,1148384000.0,809347000.0,793521000.0,395725000.0
Additional Paid In Capital,44632000.0,43372000.0,47744000.0,209744000.0
Capital Stock,128427000.0,129687000.0,129687000.0,143187000.0
Common Stock,128427000.0,129687000.0,129687000.0,143187000.0
Total Liabilities Net Minority Interest,565147000.0,443747000.0,469697000.0,97782000.0
Total Non Current Liabilities Net Minority Interest,32380000.0,334036000.0,385941000.0,50895000.0
Other Non Current Liabilities,,296635000.0,,
Non Current Pension And Other Postretirement Benefit Plans,1177000.0,1266000.0,2565000.0,2798000.0
Non Current Deferred Revenue,0.0,296635000.0,359822000.0,
Non Current Deferred Taxes Liabilities,0.0,0.0,23554000.0,26799000.0
Long Term Debt And Capital Lease Obligation,31203000.0,36135000.0,0.0,18898000.0
Long Term Capital Lease Obligation,31203000.0,36135000.0,,
Long Term Debt,,,0.0,18898000.0
Current Liabilities,532767000.0,109711000.0,83756000.0,46887000.0
Other Current Liabilities,361038000.0,10730000.0,4568000.0,
Current Deferred Taxes Liabilities,2571000.0,52061000.0,,
Current Debt And Capital Lease Obligation,7173000.0,3391000.0,,
Current Capital Lease Obligation,7173000.0,3391000.0,,
Pensionand Other Post Retirement Benefit Plans Current,125000.0,219000.0,126000.0,119000.0
Payables,160382000.0,51932000.0,67225000.0,46731000.0
Other Payable,8343000.0,9522000.0,3893000.0,3554000.0
Dividends Payable,578000.0,605000.0,589000.0,590000.0
Total Tax Payable,,52061000.0,,
Accounts Payable,160382000.0,41805000.0,62743000.0,42587000.0
Total Assets,1926956000.0,1467778000.0,1482274000.0,901563000.0
Total Non Current Assets,280888000.0,179389000.0,374366000.0,322913000.0
Other Non Current Assets,152768000.0,108053000.0,1000.0,-1000.0
Non Current Prepaid Assets,31907000.0,34708000.0,7106000.0,59080000.0
Non Current Deferred Taxes Assets,5439000.0,3911000.0,,
Investmentin Financial Assets,70311000.0,12000.0,181762000.0,57511500.0
Available For Sale Securities,70311000.0,12000.0,1407000.0,1333500.0
