,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,54395200.0,126000.0,44700.0
Tax Rate For Calcs,0.003073,0.4,0.3,0.3
Normalized EBITDA,-355996000.0,-61203000.0,-99549000.0,-183987000.0
Total Unusual Items,0.0,135988000.0,420000.0,149000.0
Total Unusual Items Excluding Goodwill,0.0,135988000.0,420000.0,149000.0
Net Income From Continuing Operation Net Minority Interest,-518768000.0,-46877000.0,-258483000.0,-345603000.0
Reconciled Depreciation,61249000.0,61735000.0,63346000.0,66211000.0
Reconciled Cost Of Revenue,749083000.0,1616950000.0,832240000.0,1249249000.0
EBIT,-417245000.0,13050000.0,-162475000.0,-250049000.0
Net Interest Income,-103122000.0,-62269000.0,-106514000.0,-105117000.0
Interest Expense,103122000.0,58121000.0,94119000.0,76970000.0
Interest Income,753000.0,207000.0,179000.0,2060000.0
Normalized Income,-518768000.0,-128469800.0,-258777000.0,-345707300.0
Net Income From Continuing And Discontinued Operation,-518768000.0,-46877000.0,-258483000.0,-345603000.0
Total Expenses,1511720000.0,2498769000.0,1394706000.0,2115936000.0
Rent Expense Supplemental,3176000.0,168000.0,28000.0,1150000.0
Diluted Average Shares,,10739844.0,10739844.0,10739844.0
Basic Average Shares,,10739844.0,10739844.0,10739844.0
Diluted EPS,,-4.36,-24.07,-32.18
Basic EPS,,-4.36,-24.07,-32.18
Diluted NI Availto Com Stockholders,-518768000.0,-46877000.0,-258483000.0,-345603000.0
Net Income Common Stockholders,-518768000.0,-46877000.0,-258483000.0,-345603000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,-518768000.0,-46877000.0,-258483000.0,-345603000.0
Net Income Including Noncontrolling Interests,-518768000.0,-46877000.0,-258483000.0,-345603000.0
Net Income Continuous Operations,-518768000.0,-46877000.0,-258483000.0,-345603000.0
Tax Provision,-1599000.0,1806000.0,1889000.0,18584000.0
Pretax Income,-520367000.0,-45071000.0,-256594000.0,-327019000.0
Other Non Operating Income Expenses,1458000.0,57000.0,27921000.0,
Special Income Charges,0.0,135988000.0,420000.0,68000.0
Other Special Charges,-705000.0,-135988000.0,-420000.0,-68000.0
Net Non Operating Interest Income Expense,-103122000.0,-62269000.0,-106514000.0,-105117000.0
Total Other Finance Cost,1566000.0,4355000.0,12574000.0,30207000.0
Interest Expense Non Operating,103122000.0,58121000.0,94119000.0,76970000.0
Interest Income Non Operating,753000.0,207000.0,179000.0,2060000.0
Operating Income,-418703000.0,-117698000.0,-155322000.0,-193633000.0
Operating Expense,762637000.0,881819000.0,562466000.0,866687000.0
Other Operating Expenses,604662000.0,545416000.0,309873000.0,543745000.0
Depreciation And Amortization In Income Statement,61249000.0,61735000.0,63346000.0,66211000.0
Depreciation Income Statement,61249000.0,61735000.0,63346000.0,66211000.0
Selling General And Administration,14173000.0,133138000.0,67725000.0,86404000.0
Selling And Marketing Expense,,116612000.0,57807000.0,71329000.0
General And Administrative Expense,14173000.0,16526000.0,9918000.0,15075000.0
Rent And Landing Fees,3176000.0,168000.0,28000.0,1150000.0
Gross Profit,343934000.0,764121000.0,407144000.0,673054000.0
Cost Of Revenue,749083000.0,1616950000.0,832240000.0,1249249000.0
Total Revenue,1093017000.0,2381071000.0,1239384000.0,1922303000.0
Operating Revenue,1093017000.0,2381071000.0,1239384000.0,1922303000.0
Ordinary Shares Number,10739844.0,10739844.0,10739844.0,10739844.0
Share Issued,10739844.0,10739844.0,10739844.0,10739844.0
Net Debt,2282701000.0,706397000.0,766894000.0,924046000.0
Total Debt,2289937000.0,708665000.0,1082147000.0,928075000.0
Tangible Book Value,-1504646000.0,-985134000.0,-937896000.0,-679854000.0
Invested Capital,782431000.0,-278112000.0,142021000.0,245714000.0
Working Capital,-722703000.0,-322277000.0,-785077000.0,-437345000.0
Net Tangible Assets,-1504646000.0,-985134000.0,-937896000.0,-679854000.0
Capital Lease Obligations,2860000.0,1643000.0,2318000.0,2929000.0
Common Stock Equity,-1504646000.0,-985134000.0,-937808000.0,-679432000.0
Total Capitalization,137980000.0,-698651000.0,-520247000.0,-74069000.0
Total Equity Gross Minority Interest,-1504646000.0,-985134000.0,-937808000.0,-679432000.0
Stockholders Equity,-1504646000.0,-985134000.0,-937808000.0,-679432000.0
Other Equity Interest,-1612044000.0,-1092532000.0,-1045207000.0,
Retained Earnings,-2118935000.0,-1600167000.0,-1553290000.0,-1294807000.0
Capital Stock,107398000.0,107398000.0,107398000.0,107398000.0
Common Stock,107398000.0,107398000.0,107398000.0,107398000.0
Total Liabilities Net Minority Interest,2852680000.0,2855518000.0,3083117000.0,2639380000.0
Total Non Current Liabilities Net Minority Interest,1994155000.0,1956908000.0,1565141000.0,1723795000.0
Other Non Current Liabilities,,,-1000.0,
Preferred Securities Outside Stock Equity,1339647000.0,1338831000.0,840676000.0,839994000.0
Derivative Product Liabilities,,0.0,1127000.0,1777000.0
Non Current Pension And Other Postretirement Benefit Plans,10196000.0,11286000.0,8915000.0,5844000.0
Non Current Accrued Expenses,126986000.0,104486000.0,81986000.0,59486000.0
Non Current Deferred Taxes Liabilities,209537000.0,211398000.0,209750000.0,207823000.0
Long Term Debt And Capital Lease Obligation,1644294000.0,287380000.0,419204000.0,607681000.0
Long Term Capital Lease Obligation,1668000.0,897000.0,1643000.0,2318000.0
Long Term Debt,1642626000.0,286483000.0,417561000.0,605363000.0
Long Term Provisions,10196000.0,11286000.0,,
Current Liabilities,858525000.0,898610000.0,1517976000.0,915585000.0
Other Current Liabilities,10017000.0,35184000.0,11077000.0,
Current Debt And Capital Lease Obligation,645643000.0,421285000.0,662943000.0,320394000.0
Current Capital Lease Obligation,1192000.0,746000.0,675000.0,611000.0
Current Debt,644451000.0,420539000.0,662268000.0,319783000.0
Pensionand Other Post Retirement Benefit Plans Current,4826000.0,8041000.0,6650000.0,7058000.0
Current Provisions,4826000.0,8041000.0,6650000.0,
Payables,169375000.0,415221000.0,507715000.0,540079000.0
Other Payable,13500000.0,2304000.0,19032000.0,7940000.0
Total Tax Payable,0.0,3333000.0,2882000.0,3390000.0
Accounts Payable,169375000.0,409584000.0,485801000.0,528749000.0
Total Assets,1348034000.0,1870384000.0,2145309000.0,1959948000.0
Total Non Current Assets,1212212000.0,1294051000.0,1412410000.0,1481708000.0
Other Non Current Assets,1082000.0,-1000.0,630000.0,
Non Current Prepaid Assets,2924000.0,9833000.0,2984000.0,3478000.0
Financial Assets,,0.0,6574000.0,12757000.0
Investmentin Financial Assets,1842000.0,1722000.0,8928000.0,
Available For Sale Securities,1842000.0,1722000.0,8928000.0,
Goodwill And Other Intangible Assets,0.0,0.0,88000.0,422000.0
Other Intangible Assets,,,88000.0,422000.0
Net PPE,1208813000.0,1281348000.0,1402086000.0,1464526000.0
Accumulated Depreciation,-420364000.0,-368722000.0,-314542000.0,-254023000.0
Gross PPE,1208813000.0,1650070000.0,1716628000.0,1718549000.0
Construction In Progress,0.0,4032000.0,8870000.0,8305000.0
Other Properties,1208813000.0,19811000.0,19719000.0,20407000.0
Machinery Furniture Equipment,1466907000.0,1484989000.0,1486357000.0,1488155000.0
Buildings And Improvements,134295000.0,134295000.0,194739000.0,194739000.0
Land And Improvements,6943000.0,6943000.0,6943000.0,6943000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,135822000.0,576333000.0,732899000.0,478240000.0
Other Current Assets,36071000.0,106435000.0,78202000.0,
Hedging Assets Current,0.0,6626000.0,2997000.0,45893000.0
Assets Held For Sale Current,7080000.0,,,
Restricted Cash,,,1000000.0,1000000.0
Prepaid Assets,7126000.0,42257000.0,35025000.0,14410000.0
Inventory,78936000.0,400126000.0,226889000.0,261468000.0
Finished Goods,0.0,71230000.0,70104000.0,88651000.0
Work In Process,0.0,12489000.0,12097000.0,12440000.0
Raw Materials,78936000.0,316407000.0,144688000.0,160377000.0
Other Receivables,5050000.0,4410000.0,5144000.0,5472000.0
Taxes Receivable,24353000.0,61177000.0,39363000.0,35156000.0
Accounts Receivable,8901000.0,60112000.0,109546000.0,113741000.0
Cash Cash Equivalents And Short Term Investments,11914000.0,1625000.0,313935000.0,2100000.0
Other Short Term Investments,7538000.0,1000000.0,1000000.0,1000000.0
Cash And Cash Equivalents,4376000.0,625000.0,312935000.0,1100000.0
Cash Financial,4376000.0,625000.0,312935000.0,1100000.0
Free Cash Flow,-197021000.0,-552006000.0,232962000.0,-145704000.0
Repayment Of Debt,-128313000.0,-129078000.0,-164491000.0,-196476000.0
Issuance Of Debt,150000000.0,500000000.0,0.0,660000000.0
Capital Expenditure,-1447000.0,-6653000.0,-2632000.0,-4036000.0
End Cash Position,4376000.0,625000.0,312935000.0,1100000.0
Beginning Cash Position,625000.0,312935000.0,1100000.0,1249000.0
Changes In Cash,3751000.0,-312310000.0,311835000.0,-149000.0
Financing Cash Flow,177939000.0,47760000.0,78345000.0,143411000.0
Interest Paid Cff,-67205000.0,-79631000.0,-94897000.0,-120471000.0
Net Issuance Payments Of Debt,246379000.0,128332000.0,174119000.0,264686000.0
Net Short Term Debt Issuance,224692000.0,-242590000.0,338610000.0,-198838000.0
Net Long Term Debt Issuance,21687000.0,370922000.0,-164491000.0,463524000.0
Long Term Debt Payments,-128313000.0,-129078000.0,-164491000.0,-196476000.0
Long Term Debt Issuance,150000000.0,500000000.0,0.0,660000000.0
Investing Cash Flow,21386000.0,185283000.0,-2104000.0,-1892000.0
Interest Received Cfi,1053000.0,133000.0,108000.0,1995000.0
Net Investment Purchase And Sale,,,0.0,81000.0
Sale Of Investment,,,0.0,81000.0
Purchase Of Investment,,,0.0,
Net PPE Purchase And Sale,20333000.0,185150000.0,-2212000.0,-3968000.0
Sale Of PPE,21780000.0,191803000.0,420000.0,68000.0
Purchase Of PPE,-1447000.0,-6653000.0,-2632000.0,-4036000.0
Operating Cash Flow,-195574000.0,-545353000.0,235594000.0,-141668000.0
Taxes Refund Paid,2396000.0,-2193000.0,-154000.0,9550000.0
Change In Working Capital,160923000.0,-507479000.0,314214000.0,-63957000.0
Change In Payable,-273859000.0,-359799000.0,252890000.0,-115625000.0
Change In Inventory,321190000.0,-173237000.0,34579000.0,20316000.0
Change In Receivables,113592000.0,25557000.0,26745000.0,31352000.0
Other Non Cash Items,102172000.0,63170000.0,131160000.0,127517000.0
Provisionand Write Offof Assets,0.0,-4080000.0,,
Depreciation And Amortization,61249000.0,61735000.0,63346000.0,66211000.0
Depreciation,61249000.0,61735000.0,63346000.0,66211000.0
Pension And Employee Benefit Expense,1977000.0,1736000.0,1760000.0,1642000.0
Gain Loss On Investment Securities,22500000.0,22500000.0,,-81000.0
Net Foreign Currency Exchange Gain Loss,3872000.0,179000.0,-16618000.0,46994000.0
Gain Loss On Sale Of PPE,-705000.0,-135988000.0,-420000.0,-68000.0
Net Income From Continuing Operations,-520367000.0,-45071000.0,-256594000.0,-327019000.0
