,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,-38713600.0,-2215324.643402,552801.522033,4895100.0
Tax Rate For Calcs,0.4,0.357599,0.378113,0.3
Normalized EBITDA,2110723000.0,1797966000.0,1887624000.0,1165664000.0
Total Unusual Items,-96784000.0,-6195000.0,1462000.0,16317000.0
Total Unusual Items Excluding Goodwill,-96784000.0,-6195000.0,1462000.0,16317000.0
Net Income From Continuing Operation Net Minority Interest,521064000.0,606778000.0,509634000.0,303186000.0
Reconciled Depreciation,625121000.0,559647000.0,442942000.0,328023000.0
Reconciled Cost Of Revenue,8132315000.0,7688529000.0,5945216000.0,5409765000.0
EBIT,1388818000.0,1232124000.0,1446144000.0,853958000.0
Net Interest Income,-585048000.0,-349577000.0,-467752000.0,-314366000.0
Interest Expense,585048000.0,292339000.0,395181000.0,271950000.0
Interest Income,10937000.0,11535000.0,14491000.0,17433000.0
Normalized Income,579134400.0,610757675.356598,508724801.522033,291764100.0
Net Income From Continuing And Discontinued Operation,521064000.0,606778000.0,509634000.0,303186000.0
Total Expenses,15388031000.0,13028788000.0,10227986000.0,9378001000.0
Rent Expense Supplemental,88717000.0,61413000.0,41508000.0,41374000.0
Diluted Average Shares,169483589.0,143436238.0,138359870.0,121339975.0
Basic Average Shares,167315188.0,140836278.0,123448779.0,121253996.0
Diluted EPS,3.41,4.53,3.68,2.5
Basic EPS,3.45,4.61,4.13,2.5
Diluted NI Availto Com Stockholders,521064000.0,606778000.0,509634000.0,303186000.0
Net Income Common Stockholders,521064000.0,606778000.0,509634000.0,303186000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,521064000.0,606778000.0,509634000.0,303186000.0
Minority Interests,122960000.0,3059000.0,-143946000.0,4878000.0
Net Income Including Noncontrolling Interests,398104000.0,603719000.0,653580000.0,298308000.0
Net Income Continuous Operations,398104000.0,603719000.0,653580000.0,298308000.0
Tax Provision,405666000.0,336066000.0,397383000.0,283700000.0
Pretax Income,803770000.0,939785000.0,1050963000.0,582008000.0
Other Non Operating Income Expenses,57993000.0,53438000.0,31295000.0,3768000.0
Special Income Charges,-96784000.0,-41729000.0,-3063000.0,45000.0
Other Special Charges,97433000.0,2329000.0,-347000.0,-45000.0
Write Off,6509000.0,324000.0,3410000.0,
Impairment Of Capital Assets,4956000.0,39076000.0,,
Net Non Operating Interest Income Expense,-585048000.0,-349577000.0,-467752000.0,-314366000.0
Total Other Finance Cost,85290000.0,68773000.0,87062000.0,59849000.0
Interest Expense Non Operating,585048000.0,292339000.0,395181000.0,271950000.0
Interest Income Non Operating,10937000.0,11535000.0,14491000.0,17433000.0
Operating Income,1427609000.0,1060464000.0,1578193000.0,1024082000.0
Operating Expense,7255716000.0,5340259000.0,4282770000.0,3968236000.0
Other Operating Expenses,5004386000.0,2573342000.0,2087014000.0,2085401000.0
Depreciation And Amortization In Income Statement,625121000.0,559647000.0,442942000.0,328023000.0
Amortization,27500000.0,31625000.0,30071000.0,26422000.0
Depreciation Income Statement,625121000.0,528022000.0,412871000.0,301601000.0
