,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,16293563.760508,32401795.578184,20035034.402158
Tax Rate For Calcs,0.304049,0.223948,0.2124,0.085741
Normalized EBITDA,5864645000.0,7354751000.0,7447014000.0,7099096000.0
Total Unusual Items,0.0,72756000.0,152551000.0,233670000.0
Total Unusual Items Excluding Goodwill,0.0,72756000.0,152551000.0,233670000.0
Net Income From Continuing Operation Net Minority Interest,2841670000.0,4646355000.0,4797900000.0,5193544000.0
Reconciled Depreciation,1295030000.0,1138649000.0,1118764000.0,1014173000.0
Reconciled Cost Of Revenue,34092396000.0,35719873000.0,35675308000.0,36035698000.0
EBIT,4569615000.0,6288858000.0,6480801000.0,6318593000.0
Net Interest Income,-486468000.0,-304847000.0,-389540000.0,-566052000.0
Interest Expense,486468000.0,301688000.0,389005000.0,637990000.0
Interest Income,,3842000.0,3419000.0,75650000.0
Normalized Income,2841670000.0,4589892563.760508,4677750795.578184,4979909034.402158
Net Income From Continuing And Discontinued Operation,2841670000.0,4646355000.0,4797900000.0,5193544000.0
Total Expenses,42833249000.0,41798371000.0,40701797000.0,38773778000.0
Rent Expense Supplemental,,11415000.0,7009000.0,6864000.0
Diluted Average Shares,203850072.0,207056818.0,213452055.0,221613887.0
Basic Average Shares,203850072.0,207056818.0,213452055.0,221613887.0
Diluted EPS,13.94,22.44,22.48,23.44
Basic EPS,13.94,22.44,22.48,23.44
Diluted NI Availto Com Stockholders,2841670000.0,4646355000.0,4797900000.0,5193544000.0
Net Income Common Stockholders,2841670000.0,4646355000.0,4797900000.0,5193544000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,2841670000.0,4646355000.0,4797900000.0,5193544000.0
Minority Interests,,,,0.0
Net Income Including Noncontrolling Interests,2841670000.0,4646355000.0,4797900000.0,5193544000.0
Net Income Continuous Operations,2841670000.0,4646355000.0,4797900000.0,5193544000.0
Tax Provision,1241477000.0,1340815000.0,1293896000.0,487059000.0
Pretax Income,4083147000.0,5987170000.0,6091796000.0,5680603000.0
Other Non Operating Income Expenses,627914000.0,165575000.0,99374000.0,82653000.0
Special Income Charges,0.0,-3138000.0,89509000.0,150010000.0
Other Special Charges,,35366000.0,-50337000.0,-124590000.0
Write Off,,-32228000.0,-39172000.0,-25420000.0
Net Non Operating Interest Income Expense,-486468000.0,-304847000.0,-389540000.0,-566052000.0
Total Other Finance Cost,,7001000.0,3954000.0,3712000.0
Interest Expense Non Operating,486468000.0,301688000.0,389005000.0,637990000.0
Interest Income Non Operating,,3842000.0,3419000.0,75650000.0
Operating Income,3825368000.0,5934277000.0,6023303000.0,5852073000.0
Operating Expense,8740853000.0,6078498000.0,5026489000.0,2738080000.0
Other Operating Expenses,3807898000.0,1336530000.0,1240430000.0,1197224000.0
Depreciation And Amortization In Income Statement,1295030000.0,1138649000.0,1118764000.0,1014173000.0
Amortization,,3945000.0,3816000.0,8025000.0
Depreciation Income Statement,1295030000.0,1134704000.0,1114948000.0,1006148000.0
Selling General And Administration,,1227360000.0,1223037000.0,755147000.0
