,item,2023-03-31 00:00:00,2022-03-31 00:00:00,2021-03-31 00:00:00,2020-03-31 00:00:00,sheet
0,Tax Effect Of Unusual Items,0.0,-12801654.829176,10871102.05417,48300.0,Income Statement
1,Tax Rate For Calcs,0.254088,0.243818,0.06898,0.3,Income Statement
2,Total Unusual Items,0.0,-52505000.0,157597000.0,161000.0,Income Statement
3,Total Unusual Items Excluding Goodwill,0.0,-52505000.0,157597000.0,161000.0,Income Statement
4,Net Income From Continuing Operation Net Minority Interest,24849300000.0,1323070000.0,4831792000.0,-28433904000.0,Income Statement
5,Reconciled Depreciation,4349900000.0,3824062000.0,3425065000.0,3200069000.0,Income Statement
6,Net Interest Income,126371700000.0,97076208000.0,73830250000.0,60120495000.0,Income Statement
7,Interest Expense,100906400000.0,74650703000.0,85851273000.0,102282695000.0,Income Statement
8,Interest Income,227278100000.0,171726911000.0,159681523000.0,162403190000.0,Income Statement
9,Normalized Income,24849300000.0,1362773345.170824,4685066102.05417,-28434016700.0,Income Statement
10,Net Income From Continuing And Discontinued Operation,24849300000.0,1323070000.0,4831792000.0,-28433904000.0,Income Statement
11,Diluted Average Shares,6339107143.0,6300476190.0,5575800000.0,4848800000.0,Income Statement
12,Basic Average Shares,6243542714.0,6300476190.0,5502600000.0,4786400000.0,Income Statement
13,Diluted EPS,3.92,0.21,0.87,-5.94,Income Statement
14,Basic EPS,3.98,0.21,0.88,-5.94,Income Statement
15,Diluted NI Availto Com Stockholders,24849300000.0,1323070000.0,4831792000.0,-28433904000.0,Income Statement
16,Net Income Common Stockholders,24849300000.0,1323070000.0,4831792000.0,-28433904000.0,Income Statement
17,Net Income,24849300000.0,1323070000.0,4831792000.0,-28433904000.0,Income Statement
18,Minority Interests,,0.0,,,Income Statement
19,Net Income Including Noncontrolling Interests,24849300000.0,1323067000.0,4831881000.0,-28433877000.0,Income Statement
20,Net Income Extraordinary,0.0,0.0,0.0,,Income Statement
21,Net Income Continuous Operations,24849300000.0,1323067000.0,4831881000.0,-28433877000.0,Income Statement
22,Tax Provision,8464700000.0,426600000.0,358000000.0,4974900000.0,Income Statement
23,Pretax Income,33314000000.0,1749667000.0,5189881000.0,-23458977000.0,Income Statement
24,Special Income Charges,0.0,-52505000.0,157597000.0,161000.0,Income Statement
25,Other Special Charges,,52505000.0,-157597000.0,-161000.0,Income Statement
26,Write Off,,,,13864400000.0,Income Statement
27,Gain On Sale Of Security,,5903148000.0,5969578000.0,3904461000.0,Income Statement
28,Operating Expense,121082300000.0,94534047000.0,63298990000.0,68903659000.0,Income Statement
29,Other Operating Expenses,78296400000.0,52997234000.0,31254759000.0,42770420000.0,Income Statement
30,Depreciation And Amortization In Income Statement,,3824062000.0,3425065000.0,3200069000.0,Income Statement
31,Amortization,,0.0,,,Income Statement
