,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,-45964038.12825,76544.073556,2033852.43423,12770684.507354
Tax Rate For Calcs,0.262652,0.255147,0.264137,0.264403
Normalized EBITDA,1542600000.0,1190300000.0,859100000.0,1079800000.0
Total Unusual Items,-175000000.0,300000.0,7700000.0,48300000.0
Total Unusual Items Excluding Goodwill,-175000000.0,300000.0,7700000.0,48300000.0
Net Income From Continuing Operation Net Minority Interest,850900000.0,745300000.0,486700000.0,665200000.0
Reconciled Depreciation,207800000.0,185200000.0,202600000.0,220800000.0
Reconciled Cost Of Revenue,7504500000.0,7718700000.0,6411100000.0,5337500000.0
EBIT,1159800000.0,1005400000.0,664200000.0,907300000.0
Net Interest Income,-5800000.0,117300000.0,120700000.0,127000000.0
Interest Expense,5800000.0,4800000.0,2800000.0,3000000.0
Interest Income,,126600000.0,127400000.0,134100000.0
Normalized Income,979935961.87175,745076544.073556,481033852.43423,629670684.507354
Net Income From Continuing And Discontinued Operation,850900000.0,745300000.0,486700000.0,665200000.0
Total Expenses,11319800000.0,10543800000.0,8681700000.0,7619600000.0
Rent Expense Supplemental,,29900000.0,27400000.0,32300000.0
Diluted Average Shares,10143071.0,10143071.0,10143071.0,10143071.0
Basic Average Shares,10143071.0,10143071.0,10143071.0,10143071.0
Diluted EPS,83.89,73.48,47.99,65.58
Basic EPS,83.89,73.48,47.99,65.58
Diluted NI Availto Com Stockholders,850900000.0,745300000.0,486700000.0,665200000.0
Net Income Common Stockholders,850900000.0,745300000.0,486700000.0,665200000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,850900000.0,745300000.0,486700000.0,665200000.0
Net Income Including Noncontrolling Interests,850900000.0,745300000.0,486700000.0,665200000.0
Net Income Continuous Operations,850900000.0,745300000.0,486700000.0,665200000.0
Tax Provision,303100000.0,255300000.0,174700000.0,239100000.0
Pretax Income,1154000000.0,1000600000.0,661400000.0,904300000.0
Other Non Operating Income Expenses,191700000.0,4500000.0,2200000.0,2400000.0
Special Income Charges,-175000000.0,300000.0,7700000.0,48300000.0
Other Special Charges,,-300000.0,-7700000.0,-48500000.0
Write Off,,,0.0,200000.0
Net Non Operating Interest Income Expense,-5800000.0,117300000.0,120700000.0,127000000.0
Total Other Finance Cost,,4500000.0,3900000.0,4100000.0
Interest Expense Non Operating,5800000.0,4800000.0,2800000.0,3000000.0
Interest Income Non Operating,,126600000.0,127400000.0,134100000.0
Operating Income,1143100000.0,841500000.0,563200000.0,719000000.0
Operating Expense,3815300000.0,2825100000.0,2270600000.0,2282100000.0
Other Operating Expenses,2336900000.0,996500000.0,617200000.0,608700000.0
Depreciation And Amortization In Income Statement,207800000.0,185200000.0,202600000.0,220800000.0
Amortization,,4900000.0,8000000.0,12900000.0
Depreciation Income Statement,207800000.0,180300000.0,194600000.0,207900000.0
Selling General And Administration,,617100000.0,493900000.0,424500000.0
Selling And Marketing Expense,,526900000.0,373600000.0,315600000.0
General And Administrative Expense,,90200000.0,120300000.0,108900000.0
Rent And Landing Fees,,29900000.0,27400000.0,32300000.0
Gross Profit,4958400000.0,3666600000.0,2833800000.0,3001100000.0
Cost Of Revenue,7504500000.0,7718700000.0,6411100000.0,5337500000.0
Total Revenue,12462900000.0,11385300000.0,9244900000.0,8338600000.0
Operating Revenue,12462900000.0,11385300000.0,9244900000.0,8338600000.0
Ordinary Shares Number,10143071.0,10143071.0,10143071.0,10143071.0
Share Issued,10143071.0,10143071.0,10143071.0,10143071.0
Total Debt,8100000.0,12300000.0,14400000.0,11900000.0
Tangible Book Value,7343300000.0,6682000000.0,6048400000.0,5688800000.0
Invested Capital,7367400000.0,6698800000.0,6055100000.0,5696100000.0
Working Capital,5581000000.0,4341100000.0,4155300000.0,4122200000.0
Net Tangible Assets,7343300000.0,6682000000.0,6048400000.0,5688800000.0
Capital Lease Obligations,8100000.0,12300000.0,14400000.0,11900000.0
Common Stock Equity,7367400000.0,6698800000.0,6055100000.0,5696100000.0
Total Capitalization,7367400000.0,6698800000.0,6055100000.0,5696100000.0
Total Equity Gross Minority Interest,7367400000.0,6698800000.0,6055100000.0,5696100000.0
Stockholders Equity,7367400000.0,6698800000.0,6055100000.0,5696100000.0
Other Equity Interest,,6597400000.0,5953700000.0,
Retained Earnings,,5349100000.0,4705400000.0,4346400000.0
Additional Paid In Capital,,39600000.0,39600000.0,39600000.0
Capital Stock,101400000.0,101400000.0,101400000.0,101400000.0
Common Stock,101400000.0,101400000.0,101400000.0,101400000.0
Total Liabilities Net Minority Interest,1934000000.0,1915700000.0,1854600000.0,1456900000.0
Total Non Current Liabilities Net Minority Interest,19800000.0,18600000.0,20500000.0,15600000.0
Long Term Debt And Capital Lease Obligation,7800000.0,11400000.0,13700000.0,11700000.0
Long Term Capital Lease Obligation,7800000.0,11400000.0,13700000.0,11700000.0
Long Term Provisions,12000000.0,7200000.0,6800000.0,3900000.0
Current Liabilities,1914200000.0,1897100000.0,1834100000.0,1441300000.0
Other Current Liabilities,224800000.0,172000000.0,148600000.0,
Current Debt And Capital Lease Obligation,300000.0,900000.0,700000.0,200000.0
Current Capital Lease Obligation,300000.0,900000.0,700000.0,200000.0
Pensionand Other Post Retirement Benefit Plans Current,431900000.0,170300000.0,,
Current Provisions,,170300000.0,168700000.0,154400000.0
Payables,947500000.0,1581700000.0,1418600000.0,1174500000.0
Other Payable,,307100000.0,203500000.0,250100000.0
Dividends Payable,,4200000.0,4000000.0,3900000.0
Total Tax Payable,,81300000.0,66000000.0,46600000.0
Accounts Payable,947500000.0,1189100000.0,1145100000.0,873900000.0
Total Assets,9301400000.0,8614500000.0,7909700000.0,7153000000.0
Total Non Current Assets,1806200000.0,2376300000.0,1920300000.0,1589500000.0
