,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,0.0,77178.618339,-6768600.0
Tax Rate For Calcs,0.0,0.0,0.000133,0.3
Normalized EBITDA,56693000.0,265449000.0,-704635000.0,167853000.0
Total Unusual Items,311028000.0,534597000.0,581573000.0,-22562000.0
Total Unusual Items Excluding Goodwill,311028000.0,534597000.0,581573000.0,-22562000.0
Net Income From Continuing Operation Net Minority Interest,-210139000.0,142356000.0,-1032216000.0,-807383000.0
Reconciled Depreciation,360262000.0,428934000.0,567884000.0,569000000.0
Reconciled Cost Of Revenue,2364861000.0,2374132000.0,2155843000.0,4412597000.0
EBIT,7459000.0,371112000.0,-690951000.0,-423709000.0
Net Interest Income,-217598000.0,-229533000.0,-342258000.0,-411461000.0
Interest Expense,217598000.0,228756000.0,341401000.0,383537000.0
Interest Income,,746000.0,,402000.0
Normalized Income,-521167000.0,-392241000.0,-1613711821.381661,-791589600.0
Net Income From Continuing And Discontinued Operation,-210139000.0,142356000.0,-1032216000.0,-807383000.0
Total Expenses,4257735000.0,4359229000.0,4388354000.0,7380722000.0
Rent Expense Supplemental,,209934000.0,348446000.0,395693000.0
Diluted Average Shares,,93169874.0,64184579.0,57002677.0
Basic Average Shares,,93169874.0,64184579.0,57002677.0
Diluted EPS,,2.21471,-16.083908,-14.164032
Basic EPS,,2.21471,-16.083908,-14.164032
Diluted NI Availto Com Stockholders,-210139000.0,142356000.0,-1032216000.0,-807383000.0
Net Income Common Stockholders,-210139000.0,142356000.0,-1032216000.0,-807383000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,-210139000.0,142356000.0,-1032216000.0,-807383000.0
Net Income Including Noncontrolling Interests,-210139000.0,142356000.0,-1032215000.0,-807383000.0
Net Income Continuous Operations,-210139000.0,142356000.0,-1032215000.0,-807383000.0
Tax Provision,0.0,0.0,-137000.0,137000.0
Pretax Income,-210139000.0,142356000.0,-1032352000.0,-807246000.0
Other Non Operating Income Expenses,93711000.0,294881000.0,4142000.0,2491000.0
Special Income Charges,311028000.0,534597000.0,581573000.0,-22562000.0
Other Special Charges,,-575819000.0,-584788000.0,-419000.0
Write Off,,41222000.0,3215000.0,22981000.0
Net Non Operating Interest Income Expense,-217598000.0,-229533000.0,-342258000.0,-411461000.0
Total Other Finance Cost,,1523000.0,857000.0,28326000.0
Interest Expense Non Operating,217598000.0,228756000.0,341401000.0,383537000.0
Interest Income Non Operating,,746000.0,,402000.0
Operating Income,-397280000.0,-447211000.0,-1272318000.0,-368613000.0
Operating Expense,1892874000.0,1985097000.0,2232511000.0,2968125000.0
Other Operating Expenses,928926000.0,355178000.0,660226000.0,709129000.0
Depreciation And Amortization In Income Statement,360262000.0,428934000.0,567889000.0,568999000.0
Amortization,,,2013000.0,2022000.0
Depreciation Income Statement,360262000.0,428934000.0,565876000.0,566977000.0
Selling General And Administration,,360832000.0,131421000.0,443754000.0
Selling And Marketing Expense,,277386000.0,62320000.0,277598000.0
General And Administrative Expense,,83446000.0,69101000.0,166156000.0
Rent And Landing Fees,,209934000.0,348446000.0,395693000.0
Gross Profit,1495594000.0,1537886000.0,960193000.0,2599512000.0
Cost Of Revenue,2364861000.0,2374132000.0,2155843000.0,4412597000.0
Total Revenue,3860455000.0,3912018000.0,3116036000.0,7012109000.0
Operating Revenue,3860455000.0,3912018000.0,3116036000.0,7012109000.0
Ordinary Shares Number,93617734.0,75308112.0,55899512.0,50840018.0
Share Issued,93617734.0,75308112.0,55899512.0,50840018.0
Net Debt,515925000.0,759562000.0,814534000.0,856539000.0
Total Debt,1573980000.0,2081948000.0,2503387000.0,3791671000.0
Tangible Book Value,-181240000.0,6017000.0,-642930000.0,370550000.0
Invested Capital,354282000.0,832146000.0,222403000.0,1292051000.0
Working Capital,-623044000.0,-176595000.0,-1839916000.0,-1123603000.0
Net Tangible Assets,-181240000.0,6017000.0,-642930000.0,370550000.0
Capital Lease Obligations,1040201000.0,1257456000.0,1640607000.0,2874736000.0
Common Stock Equity,-179497000.0,7654000.0,-640377000.0,375116000.0
Total Capitalization,-124565000.0,90050000.0,-476043000.0,425089000.0
Total Equity Gross Minority Interest,-179497000.0,7654000.0,-640377000.0,375116000.0
Stockholders Equity,-179497000.0,7654000.0,-640377000.0,375116000.0
Other Equity Interest,-557848000.0,10890000.0,144416000.0,447290000.0
Retained Earnings,,-2168589000.0,-2314793000.0,-1310674000.0
Additional Paid In Capital,,991978000.0,581250000.0,303500000.0
Capital Stock,378351000.0,376541000.0,151916000.0,138166000.0
Common Stock,378351000.0,376541000.0,151916000.0,138166000.0
Total Liabilities Net Minority Interest,3303127000.0,4090898000.0,4612823000.0,5875925000.0
Total Non Current Liabilities Net Minority Interest,805340000.0,921697000.0,1262844000.0,2263351000.0
Other Non Current Liabilities,,3000.0,3000.0,-1000.0
Non Current Pension And Other Postretirement Benefit Plans,,37112000.0,47488000.0,54171000.0
Long Term Debt And Capital Lease Obligation,785636000.0,884582000.0,1215353000.0,2209181000.0
Long Term Capital Lease Obligation,730704000.0,802186000.0,1051019000.0,2159208000.0
Long Term Debt,54932000.0,82396000.0,164334000.0,49973000.0
Long Term Provisions,19704000.0,37112000.0,47488000.0,
Current Liabilities,2497787000.0,3169201000.0,3349979000.0,3612574000.0
Other Current Liabilities,143139000.0,1000.0,280029000.0,
Current Debt And Capital Lease Obligation,788344000.0,1197366000.0,1288034000.0,1582490000.0
Current Capital Lease Obligation,309497000.0,455270000.0,589588000.0,715528000.0
Current Debt,478847000.0,742096000.0,698446000.0,866962000.0
Pensionand Other Post Retirement Benefit Plans Current,,4566000.0,4997000.0,4167000.0
Current Provisions,2266000.0,4566000.0,4997000.0,
Payables,1405022000.0,1737371000.0,1793496000.0,1677859000.0
Other Payable,,277703000.0,271122000.0,277799000.0
Accounts Payable,1405022000.0,1459668000.0,1522374000.0,1400060000.0
Total Assets,3123630000.0,4098552000.0,3972446000.0,6251041000.0
Total Non Current Assets,1248887000.0,1105946000.0,2462382000.0,3762070000.0
Other Non Current Assets,5311000.0,-1000.0,-1000.0,
Non Current Prepaid Assets,,45437000.0,1029290000.0,1054339000.0
Goodwill And Other Intangible Assets,1743000.0,1637000.0,2553000.0,4566000.0
Other Intangible Assets,1743000.0,1637000.0,2553000.0,4566000.0
Net PPE,1151551000.0,1058873000.0,1430540000.0,2703165000.0
Accumulated Depreciation,,-14179000.0,-11428000.0,-582985000.0
Gross PPE,1151551000.0,1073052000.0,1441968000.0,3286150000.0
Construction In Progress,1507000.0,11864000.0,,
Other Properties,1150044000.0,694000.0,1430539000.0,
Machinery Furniture Equipment,,149265000.0,332961000.0,713311000.0
Buildings And Improvements,,911229000.0,1109007000.0,2572839000.0
Properties,,0.0,0.0,0.0
Current Assets,1874743000.0,2992606000.0,1510063000.0,2488971000.0
Other Current Assets,117987000.0,-1000.0,183953000.0,
Prepaid Assets,,208050000.0,424671000.0,460035000.0
Inventory,663364000.0,1422484000.0,916433000.0,1760586000.0
Inventories Adjustments Allowances,,-12062000.0,-98767000.0,-10983000.0
Other Inventories,,11746000.0,12328000.0,17858000.0
Finished Goods,,1422800000.0,1002872000.0,1753711000.0
Other Receivables,,1236772000.0,240718000.0,
Taxes Receivable,,,0.0,6603000.0
Accounts Receivable,14365000.0,60040000.0,120382000.0,201020000.0
Allowance For Doubtful Accounts Receivable,,-7501000.0,-7497000.0,-7497000.0
