,item,2023-03-31 00:00:00,2022-03-31 00:00:00,2021-03-31 00:00:00,2020-03-31 00:00:00,sheet
0,Tax Effect Of Unusual Items,0.0,-78867.069306,-1440709.222636,-1925023500.0,Income Statement
1,Tax Rate For Calcs,0.005164,0.069732,0.228575,0.3,Income Statement
2,Normalized EBITDA,-709693000.0,-817784000.0,326640000.0,-74455000.0,Income Statement
3,Total Unusual Items,0.0,-1131000.0,-6303000.0,-6416745000.0,Income Statement
4,Total Unusual Items Excluding Goodwill,0.0,-1131000.0,-6303000.0,-6416745000.0,Income Statement
5,Net Income From Continuing Operation Net Minority Interest,-485880000.0,-662608000.0,15950000.0,-5017822000.0,Income Statement
6,Reconciled Depreciation,27624000.0,114089000.0,184990000.0,95745000.0,Income Statement
7,Reconciled Cost Of Revenue,3996383000.0,3377742000.0,1909789000.0,2122055000.0,Income Statement
8,EBIT,-889523000.0,-933004000.0,135347000.0,-6586945000.0,Income Statement
9,Net Interest Income,-103156000.0,-124633000.0,-163201000.0,-145691000.0,Income Statement
10,Interest Expense,103156000.0,119552000.0,120026000.0,130265000.0,Income Statement
11,Interest Income,,187000.0,98000.0,0.0,Income Statement
12,Normalized Income,-485880000.0,-661555867.069306,20812290.777364,-526100500.0,Income Statement
13,Net Income From Continuing And Discontinued Operation,-485880000.0,-662608000.0,15950000.0,-5017822000.0,Income Statement
14,Total Expenses,5494563000.0,4730763000.0,3310328000.0,4019110000.0,Income Statement
15,Rent Expense Supplemental,,42878000.0,35113000.0,48768000.0,Income Statement
16,Diluted Average Shares,33410605.0,35017605.0,30702537.0,30517605.0,Income Statement
17,Basic Average Shares,33229509.0,31018865.0,30517605.0,30517605.0,Income Statement
18,Diluted EPS,-14.62,-21.36,0.52,-164.42,Income Statement
19,Basic EPS,-14.62,-21.36,0.52,-164.42,Income Statement
20,Diluted NI Availto Com Stockholders,-485880000.0,-662608000.0,15950000.0,-5017822000.0,Income Statement
21,Net Income Common Stockholders,-485880000.0,-662608000.0,15950000.0,-5017822000.0,Income Statement
22,Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,Income Statement
23,Net Income,-485880000.0,-662608000.0,15950000.0,-5017822000.0,Income Statement
24,Minority Interests,501672000.0,316551000.0,4131000.0,1727294000.0,Income Statement
25,Net Income Including Noncontrolling Interests,-987552000.0,-979159000.0,11819000.0,-6745116000.0,Income Statement
26,Net Income Continuous Operations,-987553000.0,-979159000.0,11819000.0,-6745116000.0,Income Statement
27,Tax Provision,-5126000.0,-73397000.0,3502000.0,27906000.0,Income Statement
28,Pretax Income,-992679000.0,-1052556000.0,15321000.0,-6717210000.0,Income Statement
29,Other Non Operating Income Expenses,20681000.0,1881000.0,1468000.0,13462000.0,Income Statement
30,Special Income Charges,0.0,-1253000.0,-6507000.0,-6416745000.0,Income Statement
31,Other Special Charges,,1253000.0,-614000.0,,Income Statement
32,Write Off,,,7121000.0,759710000.0,Income Statement
33,Impairment Of Capital Assets,,,,5206455000.0,Income Statement
34,Restructuring And Mergern Acquisition,,,,450580000.0,Income Statement
35,Net Non Operating Interest Income Expense,-103156000.0,-124633000.0,-163201000.0,-145691000.0,Income Statement
36,Total Other Finance Cost,,5268000.0,43273000.0,15426000.0,Income Statement
37,Interest Expense Non Operating,103156000.0,119552000.0,120026000.0,130265000.0,Income Statement
38,Interest Income Non Operating,,187000.0,98000.0,0.0,Income Statement
39,Operating Income,-910204000.0,-936745000.0,195133000.0,-198262000.0,Income Statement
40,Operating Expense,1498180000.0,1353021000.0,1400539000.0,1897055000.0,Income Statement
41,Other Operating Expenses,1318350000.0,778510000.0,1011678000.0,442383000.0,Income Statement
42,Depreciation And Amortization In Income Statement,179830000.0,114089000.0,184990000.0,95745000.0,Income Statement
43,Depreciation Income Statement,179830000.0,114089000.0,184990000.0,95745000.0,Income Statement
44,Selling General And Administration,,417429000.0,158883000.0,1309828000.0,Income Statement
45,Selling And Marketing Expense,,96755000.0,50088000.0,284040000.0,Income Statement
46,General And Administrative Expense,,320674000.0,108795000.0,1025788000.0,Income Statement
47,Rent And Landing Fees,,42878000.0,35113000.0,48768000.0,Income Statement
48,Gross Profit,587976000.0,416276000.0,1595672000.0,1698793000.0,Income Statement
49,Cost Of Revenue,3996383000.0,3377742000.0,1909789000.0,2122055000.0,Income Statement
50,Total Revenue,4584359000.0,3794018000.0,3505461000.0,3820848000.0,Income Statement
51,Operating Revenue,4584359000.0,3794018000.0,3505461000.0,3820848000.0,Income Statement
0,Ordinary Shares Number,33410605.0,32185605.0,30517605.0,30517605.0,Balance Sheet
1,Share Issued,33410605.0,32185605.0,30517605.0,30517605.0,Balance Sheet
2,Net Debt,1012470000.0,913592000.0,1055040000.0,1096416000.0,Balance Sheet
3,Total Debt,1104499000.0,1126283000.0,1403223000.0,1175760000.0,Balance Sheet
4,Tangible Book Value,-1728935000.0,-1525206000.0,-1203228000.0,-1501004000.0,Balance Sheet
5,Invested Capital,1278616000.0,1584991000.0,1768691000.0,1443432000.0,Balance Sheet
6,Working Capital,-928806000.0,-536094000.0,-550376000.0,-944333000.0,Balance Sheet
7,Net Tangible Assets,-1728935000.0,-1525206000.0,-1203228000.0,-1501004000.0,Balance Sheet
8,Capital Lease Obligations,42614000.0,55200000.0,3461000.0,,Balance Sheet
9,Common Stock Equity,216731000.0,513908000.0,368929000.0,267672000.0,Balance Sheet
10,Total Capitalization,605058000.0,996606000.0,925587000.0,739392000.0,Balance Sheet
11,Total Equity Gross Minority Interest,674533000.0,1073038000.0,409731000.0,312605000.0,Balance Sheet
12,Minority Interest,457802000.0,559130000.0,40802000.0,44933000.0,Balance Sheet
13,Stockholders Equity,216731000.0,513908000.0,368929000.0,267672000.0,Balance Sheet
14,Other Equity Interest,49678000.0,68963000.0,113332000.0,,Balance Sheet
15,Retained Earnings,,-770088000.0,-760400000.0,-739237000.0,Balance Sheet
16,Additional Paid In Capital,,770429000.0,611968000.0,611968000.0,Balance Sheet
17,Capital Stock,167053000.0,160928000.0,152588000.0,152588000.0,Balance Sheet
18,Common Stock,167053000.0,160928000.0,152588000.0,152588000.0,Balance Sheet
19,Total Liabilities Net Minority Interest,2201732000.0,2052050000.0,2266995000.0,2115603000.0,Balance Sheet
20,Total Non Current Liabilities Net Minority Interest,437303000.0,541035000.0,652885000.0,568362000.0,Balance Sheet
21,Other Non Current Liabilities,,,-1000.0,439000.0,Balance Sheet
22,Non Current Pension And Other Postretirement Benefit Plans,,15722000.0,10492000.0,,Balance Sheet
23,Non Current Accrued Expenses,,0.0,,,Balance Sheet
24,Non Current Deferred Revenue,,0.0,0.0,0.0,Balance Sheet
25,Non Current Deferred Taxes Liabilities,,0.0,83066000.0,89114000.0,Balance Sheet
26,Long Term Debt And Capital Lease Obligation,417152000.0,525313000.0,559327000.0,471720000.0,Balance Sheet
27,Long Term Capital Lease Obligation,28825000.0,42615000.0,2669000.0,,Balance Sheet
28,Long Term Debt,388327000.0,482698000.0,556658000.0,471720000.0,Balance Sheet
29,Long Term Provisions,20151000.0,15722000.0,10492000.0,7089000.0,Balance Sheet
30,Current Liabilities,1764429000.0,1511015000.0,1614110000.0,1547241000.0,Balance Sheet
