,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,1716533.287928,1357882.623705,1628938.513307
Tax Rate For Calcs,0.256569,0.27686,0.226314,0.229428
Normalized EBITDA,898300000.0,613100000.0,270400000.0,340300000.0
Total Unusual Items,20000000.0,6200000.0,6000000.0,7100000.0
Total Unusual Items Excluding Goodwill,20000000.0,6200000.0,6000000.0,7100000.0
Net Income From Continuing Operation Net Minority Interest,670500000.0,424700000.0,201700000.0,251900000.0
Reconciled Depreciation,108800000.0,103800000.0,88600000.0,83900000.0
Reconciled Cost Of Revenue,2143000000.0,1792200000.0,1122500000.0,1252300000.0
EBIT,789500000.0,515500000.0,187800000.0,263500000.0
Net Interest Income,57600000.0,45400000.0,39500000.0,17800000.0
Interest Income,61300000.0,47800000.0,41900000.0,19700000.0
Normalized Income,670500000.0,420216533.287928,197057882.623705,246428938.513307
Net Income From Continuing And Discontinued Operation,670500000.0,424700000.0,201700000.0,251900000.0
Total Expenses,3667000000.0,2783400000.0,1920500000.0,2117800000.0
Rent Expense Supplemental,5800000.0,3300000.0,2500000.0,2600000.0
Diluted Average Shares,76715853.0,76715853.0,76715853.0,76715853.0
Basic Average Shares,76715853.0,76715853.0,76715853.0,76715853.0
Diluted EPS,8.74,5.54,2.63,3.28
Basic EPS,8.74,5.54,2.63,3.28
Diluted NI Availto Com Stockholders,670500000.0,424700000.0,201700000.0,251900000.0
Net Income Common Stockholders,670500000.0,424700000.0,201700000.0,251900000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,670500000.0,424700000.0,201700000.0,251900000.0
Net Income Including Noncontrolling Interests,670500000.0,424700000.0,201700000.0,251900000.0
Net Income Continuous Operations,670500000.0,424700000.0,201700000.0,251900000.0
Tax Provision,231400000.0,162600000.0,59000000.0,75000000.0
Pretax Income,901900000.0,587300000.0,260700000.0,326900000.0
Other Non Operating Income Expenses,112400000.0,18800000.0,16000000.0,9400000.0
Special Income Charges,2100000.0,1300000.0,2000000.0,3200000.0
Other Special Charges,-2100000.0,-1300000.0,-2000000.0,-3200000.0
Net Non Operating Interest Income Expense,57600000.0,45400000.0,39500000.0,17800000.0
Total Other Finance Cost,3700000.0,2400000.0,2400000.0,1900000.0
Interest Income Non Operating,61300000.0,47800000.0,41900000.0,19700000.0
Operating Income,789500000.0,515500000.0,187800000.0,263500000.0
Operating Expense,1524000000.0,991200000.0,798000000.0,865500000.0
Other Operating Expenses,703700000.0,316700000.0,239500000.0,282100000.0
Depreciation And Amortization In Income Statement,108800000.0,103700000.0,88600000.0,83900000.0
Amortization,800000.0,1000000.0,2200000.0,2400000.0
Depreciation Income Statement,108800000.0,102700000.0,86400000.0,81500000.0
Selling General And Administration,81100000.0,82100000.0,49000000.0,52800000.0
Selling And Marketing Expense,58000000.0,38000000.0,33600000.0,38900000.0
General And Administrative Expense,23100000.0,44100000.0,15400000.0,13900000.0
Rent And Landing Fees,5800000.0,3300000.0,2500000.0,2600000.0
Gross Profit,2313500000.0,1506700000.0,985800000.0,1129000000.0
Cost Of Revenue,2143000000.0,1792200000.0,1122500000.0,1252300000.0
Total Revenue,4456500000.0,3298900000.0,2108300000.0,2381300000.0
Operating Revenue,4456500000.0,3298900000.0,2108300000.0,2381300000.0
Ordinary Shares Number,76715853.0,76715853.0,76715853.0,76715853.0
Share Issued,76715853.0,76715853.0,76715853.0,76715853.0
Tangible Book Value,3022000000.0,2597400000.0,2370200000.0,2282900000.0
Invested Capital,3023500000.0,2599600000.0,2371300000.0,2286200000.0
Working Capital,1953900000.0,1589200000.0,1277500000.0,1224200000.0
Net Tangible Assets,3022000000.0,2597400000.0,2370200000.0,2282900000.0
Common Stock Equity,3023500000.0,2599600000.0,2371300000.0,2286200000.0
Total Capitalization,3023500000.0,2599600000.0,2371300000.0,2286200000.0
Total Equity Gross Minority Interest,3023500000.0,2599600000.0,2371300000.0,2286200000.0
Stockholders Equity,3023500000.0,2599600000.0,2371300000.0,2286200000.0
Other Equity Interest,2946800000.0,2522900000.0,,
Retained Earnings,922300000.0,481800000.0,248900000.0,162300000.0
