,item,2023-03-31 00:00:00,2022-03-31 00:00:00,2021-03-31 00:00:00,2020-03-31 00:00:00,sheet
0,Tax Effect Of Unusual Items,0.0,-1103603.316051,-275352.479463,-116074.330836,Income Statement
1,Tax Rate For Calcs,0.305571,0.065562,0.083238,0.010068,Income Statement
2,Normalized EBITDA,2148174000.0,1009674000.0,706871000.0,695495000.0,Income Statement
3,Total Unusual Items,,-16833000.0,-3308000.0,-11529000.0,Income Statement
4,Total Unusual Items Excluding Goodwill,,-16833000.0,-3308000.0,-11529000.0,Income Statement
5,Net Income From Continuing Operation Net Minority Interest,1030480000.0,433284000.0,170525000.0,137654000.0,Income Statement
6,Reconciled Depreciation,180798000.0,114806000.0,124262000.0,137455000.0,Income Statement
7,Reconciled Cost Of Revenue,14355558000.0,9262741000.0,7940241000.0,7026449000.0,Income Statement
8,EBIT,1967376000.0,878035000.0,579301000.0,546511000.0,Income Statement
9,Net Interest Income,-483452000.0,-429247000.0,-414753000.0,-424061000.0,Income Statement
10,Interest Expense,483452000.0,414351000.0,393293000.0,407457000.0,Income Statement
11,Interest Income,,6526000.0,11743000.0,7621000.0,Income Statement
12,Normalized Income,1030480000.0,449013396.683949,173557647.520537,149066925.669164,Income Statement
13,Net Income From Continuing And Discontinued Operation,1030480000.0,433284000.0,170525000.0,137654000.0,Income Statement
14,Total Expenses,16038612000.0,10237197000.0,8506364000.0,7685299000.0,Income Statement
15,Rent Expense Supplemental,,10324000.0,8885000.0,3978000.0,Income Statement
16,Diluted Average Shares,,112541299.0,112500000.0,112500000.0,Income Statement
17,Basic Average Shares,,112541299.0,112500000.0,112500000.0,Income Statement
18,Diluted EPS,,3.85,1.52,1.22,Income Statement
19,Basic EPS,,3.85,1.52,1.22,Income Statement
20,Diluted NI Availto Com Stockholders,1030480000.0,433284000.0,170525000.0,137654000.0,Income Statement
21,Net Income Common Stockholders,1030480000.0,433284000.0,170525000.0,137654000.0,Income Statement
22,Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,Income Statement
23,Net Income,1030480000.0,433284000.0,170525000.0,137654000.0,Income Statement
24,Net Income Including Noncontrolling Interests,1030480000.0,433284000.0,170525000.0,137654000.0,Income Statement
25,Net Income Continuous Operations,1030480000.0,433284000.0,170525000.0,137654000.0,Income Statement
26,Tax Provision,453444000.0,30400000.0,15483000.0,1400000.0,Income Statement
27,Pretax Income,1483924000.0,463684000.0,186008000.0,139054000.0,Income Statement
28,Other Non Operating Income Expenses,64231000.0,7510000.0,10775000.0,4162000.0,Income Statement
