,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,2648316039.342587,4822201578.65063,6118319310.694374
Tax Rate For Calcs,0.204599,0.174082,0.175136,0.200653
Normalized EBITDA,133358000000.0,60346000000.0,57035000000.0,77162000000.0
Total Unusual Items,,15213000000.0,27534000000.0,30492000000.0
Total Unusual Items Excluding Goodwill,,15213000000.0,27534000000.0,30492000000.0
Net Income From Continuing Operation Net Minority Interest,82110000000.0,38795000000.0,43891000000.0,56760000000.0
Reconciled Depreciation,28257000000.0,27890000000.0,30341000000.0,35284000000.0
Reconciled Cost Of Revenue,861135000000.0,694313000000.0,549012000000.0,579877000000.0
EBIT,105101000000.0,47669000000.0,54228000000.0,72370000000.0
Net Interest Income,-1870000000.0,481000000.0,-290000000.0,-373000000.0
Interest Expense,1870000000.0,697000000.0,1018000000.0,1342000000.0
Interest Income,,1747000000.0,728000000.0,969000000.0
Normalized Income,82110000000.0,26230316039.342587,21179201578.65063,32386319310.694374
Net Income From Continuing And Discontinued Operation,82110000000.0,38795000000.0,43891000000.0,56760000000.0
Total Expenses,1043193000000.0,822495000000.0,654529000000.0,691348000000.0
Rent Expense Supplemental,,17472000000.0,12982000000.0,10064000000.0
Diluted Average Shares,,302071167.0,302080060.0,302080060.0
Basic Average Shares,,302071167.0,302080060.0,302080060.0
Diluted EPS,,128.43,140.02,187.95
Basic EPS,,128.43,140.02,187.95
Diluted NI Availto Com Stockholders,82110000000.0,38795000000.0,43891000000.0,56760000000.0
Net Income Common Stockholders,82110000000.0,38795000000.0,43891000000.0,56760000000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,82110000000.0,38795000000.0,43891000000.0,56760000000.0
Minority Interests,0.0,0.0,0.0,-16000000.0
Net Income Including Noncontrolling Interests,82110000000.0,38795000000.0,43891000000.0,56776000000.0
Net Income Continuous Operations,82110000000.0,38795000000.0,43891000000.0,56776000000.0
Tax Provision,21121000000.0,8177000000.0,9319000000.0,14252000000.0
Pretax Income,103231000000.0,46972000000.0,53210000000.0,71028000000.0
Other Non Operating Income Expenses,21407000000.0,437000000.0,405000000.0,407000000.0
Special Income Charges,,-458000000.0,-590000000.0,-424000000.0
Other Special Charges,,458000000.0,590000000.0,424000000.0
Net Non Operating Interest Income Expense,-1870000000.0,481000000.0,-290000000.0,-373000000.0
Total Other Finance Cost,,569000000.0,,
Interest Expense Non Operating,1870000000.0,697000000.0,1018000000.0,1342000000.0
Interest Income Non Operating,,1747000000.0,728000000.0,969000000.0
Operating Income,81920000000.0,29193000000.0,23360000000.0,37859000000.0
Operating Expense,182058000000.0,128182000000.0,105517000000.0,111471000000.0
Other Operating Expenses,158055000000.0,63190000000.0,44552000000.0,46666000000.0
Depreciation And Amortization In Income Statement,28257000000.0,27890000000.0,30341000000.0,35284000000.0
Amortization,,172000000.0,1424000000.0,1449000000.0
Depreciation Income Statement,28257000000.0,27718000000.0,28917000000.0,33835000000.0
Selling General And Administration,,10289000000.0,8752000000.0,12281000000.0
Selling And Marketing Expense,,9759000000.0,8299000000.0,12021000000.0
General And Administrative Expense,,530000000.0,453000000.0,260000000.0
Rent And Landing Fees,,17472000000.0,12982000000.0,10064000000.0
Gross Profit,263978000000.0,157375000000.0,128877000000.0,149330000000.0
Cost Of Revenue,861135000000.0,694313000000.0,549012000000.0,579877000000.0
Total Revenue,1125113000000.0,851688000000.0,677889000000.0,729207000000.0
Operating Revenue,1125113000000.0,851688000000.0,677889000000.0,729207000000.0
Ordinary Shares Number,302080060.0,302080060.0,302080060.0,302080060.0
Share Issued,302080060.0,302080060.0,302080060.0,302080060.0
Net Debt,11785000000.0,3495000000.0,4535000000.0,932000000.0
Total Debt,12473000000.0,4255000000.0,5409000000.0,1841000000.0
Tangible Book Value,611545000000.0,546933000000.0,516633000000.0,487057000000.0
Invested Capital,630071000000.0,557181000000.0,529949000000.0,495270000000.0
Working Capital,-84917000000.0,-2301000000.0,24238000000.0,-28648000000.0
Net Tangible Assets,611545000000.0,546933000000.0,516633000000.0,487057000000.0
Capital Lease Obligations,315000000.0,409000000.0,466000000.0,701000000.0
Common Stock Equity,617913000000.0,553335000000.0,525006000000.0,494130000000.0
Total Capitalization,617913000000.0,553335000000.0,525034000000.0,494184000000.0
Total Equity Gross Minority Interest,617913000000.0,553335000000.0,525006000000.0,494322000000.0
Minority Interest,,0.0,0.0,192000000.0
Stockholders Equity,617913000000.0,553335000000.0,525006000000.0,494130000000.0
Other Equity Interest,616403000000.0,551825000000.0,,
Retained Earnings,,492459000000.0,467077000000.0,442143000000.0
Additional Paid In Capital,,4241000000.0,4241000000.0,4241000000.0
Capital Stock,1510000000.0,1510000000.0,1510000000.0,1510000000.0
Common Stock,1510000000.0,1510000000.0,1510000000.0,1510000000.0
Total Liabilities Net Minority Interest,228056000000.0,193220000000.0,187821000000.0,141955000000.0
Total Non Current Liabilities Net Minority Interest,26983000000.0,22985000000.0,26616000000.0,28901000000.0
Other Non Current Liabilities,25850000000.0,21812000000.0,21295000000.0,
Non Current Deferred Revenue,,21812000000.0,21295000000.0,21158000000.0
Non Current Deferred Taxes Liabilities,,0.0,4454000000.0,6575000000.0
Long Term Debt And Capital Lease Obligation,249000000.0,329000000.0,420000000.0,652000000.0
Long Term Capital Lease Obligation,249000000.0,329000000.0,392000000.0,598000000.0
Long Term Debt,,0.0,28000000.0,54000000.0
Long Term Provisions,884000000.0,844000000.0,447000000.0,516000000.0
Current Liabilities,201073000000.0,170235000000.0,161205000000.0,113054000000.0
Other Current Liabilities,31249000000.0,8857000000.0,7962000000.0,1573000000.0
Current Debt And Capital Lease Obligation,12224000000.0,3926000000.0,4989000000.0,1189000000.0
Current Capital Lease Obligation,66000000.0,80000000.0,74000000.0,103000000.0
Current Debt,12158000000.0,3846000000.0,4915000000.0,1086000000.0
Current Provisions,9624000000.0,8613000000.0,7428000000.0,6807000000.0
Payables,129439000000.0,120462000000.0,114464000000.0,85620000000.0
Other Payable,,11655000000.0,4195000000.0,3641000000.0
Dividends Payable,,42000000.0,41000000.0,29000000.0
Total Tax Payable,11584000000.0,11113000000.0,8547000000.0,6962000000.0
Accounts Payable,117855000000.0,97652000000.0,101681000000.0,74988000000.0
Total Assets,845969000000.0,746555000000.0,712827000000.0,636277000000.0
Total Non Current Assets,729813000000.0,578621000000.0,527384000000.0,551871000000.0
Other Non Current Assets,21485000000.0,11432000000.0,9964000000.0,9986000000.0
Non Current Prepaid Assets,,14147000000.0,4116000000.0,4589000000.0
Non Current Deferred Taxes Assets,2794000000.0,1411000000.0,,
Investmentin Financial Assets,492438000000.0,349542000000.0,321548000000.0,345901000000.0
Available For Sale Securities,492438000000.0,379721000000.0,9827000000.0,5123000000.0
Trading Securities,,349542000000.0,321548000000.0,345901000000.0
Long Term Equity Investment,,29804000000.0,23743000000.0,16791000000.0
Investmentsin Joint Venturesat Cost,,1146000000.0,1331000000.0,1172000000.0
Investments In Other Ventures Under Equity Method,,13296000000.0,9827000000.0,5123000000.0
Investmentsin Associatesat Cost,,15362000000.0,12585000000.0,10496000000.0
Goodwill And Other Intangible Assets,6368000000.0,6402000000.0,8373000000.0,7073000000.0
Other Intangible Assets,6368000000.0,6402000000.0,8373000000.0,7073000000.0
Net PPE,200977000000.0,160435000000.0,159638000000.0,167529000000.0
Accumulated Depreciation,,-178786000000.0,-157645000000.0,-134228000000.0
Gross PPE,200977000000.0,339221000000.0,317283000000.0,301757000000.0
Construction In Progress,28152000000.0,26462000000.0,11993000000.0,13443000000.0
Other Properties,172825000000.0,8950000000.0,8784000000.0,8556000000.0
Machinery Furniture Equipment,,234048000000.0,228395000000.0,213277000000.0
Buildings And Improvements,,29207000000.0,27906000000.0,26335000000.0
Land And Improvements,,40554000000.0,40205000000.0,40146000000.0
Properties,,0.0,0.0,0.0
Current Assets,116156000000.0,167934000000.0,185443000000.0,84406000000.0
Other Current Assets,17660000000.0,1936000000.0,3166000000.0,2187000000.0
Hedging Assets Current,,8000000.0,298000000.0,1050000000.0
Restricted Cash,,42000000.0,41000000.0,29000000.0
Prepaid Assets,,10858000000.0,5317000000.0,3804000000.0
Inventory,42835000000.0,35323000000.0,30490000000.0,32139000000.0
Other Inventories,,1060000000.0,840000000.0,912000000.0
Finished Goods,,10873000000.0,10758000000.0,13759000000.0
Work In Process,,2299000000.0,1483000000.0,1218000000.0
Raw Materials,,21091000000.0,17409000000.0,16250000000.0
Other Receivables,297000000.0,27617000000.0,13019000000.0,6163000000.0
Taxes Receivable,,,5407000000.0,5272000000.0
Accounts Receivable,33014000000.0,20345000000.0,12799000000.0,21298000000.0
Allowance For Doubtful Accounts Receivable,,-29000000.0,-29000000.0,-29000000.0
Gross Accounts Receivable,,20374000000.0,12828000000.0,21327000000.0
Cash Cash Equivalents And Short Term Investments,22350000000.0,71805000000.0,114906000000.0,12464000000.0
Other Short Term Investments,21977000000.0,71454000000.0,114498000000.0,12256000000.0
Cash And Cash Equivalents,373000000.0,351000000.0,408000000.0,208000000.0
Cash Equivalents,,,0.0,5000000.0
Cash Financial,,351000000.0,408000000.0,203000000.0
Free Cash Flow,29041000000.0,-16188000000.0,64859000000.0,588000000.0
Capital Expenditure,-63473000000.0,-34593000000.0,-23703000000.0,-34370000000.0
End Cash Position,373000000.0,351000000.0,408000000.0,208000000.0
Other Cash Adjustment Outside Changein Cash,,,-30000000000.0,
Beginning Cash Position,351000000.0,408000000.0,208000000.0,1859000000.0
Changes In Cash,22000000.0,-57000000.0,200000000.0,-1651000000.0
Financing Cash Flow,-12131000000.0,-16070000000.0,-15449000000.0,-31043000000.0
Net Other Financing Charges,,,,-4968000000.0
Interest Paid Cff,-1858000000.0,-1298000000.0,-1016000000.0,-1355000000.0
Cash Dividends Paid,-18125000000.0,-13594000000.0,-18125000000.0,-24166000000.0
Common Stock Dividend Paid,,-13594000000.0,-18125000000.0,-24166000000.0
Net Issuance Payments Of Debt,8312000000.0,-1097000000.0,3803000000.0,-456000000.0
Net Short Term Debt Issuance,,,3803000000.0,
Investing Cash Flow,-80361000000.0,-2392000000.0,-72913000000.0,-5566000000.0
Interest Received Cfi,1941000000.0,1745000000.0,670000000.0,963000000.0
Dividends Received Cfi,60000000.0,29000000.0,32000000.0,37000000.0
Net Investment Purchase And Sale,-19885000000.0,30526000000.0,-49461000000.0,27584000000.0
Sale Of Investment,646083000000.0,665824000000.0,429195000000.0,469687000000.0
Purchase Of Investment,-665968000000.0,-635298000000.0,-478656000000.0,-442103000000.0
Net Business Purchase And Sale,0.0,-1459000000.0,-871000000.0,-150000000.0
Purchase Of Business,0.0,-1459000000.0,-871000000.0,-150000000.0
Net Intangibles Purchase And Sale,-2307000000.0,-2530000000.0,-2383000000.0,-2423000000.0
Purchase Of Intangibles,-2307000000.0,-2530000000.0,-2383000000.0,-2423000000.0
Net PPE Purchase And Sale,-60170000000.0,-30703000000.0,-20900000000.0,-31577000000.0
Sale Of PPE,996000000.0,1360000000.0,420000000.0,370000000.0
Purchase Of PPE,-61166000000.0,-32063000000.0,-21320000000.0,-31947000000.0
Operating Cash Flow,92514000000.0,18405000000.0,88562000000.0,34958000000.0
Taxes Refund Paid,-22328000000.0,-11783000000.0,-10113000000.0,-14375000000.0
Change In Working Capital,3727000000.0,-28131000000.0,43365000000.0,-25701000000.0
