,item,2023-03-31 00:00:00,2022-03-31 00:00:00,2021-03-31 00:00:00,2020-03-31 00:00:00,sheet
0,Tax Effect Of Unusual Items,0.0,0.0,39479513.4,0.0,Income Statement
1,Tax Rate For Calcs,0.0,0.0,0.3,0.0,Income Statement
2,Normalized EBITDA,246871000.0,10417092.0,-4844943.0,-1743651.0,Income Statement
3,Total Unusual Items,0.0,-16387584.0,131598378.0,0.0,Income Statement
4,Total Unusual Items Excluding Goodwill,0.0,-16387584.0,131598378.0,0.0,Income Statement
5,Net Income From Continuing Operation Net Minority Interest,2705000.0,-29483399.0,126664137.0,-3155842.0,Income Statement
6,Reconciled Depreciation,243500000.0,7123506.0,89298.0,111719.0,Income Statement
7,Reconciled Cost Of Revenue,,0.0,0.0,0.0,Income Statement
8,EBIT,3371000.0,-13093998.0,126664137.0,-1855370.0,Income Statement
9,Net Interest Income,-666000.0,-1817.0,-15339.0,-1300472.0,Income Statement
10,Interest Expense,666000.0,0.0,0.0,1300472.0,Income Statement
11,Normalized Income,2705000.0,-13095815.0,34545272.4,-3155842.0,Income Statement
12,Net Income From Continuing And Discontinued Operation,2705000.0,-29483399.0,126664137.0,-3155842.0,Income Statement
13,Total Expenses,11786000.0,13093998.0,7012600.0,1855370.0,Income Statement
14,Rent Expense Supplemental,,272200.0,45000.0,60000.0,Income Statement
15,Diluted Average Shares,90166667.0,101665517.0,3095225.0,4805422.0,Income Statement
16,Basic Average Shares,90166667.0,101665517.0,3095225.0,4805422.0,Income Statement
17,Diluted EPS,0.03,-0.29,40.92,-0.6,Income Statement
18,Basic EPS,0.03,-0.29,40.92,-0.6,Income Statement
19,Diluted NI Availto Com Stockholders,2705000.0,-29483399.0,126664137.0,-3155842.0,Income Statement
20,Net Income Common Stockholders,2705000.0,-29483399.0,126664137.0,-3155842.0,Income Statement
21,Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,Income Statement
22,Net Income,2705000.0,-29483399.0,126664137.0,-3155842.0,Income Statement
23,Net Income Including Noncontrolling Interests,2705000.0,-29483399.0,126664137.0,-3155842.0,Income Statement
24,Net Income Continuous Operations,2705000.0,-29483399.0,126664137.0,-3155842.0,Income Statement
25,Tax Provision,0.0,0.0,0.0,0.0,Income Statement
26,Pretax Income,2705000.0,-29483399.0,126664137.0,-3155842.0,Income Statement
27,Other Non Operating Income Expenses,15011000.0,,2093698.0,,Income Statement
28,Special Income Charges,0.0,-16387584.0,131598378.0,0.0,Income Statement
29,Other Special Charges,,16387584.0,-137512006.0,,Income Statement
30,Write Off,,0.0,5913628.0,0.0,Income Statement
31,Net Non Operating Interest Income Expense,-666000.0,-1817.0,-15339.0,-1300472.0,Income Statement
32,Total Other Finance Cost,,1817.0,15339.0,,Income Statement
33,Interest Expense Non Operating,666000.0,0.0,0.0,1300472.0,Income Statement
34,Operating Income,3225000.0,-13093998.0,-7012600.0,-1855370.0,Income Statement
35,Operating Expense,11786000.0,13093998.0,7012600.0,1855370.0,Income Statement
36,Other Operating Expenses,4521000.0,1582337.0,4654013.0,596680.0,Income Statement
37,Depreciation And Amortization In Income Statement,2435000.0,7123506.0,89298.0,111719.0,Income Statement
38,Depreciation Income Statement,2435000.0,7123506.0,89298.0,111719.0,Income Statement
39,Selling General And Administration,,1982334.0,1521289.0,41802.0,Income Statement
40,Selling And Marketing Expense,,57410.0,23208.0,-71008.0,Income Statement
41,General And Administrative Expense,,1924924.0,1498081.0,112810.0,Income Statement
