,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,249107.804808,40144.56349,-60169.850746
Tax Rate For Calcs,0.230637,0.119533,0.163189,0.180149
Normalized EBITDA,135708000.0,98130000.0,124584000.0,95557000.0
Total Unusual Items,0.0,2084000.0,246000.0,-334000.0
Total Unusual Items Excluding Goodwill,0.0,2084000.0,246000.0,-334000.0
Net Income From Continuing Operation Net Minority Interest,97469000.0,79949000.0,97942000.0,71409000.0
Reconciled Depreciation,7333000.0,7410000.0,6954000.0,6549000.0
Reconciled Cost Of Revenue,23332000.0,9742000.0,14506000.0,16400000.0
EBIT,128375000.0,92804000.0,117876000.0,88674000.0
Net Interest Income,-1687000.0,-2001000.0,-823000.0,-1562000.0
Interest Expense,1687000.0,2001000.0,834000.0,1574000.0
Interest Income,542000.0,0.0,11000.0,12000.0
Normalized Income,97469000.0,78114107.804808,97736144.56349,71682830.149254
Net Income From Continuing And Discontinued Operation,97469000.0,79949000.0,97942000.0,71409000.0
Total Expenses,304724000.0,267442000.0,235303000.0,231146000.0
Rent Expense Supplemental,33295000.0,26642000.0,25889000.0,24354000.0
Diluted Average Shares,10007084.0,10003687.0,10003102.0,10003687.0
Basic Average Shares,10007084.0,10003687.0,10003102.0,10003687.0
Diluted EPS,9.74,7.99,9.79,7.14
Basic EPS,9.74,7.99,9.79,7.14
Diluted NI Availto Com Stockholders,97469000.0,79949000.0,97942000.0,71409000.0
Net Income Common Stockholders,97469000.0,79949000.0,97942000.0,71409000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,97469000.0,79949000.0,97942000.0,71409000.0
Net Income Including Noncontrolling Interests,97469000.0,79949000.0,97942000.0,71409000.0
Net Income Continuous Operations,97469000.0,79949000.0,97942000.0,71409000.0
Tax Provision,29219000.0,10854000.0,19100000.0,15691000.0
Pretax Income,126688000.0,90803000.0,117042000.0,87100000.0
Other Non Operating Income Expenses,20748000.0,15387000.0,4817000.0,2711000.0
Special Income Charges,0.0,733000.0,246000.0,-334000.0
Other Special Charges,-900000.0,-553000.0,-114000.0,334000.0
Impairment Of Capital Assets,153000.0,-180000.0,-132000.0,0.0
Net Non Operating Interest Income Expense,-1687000.0,-2001000.0,-823000.0,-1562000.0
Interest Expense Non Operating,1687000.0,2001000.0,834000.0,1574000.0
Interest Income Non Operating,542000.0,0.0,11000.0,12000.0
Operating Income,107627000.0,75333000.0,112802000.0,87494000.0
Operating Expense,281392000.0,257700000.0,220797000.0,214746000.0
Other Operating Expenses,4595000.0,24305000.0,24346000.0,16409000.0
Depreciation And Amortization In Income Statement,7333000.0,7410000.0,6954000.0,6549000.0
Amortization,132000.0,,,
Depreciation Income Statement,7333000.0,7410000.0,6954000.0,6549000.0
Selling General And Administration,40662000.0,10677000.0,12186000.0,9678000.0
