,item,2023-03-31 00:00:00,2022-03-31 00:00:00,2021-03-31 00:00:00,2020-03-31 00:00:00,sheet
0,Tax Effect Of Unusual Items,-47209005.002779,-41453935.979841,14774683.687052,-64971007.554509,Income Statement
1,Tax Rate For Calcs,0.261256,0.25915,0.259784,0.342282,Income Statement
2,Normalized EBITDA,1743200000.0,1001164000.0,1405277000.0,1157405000.0,Income Statement
3,Total Unusual Items,-180700000.0,-159961000.0,56873000.0,-189817000.0,Income Statement
4,Total Unusual Items Excluding Goodwill,-180700000.0,-159961000.0,56873000.0,-189817000.0,Income Statement
5,Net Income From Continuing Operation Net Minority Interest,797400000.0,385433000.0,865842000.0,456559000.0,Income Statement
6,Reconciled Depreciation,133900000.0,96535000.0,94699000.0,101851000.0,Income Statement
7,Reconciled Cost Of Revenue,28553200000.0,19953701000.0,16114546000.0,14968989000.0,Income Statement
8,EBIT,1428600000.0,744668000.0,1367451000.0,865737000.0,Income Statement
9,Net Interest Income,-349200000.0,-250122000.0,-222159000.0,-183362000.0,Income Statement
10,Interest Expense,349200000.0,224410000.0,197736000.0,171582000.0,Income Statement
11,Interest Income,,11715000.0,6897000.0,28157000.0,Income Statement
12,Normalized Income,930890994.997221,503940064.020159,823743683.687052,581404992.445491,Income Statement
13,Net Income From Continuing And Discontinued Operation,797400000.0,385433000.0,865842000.0,456559000.0,Income Statement
14,Total Expenses,29949800000.0,21000381000.0,16851186000.0,15852277000.0,Income Statement
15,Rent Expense Supplemental,,5624000.0,1980000.0,2636000.0,Income Statement
16,Diluted Average Shares,13717530.0,13723745.0,13719582.0,13719582.0,Income Statement
17,Basic Average Shares,13717530.0,13723745.0,13719582.0,13719582.0,Income Statement
18,Diluted EPS,58.13,28.09,63.11,33.28,Income Statement
19,Basic EPS,58.13,28.09,63.11,33.28,Income Statement
20,Diluted NI Availto Com Stockholders,797400000.0,385433000.0,865842000.0,456559000.0,Income Statement
21,Net Income Common Stockholders,797400000.0,385433000.0,865842000.0,456559000.0,Income Statement
22,Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,Income Statement
23,Net Income,797400000.0,385433000.0,865842000.0,456559000.0,Income Statement
24,Net Income Including Noncontrolling Interests,797400000.0,385433000.0,865842000.0,456558000.0,Income Statement
25,Net Income Continuous Operations,797400000.0,385433000.0,865842000.0,456558000.0,Income Statement
26,Tax Provision,282000000.0,134825000.0,303873000.0,237597000.0,Income Statement
27,Pretax Income,1079400000.0,520258000.0,1169715000.0,694155000.0,Income Statement
28,Other Non Operating Income Expenses,33500000.0,,83422000.0,,Income Statement
29,Special Income Charges,0.0,0.0,-3335000.0,-1104000.0,Income Statement
30,Write Off,,0.0,3335000.0,1104000.0,Income Statement
31,Impairment Of Capital Assets,,,3335000.0,1104000.0,Income Statement
32,Net Non Operating Interest Income Expense,-349200000.0,-250122000.0,-222159000.0,-183362000.0,Income Statement
33,Total Other Finance Cost,,37427000.0,31320000.0,39937000.0,Income Statement
34,Interest Expense Non Operating,349200000.0,224410000.0,197736000.0,171582000.0,Income Statement
35,Interest Income Non Operating,,11715000.0,6897000.0,28157000.0,Income Statement
36,Operating Income,1575700000.0,930339000.0,1335002000.0,1067333000.0,Income Statement
37,Operating Expense,1396600000.0,1046680000.0,736640000.0,883288000.0,Income Statement
38,Other Operating Expenses,414400000.0,138682000.0,102682000.0,131996000.0,Income Statement
39,Depreciation And Amortization In Income Statement,133900000.0,96535000.0,94699000.0,101851000.0,Income Statement
40,Amortization,,1644000.0,3327000.0,5987000.0,Income Statement
41,Depreciation Income Statement,133900000.0,94891000.0,91372000.0,95864000.0,Income Statement
42,Selling General And Administration,264100000.0,359368000.0,220619000.0,226383000.0,Income Statement
43,Selling And Marketing Expense,264100000.0,299427000.0,167168000.0,160123000.0,Income Statement
44,General And Administrative Expense,,59941000.0,53451000.0,66260000.0,Income Statement
45,Rent And Landing Fees,,5624000.0,1980000.0,2636000.0,Income Statement
46,Gross Profit,2972300000.0,1977019000.0,2071642000.0,1950621000.0,Income Statement
47,Cost Of Revenue,28553200000.0,19953701000.0,16114546000.0,14968989000.0,Income Statement
48,Total Revenue,31525500000.0,21930720000.0,18186188000.0,16919610000.0,Income Statement
49,Operating Revenue,31525500000.0,21930720000.0,18186188000.0,16919610000.0,Income Statement
0,Ordinary Shares Number,13719582.0,13719582.0,13719582.0,13719582.0,Balance Sheet
1,Share Issued,13719582.0,13719582.0,13719582.0,13719582.0,Balance Sheet
2,Net Debt,5425900000.0,4004754000.0,3011359000.0,2457185000.0,Balance Sheet
3,Total Debt,5709700000.0,4174904000.0,3233707000.0,2602012000.0,Balance Sheet
4,Tangible Book Value,3878100000.0,3234100000.0,2971711000.0,2191904000.0,Balance Sheet
5,Invested Capital,9370400000.0,7283891000.0,6093507000.0,4678554000.0,Balance Sheet
6,Working Capital,4052000000.0,3339551000.0,2754108000.0,1905938000.0,Balance Sheet
7,Net Tangible Assets,3878100000.0,3234100000.0,2971711000.0,2191904000.0,Balance Sheet
8,Capital Lease Obligations,227200000.0,133652000.0,119356000.0,124946000.0,Balance Sheet
9,Common Stock Equity,3887900000.0,3242639000.0,2979156000.0,2201488000.0,Balance Sheet
10,Total Capitalization,5230300000.0,4303278000.0,3595889000.0,2750827000.0,Balance Sheet
11,Total Equity Gross Minority Interest,3887900000.0,3242639000.0,2979156000.0,2201488000.0,Balance Sheet
12,Stockholders Equity,3887900000.0,3242639000.0,2979156000.0,2201488000.0,Balance Sheet
13,Other Equity Interest,3750700000.0,3105443000.0,2841960000.0,,Balance Sheet
14,Retained Earnings,,2344553000.0,2121146000.0,1424222000.0,Balance Sheet
15,Additional Paid In Capital,,317580000.0,317580000.0,317580000.0,Balance Sheet
16,Capital Stock,137200000.0,137196000.0,137196000.0,137196000.0,Balance Sheet
17,Common Stock,137200000.0,137196000.0,137196000.0,137196000.0,Balance Sheet
18,Total Liabilities Net Minority Interest,8577700000.0,5808405000.0,4770104000.0,4951461000.0,Balance Sheet
19,Total Non Current Liabilities Net Minority Interest,1531000000.0,1155880000.0,701485000.0,636768000.0,Balance Sheet
20,Other Non Current Liabilities,,1000.0,-1000.0,-1000.0,Balance Sheet
21,Non Current Deferred Taxes Liabilities,,,,0.0,Balance Sheet
22,Long Term Debt And Capital Lease Obligation,1531000000.0,1155879000.0,701485000.0,636769000.0,Balance Sheet
23,Long Term Capital Lease Obligation,188600000.0,95240000.0,84752000.0,87430000.0,Balance Sheet
24,Long Term Debt,1342400000.0,1060639000.0,616733000.0,549339000.0,Balance Sheet
25,Current Liabilities,7046700000.0,4652525000.0,4068619000.0,4314693000.0,Balance Sheet
26,Other Current Liabilities,2534600000.0,75233000.0,42829000.0,62731000.0,Balance Sheet
27,Current Deferred Taxes Liabilities,,3260000.0,39924000.0,8172000.0,Balance Sheet
28,Current Debt And Capital Lease Obligation,4178700000.0,3019025000.0,2532222000.0,1965243000.0,Balance Sheet
29,Current Capital Lease Obligation,38600000.0,38412000.0,34604000.0,37516000.0,Balance Sheet
30,Current Debt,4140100000.0,2980613000.0,2497618000.0,1927727000.0,Balance Sheet
31,Pensionand Other Post Retirement Benefit Plans Current,,21393000.0,18219000.0,7316000.0,Balance Sheet
32,Payables,226500000.0,100640000.0,166013000.0,393942000.0,Balance Sheet
33,Other Payable,,23439000.0,35965000.0,21672000.0,Balance Sheet
34,Dividends Payable,,2868000.0,1947000.0,1992000.0,Balance Sheet
35,Total Tax Payable,28200000.0,3260000.0,39924000.0,,Balance Sheet
36,Accounts Payable,198300000.0,74333000.0,128101000.0,370278000.0,Balance Sheet
37,Total Assets,12465600000.0,9051044000.0,7749260000.0,7152949000.0,Balance Sheet
38,Total Non Current Assets,1366900000.0,1058968000.0,926532000.0,932318000.0,Balance Sheet
39,Other Non Current Assets,122100000.0,-1000.0,103466000.0,,Balance Sheet
40,Non Current Prepaid Assets,,135237000.0,107326000.0,101059000.0,Balance Sheet
41,Non Current Deferred Taxes Assets,23800000.0,11105000.0,8505000.0,3905000.0,Balance Sheet
42,Investmentin Financial Assets,3700000.0,4118000.0,3860000.0,,Balance Sheet
43,Available For Sale Securities,3700000.0,4118000.0,3860000.0,,Balance Sheet
44,Goodwill And Other Intangible Assets,9800000.0,8539000.0,7445000.0,9584000.0,Balance Sheet
45,Other Intangible Assets,,8539000.0,7445000.0,9584000.0,Balance Sheet
46,Net PPE,1207500000.0,904088000.0,803256000.0,817770000.0,Balance Sheet
47,Accumulated Depreciation,,-649666000.0,-607906000.0,-553975000.0,Balance Sheet
48,Gross PPE,1207500000.0,1553754000.0,1411162000.0,1371745000.0,Balance Sheet
49,Construction In Progress,16000000.0,68353000.0,22796000.0,20214000.0,Balance Sheet
50,Other Properties,1191500000.0,835734000.0,780460000.0,,Balance Sheet
51,Machinery Furniture Equipment,,959008000.0,860399000.0,822902000.0,Balance Sheet
52,Buildings And Improvements,,265439000.0,267013000.0,267675000.0,Balance Sheet
53,Land And Improvements,,260954000.0,260954000.0,260954000.0,Balance Sheet
54,Properties,,0.0,0.0,0.0,Balance Sheet
55,Current Assets,11098700000.0,7992076000.0,6822727000.0,6220631000.0,Balance Sheet
56,Other Current Assets,471900000.0,293199000.0,-1000.0,,Balance Sheet
57,Restricted Cash,,72588000.0,31967000.0,171512000.0,Balance Sheet
58,Prepaid Assets,,299762000.0,135327000.0,266073000.0,Balance Sheet
59,Inventory,9823400000.0,7500248000.0,6492302000.0,5639314000.0,Balance Sheet
60,Other Inventories,,1026000.0,1172000.0,1995000.0,Balance Sheet
61,Finished Goods,,7068701000.0,5570771000.0,4839616000.0,Balance Sheet
62,Work In Process,,344984000.0,775696000.0,589159000.0,Balance Sheet
63,Raw Materials,,85537000.0,144663000.0,208544000.0,Balance Sheet
64,Accounts Receivable,31700000.0,26173000.0,25843000.0,1362000.0,Balance Sheet
65,Cash Cash Equivalents And Short Term Investments,771700000.0,93305000.0,137289000.0,142370000.0,Balance Sheet
66,Other Short Term Investments,715100000.0,56807000.0,34297000.0,122489000.0,Balance Sheet
67,Cash And Cash Equivalents,56600000.0,36498000.0,102992000.0,19881000.0,Balance Sheet
68,Cash Equivalents,,0.0,,,Balance Sheet
69,Cash Financial,,36498000.0,102992000.0,19881000.0,Balance Sheet
0,Free Cash Flow,-213600000.0,-950978000.0,492892000.0,-649625000.0,Cash Flow
1,Capital Expenditure,-318000000.0,-160269000.0,-58652000.0,-86691000.0,Cash Flow
2,End Cash Position,56600000.0,36498000.0,102992000.0,19881000.0,Cash Flow
3,Other Cash Adjustment Outside Changein Cash,,,,1000.0,Cash Flow
4,Beginning Cash Position,36500000.0,102992000.0,19881000.0,89432000.0,Cash Flow
5,Changes In Cash,20100000.0,-66494000.0,83111000.0,-69552000.0,Cash Flow
6,Financing Cash Flow,779900000.0,935436000.0,-644739000.0,414063000.0,Cash Flow
7,Net Other Financing Charges,,,-1000.0,,Cash Flow
8,Interest Paid Cff,-327200000.0,-248105000.0,-216443000.0,-198824000.0,Cash Flow
9,Cash Dividends Paid,-150900000.0,-123476000.0,-82317000.0,-165400000.0,Cash Flow
10,Common Stock Dividend Paid,,,,-165400000.0,Cash Flow
11,Net Issuance Payments Of Debt,1316600000.0,1345662000.0,-310044000.0,817141000.0,Cash Flow
12,Net Long Term Debt Issuance,1316600000.0,1345662000.0,-310044000.0,817141000.0,Cash Flow
13,Investing Cash Flow,-864200000.0,-211221000.0,176306000.0,79319000.0,Cash Flow
14,Interest Received Cfi,28000000.0,11715000.0,6897000.0,28157000.0,Cash Flow
15,Net Investment Purchase And Sale,-577900000.0,-63132000.0,227739000.0,137044000.0,Cash Flow
16,Sale Of Investment,,,227739000.0,137044000.0,Cash Flow
17,Purchase Of Investment,-577900000.0,,,,Cash Flow
18,Net PPE Purchase And Sale,-314300000.0,-159804000.0,-58330000.0,-85882000.0,Cash Flow
19,Sale Of PPE,3700000.0,465000.0,322000.0,809000.0,Cash Flow
20,Purchase Of PPE,-318000000.0,-160269000.0,-58652000.0,-86691000.0,Cash Flow
21,Capital Expenditure Reported,,,,-86691000.0,Cash Flow
22,Operating Cash Flow,104400000.0,-790709000.0,551544000.0,-562934000.0,Cash Flow
23,Taxes Refund Paid,-269300000.0,-174602000.0,-274752000.0,-173740000.0,Cash Flow
24,Change In Working Capital,-1172900000.0,-1482689000.0,-660414000.0,-1369575000.0,Cash Flow
25,Change In Other Current Liabilities,,,116654000.0,-214068000.0,Cash Flow
26,Change In Other Current Assets,9100000.0,-567524000.0,116654000.0,-214068000.0,Cash Flow
27,Change In Payable,1146600000.0,93112000.0,-554498000.0,-576903000.0,Cash Flow
28,Change In Inventory,-2323100000.0,-1007947000.0,-852988000.0,-598907000.0,Cash Flow
29,Change In Receivables,-5500000.0,-330000.0,630418000.0,20303000.0,Cash Flow
30,Other Non Cash Items,321100000.0,250122000.0,219113000.0,183362000.0,Cash Flow
31,Depreciation And Amortization,133900000.0,96535000.0,94699000.0,101851000.0,Cash Flow
32,Amortization Cash Flow,,1644000.0,,,Cash Flow
33,Depreciation,133900000.0,94891000.0,94699000.0,101851000.0,Cash Flow
34,Gain Loss On Sale Of PPE,-2000000.0,-333000.0,-152000.0,-90000.0,Cash Flow
35,Net Income From Continuing Operations,1079500000.0,520258000.0,1169715000.0,694155000.0,Cash Flow
