,item,2023-03-31 00:00:00,2022-03-31 00:00:00,2021-03-31 00:00:00,2020-03-31 00:00:00,sheet
0,Tax Effect Of Unusual Items,0.0,0.0,-48915.238909,434457.915598,Income Statement
1,Tax Rate For Calcs,0.164284,0.131652,0.257449,0.242714,Income Statement
2,Normalized EBITDA,1132210000.0,850410000.0,469950000.0,197150000.0,Income Statement
3,Total Unusual Items,0.0,0.0,-190000.0,1790000.0,Income Statement
4,Total Unusual Items Excluding Goodwill,0.0,0.0,-190000.0,1790000.0,Income Statement
5,Net Income From Continuing Operation Net Minority Interest,716810000.0,656080000.0,295580000.0,97440000.0,Income Statement
6,Reconciled Depreciation,18210000.0,21750000.0,24310000.0,13760000.0,Income Statement
7,Reconciled Cost Of Revenue,11191990000.0,10029150000.0,6205480000.0,4105830000.0,Income Statement
8,EBIT,1114000000.0,828660000.0,445450000.0,185180000.0,Income Statement
9,Net Interest Income,-256280000.0,107020000.0,124740000.0,67690000.0,Income Statement
10,Interest Expense,256280000.0,73110000.0,47390000.0,56510000.0,Income Statement
11,Interest Income,,220240000.0,223960000.0,147100000.0,Income Statement
12,Normalized Income,716810000.0,656080000.0,295721084.761091,96084457.915598,Income Statement
13,Net Income From Continuing And Discontinued Operation,716810000.0,656080000.0,295580000.0,97440000.0,Income Statement
14,Total Expenses,11717820000.0,10177140000.0,6306640000.0,4134490000.0,Income Statement
15,Rent Expense Supplemental,,0.0,0.0,0.0,Income Statement
16,Diluted Average Shares,84930095.0,96723671.0,96723671.0,96723671.0,Income Statement
17,Basic Average Shares,84930095.0,96723671.0,96723671.0,96723671.0,Income Statement
18,Diluted EPS,8.44,6.783035,3.055922,1.007406,Income Statement
19,Basic EPS,8.44,6.783035,3.055922,1.007406,Income Statement
20,Diluted NI Availto Com Stockholders,716810000.0,656080000.0,295580000.0,97440000.0,Income Statement
21,Net Income Common Stockholders,716810000.0,656080000.0,295580000.0,97440000.0,Income Statement
22,Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,Income Statement
23,Net Income,716810000.0,656080000.0,295580000.0,97440000.0,Income Statement
24,Minority Interests,,0.0,0.0,0.0,Income Statement
