,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,-436020.0,-252700.0,-7193319.0
Tax Rate For Calcs,0.253621,0.2535,0.266,0.1967
Normalized EBITDA,6135330000.0,5251400000.0,2714780000.0,3896290000.0
Total Unusual Items,,-1720000.0,-950000.0,-36570000.0
Total Unusual Items Excluding Goodwill,,-1720000.0,-950000.0,-36570000.0
Net Income From Continuing Operation Net Minority Interest,3907450000.0,3271050000.0,1431790000.0,2460990000.0
Reconciled Depreciation,871990000.0,843370000.0,748790000.0,768640000.0
Reconciled Cost Of Revenue,16597790000.0,14410680000.0,9458910000.0,10215270000.0
EBIT,5263340000.0,4406310000.0,1965040000.0,3091080000.0
Net Interest Income,-28130000.0,3420000.0,72830000.0,3240000.0
Interest Expense,28130000.0,24470000.0,14410000.0,27510000.0
Interest Income,,27890000.0,87240000.0,30750000.0
Normalized Income,3907450000.0,3272333980.0,1432487300.0,2490366681.0
Net Income From Continuing And Discontinued Operation,3907450000.0,3271050000.0,1431790000.0,2460990000.0
Total Expenses,23334510000.0,17473980000.0,12133630000.0,13030430000.0
Rent Expense Supplemental,,13150000.0,12800000.0,20350000.0
Diluted Average Shares,75215592.0,75213842.0,75218734.0,75218734.0
Basic Average Shares,75215592.0,75213842.0,75218734.0,75218734.0
Diluted EPS,51.95,43.49,19.03,32.72
Basic EPS,51.95,43.49,19.03,32.72
Diluted NI Availto Com Stockholders,3907450000.0,3271050000.0,1431790000.0,2460990000.0
Net Income Common Stockholders,3907450000.0,3271050000.0,1431790000.0,2460990000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,3907450000.0,3271050000.0,1431790000.0,2460990000.0
Net Income Including Noncontrolling Interests,3907450000.0,3271050000.0,1431790000.0,2460990000.0
Net Income Continuous Operations,3907450000.0,3271050000.0,1431790000.0,2460990000.0
Tax Provision,1327760000.0,1110790000.0,518840000.0,602580000.0
Pretax Income,5235210000.0,4381840000.0,1950630000.0,3063570000.0
Other Non Operating Income Expenses,531750000.0,4800000.0,196000000.0,
Special Income Charges,,-1720000.0,-950000.0,-36570000.0
Other Special Charges,,1720000.0,950000.0,-440000.0
Write Off,,,0.0,37010000.0
Net Non Operating Interest Income Expense,-28130000.0,3420000.0,72830000.0,3240000.0
Interest Expense Non Operating,28130000.0,24470000.0,14410000.0,27510000.0
Interest Income Non Operating,,27890000.0,87240000.0,30750000.0
Operating Income,4731590000.0,4344300000.0,1900080000.0,2967900000.0
Operating Expense,6736720000.0,3063300000.0,2674720000.0,2815160000.0
Other Operating Expenses,4273840000.0,417830000.0,314670000.0,633400000.0
Depreciation And Amortization In Income Statement,871990000.0,843370000.0,748790000.0,768640000.0
Amortization,,52640000.0,50860000.0,45890000.0
Depreciation Income Statement,871990000.0,790730000.0,697930000.0,722750000.0
Selling General And Administration,,661030000.0,524880000.0,371690000.0
Selling And Marketing Expense,,461260000.0,328600000.0,164600000.0
General And Administrative Expense,,199770000.0,196280000.0,207090000.0
Rent And Landing Fees,,13150000.0,12800000.0,20350000.0
Gross Profit,11468310000.0,7407600000.0,4574800000.0,5783060000.0
Cost Of Revenue,16597790000.0,14410680000.0,9458910000.0,10215270000.0
Total Revenue,28066100000.0,21818280000.0,14033710000.0,15998330000.0
Operating Revenue,28066100000.0,21818280000.0,14033710000.0,15998330000.0
Ordinary Shares Number,75218734.0,75218734.0,75218734.0,75218734.0
Share Issued,75218734.0,75218734.0,75218734.0,75218734.0
Net Debt,,149900000.0,,
Total Debt,305460000.0,317330000.0,353500000.0,236390000.0
Tangible Book Value,18061160000.0,13182550000.0,9986380000.0,12266840000.0
Invested Capital,20666120000.0,16867190000.0,13761870000.0,15966300000.0
Working Capital,11843610000.0,8242020000.0,5077260000.0,7568460000.0
Net Tangible Assets,18061160000.0,13182550000.0,9986380000.0,12266840000.0
Capital Lease Obligations,11060000.0,19560000.0,26640000.0,36820000.0
Common Stock Equity,20371720000.0,16569420000.0,13435010000.0,15766730000.0
Total Capitalization,20371720000.0,16569420000.0,13435010000.0,15766730000.0
Total Equity Gross Minority Interest,20371720000.0,16569420000.0,13435010000.0,15766730000.0
Stockholders Equity,20371720000.0,16569420000.0,13435010000.0,15766730000.0
Other Equity Interest,19619530000.0,15817000000.0,12682900000.0,
Retained Earnings,,10208560000.0,7074260000.0,9405980000.0
Additional Paid In Capital,,5608670000.0,5608670000.0,5608670000.0
Capital Stock,752190000.0,752190000.0,752080000.0,752080000.0
Common Stock,752190000.0,752190000.0,752080000.0,752080000.0
Total Liabilities Net Minority Interest,5193620000.0,5368510000.0,5449880000.0,4008110000.0
Total Non Current Liabilities Net Minority Interest,920360000.0,1010770000.0,1077190000.0,1151420000.0
Other Non Current Liabilities,145260000.0,194000000.0,233370000.0,
Non Current Deferred Revenue,,196670000.0,,
Non Current Deferred Taxes Liabilities,263860000.0,280060000.0,322940000.0,377040000.0
Long Term Debt And Capital Lease Obligation,6320000.0,9540000.0,17100000.0,23320000.0
Long Term Capital Lease Obligation,6320000.0,9540000.0,17100000.0,23320000.0
Long Term Provisions,502520000.0,524500000.0,503780000.0,502270000.0
Current Liabilities,4273260000.0,4357740000.0,4372690000.0,2856690000.0
Other Current Liabilities,106860000.0,55800000.0,109150000.0,
Current Debt And Capital Lease Obligation,299140000.0,307790000.0,336400000.0,213070000.0
Current Capital Lease Obligation,4740000.0,10020000.0,9540000.0,13500000.0
Current Debt,294400000.0,297770000.0,326860000.0,199570000.0
Current Provisions,44510000.0,77180000.0,57180000.0,59650000.0
Payables,3692760000.0,3750630000.0,3843600000.0,2533630000.0
Other Payable,,63710000.0,97430000.0,60790000.0
Dividends Payable,,34030000.0,38090000.0,20690000.0
Total Tax Payable,248570000.0,367500000.0,353560000.0,313150000.0
Accounts Payable,3444190000.0,3285390000.0,3354520000.0,2139000000.0
Total Assets,25565340000.0,21937930000.0,18884890000.0,19774840000.0
Total Non Current Assets,9448470000.0,9338170000.0,9434940000.0,9349690000.0
Other Non Current Assets,218010000.0,56000000.0,93200000.0,10000.0
Non Current Prepaid Assets,,136480000.0,93240000.0,196450000.0
Investmentin Financial Assets,105010000.0,300000.0,12260000.0,300000.0
Available For Sale Securities,105010000.0,81000000.0,11960000.0,
Financial Assets Designatedas Fair Value Through Profitor Loss Total,,300000.0,300000.0,300000.0
Investment Properties,100610000.0,102800000.0,104990000.0,
Goodwill And Other Intangible Assets,2310560000.0,3386870000.0,3448630000.0,3499890000.0
Other Intangible Assets,497450000.0,1573760000.0,1635520000.0,1686780000.0
Goodwill,1813110000.0,1813110000.0,1813110000.0,1813110000.0
Net PPE,6556440000.0,5607370000.0,5604330000.0,5545180000.0
Accumulated Depreciation,,-3645800000.0,-2894340000.0,-2244350000.0
Gross PPE,6556440000.0,9253170000.0,8498670000.0,7789530000.0
Construction In Progress,534540000.0,495430000.0,974730000.0,1565160000.0
Other Properties,6021900000.0,6136000000.0,5671100000.0,
Machinery Furniture Equipment,,7082550000.0,5949690000.0,5138600000.0
Buildings And Improvements,,1675190000.0,1574250000.0,1038660000.0
Land And Improvements,,0.0,,47110000.0
Properties,,0.0,0.0,0.0
Current Assets,16116870000.0,12599760000.0,9449950000.0,10425150000.0
Other Current Assets,575280000.0,335000000.0,274100000.0,
Restricted Cash,,34030000.0,38090000.0,20690000.0
Prepaid Assets,,318240000.0,222390000.0,166260000.0
Inventory,5694900000.0,5584850000.0,3687130000.0,2914150000.0
Finished Goods,,3527350000.0,2531250000.0,1995950000.0
Work In Process,,596130000.0,333370000.0,215750000.0
Raw Materials,,1461370000.0,822510000.0,702450000.0
Other Receivables,38930000.0,137630000.0,85020000.0,130730000.0
Accounts Receivable,5757350000.0,5387550000.0,3713280000.0,2914650000.0
Allowance For Doubtful Accounts Receivable,,-29830000.0,-46330000.0,-54700000.0
